Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18NVG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18NVG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18NVG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18NVG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18NVG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18NVG_M_R
2176,Forest,Cropland,NULL,Non_Water,Non_Wetland,Forest
2177,Forest,Cropland,NULL,Water,Non_Wetland,Water
2178,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland
2179,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland
2180,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up
2181,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest
2182,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
2183,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Water
2184,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
2185,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland
2186,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland
2187,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up
2188,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest
2189,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
2190,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Forest
2191,Forest,Cropland,Grassland,Water,Non_Wetland,Water
2192,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland
2193,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up
2194,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest
2195,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
2196,Forest,Cropland,Cropland,Water,Non_Wetland,Grassland
2197,Forest,Cropland,Wetland,NULL,Wetland,Grassland
2198,Forest,Cropland,Wetland,NULL,Wetland,Water
2199,Forest,Cropland,Wetland,NULL,Wetland,Forest
2200,Forest,Cropland,Wetland,Non_Water,Wetland,Forest
2201,Forest,Cropland,Wetland,Water,Wetland,Grassland
2202,Forest,Cropland,Wetland,Water,Wetland,Water
2203,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland
2204,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest
2205,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Forest
2206,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland
2207,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up
2208,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest
2209,Forest,Cropland,Built-up,Non_Water,Non_Wetland,Grassland
2210,Forest,Cropland,Water,NULL,Water,Water
2211,Forest,Cropland,Water,NULL,Water,Forest
2212,Forest,Cropland,Water,Non_Water,Water,Grassland
2213,Forest,Cropland,Water,Non_Water,Water,Forest
2214,Forest,Cropland,Water,Water,Water,Grassland
2215,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland
2216,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland
2217,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up
2218,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
2219,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland
2220,Forest,Cropland,Forest,Non_Water,Non_Wetland,Water
2221,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest
2222,Forest,Cropland,Forest,Water,Non_Wetland,Grassland
2223,Forest,Cropland,Forest,Water,Non_Wetland,Water
2224,Forest,Cropland,Forest,Water,Non_Wetland,Forest
2225,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland
2226,Forest,Wetland,NULL,NULL,Non_Wetland,Forest
2227,Forest,Wetland,NULL,Non_Water,Non_Wetland,Grassland
2228,Forest,Wetland,NULL,Water,Non_Wetland,Grassland
2229,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL
2230,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland
2231,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland
2232,Forest,Wetland,Shrubland,NULL,Non_Wetland,Built-up
2233,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water
2234,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest
2235,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
2236,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Water
2237,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Forest
2238,Forest,Wetland,Shrubland,Water,Non_Wetland,Grassland
2239,Forest,Wetland,Shrubland,Water,Non_Wetland,Water
2240,Forest,Wetland,Shrubland,Water,Non_Wetland,Forest
2241,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL
2242,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland
2243,Forest,Wetland,Grassland,NULL,Non_Wetland,Built-up
2244,Forest,Wetland,Grassland,NULL,Non_Wetland,Water
2245,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest
2246,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Grassland
2247,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Water
2248,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Forest
2249,Forest,Wetland,Grassland,Water,Non_Wetland,Grassland
2250,Forest,Wetland,Grassland,Water,Non_Wetland,Water
2251,Forest,Wetland,Grassland,Water,Non_Wetland,Forest
2252,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland
2253,Forest,Wetland,Cropland,NULL,Non_Wetland,Water
2254,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest
2255,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Grassland
2256,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Forest
2257,Forest,Wetland,Cropland,Water,Non_Wetland,Forest
2258,Forest,Wetland,Wetland,NULL,Wetland,NULL
2259,Forest,Wetland,Wetland,NULL,Wetland,Grassland
2260,Forest,Wetland,Wetland,NULL,Wetland,Wetland
2261,Forest,Wetland,Wetland,NULL,Wetland,Water
2262,Forest,Wetland,Wetland,NULL,Wetland,Forest
2263,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland
2264,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland
2265,Forest,Wetland,Wetland,Non_Water,Wetland,Water
2266,Forest,Wetland,Wetland,Non_Water,Wetland,Forest
2267,Forest,Wetland,Wetland,Water,Wetland,Grassland
2268,Forest,Wetland,Wetland,Water,Wetland,Water
2269,Forest,Wetland,Wetland,Water,Wetland,Forest
2270,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland
2271,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Grassland
2272,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Bareland
2273,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Forest
2274,Forest,Wetland,Bareland,Water,Non_Wetland,Bareland
2275,Forest,Wetland,Bareland,Water,Non_Wetland,Water
2276,Forest,Wetland,Built-up,NULL,Non_Wetland,Grassland
2277,Forest,Wetland,Built-up,NULL,Non_Wetland,Forest
2278,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Grassland
2279,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Bareland
2280,Forest,Wetland,Built-up,Water,Non_Wetland,Grassland
2281,Forest,Wetland,Water,NULL,Water,Grassland
2282,Forest,Wetland,Water,NULL,Water,Water
2283,Forest,Wetland,Water,NULL,Water,Forest
2284,Forest,Wetland,Water,Non_Water,Water,Grassland
2285,Forest,Wetland,Water,Non_Water,Water,Bareland
2286,Forest,Wetland,Water,Non_Water,Water,Water
2287,Forest,Wetland,Water,Non_Water,Water,Forest
2288,Forest,Wetland,Water,Water,Water,Grassland
2289,Forest,Wetland,Water,Water,Water,Wetland
2290,Forest,Wetland,Water,Water,Water,Water
2291,Forest,Wetland,Water,Water,Water,Forest
2292,Forest,Wetland,Forest,NULL,Non_Wetland,NULL
2293,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland
2294,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland
2295,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland
2296,Forest,Wetland,Forest,NULL,Non_Wetland,Built-up
2297,Forest,Wetland,Forest,NULL,Non_Wetland,Water
2298,Forest,Wetland,Forest,NULL,Non_Wetland,Forest
2299,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland
2300,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water
2301,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest
2302,Forest,Wetland,Forest,Water,Non_Wetland,Grassland
2303,Forest,Wetland,Forest,Water,Non_Wetland,Wetland
2304,Forest,Wetland,Forest,Water,Non_Wetland,Water
2305,Forest,Wetland,Forest,Water,Non_Wetland,Forest
2306,Forest,Bareland,NULL,Water,Non_Wetland,Water
2307,Forest,Bareland,Shrubland,NULL,Non_Wetland,Grassland
2308,Forest,Bareland,Shrubland,NULL,Non_Wetland,Bareland
2309,Forest,Bareland,Shrubland,Water,Non_Wetland,Grassland
2310,Forest,Bareland,Grassland,NULL,Non_Wetland,Grassland
2311,Forest,Bareland,Grassland,NULL,Non_Wetland,Water
2312,Forest,Bareland,Grassland,Non_Water,Non_Wetland,Grassland
2313,Forest,Bareland,Grassland,Water,Non_Wetland,Water
2314,Forest,Bareland,Cropland,Non_Water,Non_Wetland,Grassland
2315,Forest,Bareland,Wetland,NULL,Wetland,Grassland
2316,Forest,Bareland,Wetland,NULL,Wetland,Forest
2317,Forest,Bareland,Wetland,Non_Water,Wetland,Bareland
2318,Forest,Bareland,Wetland,Non_Water,Wetland,Water
2319,Forest,Bareland,Wetland,Water,Wetland,Water
2320,Forest,Bareland,Bareland,NULL,Non_Wetland,Grassland
2321,Forest,Bareland,Bareland,NULL,Non_Wetland,Forest
2322,Forest,Bareland,Bareland,Non_Water,Non_Wetland,Grassland
2323,Forest,Bareland,Bareland,Non_Water,Non_Wetland,Water
2324,Forest,Bareland,Bareland,Water,Non_Wetland,Water
2325,Forest,Bareland,Built-up,Water,Non_Wetland,Grassland
2326,Forest,Bareland,Water,Water,Water,Grassland
2327,Forest,Bareland,Water,Water,Water,Water
2328,Forest,Bareland,Water,Water,Water,Forest
2329,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland
2330,Forest,Bareland,Forest,NULL,Non_Wetland,Water
2331,Forest,Bareland,Forest,NULL,Non_Wetland,Forest
2332,Forest,Bareland,Forest,Non_Water,Non_Wetland,Grassland
2333,Forest,Bareland,Forest,Non_Water,Non_Wetland,Water
2334,Forest,Bareland,Forest,Non_Water,Non_Wetland,Forest
2335,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland
2336,Forest,Built-up,NULL,NULL,Non_Wetland,Forest
2337,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland
2338,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland
2339,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up
2340,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest
2341,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland
2342,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Water
2343,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Forest
2344,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland
2345,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up
2346,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest
2347,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Forest
2348,Forest,Built-up,Grassland,Water,Non_Wetland,Grassland
2349,Forest,Built-up,Grassland,Water,Non_Wetland,Forest
2350,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland
2351,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest
2352,Forest,Built-up,Wetland,NULL,Wetland,Water
2353,Forest,Built-up,Wetland,NULL,Wetland,Forest
2354,Forest,Built-up,Wetland,Water,Wetland,Water
2355,Forest,Built-up,Wetland,Water,Wetland,Forest
2356,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland
2357,Forest,Built-up,Bareland,NULL,Non_Wetland,Built-up
2358,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest
2359,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland
2360,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up
2361,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest
2362,Forest,Built-up,Water,NULL,Water,Forest
2363,Forest,Built-up,Water,Water,Water,Water
2364,Forest,Built-up,Water,Water,Water,Forest
2365,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland
2366,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up
2367,Forest,Built-up,Forest,NULL,Non_Wetland,Forest
2368,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland
2369,Forest,Built-up,Forest,Non_Water,Non_Wetland,Water
2370,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest
2371,Forest,Built-up,Forest,Water,Non_Wetland,Grassland
2372,Forest,Built-up,Forest,Water,Non_Wetland,Water
2373,Forest,Built-up,Forest,Water,Non_Wetland,Forest
2374,Forest,Water,NULL,NULL,Non_Wetland,Grassland
2375,Forest,Water,NULL,NULL,Non_Wetland,Bareland
2376,Forest,Water,NULL,NULL,Non_Wetland,Forest
2377,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland
2378,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland
2379,Forest,Water,NULL,Non_Water,Non_Wetland,Forest
2380,Forest,Water,NULL,Water,Non_Wetland,Grassland
2381,Forest,Water,NULL,Water,Non_Wetland,Bareland
2382,Forest,Water,NULL,Water,Non_Wetland,Water
2383,Forest,Water,NULL,Water,Non_Wetland,Forest
2384,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland
2385,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland
2386,Forest,Water,Shrubland,NULL,Non_Wetland,Water
2387,Forest,Water,Shrubland,NULL,Non_Wetland,Forest
2388,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland
2389,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland
2390,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water
2391,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest
2392,Forest,Water,Shrubland,Water,Non_Wetland,Grassland
2393,Forest,Water,Shrubland,Water,Non_Wetland,Water
2394,Forest,Water,Shrubland,Water,Non_Wetland,Forest
2395,Forest,Water,Grassland,NULL,Non_Wetland,Grassland
2396,Forest,Water,Grassland,NULL,Non_Wetland,Bareland
2397,Forest,Water,Grassland,NULL,Non_Wetland,Water
2398,Forest,Water,Grassland,NULL,Non_Wetland,Forest
2399,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland
2400,Forest,Water,Grassland,Non_Water,Non_Wetland,Bareland
2401,Forest,Water,Grassland,Non_Water,Non_Wetland,Water
2402,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest
2403,Forest,Water,Grassland,Water,Non_Wetland,Grassland
2404,Forest,Water,Grassland,Water,Non_Wetland,Bareland
2405,Forest,Water,Grassland,Water,Non_Wetland,Water
2406,Forest,Water,Grassland,Water,Non_Wetland,Forest
2407,Forest,Water,Cropland,NULL,Non_Wetland,Grassland
2408,Forest,Water,Cropland,NULL,Non_Wetland,Water
2409,Forest,Water,Cropland,NULL,Non_Wetland,Forest
2410,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland
2411,Forest,Water,Cropland,Non_Water,Non_Wetland,Water
2412,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest
2413,Forest,Water,Cropland,Water,Non_Wetland,Grassland
2414,Forest,Water,Cropland,Water,Non_Wetland,Bareland
2415,Forest,Water,Cropland,Water,Non_Wetland,Water
2416,Forest,Water,Cropland,Water,Non_Wetland,Forest
2417,Forest,Water,Wetland,NULL,Wetland,Grassland
2418,Forest,Water,Wetland,NULL,Wetland,Bareland
2419,Forest,Water,Wetland,NULL,Wetland,Water
2420,Forest,Water,Wetland,NULL,Wetland,Forest
2421,Forest,Water,Wetland,Non_Water,Wetland,Grassland
2422,Forest,Water,Wetland,Non_Water,Wetland,Bareland
2423,Forest,Water,Wetland,Non_Water,Wetland,Water
2424,Forest,Water,Wetland,Non_Water,Wetland,Forest
2425,Forest,Water,Wetland,Water,Wetland,Grassland
2426,Forest,Water,Wetland,Water,Wetland,Bareland
2427,Forest,Water,Wetland,Water,Wetland,Water
2428,Forest,Water,Wetland,Water,Wetland,Forest
2429,Forest,Water,Bareland,NULL,Non_Wetland,Grassland
2430,Forest,Water,Bareland,NULL,Non_Wetland,Bareland
2431,Forest,Water,Bareland,NULL,Non_Wetland,Forest
2432,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland
2433,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland
2434,Forest,Water,Bareland,Non_Water,Non_Wetland,Water
2435,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest
2436,Forest,Water,Bareland,Water,Non_Wetland,Grassland
2437,Forest,Water,Bareland,Water,Non_Wetland,Bareland
2438,Forest,Water,Bareland,Water,Non_Wetland,Water
2439,Forest,Water,Bareland,Water,Non_Wetland,Forest
2440,Forest,Water,Built-up,NULL,Non_Wetland,Grassland
2441,Forest,Water,Built-up,NULL,Non_Wetland,Bareland
2442,Forest,Water,Built-up,NULL,Non_Wetland,Built-up
2443,Forest,Water,Built-up,NULL,Non_Wetland,Forest
2444,Forest,Water,Built-up,Non_Water,Non_Wetland,Grassland
2445,Forest,Water,Built-up,Non_Water,Non_Wetland,Water
2446,Forest,Water,Built-up,Non_Water,Non_Wetland,Forest
2447,Forest,Water,Built-up,Water,Non_Wetland,Grassland
2448,Forest,Water,Built-up,Water,Non_Wetland,Water
2449,Forest,Water,Water,NULL,Water,Grassland
2450,Forest,Water,Water,NULL,Water,Bareland
2451,Forest,Water,Water,NULL,Water,Water
2452,Forest,Water,Water,NULL,Water,Forest
2453,Forest,Water,Water,Non_Water,Water,Grassland
2454,Forest,Water,Water,Non_Water,Water,Bareland
2455,Forest,Water,Water,Non_Water,Water,Water
2456,Forest,Water,Water,Non_Water,Water,Forest
2457,Forest,Water,Water,Water,Water,Grassland
2458,Forest,Water,Water,Water,Water,Bareland
2459,Forest,Water,Water,Water,Water,Water
2460,Forest,Water,Water,Water,Water,Forest
2461,Forest,Water,Forest,NULL,Non_Wetland,Grassland
2462,Forest,Water,Forest,NULL,Non_Wetland,Bareland
2463,Forest,Water,Forest,NULL,Non_Wetland,Built-up
2464,Forest,Water,Forest,NULL,Non_Wetland,Water
2465,Forest,Water,Forest,NULL,Non_Wetland,Forest
2466,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland
2467,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland
2468,Forest,Water,Forest,Non_Water,Non_Wetland,Water
2469,Forest,Water,Forest,Non_Water,Non_Wetland,Forest
2470,Forest,Water,Forest,Water,Non_Wetland,Grassland
2471,Forest,Water,Forest,Water,Non_Wetland,Bareland
2472,Forest,Water,Forest,Water,Non_Wetland,Water
2473,Forest,Water,Forest,Water,Non_Wetland,Forest
2474,Forest,Forest,NULL,NULL,Non_Wetland,NULL
2475,Forest,Forest,NULL,NULL,Non_Wetland,Grassland
2476,Forest,Forest,NULL,NULL,Non_Wetland,Bareland
2477,Forest,Forest,NULL,NULL,Non_Wetland,Built-up
2478,Forest,Forest,NULL,NULL,Non_Wetland,Forest
2479,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland
2480,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland
2481,Forest,Forest,NULL,Non_Water,Non_Wetland,Water
2482,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest
2483,Forest,Forest,NULL,Water,Non_Wetland,Grassland
2484,Forest,Forest,NULL,Water,Non_Wetland,Bareland
2485,Forest,Forest,NULL,Water,Non_Wetland,Forest
2486,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
2487,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
2488,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland
2489,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland
2490,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up
2491,Forest,Forest,Shrubland,NULL,Non_Wetland,Water
2492,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
2493,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
2494,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland
2495,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Built-up
2496,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water
2497,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest
2498,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland
2499,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland
2500,Forest,Forest,Shrubland,Water,Non_Wetland,Water
2501,Forest,Forest,Shrubland,Water,Non_Wetland,Forest
2502,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
2503,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
2504,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland
2505,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland
2506,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up
2507,Forest,Forest,Grassland,NULL,Non_Wetland,Water
2508,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
2509,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL
2510,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland
2511,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland
2512,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water
2513,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest
2514,Forest,Forest,Grassland,Water,Non_Wetland,Grassland
2515,Forest,Forest,Grassland,Water,Non_Wetland,Bareland
2516,Forest,Forest,Grassland,Water,Non_Wetland,Water
2517,Forest,Forest,Grassland,Water,Non_Wetland,Forest
2518,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland
2519,Forest,Forest,Cropland,NULL,Non_Wetland,Water
2520,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
2521,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland
2522,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water
2523,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest
2524,Forest,Forest,Cropland,Water,Non_Wetland,Grassland
2525,Forest,Forest,Cropland,Water,Non_Wetland,Bareland
2526,Forest,Forest,Cropland,Water,Non_Wetland,Water
2527,Forest,Forest,Cropland,Water,Non_Wetland,Forest
2528,Forest,Forest,Wetland,NULL,Wetland,NULL
2529,Forest,Forest,Wetland,NULL,Wetland,Grassland
2530,Forest,Forest,Wetland,NULL,Wetland,Wetland
2531,Forest,Forest,Wetland,NULL,Wetland,Water
2532,Forest,Forest,Wetland,NULL,Wetland,Forest
2533,Forest,Forest,Wetland,Non_Water,Wetland,NULL
2534,Forest,Forest,Wetland,Non_Water,Wetland,Grassland
2535,Forest,Forest,Wetland,Non_Water,Wetland,Wetland
2536,Forest,Forest,Wetland,Non_Water,Wetland,Bareland
2537,Forest,Forest,Wetland,Non_Water,Wetland,Water
2538,Forest,Forest,Wetland,Non_Water,Wetland,Forest
2539,Forest,Forest,Wetland,Water,Wetland,Grassland
2540,Forest,Forest,Wetland,Water,Wetland,Bareland
2541,Forest,Forest,Wetland,Water,Wetland,Water
2542,Forest,Forest,Wetland,Water,Wetland,Forest
2543,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
2544,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland
2545,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
2546,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland
2547,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland
2548,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water
2549,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest
2550,Forest,Forest,Bareland,Water,Non_Wetland,Grassland
2551,Forest,Forest,Bareland,Water,Non_Wetland,Bareland
2552,Forest,Forest,Bareland,Water,Non_Wetland,Water
2553,Forest,Forest,Bareland,Water,Non_Wetland,Forest
2554,Forest,Forest,Built-up,NULL,Non_Wetland,NULL
2555,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland
2556,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland
2557,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up
2558,Forest,Forest,Built-up,NULL,Non_Wetland,Water
2559,Forest,Forest,Built-up,NULL,Non_Wetland,Forest
2560,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland
2561,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland
2562,Forest,Forest,Built-up,Non_Water,Non_Wetland,Built-up
2563,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water
2564,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest
2565,Forest,Forest,Built-up,Water,Non_Wetland,Grassland
2566,Forest,Forest,Built-up,Water,Non_Wetland,Built-up
2567,Forest,Forest,Built-up,Water,Non_Wetland,Water
2568,Forest,Forest,Water,NULL,Water,Grassland
2569,Forest,Forest,Water,NULL,Water,Wetland
2570,Forest,Forest,Water,NULL,Water,Bareland
2571,Forest,Forest,Water,NULL,Water,Water
2572,Forest,Forest,Water,NULL,Water,Forest
2573,Forest,Forest,Water,Non_Water,Water,Grassland
2574,Forest,Forest,Water,Non_Water,Water,Bareland
2575,Forest,Forest,Water,Non_Water,Water,Water
2576,Forest,Forest,Water,Non_Water,Water,Forest
2577,Forest,Forest,Water,Water,Water,Grassland
2578,Forest,Forest,Water,Water,Water,Wetland
2579,Forest,Forest,Water,Water,Water,Bareland
2580,Forest,Forest,Water,Water,Water,Water
2581,Forest,Forest,Water,Water,Water,Forest
2582,Forest,Forest,Forest,NULL,Non_Wetland,NULL
2583,Forest,Forest,Forest,NULL,Non_Wetland,Grassland
2584,Forest,Forest,Forest,NULL,Non_Wetland,Cropland
2585,Forest,Forest,Forest,NULL,Non_Wetland,Wetland
2586,Forest,Forest,Forest,NULL,Non_Wetland,Bareland
2587,Forest,Forest,Forest,NULL,Non_Wetland,Built-up
2588,Forest,Forest,Forest,NULL,Non_Wetland,Water
2589,Forest,Forest,Forest,NULL,Non_Wetland,Forest
2590,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL
2591,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland
2592,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland
2593,Forest,Forest,Forest,Non_Water,Non_Wetland,Water
2594,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest
2595,Forest,Forest,Forest,Water,Non_Wetland,Grassland
2596,Forest,Forest,Forest,Water,Non_Wetland,Bareland
2597,Forest,Forest,Forest,Water,Non_Wetland,Water
2598,Forest,Forest,Forest,Water,Non_Wetland,Forest
