Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19NFG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NFG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NFG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NFG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NFG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19NFG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19NFG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19NFG_M_R
1803,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1804,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1805,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1806,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1807,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1808,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1809,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1810,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1811,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1812,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1813,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1814,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1815,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1816,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,NULL
1817,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1818,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1819,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1820,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1821,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1822,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1823,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1824,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
1825,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1826,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1827,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1828,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1829,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1830,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1831,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1832,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1833,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1834,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1835,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1836,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1837,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,NULL
1838,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1839,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
1840,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1841,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1842,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1843,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1844,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1845,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1846,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1847,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1848,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1849,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1850,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1851,Bareland,Water,Water,NULL,Water,NULL,NULL,Grassland
1852,Bareland,Water,Water,NULL,Water,NULL,NULL,Bareland
1853,Bareland,Water,Water,NULL,Water,NULL,NULL,Water
1854,Bareland,Water,Water,NULL,Water,NULL,NULL,Forest
1855,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1856,Bareland,Water,Water,Water,Water,NULL,NULL,Grassland
1857,Bareland,Water,Water,Water,Water,NULL,NULL,Bareland
1858,Bareland,Water,Water,Water,Water,NULL,NULL,Water
1859,Bareland,Water,Water,Water,Water,NULL,NULL,Forest
1860,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1861,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1862,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1863,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1864,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1865,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1866,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1867,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1868,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1869,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1870,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1871,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1872,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1873,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1874,Bareland,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1875,Bareland,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1876,Bareland,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
1877,Bareland,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1878,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1879,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1880,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1881,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1882,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1883,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1884,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,NULL
1885,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1886,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
1887,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
1888,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1889,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1890,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1891,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1892,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1893,Bareland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1894,Bareland,Forest,Water,Water,Water,NULL,NULL,Water
1895,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1896,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1897,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1898,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1899,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1900,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1901,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1902,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1903,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1904,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1905,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1906,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1907,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1908,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1909,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1910,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1911,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1912,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1913,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1914,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1915,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1916,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1917,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1918,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1919,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1920,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1921,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1922,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1923,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1924,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1925,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1926,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1927,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1928,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1929,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1930,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1931,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1932,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1933,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,NULL
1934,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1935,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1936,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1937,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
1938,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1939,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1940,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1941,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1942,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1943,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1944,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1945,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1946,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1947,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1948,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1949,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1950,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1951,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1952,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1953,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1954,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1955,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1956,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1957,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1958,Water,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
1959,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1960,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
1961,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1962,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1963,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1964,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1965,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1966,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1967,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1968,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1969,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1970,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1971,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1972,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1973,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1974,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1975,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1976,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1977,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
1978,Water,NULL,Water,NULL,Water,NULL,NULL,NULL
1979,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
1980,Water,NULL,Water,NULL,Water,NULL,NULL,Water
1981,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
1982,Water,NULL,Water,Non_Water,Water,NULL,NULL,NULL
1983,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1984,Water,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1985,Water,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
1986,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
1987,Water,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1988,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
1989,Water,NULL,Water,Water,Water,NULL,NULL,Wetland
1990,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
1991,Water,NULL,Water,Water,Water,NULL,NULL,Water
1992,Water,NULL,Water,Water,Water,NULL,NULL,Forest
1993,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1994,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1995,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1996,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1997,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1998,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1999,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2000,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2001,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2002,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2003,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
2004,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2005,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2006,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2007,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
2008,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
2009,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2010,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2011,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2012,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2013,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2014,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2015,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2016,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2017,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2018,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2019,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2020,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Water
2021,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
2022,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2023,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2024,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
2025,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
2026,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
2027,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
2028,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
2029,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
2030,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2031,Water,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Water
2032,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
2033,Water,Cropland,Water,Water,Water,NULL,NULL,Bareland
2034,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2035,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2036,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2037,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2038,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2039,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2040,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2041,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2042,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2043,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2044,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2045,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2046,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2047,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2048,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,NULL
2049,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2050,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
2051,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
2052,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2053,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
2054,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2055,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2056,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
2057,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
2058,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2059,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2060,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2061,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2062,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2063,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2064,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,NULL
2065,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
2066,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
2067,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
2068,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
2069,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2070,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
2071,Water,Wetland,Water,NULL,Water,NULL,NULL,NULL
2072,Water,Wetland,Water,NULL,Water,NULL,NULL,Grassland
2073,Water,Wetland,Water,NULL,Water,NULL,NULL,Wetland
2074,Water,Wetland,Water,NULL,Water,NULL,NULL,Water
2075,Water,Wetland,Water,NULL,Water,NULL,NULL,Forest
2076,Water,Wetland,Water,Non_Water,Water,NULL,NULL,NULL
2077,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
2078,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
2079,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Water
2080,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
2081,Water,Wetland,Water,Water,Water,NULL,NULL,NULL
2082,Water,Wetland,Water,Water,Water,NULL,NULL,Grassland
2083,Water,Wetland,Water,Water,Water,NULL,NULL,Wetland
2084,Water,Wetland,Water,Water,Water,NULL,NULL,Water
2085,Water,Wetland,Water,Water,Water,NULL,NULL,Forest
2086,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2087,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2088,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2089,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2090,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2091,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2092,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2093,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
2094,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2095,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2096,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2097,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2098,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2099,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2100,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2101,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2102,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2103,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2104,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2105,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2106,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2107,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2108,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2109,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Water
2110,Water,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2111,Water,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2112,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2113,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2114,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2115,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
2116,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
2117,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2118,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2119,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2120,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2121,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2122,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2123,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2124,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,NULL
2125,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
2126,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Cropland
2127,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Wetland
2128,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
2129,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
2130,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
2131,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2132,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2133,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2134,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2135,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2136,Water,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Water
2137,Water,Bareland,Water,NULL,Water,NULL,NULL,Water
2138,Water,Bareland,Water,NULL,Water,NULL,NULL,Forest
2139,Water,Bareland,Water,Water,Water,NULL,NULL,Grassland
2140,Water,Bareland,Water,Water,Water,NULL,NULL,Wetland
2141,Water,Bareland,Water,Water,Water,NULL,NULL,Bareland
2142,Water,Bareland,Water,Water,Water,NULL,NULL,Water
2143,Water,Bareland,Water,Water,Water,NULL,NULL,Forest
2144,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2145,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2146,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2147,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2148,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2149,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2150,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2151,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
2152,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2153,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2154,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2155,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2156,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2157,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
