Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MLR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MLR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MLR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MLR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MLR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MLR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MLR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MLR_M_R
1908,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
1909,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1910,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1911,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
1912,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
1913,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
1914,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1915,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1916,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1917,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
1918,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1919,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1920,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
1921,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1922,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1923,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
1924,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
1925,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1926,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1927,NULL,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
1928,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
1929,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
1930,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
1931,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1932,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1933,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1934,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
1935,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
1936,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
1937,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
1938,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
1939,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
1940,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
1941,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
1942,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
1943,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
1944,NULL,Forest,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
1945,NULL,Forest,Shrubland,Water,Non_Wetland,Bareland,Water,Water
1946,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
1947,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
1948,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
1949,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1950,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
1951,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
1952,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
1953,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1954,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1955,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1956,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1957,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1958,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1959,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
1960,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1961,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
1962,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
1963,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
1964,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1965,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1966,NULL,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1967,NULL,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
1968,NULL,Forest,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
1969,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
1970,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1971,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1972,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1973,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
1974,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
1975,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,NULL
1976,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
1977,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1978,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
1979,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1980,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1981,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1982,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1983,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1984,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1985,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
1986,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
1987,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
1988,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Built-up,Built-up
1989,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
1990,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,NULL
1991,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
1992,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Bareland
1993,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Built-up
1994,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
1995,NULL,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1996,NULL,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
1997,NULL,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1998,NULL,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
1999,NULL,Forest,Grassland,NULL,Non_Wetland,Built-up,Forest,Built-up
2000,NULL,Forest,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
2001,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
2002,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2003,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
2004,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2005,NULL,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2006,NULL,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2007,NULL,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2008,NULL,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2009,NULL,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
2010,NULL,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
2011,NULL,Forest,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
2012,NULL,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
2013,NULL,Forest,Wetland,NULL,Wetland,Grassland,Grassland,NULL
2014,NULL,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2015,NULL,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2016,NULL,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2017,NULL,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2018,NULL,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
2019,NULL,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
2020,NULL,Forest,Wetland,NULL,Wetland,Water,Water,Forest
2021,NULL,Forest,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
2022,NULL,Forest,Wetland,Water,Wetland,Bareland,Grassland,Grassland
2023,NULL,Forest,Wetland,Water,Wetland,Bareland,Forest,Water
2024,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,NULL
2025,NULL,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,NULL
2026,NULL,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2027,NULL,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
2028,NULL,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2029,NULL,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
2030,NULL,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Water,Grassland
2031,NULL,Forest,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
2032,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
2033,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2034,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
2035,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
2036,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2037,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
2038,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
2039,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
2040,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
2041,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
2042,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
2043,NULL,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
2044,NULL,Forest,Water,NULL,Water,Grassland,Grassland,Grassland
2045,NULL,Forest,Water,Water,Water,Bareland,Water,Grassland
2046,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2047,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
2048,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2049,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2050,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2051,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2052,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
2053,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2054,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
2055,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2056,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2057,NULL,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
2058,NULL,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
2059,NULL,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
2060,NULL,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
2061,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2062,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2063,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2064,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2065,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2066,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2067,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2068,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Water
2069,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2070,NULL,Forest,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
2071,NULL,Forest,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
2072,NULL,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
2073,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2074,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2075,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
2076,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2077,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2078,NULL,Forest,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
2079,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
2080,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2081,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,NULL
2082,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
2083,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2084,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2085,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
2086,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2087,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
2088,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2089,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
2090,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
2091,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
2092,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
2093,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2094,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
2095,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2096,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2097,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2098,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
2099,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
2100,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2101,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
2102,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Wetland
2103,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2104,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
2105,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
2106,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,NULL
2107,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
2108,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
2109,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Bareland
2110,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
2111,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Built-up,Built-up
2112,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
2113,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
2114,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
2115,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2116,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Bareland
2117,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
2118,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
2119,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
2120,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
2121,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
2122,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
2123,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
2124,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
2125,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2126,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
2127,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
2128,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2129,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
2130,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
2131,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Forest
2132,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
2133,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
2134,Grassland,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
2135,Grassland,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
2136,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
2137,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
2138,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
2139,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2140,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,NULL
2141,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
2142,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,NULL
2143,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
2144,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2145,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2146,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
2147,Grassland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2148,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
2149,Grassland,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
2150,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
2151,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
2152,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2153,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
2154,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
2155,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2156,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
2157,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
2158,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2159,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2160,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
2161,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2162,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2163,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2164,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2165,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2166,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
2167,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2168,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2169,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
2170,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2171,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
2172,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2173,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2174,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
2175,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
2176,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
2177,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
2178,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2179,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
2180,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Bareland
2181,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Built-up
2182,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
2183,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
2184,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
2185,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
2186,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2187,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
2188,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2189,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
2190,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
2191,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
2192,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
2193,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
2194,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2195,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
2196,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
2197,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2198,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2199,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2200,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2201,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2202,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
2203,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
2204,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
2205,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
2206,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2207,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
2208,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2209,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
2210,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
2211,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
2212,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
2213,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
2214,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2215,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
2216,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
2217,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Grassland
2218,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
2219,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2220,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
2221,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2222,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
2223,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
2224,Grassland,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
2225,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
2226,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
2227,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
2228,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
2229,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
2230,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
