Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MNT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MNT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MNT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MNT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MNT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MNT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MNT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MNT_M_R
1431,Wetland,NULL,Water,Water,Water,Wetland,Wetland,Grassland
1432,Wetland,NULL,Water,Water,Water,Wetland,Wetland,Wetland
1433,Wetland,NULL,Water,Water,Water,Wetland,Wetland,Water
1434,Wetland,NULL,Water,Water,Water,Wetland,Wetland,Forest
1435,Wetland,NULL,Water,Water,Water,Wetland,Water,Grassland
1436,Wetland,NULL,Water,Water,Water,Wetland,Water,Wetland
1437,Wetland,NULL,Water,Water,Water,Wetland,Water,Water
1438,Wetland,NULL,Water,Water,Water,Water,Wetland,Grassland
1439,Wetland,NULL,Water,Water,Water,Water,Wetland,Wetland
1440,Wetland,NULL,Water,Water,Water,Water,Wetland,Water
1441,Wetland,NULL,Water,Water,Water,Water,Water,Grassland
1442,Wetland,NULL,Water,Water,Water,Water,Water,Wetland
1443,Wetland,NULL,Water,Water,Water,Water,Water,Water
1444,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1445,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1446,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1447,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1448,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1449,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1450,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
1451,Wetland,Cropland,Wetland,Water,Wetland,Water,Water,Wetland
1452,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1453,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1454,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
1455,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1456,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
1457,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1458,Wetland,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
1459,Wetland,Wetland,NULL,Water,Non_Wetland,Water,Wetland,Grassland
1460,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1461,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1462,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1463,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
1464,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1465,Wetland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
1466,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1467,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1468,Wetland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1469,Wetland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1470,Wetland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
1471,Wetland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
1472,Wetland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
1473,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
1474,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1475,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1476,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1477,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1478,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
1479,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Water
1480,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
1481,Wetland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
1482,Wetland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
1483,Wetland,Wetland,Wetland,NULL,Wetland,Forest,Water,Forest
1484,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
1485,Wetland,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
1486,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1487,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
1488,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1489,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
1490,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Water
1491,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
1492,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1493,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
1494,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Water
1495,Wetland,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Forest
1496,Wetland,Wetland,Wetland,Water,Wetland,NULL,Wetland,Wetland
1497,Wetland,Wetland,Wetland,Water,Wetland,NULL,Water,Grassland
1498,Wetland,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
1499,Wetland,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Wetland
1500,Wetland,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Water
1501,Wetland,Wetland,Wetland,Water,Wetland,Grassland,Water,Grassland
1502,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1503,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1504,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Water
1505,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
1506,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
1507,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
1508,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
1509,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Forest
1510,Wetland,Wetland,Wetland,Water,Wetland,Water,Wetland,Grassland
1511,Wetland,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
1512,Wetland,Wetland,Wetland,Water,Wetland,Water,Wetland,Forest
1513,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
1514,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
1515,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Water
1516,Wetland,Wetland,Wetland,Water,Wetland,Forest,Water,Forest
1517,Wetland,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1518,Wetland,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
1519,Wetland,Wetland,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
1520,Wetland,Wetland,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
1521,Wetland,Wetland,Water,NULL,Water,Water,Water,Grassland
1522,Wetland,Wetland,Water,Non_Water,Water,Wetland,Water,Water
1523,Wetland,Wetland,Water,Non_Water,Water,Water,Water,Grassland
1524,Wetland,Wetland,Water,Non_Water,Water,Water,Water,Forest
1525,Wetland,Wetland,Water,Water,Water,NULL,Water,Water
1526,Wetland,Wetland,Water,Water,Water,Grassland,Wetland,Grassland
1527,Wetland,Wetland,Water,Water,Water,Grassland,Water,Grassland
1528,Wetland,Wetland,Water,Water,Water,Wetland,Wetland,Grassland
1529,Wetland,Wetland,Water,Water,Water,Wetland,Wetland,Wetland
1530,Wetland,Wetland,Water,Water,Water,Wetland,Wetland,Water
1531,Wetland,Wetland,Water,Water,Water,Wetland,Wetland,Forest
1532,Wetland,Wetland,Water,Water,Water,Wetland,Water,Grassland
1533,Wetland,Wetland,Water,Water,Water,Wetland,Water,Wetland
1534,Wetland,Wetland,Water,Water,Water,Wetland,Water,Water
1535,Wetland,Wetland,Water,Water,Water,Water,Wetland,Grassland
1536,Wetland,Wetland,Water,Water,Water,Water,Wetland,Wetland
1537,Wetland,Wetland,Water,Water,Water,Water,Wetland,Water
1538,Wetland,Wetland,Water,Water,Water,Water,Water,Grassland
1539,Wetland,Wetland,Water,Water,Water,Water,Water,Wetland
1540,Wetland,Wetland,Water,Water,Water,Water,Water,Water
1541,Wetland,Wetland,Water,Water,Water,Water,Water,Forest
1542,Wetland,Wetland,Water,Water,Water,Forest,Wetland,Water
1543,Wetland,Wetland,Water,Water,Water,Forest,Water,Forest
1544,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1545,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1546,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Water,Grassland
1547,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Forest
1548,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
1549,Wetland,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Grassland
1550,Wetland,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
1551,Wetland,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Water
1552,Wetland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1553,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Water
1554,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
1555,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1556,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1557,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
1558,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
1559,Wetland,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1560,Wetland,Water,Wetland,Non_Water,Wetland,Forest,Water,Grassland
1561,Wetland,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1562,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
1563,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
1564,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Water
1565,Wetland,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
1566,Wetland,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
1567,Wetland,Water,Wetland,Water,Wetland,Water,Water,Grassland
1568,Wetland,Water,Wetland,Water,Wetland,Water,Water,Wetland
1569,Wetland,Water,Wetland,Water,Wetland,Water,Water,Water
1570,Wetland,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
1571,Wetland,Water,Water,Water,Water,Grassland,Water,Grassland
1572,Wetland,Water,Water,Water,Water,Wetland,Water,Grassland
1573,Wetland,Water,Water,Water,Water,Wetland,Water,Wetland
1574,Wetland,Water,Water,Water,Water,Wetland,Water,Water
1575,Wetland,Water,Water,Water,Water,Water,Wetland,Grassland
1576,Wetland,Water,Water,Water,Water,Water,Wetland,Wetland
1577,Wetland,Water,Water,Water,Water,Water,Water,Grassland
1578,Wetland,Water,Water,Water,Water,Water,Water,Wetland
1579,Wetland,Water,Water,Water,Water,Water,Water,Water
1580,Wetland,Water,Water,Water,Water,Water,Water,Forest
1581,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1582,Wetland,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
1583,Wetland,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1584,Wetland,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1585,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1586,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1587,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
1588,Wetland,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
1589,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1590,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
1591,Wetland,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
1592,Wetland,Forest,Wetland,Water,Wetland,Grassland,Water,Water
1593,Wetland,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1594,Wetland,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
1595,Wetland,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
1596,Wetland,Forest,Wetland,Water,Wetland,Wetland,Water,Wetland
1597,Wetland,Forest,Wetland,Water,Wetland,Wetland,Water,Water
1598,Wetland,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
1599,Wetland,Forest,Wetland,Water,Wetland,Water,Wetland,Wetland
1600,Wetland,Forest,Wetland,Water,Wetland,Water,Water,Grassland
1601,Wetland,Forest,Wetland,Water,Wetland,Water,Water,Wetland
1602,Wetland,Forest,Wetland,Water,Wetland,Water,Water,Water
1603,Wetland,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
1604,Wetland,Forest,Water,Water,Water,Grassland,Wetland,Water
1605,Wetland,Forest,Water,Water,Water,Grassland,Water,Water
1606,Wetland,Forest,Water,Water,Water,Wetland,Water,Wetland
1607,Wetland,Forest,Water,Water,Water,Wetland,Water,Forest
1608,Wetland,Forest,Water,Water,Water,Water,Wetland,Wetland
1609,Wetland,Forest,Water,Water,Water,Water,Wetland,Water
1610,Wetland,Forest,Water,Water,Water,Water,Water,Grassland
1611,Wetland,Forest,Water,Water,Water,Water,Water,Wetland
1612,Wetland,Forest,Water,Water,Water,Water,Water,Water
1613,Wetland,Forest,Water,Water,Water,Water,Water,Forest
1614,Wetland,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
1615,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1616,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1617,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
1618,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
1619,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1620,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1621,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Built-up
1622,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1623,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1624,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Built-up
1625,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Built-up
1626,Bareland,NULL,NULL,NULL,Non_Wetland,Water,Bareland,Built-up
1627,Bareland,NULL,NULL,Water,Non_Wetland,Water,Water,Water
1628,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1629,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1630,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1631,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1632,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1633,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1634,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Built-up
1635,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Built-up
1636,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
1637,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1638,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
1639,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
1640,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Bareland
1641,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Water
1642,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Water
1643,Bareland,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Water
1644,Bareland,NULL,Shrubland,Water,Non_Wetland,Water,Water,Water
1645,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1646,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1647,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1648,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Built-up
1649,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1650,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Built-up
1651,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1652,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1653,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1654,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1655,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1656,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Built-up
1657,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1658,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1659,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
1660,Bareland,NULL,Cropland,Water,Non_Wetland,Water,Water,Water
1661,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
1662,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
1663,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Water
1664,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
1665,Bareland,NULL,Wetland,Water,Wetland,Grassland,Wetland,Water
1666,Bareland,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
1667,Bareland,NULL,Wetland,Water,Wetland,Grassland,Water,Wetland
1668,Bareland,NULL,Wetland,Water,Wetland,Grassland,Water,Water
1669,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Water
1670,Bareland,NULL,Wetland,Water,Wetland,Water,Wetland,Water
1671,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Grassland
1672,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Wetland
1673,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Water
1674,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1675,Bareland,NULL,Bareland,Water,Non_Wetland,Water,Water,Water
1676,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1677,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
1678,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
1679,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1680,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
1681,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Built-up
1682,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
1683,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
1684,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
1685,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Built-up
1686,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
1687,Bareland,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Bareland
1688,Bareland,NULL,Built-up,NULL,Non_Wetland,Water,Wetland,Built-up
1689,Bareland,NULL,Built-up,Water,Non_Wetland,Grassland,Wetland,Water
1690,Bareland,NULL,Built-up,Water,Non_Wetland,Grassland,Water,Bareland
1691,Bareland,NULL,Built-up,Water,Non_Wetland,Water,Water,Water
1692,Bareland,NULL,Water,Non_Water,Water,Water,Water,Water
1693,Bareland,NULL,Water,Water,Water,Grassland,Water,Water
1694,Bareland,NULL,Water,Water,Water,Bareland,Water,Water
1695,Bareland,NULL,Water,Water,Water,Water,Wetland,Water
1696,Bareland,NULL,Water,Water,Water,Water,Water,Bareland
1697,Bareland,NULL,Water,Water,Water,Water,Water,Water
1698,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1699,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
1700,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1701,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1702,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Built-up
1703,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Bareland
1704,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1705,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1706,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
1707,Bareland,Cropland,Wetland,Water,Wetland,Water,Water,Water
1708,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
1709,Bareland,Cropland,Water,Water,Water,Water,Water,Water
1710,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
1711,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1712,Bareland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1713,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Water,Water,Water
1714,Bareland,Bareland,NULL,Water,Non_Wetland,Water,Water,Water
1715,Bareland,Bareland,Shrubland,Water,Non_Wetland,Grassland,Wetland,Water
1716,Bareland,Bareland,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
1717,Bareland,Bareland,Shrubland,Water,Non_Wetland,Grassland,Water,Water
1718,Bareland,Bareland,Shrubland,Water,Non_Wetland,Water,Water,Water
1719,Bareland,Bareland,Grassland,Water,Non_Wetland,Grassland,Water,Water
1720,Bareland,Bareland,Grassland,Water,Non_Wetland,Water,Wetland,Bareland
1721,Bareland,Bareland,Cropland,Water,Non_Wetland,Water,Wetland,Water
1722,Bareland,Bareland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1723,Bareland,Bareland,Wetland,NULL,Wetland,Water,Bareland,Grassland
1724,Bareland,Bareland,Wetland,NULL,Wetland,Water,Water,Water
1725,Bareland,Bareland,Wetland,Non_Water,Wetland,Grassland,Water,Water
1726,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1727,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Wetland,Water
1728,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1729,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Grassland
1730,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Wetland
1731,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Water
1732,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Forest
1733,Bareland,Bareland,Wetland,Water,Wetland,Grassland,Water,Water
1734,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
1735,Bareland,Bareland,Wetland,Water,Wetland,Water,Wetland,Bareland
1736,Bareland,Bareland,Wetland,Water,Wetland,Water,Wetland,Water
1737,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Grassland
1738,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Wetland
1739,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Bareland
1740,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Water
1741,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Forest
1742,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Wetland,Water
1743,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Water,Water
1744,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Water,Water,Grassland
1745,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Water,Water,Water
1746,Bareland,Bareland,Built-up,Water,Non_Wetland,Grassland,Water,Water
1747,Bareland,Bareland,Built-up,Water,Non_Wetland,Water,Wetland,Water
1748,Bareland,Bareland,Built-up,Water,Non_Wetland,Water,Water,Grassland
1749,Bareland,Bareland,Built-up,Water,Non_Wetland,Water,Water,Water
1750,Bareland,Bareland,Water,NULL,Water,Water,Bareland,Water
1751,Bareland,Bareland,Water,NULL,Water,Water,Water,Water
1752,Bareland,Bareland,Water,Non_Water,Water,Water,Wetland,Water
1753,Bareland,Bareland,Water,Non_Water,Water,Water,Water,Water
