Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MXU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MXU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MXU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MXU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MXU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MXU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MXU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MXU_M_R
2051,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Wetland
2052,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
2053,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
2054,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
2055,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
2056,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2057,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2058,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
2059,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
2060,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
2061,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
2062,NULL,Water,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2063,NULL,Water,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Bareland
2064,NULL,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Water
2065,NULL,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
2066,NULL,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
2067,NULL,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
2068,NULL,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
2069,NULL,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2070,NULL,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
2071,NULL,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
2072,NULL,Water,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
2073,NULL,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
2074,NULL,Water,Shrubland,Water,Non_Wetland,Wetland,Bareland,Grassland
2075,NULL,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
2076,NULL,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
2077,NULL,Water,Shrubland,Water,Non_Wetland,Built-up,Wetland,Grassland
2078,NULL,Water,Shrubland,Water,Non_Wetland,Built-up,Wetland,Wetland
2079,NULL,Water,Shrubland,Water,Non_Wetland,Built-up,Bareland,Grassland
2080,NULL,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
2081,NULL,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Wetland
2082,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2083,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2084,NULL,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2085,NULL,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2086,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2087,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
2088,NULL,Water,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2089,NULL,Water,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
2090,NULL,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2091,NULL,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2092,NULL,Water,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
2093,NULL,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
2094,NULL,Water,Wetland,NULL,Wetland,Grassland,Forest,Bareland
2095,NULL,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
2096,NULL,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
2097,NULL,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2098,NULL,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2099,NULL,Water,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
2100,NULL,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
2101,NULL,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2102,NULL,Water,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
2103,NULL,Water,Wetland,NULL,Wetland,Wetland,Bareland,Forest
2104,NULL,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
2105,NULL,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
2106,NULL,Water,Wetland,NULL,Wetland,Wetland,Water,Water
2107,NULL,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
2108,NULL,Water,Wetland,NULL,Wetland,Wetland,Forest,Grassland
2109,NULL,Water,Wetland,NULL,Wetland,Wetland,Forest,Wetland
2110,NULL,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
2111,NULL,Water,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
2112,NULL,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
2113,NULL,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
2114,NULL,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
2115,NULL,Water,Wetland,NULL,Wetland,Water,Grassland,Bareland
2116,NULL,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
2117,NULL,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
2118,NULL,Water,Wetland,NULL,Wetland,Water,Wetland,Water
2119,NULL,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
2120,NULL,Water,Wetland,NULL,Wetland,Water,Bareland,Wetland
2121,NULL,Water,Wetland,NULL,Wetland,Water,Water,Grassland
2122,NULL,Water,Wetland,NULL,Wetland,Water,Water,Wetland
2123,NULL,Water,Wetland,NULL,Wetland,Water,Water,Water
2124,NULL,Water,Wetland,NULL,Wetland,Water,Water,Forest
2125,NULL,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
2126,NULL,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
2127,NULL,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
2128,NULL,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
2129,NULL,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
2130,NULL,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
2131,NULL,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Bareland
2132,NULL,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2133,NULL,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
2134,NULL,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
2135,NULL,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
2136,NULL,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
2137,NULL,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
2138,NULL,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
2139,NULL,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
2140,NULL,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
2141,NULL,Water,Wetland,Non_Water,Wetland,Water,Water,Water
2142,NULL,Water,Wetland,Water,Wetland,Grassland,Wetland,Grassland
2143,NULL,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
2144,NULL,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
2145,NULL,Water,Wetland,Water,Wetland,Grassland,Water,Forest
2146,NULL,Water,Wetland,Water,Wetland,Wetland,Grassland,Grassland
2147,NULL,Water,Wetland,Water,Wetland,Wetland,Grassland,Forest
2148,NULL,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
2149,NULL,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
2150,NULL,Water,Wetland,Water,Wetland,Wetland,Wetland,Bareland
2151,NULL,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
2152,NULL,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
2153,NULL,Water,Wetland,Water,Wetland,Wetland,Bareland,Grassland
2154,NULL,Water,Wetland,Water,Wetland,Wetland,Bareland,Water
2155,NULL,Water,Wetland,Water,Wetland,Wetland,Bareland,Forest
2156,NULL,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
2157,NULL,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
2158,NULL,Water,Wetland,Water,Wetland,Wetland,Water,Water
2159,NULL,Water,Wetland,Water,Wetland,Wetland,Water,Forest
2160,NULL,Water,Wetland,Water,Wetland,Wetland,Forest,Grassland
2161,NULL,Water,Wetland,Water,Wetland,Wetland,Forest,Bareland
2162,NULL,Water,Wetland,Water,Wetland,Bareland,Wetland,Grassland
2163,NULL,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
2164,NULL,Water,Wetland,Water,Wetland,Built-up,Water,Grassland
2165,NULL,Water,Wetland,Water,Wetland,Water,Grassland,Grassland
2166,NULL,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
2167,NULL,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
2168,NULL,Water,Wetland,Water,Wetland,Water,Wetland,Water
2169,NULL,Water,Wetland,Water,Wetland,Water,Wetland,Forest
2170,NULL,Water,Wetland,Water,Wetland,Water,Bareland,Wetland
2171,NULL,Water,Wetland,Water,Wetland,Water,Water,Grassland
2172,NULL,Water,Wetland,Water,Wetland,Water,Water,Wetland
2173,NULL,Water,Wetland,Water,Wetland,Water,Water,Bareland
2174,NULL,Water,Wetland,Water,Wetland,Water,Water,Water
2175,NULL,Water,Wetland,Water,Wetland,Water,Water,Forest
2176,NULL,Water,Wetland,Water,Wetland,Water,Forest,Water
2177,NULL,Water,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
2178,NULL,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
2179,NULL,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2180,NULL,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
2181,NULL,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Bareland
2182,NULL,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
2183,NULL,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
2184,NULL,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2185,NULL,Water,Bareland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
2186,NULL,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
2187,NULL,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
2188,NULL,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
2189,NULL,Water,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
2190,NULL,Water,Bareland,Water,Non_Wetland,Wetland,Water,Forest
2191,NULL,Water,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
2192,NULL,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
2193,NULL,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
2194,NULL,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2195,NULL,Water,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
2196,NULL,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
2197,NULL,Water,Built-up,NULL,Non_Wetland,Wetland,Water,Grassland
2198,NULL,Water,Built-up,NULL,Non_Wetland,Water,Bareland,Water
2199,NULL,Water,Built-up,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2200,NULL,Water,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
2201,NULL,Water,Built-up,Water,Non_Wetland,Wetland,Water,Grassland
2202,NULL,Water,Built-up,Water,Non_Wetland,Wetland,Forest,Grassland
2203,NULL,Water,Built-up,Water,Non_Wetland,Water,Wetland,Wetland
2204,NULL,Water,Built-up,Water,Non_Wetland,Water,Bareland,Grassland
2205,NULL,Water,Water,NULL,Water,Grassland,Wetland,Water
2206,NULL,Water,Water,NULL,Water,Wetland,Wetland,Forest
2207,NULL,Water,Water,NULL,Water,Wetland,Water,Grassland
2208,NULL,Water,Water,NULL,Water,Wetland,Water,Water
2209,NULL,Water,Water,NULL,Water,Wetland,Water,Forest
2210,NULL,Water,Water,NULL,Water,Wetland,Forest,Forest
2211,NULL,Water,Water,NULL,Water,Water,Wetland,Grassland
2212,NULL,Water,Water,NULL,Water,Water,Water,Grassland
2213,NULL,Water,Water,NULL,Water,Water,Water,Wetland
2214,NULL,Water,Water,NULL,Water,Water,Water,Water
2215,NULL,Water,Water,NULL,Water,Water,Forest,Grassland
2216,NULL,Water,Water,Non_Water,Water,Grassland,Wetland,Forest
2217,NULL,Water,Water,Non_Water,Water,Wetland,Wetland,Grassland
2218,NULL,Water,Water,Non_Water,Water,Wetland,Water,Grassland
2219,NULL,Water,Water,Non_Water,Water,Water,Wetland,Wetland
2220,NULL,Water,Water,Non_Water,Water,Water,Water,Grassland
2221,NULL,Water,Water,Non_Water,Water,Water,Water,Wetland
2222,NULL,Water,Water,Non_Water,Water,Water,Forest,Grassland
2223,NULL,Water,Water,Water,Water,Grassland,Wetland,Grassland
2224,NULL,Water,Water,Water,Water,Grassland,Water,Grassland
2225,NULL,Water,Water,Water,Water,Grassland,Water,Water
2226,NULL,Water,Water,Water,Water,Grassland,Water,Forest
2227,NULL,Water,Water,Water,Water,Wetland,Wetland,Grassland
2228,NULL,Water,Water,Water,Water,Wetland,Wetland,Wetland
2229,NULL,Water,Water,Water,Water,Wetland,Wetland,Forest
2230,NULL,Water,Water,Water,Water,Wetland,Bareland,Grassland
2231,NULL,Water,Water,Water,Water,Wetland,Water,Grassland
2232,NULL,Water,Water,Water,Water,Wetland,Water,Bareland
2233,NULL,Water,Water,Water,Water,Wetland,Water,Water
2234,NULL,Water,Water,Water,Water,Wetland,Water,Forest
2235,NULL,Water,Water,Water,Water,Wetland,Forest,Grassland
2236,NULL,Water,Water,Water,Water,Bareland,Water,Grassland
2237,NULL,Water,Water,Water,Water,Bareland,Water,Bareland
2238,NULL,Water,Water,Water,Water,Bareland,Water,Water
2239,NULL,Water,Water,Water,Water,Water,Wetland,Grassland
2240,NULL,Water,Water,Water,Water,Water,Wetland,Wetland
2241,NULL,Water,Water,Water,Water,Water,Wetland,Forest
2242,NULL,Water,Water,Water,Water,Water,Built-up,Grassland
2243,NULL,Water,Water,Water,Water,Water,Water,Grassland
2244,NULL,Water,Water,Water,Water,Water,Water,Wetland
2245,NULL,Water,Water,Water,Water,Water,Water,Bareland
2246,NULL,Water,Water,Water,Water,Water,Water,Water
2247,NULL,Water,Water,Water,Water,Water,Water,Forest
2248,NULL,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2249,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2250,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2251,NULL,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
2252,NULL,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2253,NULL,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
2254,NULL,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
2255,NULL,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
2256,NULL,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2257,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
2258,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
2259,NULL,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
2260,NULL,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
2261,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2262,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2263,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2264,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2265,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2266,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2267,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
2268,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2269,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
2270,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2271,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2272,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2273,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
2274,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2275,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2276,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
2277,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
2278,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
2279,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2280,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
2281,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
2282,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2283,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
2284,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
2285,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
2286,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
2287,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
2288,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
2289,NULL,Forest,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
2290,NULL,Forest,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
2291,NULL,Forest,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
2292,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
2293,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2294,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
2295,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
2296,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2297,NULL,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
2298,NULL,Forest,NULL,Water,Non_Wetland,Bareland,Wetland,Grassland
2299,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
2300,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2301,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2302,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2303,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
2304,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2305,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
2306,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
2307,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
2308,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2309,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2310,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2311,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2312,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2313,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2314,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
2315,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
2316,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
2317,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
2318,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
2319,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2320,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2321,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2322,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2323,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
2324,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2325,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
2326,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
2327,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
2328,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
2329,NULL,Forest,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
2330,NULL,Forest,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
2331,NULL,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2332,NULL,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
2333,NULL,Forest,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
2334,NULL,Forest,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
2335,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2336,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
2337,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
2338,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
2339,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
2340,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
2341,NULL,Forest,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
2342,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
2343,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
2344,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2345,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2346,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2347,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2348,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2349,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2350,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2351,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2352,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2353,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2354,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2355,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2356,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
2357,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
2358,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
2359,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
2360,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
2361,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
2362,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2363,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2364,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2365,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2366,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
2367,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2368,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2369,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
2370,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
2371,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
2372,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
2373,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
2374,NULL,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2375,NULL,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
2376,NULL,Forest,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
2377,NULL,Forest,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
2378,NULL,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2379,NULL,Forest,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
2380,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
2381,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2382,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
2383,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2384,NULL,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2385,NULL,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
2386,NULL,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
2387,NULL,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2388,NULL,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2389,NULL,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2390,NULL,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
2391,NULL,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
2392,NULL,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
2393,NULL,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
2394,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2395,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2396,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
