Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LNL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LNL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LNL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LNL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LNL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LNL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LNL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LNL_M_R
1304,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1305,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
1306,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1307,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
1308,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
1309,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
1310,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
1311,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
1312,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Bareland
1313,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
1314,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
1315,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
1316,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Bareland,Built-up
1317,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
1318,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1319,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1320,NULL,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1321,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1322,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1323,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
1324,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1325,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1326,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1327,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1328,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1329,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1330,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1331,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1332,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
1333,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
1334,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1335,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
1336,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
1337,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1338,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1339,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
1340,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1341,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1342,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1343,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
1344,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1345,NULL,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1346,NULL,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
1347,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1348,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1349,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1350,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1351,NULL,Water,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
1352,NULL,Water,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
1353,NULL,Water,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
1354,NULL,Water,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
1355,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
1356,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
1357,NULL,Water,Cropland,Non_Water,Non_Wetland,Wetland,Water,Forest
1358,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1359,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1360,NULL,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
1361,NULL,Water,Wetland,NULL,Wetland,NULL,Water,Forest
1362,NULL,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
1363,NULL,Water,Wetland,NULL,Wetland,Grassland,NULL,Grassland
1364,NULL,Water,Wetland,NULL,Wetland,Grassland,NULL,Forest
1365,NULL,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1366,NULL,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
1367,NULL,Water,Wetland,NULL,Wetland,Wetland,NULL,Grassland
1368,NULL,Water,Wetland,NULL,Wetland,Wetland,NULL,Wetland
1369,NULL,Water,Wetland,NULL,Wetland,Wetland,NULL,Forest
1370,NULL,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1371,NULL,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
1372,NULL,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1373,NULL,Water,Wetland,NULL,Wetland,Bareland,Water,Bareland
1374,NULL,Water,Wetland,NULL,Wetland,Water,NULL,Grassland
1375,NULL,Water,Wetland,NULL,Wetland,Water,NULL,Forest
1376,NULL,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
1377,NULL,Water,Wetland,NULL,Wetland,Water,Wetland,Water
1378,NULL,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
1379,NULL,Water,Wetland,NULL,Wetland,Water,Water,Water
1380,NULL,Water,Wetland,NULL,Wetland,Forest,NULL,Grassland
1381,NULL,Water,Wetland,NULL,Wetland,Forest,NULL,Forest
1382,NULL,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
1383,NULL,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
1384,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1385,NULL,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
1386,NULL,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
1387,NULL,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
1388,NULL,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
1389,NULL,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
1390,NULL,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
1391,NULL,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
1392,NULL,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
1393,NULL,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
1394,NULL,Water,Wetland,Non_Water,Wetland,Water,NULL,Grassland
1395,NULL,Water,Wetland,Non_Water,Wetland,Water,NULL,Wetland
1396,NULL,Water,Wetland,Non_Water,Wetland,Water,NULL,Water
1397,NULL,Water,Wetland,Non_Water,Wetland,Water,NULL,Forest
1398,NULL,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1399,NULL,Water,Wetland,Non_Water,Wetland,Forest,NULL,Cropland
1400,NULL,Water,Wetland,Non_Water,Wetland,Forest,NULL,Wetland
1401,NULL,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Grassland
1402,NULL,Water,Wetland,Water,Wetland,NULL,Wetland,Wetland
1403,NULL,Water,Wetland,Water,Wetland,NULL,Water,Grassland
1404,NULL,Water,Wetland,Water,Wetland,Grassland,NULL,Bareland
1405,NULL,Water,Wetland,Water,Wetland,Grassland,Wetland,Grassland
1406,NULL,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
1407,NULL,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
1408,NULL,Water,Wetland,Water,Wetland,Bareland,Wetland,Grassland
1409,NULL,Water,Wetland,Water,Wetland,Bareland,Wetland,Forest
1410,NULL,Water,Wetland,Water,Wetland,Water,NULL,Grassland
1411,NULL,Water,Wetland,Water,Wetland,Water,NULL,Wetland
1412,NULL,Water,Wetland,Water,Wetland,Water,Water,Wetland
1413,NULL,Water,Wetland,Water,Wetland,Water,Water,Water
1414,NULL,Water,Wetland,Water,Wetland,Forest,NULL,Forest
1415,NULL,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
1416,NULL,Water,Water,NULL,Water,NULL,NULL,Wetland
1417,NULL,Water,Water,Water,Water,NULL,NULL,Wetland
1418,NULL,Water,Water,Water,Water,Water,Wetland,Wetland
1419,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1420,NULL,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1421,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1422,NULL,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
1423,NULL,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1424,NULL,Water,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
1425,NULL,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1426,NULL,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Wetland
1427,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1428,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1429,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1430,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
1431,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
1432,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
1433,NULL,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
1434,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1435,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1436,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1437,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1438,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
1439,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
1440,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1441,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
1442,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1443,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1444,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Wetland
1445,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1446,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1447,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1448,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1449,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1450,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
1451,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
1452,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
1453,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
1454,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1455,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1456,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
1457,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1458,NULL,Forest,Grassland,NULL,Non_Wetland,Cropland,Wetland,Wetland
1459,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
1460,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1461,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1462,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1463,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1464,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1465,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1466,NULL,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
1467,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
1468,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1469,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
1470,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1471,NULL,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
1472,NULL,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
1473,NULL,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
1474,NULL,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Wetland
1475,NULL,Forest,Wetland,NULL,Wetland,Grassland,NULL,Wetland
1476,NULL,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
1477,NULL,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
1478,NULL,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1479,NULL,Forest,Wetland,NULL,Wetland,Wetland,NULL,Wetland
1480,NULL,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
1481,NULL,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
1482,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1483,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1484,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1485,NULL,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
1486,NULL,Forest,Wetland,NULL,Wetland,Wetland,Forest,Wetland
1487,NULL,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
1488,NULL,Forest,Wetland,NULL,Wetland,Forest,NULL,Wetland
1489,NULL,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
1490,NULL,Forest,Wetland,NULL,Wetland,Forest,Grassland,Wetland
1491,NULL,Forest,Wetland,NULL,Wetland,Forest,Forest,Wetland
1492,NULL,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
1493,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1494,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1495,NULL,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
1496,NULL,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
1497,NULL,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
1498,NULL,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1499,NULL,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
1500,NULL,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1501,NULL,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
1502,NULL,Forest,Wetland,Non_Water,Wetland,Water,NULL,Grassland
1503,NULL,Forest,Wetland,Non_Water,Wetland,Water,NULL,Forest
1504,NULL,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
1505,NULL,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Grassland
1506,NULL,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Wetland
1507,NULL,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Forest
1508,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
1509,NULL,Forest,Wetland,Water,Wetland,Grassland,NULL,Grassland
1510,NULL,Forest,Wetland,Water,Wetland,Grassland,NULL,Forest
1511,NULL,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1512,NULL,Forest,Wetland,Water,Wetland,Bareland,Wetland,Grassland
1513,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1514,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1515,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
1516,NULL,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Wetland
1517,NULL,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1518,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1519,NULL,Forest,Water,NULL,Water,Grassland,Wetland,Forest
1520,NULL,Forest,Water,NULL,Water,Wetland,Wetland,Wetland
1521,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1522,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1523,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1524,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1525,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
1526,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1527,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1528,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1529,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1530,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
1531,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1532,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1533,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
1534,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
1535,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1536,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
1537,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1538,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
1539,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1540,NULL,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
1541,NULL,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1542,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
1543,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1544,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1545,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1546,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1547,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1548,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1549,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
1550,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
1551,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
1552,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
1553,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1554,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1555,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1556,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
1557,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
1558,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Wetland
1559,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
1560,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
1561,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Wetland
1562,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
1563,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
1564,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
1565,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
1566,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1567,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
1568,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1569,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
1570,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
1571,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
1572,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
1573,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1574,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
1575,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1576,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
1577,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1578,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1579,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
1580,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1581,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Wetland
1582,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1583,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Wetland
1584,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Wetland
1585,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
1586,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Wetland,Wetland
1587,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Wetland,Forest
1588,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Wetland
1589,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
1590,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
1591,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
1592,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
1593,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
1594,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1595,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1596,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
1597,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1598,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1599,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
1600,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1601,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
1602,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
1603,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Wetland
1604,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
1605,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1606,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Wetland
1607,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Forest
1608,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
1609,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Wetland
1610,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
1611,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
1612,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1613,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
1614,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
1615,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1616,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1617,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1618,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1619,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
1620,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
1621,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Forest
1622,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
1623,Grassland,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Wetland
1624,Grassland,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,Grassland
1625,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1626,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1627,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1628,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1629,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1630,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1631,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
1632,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
1633,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
1634,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
1635,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
1636,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
1637,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1638,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
1639,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
