Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LWP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LWP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LWP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LWP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LWP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LWP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LWP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LWP_M_R
2065,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2066,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2067,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2068,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2069,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
2070,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
2071,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
2072,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2073,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2074,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2075,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
2076,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
2077,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
2078,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
2079,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
2080,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2081,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2082,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2083,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2084,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2085,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2086,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2087,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2088,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2089,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2090,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2091,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2092,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2093,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
2094,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2095,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2096,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2097,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2098,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2099,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2100,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2101,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2102,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
2103,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2104,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2105,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2106,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2107,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2108,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Water
2109,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2110,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
2111,Forest,Forest,Water,NULL,Water,NULL,NULL,Cropland
2112,Forest,Forest,Water,NULL,Water,NULL,NULL,Bareland
2113,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
2114,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
2115,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
2116,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
2117,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Bareland
2118,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
2119,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2120,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
2121,Forest,Forest,Water,Water,Water,NULL,NULL,Wetland
2122,Forest,Forest,Water,Water,Water,NULL,NULL,Bareland
2123,Forest,Forest,Water,Water,Water,NULL,NULL,Water
2124,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
2125,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2126,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2127,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2128,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2129,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2130,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2131,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2132,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2133,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2134,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2135,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2136,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2137,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2138,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2139,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2140,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2141,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2142,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
2143,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
