Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LWJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LWJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LWJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LWJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LWJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LWJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LWJ_M_R
4133,Bareland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Water
4134,Bareland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
4135,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
4136,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
4137,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
4138,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
4139,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
4140,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
4141,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
4142,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
4143,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
4144,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Cropland
4145,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
4146,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
4147,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
4148,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
4149,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
4150,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
4151,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
4152,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
4153,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
4154,Bareland,Cropland,Water,NULL,Water,Grassland,Grassland,Grassland
4155,Bareland,Cropland,Water,NULL,Water,Grassland,Bareland,Bareland
4156,Bareland,Cropland,Water,NULL,Water,Bareland,NULL,Bareland
4157,Bareland,Cropland,Water,NULL,Water,Bareland,Grassland,Grassland
4158,Bareland,Cropland,Water,NULL,Water,Bareland,Bareland,Bareland
4159,Bareland,Cropland,Water,Water,Water,Water,Water,Water
4160,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4161,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
4162,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
4163,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
4164,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
4165,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
4166,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4167,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
4168,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
4169,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4170,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
4171,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
4172,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
4173,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4174,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
4175,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
4176,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
4177,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
4178,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
4179,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
4180,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
4181,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
4182,Bareland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
4183,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
4184,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
4185,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
4186,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4187,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
4188,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
4189,Bareland,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
4190,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
4191,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
4192,Bareland,Cropland,Forest,Water,Non_Wetland,Bareland,Wetland,Built-up
4193,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4194,Bareland,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4195,Bareland,Wetland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4196,Bareland,Bareland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4197,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
4198,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
4199,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4200,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4201,Bareland,Bareland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
4202,Bareland,Bareland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4203,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4204,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4205,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
4206,Bareland,Bareland,Water,Water,Water,Water,Water,Water
4207,Bareland,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
4208,Bareland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4209,Bareland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4210,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
4211,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
4212,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4213,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
4214,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
4215,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
4216,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
4217,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4218,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4219,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
4220,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
4221,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
4222,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
4223,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
4224,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
4225,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4226,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
4227,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Bareland,Bareland
4228,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
4229,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
4230,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
4231,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
4232,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4233,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4234,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
4235,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4236,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
4237,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
4238,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
4239,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
4240,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
4241,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
4242,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
4243,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
4244,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
4245,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
4246,Bareland,Built-up,Water,NULL,Water,Bareland,Grassland,Grassland
4247,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4248,Bareland,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
4249,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
4250,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
4251,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
4252,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
4253,Bareland,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
4254,Bareland,Water,NULL,Water,Non_Wetland,Water,Grassland,Grassland
4255,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4256,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
4257,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4258,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
4259,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4260,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Built-up
4261,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
4262,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4263,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4264,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4265,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
4266,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
4267,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
4268,Bareland,Water,Wetland,NULL,Wetland,Bareland,Grassland,Water
4269,Bareland,Water,Wetland,Water,Wetland,Grassland,Water,Water
4270,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Water
4271,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4272,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Water
4273,Bareland,Water,Water,NULL,Water,Grassland,Grassland,Bareland
4274,Bareland,Water,Water,NULL,Water,Grassland,Water,Grassland
4275,Bareland,Water,Water,NULL,Water,Bareland,Grassland,Grassland
4276,Bareland,Water,Water,NULL,Water,Bareland,Wetland,Water
4277,Bareland,Water,Water,NULL,Water,Bareland,Water,Bareland
4278,Bareland,Water,Water,Non_Water,Water,Grassland,Water,Grassland
4279,Bareland,Water,Water,Water,Water,Grassland,Water,Water
4280,Bareland,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
4281,Bareland,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
4282,Bareland,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
4283,Bareland,Water,Forest,Water,Non_Wetland,Grassland,Water,Grassland
4284,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
4285,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4286,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4287,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
4288,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
4289,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
4290,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
4291,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
4292,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
4293,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
4294,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
4295,Bareland,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
4296,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4297,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4298,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4299,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4300,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
4301,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
4302,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4303,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
4304,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4305,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4306,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
4307,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
4308,Bareland,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
4309,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
4310,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4311,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
4312,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4313,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4314,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
4315,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4316,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
4317,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
4318,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
4319,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
4320,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4321,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4322,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
4323,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
4324,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
4325,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
4326,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
4327,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4328,Bareland,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
4329,Bareland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
4330,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
4331,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4332,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
4333,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
4334,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
4335,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
4336,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
4337,Bareland,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
4338,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
4339,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
4340,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
4341,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4342,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
4343,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4344,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
4345,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
4346,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
4347,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
4348,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Water
4349,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
4350,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
4351,Water,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
4352,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
4353,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
4354,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Water
4355,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
4356,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
4357,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
4358,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
4359,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
4360,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
4361,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Water
4362,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
4363,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
4364,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Water
4365,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
4366,Water,NULL,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
4367,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Grassland
4368,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Water
4369,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Forest
4370,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4371,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4372,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
4373,Water,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
4374,Water,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
4375,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
4376,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
4377,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
4378,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Water
4379,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
4380,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Forest
4381,Water,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
4382,Water,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
4383,Water,NULL,NULL,Water,Non_Wetland,Wetland,Grassland,Grassland
4384,Water,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
4385,Water,NULL,NULL,Water,Non_Wetland,Bareland,Water,Grassland
4386,Water,NULL,NULL,Water,Non_Wetland,Water,Grassland,Forest
4387,Water,NULL,NULL,Water,Non_Wetland,Water,Water,Water
4388,Water,NULL,NULL,Water,Non_Wetland,Water,Water,Forest
4389,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
4390,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
4391,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
4392,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4393,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
4394,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4395,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4396,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
4397,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4398,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
4399,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
4400,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
4401,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4402,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
4403,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
4404,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4405,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4406,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
4407,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
4408,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4409,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4410,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
4411,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
4412,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
4413,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
4414,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
4415,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
4416,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
4417,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
4418,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
4419,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
4420,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Bareland
4421,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
4422,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
4423,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
4424,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Forest
4425,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
4426,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
4427,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4428,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
4429,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4430,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
4431,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
4432,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
4433,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
4434,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
4435,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Water
4436,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
4437,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Bareland,Grassland
4438,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
4439,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
4440,Water,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Bareland
4441,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
4442,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Bareland
4443,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
4444,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
4445,Water,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
4446,Water,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Water
