Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LQC_M_R
11865,Water,Bareland,Built-up,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
11866,Water,Bareland,Built-up,Non_Water,Non_Wetland,Water,Built-up,Grassland
11867,Water,Bareland,Built-up,Non_Water,Non_Wetland,Water,Water,Water
11868,Water,Bareland,Water,NULL,Water,Water,Water,Bareland
11869,Water,Bareland,Water,NULL,Water,Water,Water,Water
11870,Water,Bareland,Water,Non_Water,Water,Water,Water,Grassland
11871,Water,Bareland,Water,Non_Water,Water,Water,Water,Bareland
11872,Water,Bareland,Water,Non_Water,Water,Water,Water,Water
11873,Water,Bareland,Water,Water,Water,Water,Water,Bareland
11874,Water,Bareland,Water,Water,Water,Water,Water,Water
11875,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
11876,Water,Built-up,NULL,NULL,Non_Wetland,NULL,Water,Forest
11877,Water,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11878,Water,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11879,Water,Built-up,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
11880,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
11881,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
11882,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Bareland
11883,Water,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11884,Water,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
11885,Water,Built-up,Shrubland,NULL,Non_Wetland,Water,Built-up,Water
11886,Water,Built-up,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
11887,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
11888,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
11889,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
11890,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
11891,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
11892,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
11893,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
11894,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
11895,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Forest
11896,Water,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11897,Water,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
11898,Water,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
11899,Water,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11900,Water,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
11901,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
11902,Water,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
11903,Water,Built-up,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
11904,Water,Built-up,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
11905,Water,Built-up,Cropland,NULL,Non_Wetland,Water,Built-up,Grassland
11906,Water,Built-up,Cropland,NULL,Non_Wetland,Water,Water,Bareland
11907,Water,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
11908,Water,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
11909,Water,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
11910,Water,Built-up,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
11911,Water,Built-up,Cropland,Water,Non_Wetland,Shrubland,Water,Grassland
11912,Water,Built-up,Wetland,NULL,Wetland,NULL,Grassland,Grassland
11913,Water,Built-up,Wetland,NULL,Wetland,NULL,Grassland,Forest
11914,Water,Built-up,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
11915,Water,Built-up,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
11916,Water,Built-up,Wetland,Non_Water,Wetland,Grassland,Water,Bareland
11917,Water,Built-up,Wetland,Water,Wetland,Bareland,Water,Grassland
11918,Water,Built-up,Wetland,Water,Wetland,Water,Grassland,Forest
11919,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
11920,Water,Built-up,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
11921,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
11922,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
11923,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
11924,Water,Built-up,Built-up,NULL,Non_Wetland,Water,NULL,Grassland
11925,Water,Built-up,Built-up,NULL,Non_Wetland,Water,Shrubland,Bareland
11926,Water,Built-up,Built-up,NULL,Non_Wetland,Water,Water,Bareland
11927,Water,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
11928,Water,Built-up,Built-up,Non_Water,Non_Wetland,Water,Water,Bareland
11929,Water,Built-up,Water,Non_Water,Water,NULL,Grassland,Forest
11930,Water,Built-up,Water,Water,Water,NULL,Water,Forest
11931,Water,Built-up,Water,Water,Water,Water,Built-up,Water
11932,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
11933,Water,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
11934,Water,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11935,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
11936,Water,Built-up,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
11937,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
11938,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
11939,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
11940,Water,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
11941,Water,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
11942,Water,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
11943,Water,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
11944,Water,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
11945,Water,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Water
11946,Water,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
11947,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,NULL
11948,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Grassland
11949,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Cropland
11950,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Wetland
11951,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Bareland
11952,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
11953,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
11954,Water,Water,NULL,NULL,Non_Wetland,NULL,Forest,Wetland
11955,Water,Water,NULL,NULL,Non_Wetland,NULL,Forest,Water
11956,Water,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
11957,Water,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
11958,Water,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
11959,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11960,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11961,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
11962,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
11963,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Water
11964,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11965,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11966,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Built-up
11967,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
11968,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Water,NULL
11969,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
11970,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Wetland
11971,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Water
11972,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
11973,Water,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
11974,Water,Water,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11975,Water,Water,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
11976,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
11977,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
11978,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
11979,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
11980,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
11981,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
11982,Water,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
11983,Water,Water,NULL,NULL,Non_Wetland,Grassland,Built-up,Water
11984,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,NULL
11985,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
11986,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,Cropland
11987,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,Bareland
11988,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,Water
11989,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
11990,Water,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
11991,Water,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
11992,Water,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
11993,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
11994,Water,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
11995,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
11996,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Cropland
11997,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
11998,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Water
11999,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
12000,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Grassland
12001,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Bareland
12002,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Water
12003,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Forest
12004,Water,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
12005,Water,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Wetland
12006,Water,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Bareland
12007,Water,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Water
12008,Water,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
12009,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
12010,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Cropland
12011,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Wetland
12012,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
12013,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
12014,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
12015,Water,Water,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
12016,Water,Water,NULL,NULL,Non_Wetland,Water,Bareland,Water
12017,Water,Water,NULL,NULL,Non_Wetland,Water,Bareland,Forest
12018,Water,Water,NULL,NULL,Non_Wetland,Water,Built-up,Grassland
12019,Water,Water,NULL,NULL,Non_Wetland,Water,Built-up,Water
12020,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
12021,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Cropland
12022,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Wetland
12023,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Bareland
12024,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Water
12025,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
12026,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
12027,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
12028,Water,Water,NULL,NULL,Non_Wetland,Forest,NULL,Forest
12029,Water,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
12030,Water,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,Wetland
12031,Water,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
12032,Water,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
12033,Water,Water,NULL,NULL,Non_Wetland,Forest,Water,Grassland
12034,Water,Water,NULL,NULL,Non_Wetland,Forest,Water,Wetland
12035,Water,Water,NULL,NULL,Non_Wetland,Forest,Water,Water
12036,Water,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
12037,Water,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
12038,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
12039,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
12040,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Water
12041,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Forest
12042,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
12043,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Grassland,Wetland
12044,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
12045,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water,NULL
12046,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
12047,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Cropland
12048,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Wetland
12049,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Water
12050,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
12051,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Forest,Grassland
12052,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
12053,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
12054,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
12055,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
12056,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,NULL
12057,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,Grassland
12058,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,Wetland
12059,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,Water
12060,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,Forest
12061,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
12062,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
12063,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,NULL,Forest
12064,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
12065,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
12066,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
12067,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
12068,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,NULL,Built-up
12069,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
12070,Water,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
12071,Water,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Wetland
12072,Water,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Water
12073,Water,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Forest
12074,Water,Water,NULL,Non_Water,Non_Wetland,Water,Shrubland,Grassland
12075,Water,Water,NULL,Non_Water,Non_Wetland,Water,Shrubland,Water
12076,Water,Water,NULL,Non_Water,Non_Wetland,Water,Shrubland,Forest
12077,Water,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
12078,Water,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Wetland
12079,Water,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Water
12080,Water,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
12081,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,NULL
12082,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
12083,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Cropland
12084,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
12085,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Bareland
12086,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
12087,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
12088,Water,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Water
12089,Water,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
12090,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
12091,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Forest
12092,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
12093,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Grassland
12094,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
12095,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Grassland
12096,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
12097,Water,Water,NULL,Water,Non_Wetland,NULL,Shrubland,Grassland
12098,Water,Water,NULL,Water,Non_Wetland,NULL,Shrubland,Forest
12099,Water,Water,NULL,Water,Non_Wetland,NULL,Grassland,Grassland
12100,Water,Water,NULL,Water,Non_Wetland,NULL,Grassland,Water
12101,Water,Water,NULL,Water,Non_Wetland,NULL,Water,Grassland
12102,Water,Water,NULL,Water,Non_Wetland,NULL,Water,Wetland
12103,Water,Water,NULL,Water,Non_Wetland,NULL,Water,Water
12104,Water,Water,NULL,Water,Non_Wetland,NULL,Water,Forest
12105,Water,Water,NULL,Water,Non_Wetland,NULL,Forest,Grassland
12106,Water,Water,NULL,Water,Non_Wetland,Shrubland,Shrubland,NULL
12107,Water,Water,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
12108,Water,Water,NULL,Water,Non_Wetland,Shrubland,Shrubland,Wetland
12109,Water,Water,NULL,Water,Non_Wetland,Shrubland,Shrubland,Water
12110,Water,Water,NULL,Water,Non_Wetland,Shrubland,Shrubland,Forest
12111,Water,Water,NULL,Water,Non_Wetland,Shrubland,Grassland,Forest
12112,Water,Water,NULL,Water,Non_Wetland,Shrubland,Water,Grassland
12113,Water,Water,NULL,Water,Non_Wetland,Shrubland,Water,Wetland
12114,Water,Water,NULL,Water,Non_Wetland,Shrubland,Water,Water
12115,Water,Water,NULL,Water,Non_Wetland,Shrubland,Water,Forest
12116,Water,Water,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
12117,Water,Water,NULL,Water,Non_Wetland,Grassland,Grassland,Bareland
12118,Water,Water,NULL,Water,Non_Wetland,Grassland,Grassland,Water
12119,Water,Water,NULL,Water,Non_Wetland,Grassland,Water,Grassland
12120,Water,Water,NULL,Water,Non_Wetland,Grassland,Water,Wetland
12121,Water,Water,NULL,Water,Non_Wetland,Grassland,Water,Forest
12122,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Bareland
12123,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Water
12124,Water,Water,NULL,Water,Non_Wetland,Water,NULL,Bareland
12125,Water,Water,NULL,Water,Non_Wetland,Water,NULL,Water
12126,Water,Water,NULL,Water,Non_Wetland,Water,Shrubland,Grassland
12127,Water,Water,NULL,Water,Non_Wetland,Water,Shrubland,Bareland
12128,Water,Water,NULL,Water,Non_Wetland,Water,Shrubland,Water
12129,Water,Water,NULL,Water,Non_Wetland,Water,Shrubland,Forest
12130,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Grassland
12131,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Cropland
12132,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Water
12133,Water,Water,NULL,Water,Non_Wetland,Water,Water,Grassland
12134,Water,Water,NULL,Water,Non_Wetland,Water,Water,Cropland
12135,Water,Water,NULL,Water,Non_Wetland,Water,Water,Wetland
12136,Water,Water,NULL,Water,Non_Wetland,Water,Water,Bareland
12137,Water,Water,NULL,Water,Non_Wetland,Water,Water,Water
12138,Water,Water,NULL,Water,Non_Wetland,Water,Water,Forest
12139,Water,Water,NULL,Water,Non_Wetland,Forest,NULL,Forest
12140,Water,Water,NULL,Water,Non_Wetland,Forest,Shrubland,Forest
12141,Water,Water,NULL,Water,Non_Wetland,Forest,Water,Forest
12142,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
12143,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
12144,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
12145,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
12146,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
12147,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
12148,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
12149,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
12150,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
12151,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
12152,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
12153,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
12154,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
12155,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
12156,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Cropland
12157,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
12158,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
12159,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Built-up
12160,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Water
12161,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
12162,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
12163,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
12164,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
12165,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
12166,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
12167,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
12168,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
12169,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
12170,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
12171,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12172,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
12173,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
12174,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
12175,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
12176,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
12177,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
12178,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Cropland
12179,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Wetland
12180,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
12181,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
12182,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
12183,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Wetland
12184,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
12185,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
12186,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
12187,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
12188,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
