Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LBK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LBK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LBK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LBK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LBK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LBK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LBK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LBK_M_R
8155,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8156,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
8157,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Built-up
8158,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,NULL
8159,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
8160,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Water
8161,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Forest
8162,Water,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,NULL
8163,Water,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
8164,Water,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Water
8165,Water,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Forest
8166,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
8167,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
8168,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Water
8169,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
8170,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
8171,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Wetland
8172,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Bareland
8173,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Built-up
8174,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
8175,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Forest
8176,Water,Water,Cropland,NULL,Non_Wetland,Water,Forest,Forest
8177,Water,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
8178,Water,Water,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
8179,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Water
8180,Water,Water,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
8181,Water,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
8182,Water,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
8183,Water,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Water
8184,Water,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
8185,Water,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Forest
8186,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Water
8187,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Forest
8188,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland,Water,Water
8189,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Water,Forest
8190,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
8191,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Forest
8192,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Shrubland,Water
8193,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
8194,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Water
8195,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
8196,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Water
8197,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Forest,Water
8198,Water,Water,Cropland,Water,Non_Wetland,NULL,Grassland,Water
8199,Water,Water,Cropland,Water,Non_Wetland,Shrubland,NULL,Water
8200,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Water
8201,Water,Water,Cropland,Water,Non_Wetland,Bareland,Shrubland,Forest
8202,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Water
8203,Water,Water,Cropland,Water,Non_Wetland,Water,Shrubland,Water
8204,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
8205,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Water
8206,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Grassland
8207,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Bareland
8208,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Water
8209,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
8210,Water,Water,Wetland,NULL,Wetland,NULL,Shrubland,Grassland
8211,Water,Water,Wetland,NULL,Wetland,NULL,Grassland,Grassland
8212,Water,Water,Wetland,NULL,Wetland,NULL,Grassland,Water
8213,Water,Water,Wetland,NULL,Wetland,NULL,Water,Grassland
8214,Water,Water,Wetland,NULL,Wetland,NULL,Water,Water
8215,Water,Water,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
8216,Water,Water,Wetland,NULL,Wetland,Shrubland,NULL,Water
8217,Water,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
8218,Water,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Water
8219,Water,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
8220,Water,Water,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
8221,Water,Water,Wetland,NULL,Wetland,Shrubland,Water,Grassland
8222,Water,Water,Wetland,NULL,Wetland,Shrubland,Water,Water
8223,Water,Water,Wetland,NULL,Wetland,Shrubland,Water,Forest
8224,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
8225,Water,Water,Wetland,NULL,Wetland,Cropland,Water,Grassland
8226,Water,Water,Wetland,NULL,Wetland,Wetland,Shrubland,Grassland
8227,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
8228,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Water
8229,Water,Water,Wetland,NULL,Wetland,Bareland,Shrubland,Water
8230,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
8231,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Water
8232,Water,Water,Wetland,NULL,Wetland,Water,Shrubland,Grassland
8233,Water,Water,Wetland,NULL,Wetland,Water,Shrubland,Water
8234,Water,Water,Wetland,NULL,Wetland,Water,Shrubland,Forest
8235,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
8236,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Water
8237,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
8238,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Water
8239,Water,Water,Wetland,NULL,Wetland,Water,Water,Grassland
8240,Water,Water,Wetland,NULL,Wetland,Water,Water,Wetland
8241,Water,Water,Wetland,NULL,Wetland,Water,Water,Water
8242,Water,Water,Wetland,NULL,Wetland,Water,Water,Forest
8243,Water,Water,Wetland,NULL,Wetland,Water,Forest,Water
8244,Water,Water,Wetland,NULL,Wetland,Water,Forest,Forest
8245,Water,Water,Wetland,NULL,Wetland,Forest,Shrubland,Water
8246,Water,Water,Wetland,NULL,Wetland,Forest,Shrubland,Forest
8247,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
8248,Water,Water,Wetland,NULL,Wetland,Forest,Water,Water
8249,Water,Water,Wetland,NULL,Wetland,Forest,Water,Forest
8250,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Water
8251,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
8252,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
8253,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Wetland
8254,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
8255,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Water
8256,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
8257,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Forest,Water
8258,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
8259,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
8260,Water,Water,Wetland,Non_Water,Wetland,Cropland,Water,Water
8261,Water,Water,Wetland,Non_Water,Wetland,Wetland,Shrubland,Forest
8262,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
8263,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
8264,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
8265,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
8266,Water,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
8267,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
8268,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
8269,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
8270,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Water
8271,Water,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Grassland
8272,Water,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Water
8273,Water,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Forest
8274,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
8275,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Forest
8276,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
8277,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
8278,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
8279,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Water
8280,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
8281,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
8282,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
8283,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Wetland
8284,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
8285,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
8286,Water,Water,Wetland,Non_Water,Wetland,Forest,Forest,Water
8287,Water,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
8288,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
8289,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
8290,Water,Water,Wetland,Water,Wetland,NULL,Shrubland,Grassland
8291,Water,Water,Wetland,Water,Wetland,NULL,Shrubland,Water
8292,Water,Water,Wetland,Water,Wetland,NULL,Grassland,Grassland
8293,Water,Water,Wetland,Water,Wetland,NULL,Water,Water
8294,Water,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
8295,Water,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Water
8296,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Grassland
8297,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Water
8298,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Forest
8299,Water,Water,Wetland,Water,Wetland,Grassland,Water,Water
8300,Water,Water,Wetland,Water,Wetland,Grassland,Water,Forest
8301,Water,Water,Wetland,Water,Wetland,Grassland,Forest,Water
8302,Water,Water,Wetland,Water,Wetland,Cropland,Water,Water
8303,Water,Water,Wetland,Water,Wetland,Wetland,NULL,Wetland
8304,Water,Water,Wetland,Water,Wetland,Wetland,Grassland,Water
8305,Water,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
8306,Water,Water,Wetland,Water,Wetland,Wetland,Water,Water
8307,Water,Water,Wetland,Water,Wetland,Bareland,Shrubland,Water
8308,Water,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
8309,Water,Water,Wetland,Water,Wetland,Bareland,Water,Water
8310,Water,Water,Wetland,Water,Wetland,Water,NULL,Water
8311,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Grassland
8312,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Water
8313,Water,Water,Wetland,Water,Wetland,Water,Grassland,Grassland
8314,Water,Water,Wetland,Water,Wetland,Water,Grassland,Water
8315,Water,Water,Wetland,Water,Wetland,Water,Water,NULL
8316,Water,Water,Wetland,Water,Wetland,Water,Water,Grassland
8317,Water,Water,Wetland,Water,Wetland,Water,Water,Wetland
8318,Water,Water,Wetland,Water,Wetland,Water,Water,Bareland
8319,Water,Water,Wetland,Water,Wetland,Water,Water,Water
8320,Water,Water,Wetland,Water,Wetland,Water,Water,Forest
8321,Water,Water,Wetland,Water,Wetland,Water,Forest,Water
8322,Water,Water,Wetland,Water,Wetland,Water,Forest,Forest
8323,Water,Water,Wetland,Water,Wetland,Forest,Water,Water
8324,Water,Water,Wetland,Water,Wetland,Forest,Water,Forest
8325,Water,Water,Bareland,NULL,Non_Wetland,NULL,Grassland,Water
8326,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,Water
8327,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,NULL,Water
8328,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,Water,Water
8329,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Water
8330,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Water
8331,Water,Water,Bareland,NULL,Non_Wetland,Water,Shrubland,Water
8332,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Water
8333,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Wetland
8334,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
8335,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
8336,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
8337,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
8338,Water,Water,Bareland,NULL,Non_Wetland,Forest,Water,Water
8339,Water,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
8340,Water,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
8341,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Wetland
8342,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Shrubland,Water
8343,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
8344,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
8345,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
8346,Water,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
8347,Water,Water,Bareland,Water,Non_Wetland,NULL,Water,Water
8348,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Water,Grassland
8349,Water,Water,Bareland,Water,Non_Wetland,Grassland,Water,Water
8350,Water,Water,Bareland,Water,Non_Wetland,Water,Shrubland,Water
8351,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Water
8352,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Water
8353,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
8354,Water,Water,Bareland,Water,Non_Wetland,Water,Forest,Water
8355,Water,Water,Bareland,Water,Non_Wetland,Water,Forest,Forest
8356,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
8357,Water,Water,Built-up,NULL,Non_Wetland,Water,Grassland,Water
8358,Water,Water,Built-up,NULL,Non_Wetland,Water,Bareland,Water
8359,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Grassland
8360,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Built-up
8361,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
8362,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,Water,Grassland
8363,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Water
8364,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
8365,Water,Water,Water,NULL,Water,NULL,Shrubland,Grassland
8366,Water,Water,Water,NULL,Water,NULL,Shrubland,Water
8367,Water,Water,Water,NULL,Water,NULL,Grassland,Water
8368,Water,Water,Water,NULL,Water,NULL,Water,Grassland
8369,Water,Water,Water,NULL,Water,NULL,Water,Water
8370,Water,Water,Water,NULL,Water,NULL,Water,Forest
8371,Water,Water,Water,NULL,Water,Shrubland,NULL,Grassland
8372,Water,Water,Water,NULL,Water,Shrubland,NULL,Water
8373,Water,Water,Water,NULL,Water,Shrubland,NULL,Forest
8374,Water,Water,Water,NULL,Water,Shrubland,Shrubland,NULL
8375,Water,Water,Water,NULL,Water,Shrubland,Shrubland,Grassland
8376,Water,Water,Water,NULL,Water,Shrubland,Shrubland,Water
8377,Water,Water,Water,NULL,Water,Shrubland,Shrubland,Forest
8378,Water,Water,Water,NULL,Water,Shrubland,Grassland,Grassland
8379,Water,Water,Water,NULL,Water,Shrubland,Grassland,Forest
8380,Water,Water,Water,NULL,Water,Shrubland,Water,NULL
8381,Water,Water,Water,NULL,Water,Shrubland,Water,Grassland
8382,Water,Water,Water,NULL,Water,Shrubland,Water,Water
8383,Water,Water,Water,NULL,Water,Shrubland,Water,Forest
8384,Water,Water,Water,NULL,Water,Grassland,Shrubland,Grassland
8385,Water,Water,Water,NULL,Water,Grassland,Water,Grassland
8386,Water,Water,Water,NULL,Water,Grassland,Water,Water
8387,Water,Water,Water,NULL,Water,Wetland,NULL,Grassland
8388,Water,Water,Water,NULL,Water,Wetland,NULL,Water
8389,Water,Water,Water,NULL,Water,Wetland,Shrubland,Grassland
8390,Water,Water,Water,NULL,Water,Wetland,Shrubland,Wetland
8391,Water,Water,Water,NULL,Water,Wetland,Shrubland,Water
8392,Water,Water,Water,NULL,Water,Wetland,Shrubland,Forest
8393,Water,Water,Water,NULL,Water,Wetland,Grassland,Grassland
8394,Water,Water,Water,NULL,Water,Wetland,Wetland,Water
8395,Water,Water,Water,NULL,Water,Wetland,Wetland,Forest
8396,Water,Water,Water,NULL,Water,Wetland,Water,Grassland
8397,Water,Water,Water,NULL,Water,Wetland,Water,Wetland
8398,Water,Water,Water,NULL,Water,Wetland,Water,Water
8399,Water,Water,Water,NULL,Water,Wetland,Water,Forest
8400,Water,Water,Water,NULL,Water,Wetland,Forest,Water
8401,Water,Water,Water,NULL,Water,Wetland,Forest,Forest
8402,Water,Water,Water,NULL,Water,Bareland,Shrubland,Water
8403,Water,Water,Water,NULL,Water,Bareland,Water,Grassland
8404,Water,Water,Water,NULL,Water,Bareland,Water,Water
8405,Water,Water,Water,NULL,Water,Water,NULL,Grassland
8406,Water,Water,Water,NULL,Water,Water,NULL,Water
8407,Water,Water,Water,NULL,Water,Water,Shrubland,NULL
8408,Water,Water,Water,NULL,Water,Water,Shrubland,Grassland
8409,Water,Water,Water,NULL,Water,Water,Shrubland,Wetland
8410,Water,Water,Water,NULL,Water,Water,Shrubland,Water
8411,Water,Water,Water,NULL,Water,Water,Shrubland,Forest
8412,Water,Water,Water,NULL,Water,Water,Grassland,Grassland
8413,Water,Water,Water,NULL,Water,Water,Grassland,Water
8414,Water,Water,Water,NULL,Water,Water,Grassland,Forest
8415,Water,Water,Water,NULL,Water,Water,Wetland,Water
8416,Water,Water,Water,NULL,Water,Water,Wetland,Forest
8417,Water,Water,Water,NULL,Water,Water,Water,NULL
8418,Water,Water,Water,NULL,Water,Water,Water,Grassland
8419,Water,Water,Water,NULL,Water,Water,Water,Wetland
8420,Water,Water,Water,NULL,Water,Water,Water,Bareland
8421,Water,Water,Water,NULL,Water,Water,Water,Water
8422,Water,Water,Water,NULL,Water,Water,Water,Forest
8423,Water,Water,Water,NULL,Water,Water,Forest,Water
8424,Water,Water,Water,NULL,Water,Water,Forest,Forest
8425,Water,Water,Water,NULL,Water,Forest,Shrubland,Water
8426,Water,Water,Water,NULL,Water,Forest,Shrubland,Forest
8427,Water,Water,Water,NULL,Water,Forest,Water,Water
8428,Water,Water,Water,NULL,Water,Forest,Water,Forest
8429,Water,Water,Water,NULL,Water,Forest,Forest,Water
8430,Water,Water,Water,NULL,Water,Forest,Forest,Forest
8431,Water,Water,Water,Non_Water,Water,NULL,Water,Water
8432,Water,Water,Water,Non_Water,Water,Shrubland,Shrubland,Water
8433,Water,Water,Water,Non_Water,Water,Shrubland,Water,NULL
8434,Water,Water,Water,Non_Water,Water,Shrubland,Water,Grassland
8435,Water,Water,Water,Non_Water,Water,Shrubland,Water,Wetland
8436,Water,Water,Water,Non_Water,Water,Shrubland,Water,Water
8437,Water,Water,Water,Non_Water,Water,Shrubland,Water,Forest
8438,Water,Water,Water,Non_Water,Water,Grassland,Water,Grassland
8439,Water,Water,Water,Non_Water,Water,Wetland,NULL,Wetland
8440,Water,Water,Water,Non_Water,Water,Wetland,NULL,Forest
8441,Water,Water,Water,Non_Water,Water,Wetland,Shrubland,Grassland
8442,Water,Water,Water,Non_Water,Water,Wetland,Water,Wetland
8443,Water,Water,Water,Non_Water,Water,Wetland,Water,Water
8444,Water,Water,Water,Non_Water,Water,Wetland,Water,Forest
8445,Water,Water,Water,Non_Water,Water,Wetland,Forest,Water
8446,Water,Water,Water,Non_Water,Water,Bareland,Shrubland,Grassland
8447,Water,Water,Water,Non_Water,Water,Bareland,Water,Water
8448,Water,Water,Water,Non_Water,Water,Water,NULL,Water
8449,Water,Water,Water,Non_Water,Water,Water,Shrubland,Grassland
8450,Water,Water,Water,Non_Water,Water,Water,Shrubland,Water
8451,Water,Water,Water,Non_Water,Water,Water,Shrubland,Forest
8452,Water,Water,Water,Non_Water,Water,Water,Grassland,Water
8453,Water,Water,Water,Non_Water,Water,Water,Grassland,Forest
8454,Water,Water,Water,Non_Water,Water,Water,Wetland,NULL
8455,Water,Water,Water,Non_Water,Water,Water,Wetland,Water
8456,Water,Water,Water,Non_Water,Water,Water,Wetland,Forest
8457,Water,Water,Water,Non_Water,Water,Water,Water,Grassland
8458,Water,Water,Water,Non_Water,Water,Water,Water,Wetland
8459,Water,Water,Water,Non_Water,Water,Water,Water,Bareland
8460,Water,Water,Water,Non_Water,Water,Water,Water,Water
8461,Water,Water,Water,Non_Water,Water,Water,Water,Forest
8462,Water,Water,Water,Non_Water,Water,Water,Forest,Water
8463,Water,Water,Water,Non_Water,Water,Water,Forest,Forest
8464,Water,Water,Water,Non_Water,Water,Forest,Shrubland,Forest
8465,Water,Water,Water,Non_Water,Water,Forest,Water,Wetland
8466,Water,Water,Water,Non_Water,Water,Forest,Water,Water
8467,Water,Water,Water,Non_Water,Water,Forest,Water,Forest
8468,Water,Water,Water,Non_Water,Water,Forest,Forest,Water
8469,Water,Water,Water,Non_Water,Water,Forest,Forest,Forest
8470,Water,Water,Water,Water,Water,NULL,Grassland,Grassland
8471,Water,Water,Water,Water,Water,NULL,Water,Grassland
8472,Water,Water,Water,Water,Water,NULL,Water,Wetland
8473,Water,Water,Water,Water,Water,NULL,Water,Water
8474,Water,Water,Water,Water,Water,Shrubland,NULL,Water
8475,Water,Water,Water,Water,Water,Shrubland,Shrubland,Grassland
8476,Water,Water,Water,Water,Water,Shrubland,Shrubland,Water
8477,Water,Water,Water,Water,Water,Shrubland,Shrubland,Forest
8478,Water,Water,Water,Water,Water,Shrubland,Grassland,Grassland
8479,Water,Water,Water,Water,Water,Shrubland,Water,NULL
8480,Water,Water,Water,Water,Water,Shrubland,Water,Grassland
8481,Water,Water,Water,Water,Water,Shrubland,Water,Water
8482,Water,Water,Water,Water,Water,Shrubland,Water,Forest
8483,Water,Water,Water,Water,Water,Shrubland,Forest,Water
8484,Water,Water,Water,Water,Water,Grassland,Water,Water
8485,Water,Water,Water,Water,Water,Cropland,Water,Water
8486,Water,Water,Water,Water,Water,Wetland,Shrubland,Forest
8487,Water,Water,Water,Water,Water,Wetland,Grassland,Water
8488,Water,Water,Water,Water,Water,Wetland,Water,NULL
8489,Water,Water,Water,Water,Water,Wetland,Water,Grassland
8490,Water,Water,Water,Water,Water,Wetland,Water,Wetland
8491,Water,Water,Water,Water,Water,Wetland,Water,Water
8492,Water,Water,Water,Water,Water,Wetland,Water,Forest
8493,Water,Water,Water,Water,Water,Wetland,Forest,Water
8494,Water,Water,Water,Water,Water,Bareland,Water,Bareland
8495,Water,Water,Water,Water,Water,Bareland,Water,Water
8496,Water,Water,Water,Water,Water,Bareland,Forest,Water
8497,Water,Water,Water,Water,Water,Water,NULL,Grassland
8498,Water,Water,Water,Water,Water,Water,NULL,Water
8499,Water,Water,Water,Water,Water,Water,Shrubland,Grassland
8500,Water,Water,Water,Water,Water,Water,Shrubland,Wetland
8501,Water,Water,Water,Water,Water,Water,Shrubland,Bareland
8502,Water,Water,Water,Water,Water,Water,Shrubland,Water
8503,Water,Water,Water,Water,Water,Water,Shrubland,Forest
8504,Water,Water,Water,Water,Water,Water,Grassland,Grassland
8505,Water,Water,Water,Water,Water,Water,Grassland,Wetland
8506,Water,Water,Water,Water,Water,Water,Grassland,Water
8507,Water,Water,Water,Water,Water,Water,Wetland,Water
8508,Water,Water,Water,Water,Water,Water,Wetland,Forest
8509,Water,Water,Water,Water,Water,Water,Water,NULL
8510,Water,Water,Water,Water,Water,Water,Water,Grassland
8511,Water,Water,Water,Water,Water,Water,Water,Wetland
8512,Water,Water,Water,Water,Water,Water,Water,Bareland
