Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MZM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MZM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MZM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MZM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MZM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MZM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MZM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MZM_M_R
1793,Forest,Water,Water,Non_Water,Water,Shrubland,Wetland,Water
1794,Forest,Water,Water,Non_Water,Water,Shrubland,Wetland,Forest
1795,Forest,Water,Water,Non_Water,Water,Grassland,Wetland,Forest
1796,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Grassland
1797,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
1798,Forest,Water,Water,Non_Water,Water,Wetland,Water,Forest
1799,Forest,Water,Water,Non_Water,Water,Water,Wetland,Water
1800,Forest,Water,Water,Non_Water,Water,Water,Wetland,Forest
1801,Forest,Water,Water,Non_Water,Water,Water,Water,Water
1802,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
1803,Forest,Water,Water,Non_Water,Water,Water,Forest,Water
1804,Forest,Water,Water,Non_Water,Water,Water,Forest,Forest
1805,Forest,Water,Water,Non_Water,Water,Forest,Wetland,Water
1806,Forest,Water,Water,Non_Water,Water,Forest,Wetland,Forest
1807,Forest,Water,Water,Non_Water,Water,Forest,Water,Water
1808,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
1809,Forest,Water,Water,Non_Water,Water,Forest,Forest,Water
1810,Forest,Water,Water,Non_Water,Water,Forest,Forest,Forest
1811,Forest,Water,Water,Water,Water,NULL,Wetland,Water
1812,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
1813,Forest,Water,Water,Water,Water,NULL,Water,Wetland
1814,Forest,Water,Water,Water,Water,NULL,Water,Water
1815,Forest,Water,Water,Water,Water,NULL,Water,Forest
1816,Forest,Water,Water,Water,Water,NULL,Forest,Water
1817,Forest,Water,Water,Water,Water,NULL,Forest,Forest
1818,Forest,Water,Water,Water,Water,Shrubland,Wetland,Water
1819,Forest,Water,Water,Water,Water,Shrubland,Wetland,Forest
1820,Forest,Water,Water,Water,Water,Grassland,Wetland,Forest
1821,Forest,Water,Water,Water,Water,Grassland,Water,Water
1822,Forest,Water,Water,Water,Water,Grassland,Water,Forest
1823,Forest,Water,Water,Water,Water,Wetland,Wetland,Grassland
1824,Forest,Water,Water,Water,Water,Wetland,Wetland,Water
1825,Forest,Water,Water,Water,Water,Wetland,Wetland,Forest
1826,Forest,Water,Water,Water,Water,Wetland,Water,Grassland
1827,Forest,Water,Water,Water,Water,Wetland,Water,Water
1828,Forest,Water,Water,Water,Water,Wetland,Water,Forest
1829,Forest,Water,Water,Water,Water,Water,Wetland,Grassland
1830,Forest,Water,Water,Water,Water,Water,Wetland,Water
1831,Forest,Water,Water,Water,Water,Water,Wetland,Forest
1832,Forest,Water,Water,Water,Water,Water,Water,Grassland
1833,Forest,Water,Water,Water,Water,Water,Water,Wetland
1834,Forest,Water,Water,Water,Water,Water,Water,Water
1835,Forest,Water,Water,Water,Water,Water,Water,Forest
1836,Forest,Water,Water,Water,Water,Water,Forest,Water
1837,Forest,Water,Water,Water,Water,Water,Forest,Forest
1838,Forest,Water,Water,Water,Water,Forest,Wetland,Water
1839,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
1840,Forest,Water,Water,Water,Water,Forest,Water,Water
1841,Forest,Water,Water,Water,Water,Forest,Water,Forest
1842,Forest,Water,Water,Water,Water,Forest,Forest,Water
1843,Forest,Water,Water,Water,Water,Forest,Forest,Forest
1844,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
1845,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1846,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
1847,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
1848,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
1849,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1850,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
1851,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
1852,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
1853,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1854,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
1855,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1856,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
1857,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1858,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
1859,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
1860,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
1861,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
1862,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1863,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
1864,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
1865,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1866,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
1867,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
1868,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
1869,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
1870,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
1871,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
1872,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1873,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
1874,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
1875,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
1876,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1877,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,NULL
1878,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
1879,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
1880,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
1881,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1882,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1883,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
1884,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
1885,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
1886,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
1887,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
1888,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
1889,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
1890,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
1891,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
1892,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
1893,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
1894,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
1895,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
1896,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Wetland,Forest
1897,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
1898,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
1899,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Grassland
1900,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
1901,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Grassland
1902,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
1903,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
1904,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
1905,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Wetland
1906,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
1907,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
1908,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
1909,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
1910,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
1911,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
1912,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
1913,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
1914,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Water
1915,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1916,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
1917,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Water
1918,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
1919,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
1920,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
1921,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
1922,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
1923,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
1924,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
1925,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
1926,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1927,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1928,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
1929,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1930,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1931,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
1932,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1933,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1934,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
1935,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1936,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1937,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
1938,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1939,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1940,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
1941,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Forest
1942,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
1943,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
1944,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
1945,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
1946,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1947,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
1948,Forest,Forest,NULL,NULL,Non_Wetland,Water,Bareland,Forest
1949,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Water
1950,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
1951,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
1952,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
1953,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1954,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
1955,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
1956,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
1957,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
1958,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1959,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
1960,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
1961,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
1962,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
1963,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Forest
1964,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1965,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
1966,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1967,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
1968,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
1969,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
1970,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
1971,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
1972,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
1973,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Forest
1974,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Wetland,Forest
1975,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Bareland,Forest
1976,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
1977,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Water,Grassland
1978,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Forest
1979,Forest,Forest,NULL,Water,Non_Wetland,Water,Bareland,Forest
1980,Forest,Forest,NULL,Water,Non_Wetland,Water,Forest,Forest
1981,Forest,Forest,NULL,Water,Non_Wetland,Forest,Wetland,Forest
1982,Forest,Forest,NULL,Water,Non_Wetland,Forest,Bareland,Forest
1983,Forest,Forest,NULL,Water,Non_Wetland,Forest,Water,Forest
1984,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
1985,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
1986,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
1987,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1988,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
1989,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
1990,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
1991,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
1992,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
1993,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
1994,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1995,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1996,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
1997,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1998,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1999,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2000,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
2001,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
2002,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2003,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2004,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
2005,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
2006,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
2007,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
2008,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2009,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2010,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
2011,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2012,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2013,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
2014,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
2015,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
2016,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
2017,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
2018,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
2019,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
2020,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
2021,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
2022,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2023,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
2024,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
2025,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
2026,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
2027,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
2028,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2029,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2030,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
2031,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
2032,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
2033,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
2034,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Forest
2035,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
2036,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
2037,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2038,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2039,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
2040,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2041,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2042,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2043,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
2044,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2045,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2046,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2047,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2048,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
2049,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2050,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
2051,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
2052,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
2053,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
2054,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
2055,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
2056,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2057,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
2058,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
2059,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2060,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
2061,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2062,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Bareland,Forest
2063,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2064,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
2065,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
2066,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
2067,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
2068,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Bareland,Forest
2069,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
2070,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
2071,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
2072,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
2073,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
2074,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
2075,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Water
2076,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
2077,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
2078,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
2079,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Water,Forest
2080,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Forest
2081,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2082,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
2083,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2084,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2085,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
2086,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
2087,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
2088,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
2089,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2090,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2091,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
2092,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
2093,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
2094,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
2095,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
2096,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
2097,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
2098,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
2099,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
2100,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
2101,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
2102,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
2103,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
2104,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
2105,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
2106,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
2107,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
2108,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
2109,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
2110,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
2111,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Wetland,Forest
2112,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
2113,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Forest,Forest
2114,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,NULL
2115,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
2116,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
2117,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
2118,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
2119,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
2120,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
2121,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2122,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
2123,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
2124,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
2125,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
2126,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Water
2127,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
2128,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
2129,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Water
2130,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
2131,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
2132,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
2133,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
2134,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
2135,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
2136,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
2137,Forest,Forest,Wetland,Water,Wetland,Shrubland,Wetland,Forest
2138,Forest,Forest,Wetland,Water,Wetland,Shrubland,Water,Forest
2139,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
2140,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
2141,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
2142,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
2143,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
2144,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
2145,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
