Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KMB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KMB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KMB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KMB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KMB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KMB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KMB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KMB_M_R
2047,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2048,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2049,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2050,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2051,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2052,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2053,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2054,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2055,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2056,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2057,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2058,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2059,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2060,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2061,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2062,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2063,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2064,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2065,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2066,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2067,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2068,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2069,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
2070,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2071,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2072,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2073,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2074,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2075,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2076,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2077,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2078,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2079,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
2080,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
2081,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2082,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2083,Bareland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
2084,Bareland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2085,Bareland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2086,Bareland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2087,Bareland,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
2088,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2089,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2090,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2091,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2092,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2093,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2094,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2095,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2096,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2097,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2098,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2099,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2100,Bareland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,NULL
2101,Bareland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2102,Bareland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2103,Bareland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
2104,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2105,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2106,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2107,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2108,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2109,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2110,Bareland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
2111,Bareland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2112,Bareland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2113,Bareland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2114,Bareland,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2115,Bareland,Forest,Water,NULL,Water,NULL,NULL,NULL
2116,Bareland,Forest,Water,NULL,Water,NULL,NULL,Grassland
2117,Bareland,Forest,Water,NULL,Water,NULL,NULL,Cropland
2118,Bareland,Forest,Water,NULL,Water,NULL,NULL,Bareland
2119,Bareland,Forest,Water,NULL,Water,NULL,NULL,Water
2120,Bareland,Forest,Water,NULL,Water,NULL,NULL,Forest
2121,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,NULL
2122,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
2123,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Cropland
2124,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Bareland
2125,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Water
2126,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2127,Bareland,Forest,Water,Water,Water,NULL,NULL,Grassland
2128,Bareland,Forest,Water,Water,Water,NULL,NULL,Cropland
2129,Bareland,Forest,Water,Water,Water,NULL,NULL,Bareland
2130,Bareland,Forest,Water,Water,Water,NULL,NULL,Water
2131,Bareland,Forest,Water,Water,Water,NULL,NULL,Forest
2132,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2133,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2134,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2135,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2136,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2137,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2138,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2139,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2140,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2141,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2142,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2143,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2144,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2145,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2146,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2147,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2148,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
2149,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2150,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2151,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2152,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2153,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2154,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2155,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2156,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2157,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2158,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
2159,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2160,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2161,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2162,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2163,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2164,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2165,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2166,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2167,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2168,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2169,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2170,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
2171,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2172,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2173,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2174,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2175,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2176,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2177,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2178,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2179,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2180,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2181,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2182,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2183,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2184,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2185,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2186,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
2187,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
2188,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2189,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2190,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2191,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2192,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2193,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2194,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2195,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2196,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2197,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2198,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2199,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
2200,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2201,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
2202,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
2203,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2204,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2205,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2206,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2207,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2208,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
2209,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2210,Water,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
2211,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2212,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
2213,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
2214,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2215,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
2216,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
2217,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2218,Water,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,NULL
2219,Water,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
2220,Water,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
2221,Water,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
2222,Water,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
2223,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2224,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2225,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2226,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2227,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2228,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2229,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2230,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2231,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2232,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2233,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,NULL
2234,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2235,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2236,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
2237,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2238,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2239,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2240,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2241,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2242,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2243,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2244,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2245,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2246,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2247,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2248,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
2249,Water,NULL,Water,NULL,Water,NULL,NULL,NULL
2250,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
2251,Water,NULL,Water,NULL,Water,NULL,NULL,Bareland
2252,Water,NULL,Water,NULL,Water,NULL,NULL,Water
2253,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
2254,Water,NULL,Water,Non_Water,Water,NULL,NULL,NULL
2255,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
2256,Water,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
2257,Water,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
2258,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
2259,Water,NULL,Water,Non_Water,Water,NULL,NULL,Forest
2260,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
2261,Water,NULL,Water,Water,Water,NULL,NULL,Cropland
2262,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
2263,Water,NULL,Water,Water,Water,NULL,NULL,Water
2264,Water,NULL,Water,Water,Water,NULL,NULL,Forest
2265,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2266,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2267,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2268,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2269,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2270,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2271,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2272,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2273,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2274,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2275,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2276,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2277,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
2278,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
2279,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2280,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2281,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2282,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2283,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2284,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
2285,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2286,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2287,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2288,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2289,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2290,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2291,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2292,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2293,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2294,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2295,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2296,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2297,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2298,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2299,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,NULL
2300,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2301,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2302,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Water
2303,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2304,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2305,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2306,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2307,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2308,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2309,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2310,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2311,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
2312,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2313,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2314,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2315,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
2316,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
2317,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
2318,Water,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2319,Water,Cropland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
2320,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2321,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2322,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,NULL
2323,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
2324,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2325,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2326,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2327,Water,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2328,Water,Cropland,Water,NULL,Water,NULL,NULL,Grassland
2329,Water,Cropland,Water,NULL,Water,NULL,NULL,Bareland
2330,Water,Cropland,Water,NULL,Water,NULL,NULL,Water
2331,Water,Cropland,Water,NULL,Water,NULL,NULL,Forest
2332,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
2333,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Water
2334,Water,Cropland,Water,Water,Water,NULL,NULL,Grassland
2335,Water,Cropland,Water,Water,Water,NULL,NULL,Cropland
2336,Water,Cropland,Water,Water,Water,NULL,NULL,Bareland
2337,Water,Cropland,Water,Water,Water,NULL,NULL,Water
2338,Water,Cropland,Water,Water,Water,NULL,NULL,Forest
2339,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2340,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2341,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2342,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2343,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2344,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2345,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2346,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2347,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2348,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2349,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2350,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2351,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2352,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2353,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2354,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
2355,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2356,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2357,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2358,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2359,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2360,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2361,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2362,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2363,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2364,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2365,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2366,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2367,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2368,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2369,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2370,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2371,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2372,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2373,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2374,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
2375,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Cropland
2376,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2377,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
2378,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
2379,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2380,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2381,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2382,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2383,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2384,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
2385,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
2386,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2387,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
2388,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2389,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2390,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2391,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2392,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
