Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LQG_M_R
5329,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
5330,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5331,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
5332,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Bareland
5333,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
5334,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
5335,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
5336,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
5337,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
5338,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
5339,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
5340,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
5341,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
5342,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
5343,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5344,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Bareland
5345,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
5346,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
5347,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5348,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
5349,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5350,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
5351,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
5352,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Bareland
5353,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
5354,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Bareland
5355,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,NULL
5356,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
5357,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
5358,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
5359,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
5360,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
5361,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
5362,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
5363,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Bareland
5364,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Built-up
5365,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
5366,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
5367,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
5368,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
5369,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
5370,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
5371,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
5372,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
5373,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
5374,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
5375,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
5376,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,NULL
5377,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
5378,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Cropland
5379,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Bareland
5380,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,NULL
5381,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Wetland
5382,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Bareland
5383,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
5384,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
5385,Bareland,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
5386,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
5387,Bareland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
5388,Bareland,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Bareland
5389,Bareland,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Water
5390,Bareland,NULL,Forest,Water,Non_Wetland,Bareland,Water,Bareland
5391,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
5392,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
5393,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
5394,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
5395,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Water,NULL
5396,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Grassland
5397,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
5398,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
5399,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
5400,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
5401,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
5402,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
5403,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5404,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
5405,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
5406,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
5407,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
5408,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
5409,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
5410,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
5411,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Water,NULL
5412,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
5413,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
5414,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
5415,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
5416,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
5417,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
5418,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
5419,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
5420,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5421,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
5422,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
5423,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
5424,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
5425,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
5426,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
5427,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5428,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5429,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
5430,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
5431,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
5432,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
5433,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
5434,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
5435,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
5436,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
5437,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
5438,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
5439,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
5440,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
5441,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
5442,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
5443,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
5444,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
5445,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
5446,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5447,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
5448,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5449,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
5450,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
5451,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5452,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
5453,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
5454,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5455,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5456,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5457,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
5458,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
5459,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
5460,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
5461,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
5462,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
5463,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5464,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5465,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
5466,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5467,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
5468,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5469,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
5470,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
5471,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
5472,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
5473,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
5474,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
5475,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
5476,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
5477,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5478,Bareland,Cropland,Cropland,Water,Non_Wetland,Cropland,Water,Bareland
5479,Bareland,Cropland,Cropland,Water,Non_Wetland,Bareland,Grassland,Wetland
5480,Bareland,Cropland,Cropland,Water,Non_Wetland,Water,Bareland,Water
5481,Bareland,Cropland,Wetland,Water,Wetland,Water,Water,Water
5482,Bareland,Cropland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5483,Bareland,Cropland,Bareland,NULL,Non_Wetland,Bareland,Built-up,Grassland
5484,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
5485,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
5486,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
5487,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
5488,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
5489,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
5490,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
5491,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Water,NULL
5492,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
5493,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
5494,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
5495,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5496,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5497,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
5498,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5499,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
5500,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
5501,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
5502,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
5503,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
5504,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5505,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
5506,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5507,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
5508,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
5509,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,Water,Bareland
5510,Bareland,Bareland,NULL,NULL,Non_Wetland,Grassland,NULL,Bareland
5511,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
5512,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
5513,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
5514,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
5515,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Bareland,Water,Bareland
5516,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,Water,Water
5517,Bareland,Bareland,NULL,Water,Non_Wetland,Water,Water,Wetland
5518,Bareland,Bareland,NULL,Water,Non_Wetland,Water,Water,Water
5519,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
5520,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
5521,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
5522,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
5523,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
5524,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5525,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5526,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
5527,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Water
5528,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Bareland
5529,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
5530,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
5531,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland,NULL,Water
5532,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
5533,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
5534,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland,Water,Water
5535,Bareland,Bareland,Shrubland,Water,Non_Wetland,Water,Water,Bareland
5536,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
5537,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
5538,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
5539,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
5540,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
5541,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
5542,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
5543,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
5544,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
5545,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
5546,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5547,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5548,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
5549,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5550,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5551,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
5552,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
5553,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
5554,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
5555,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Water,Water
5556,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up,NULL,Bareland
5557,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5558,Bareland,Bareland,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
5559,Bareland,Bareland,Cropland,NULL,Non_Wetland,Water,Shrubland,Bareland
5560,Bareland,Bareland,Cropland,NULL,Non_Wetland,Water,Water,Bareland
5561,Bareland,Bareland,Cropland,NULL,Non_Wetland,Water,Water,Water
5562,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
5563,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Water
5564,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Water,Wetland
5565,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
5566,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
5567,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
5568,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water,Water,Wetland
5569,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
5570,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water,Water,Water
5571,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,Water,Wetland
5572,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,Water,Water
5573,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
5574,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
5575,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
5576,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
5577,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Water,Water
5578,Bareland,Bareland,Cropland,Water,Non_Wetland,Water,NULL,Wetland
5579,Bareland,Bareland,Cropland,Water,Non_Wetland,Water,NULL,Water
5580,Bareland,Bareland,Cropland,Water,Non_Wetland,Water,Bareland,Bareland
5581,Bareland,Bareland,Cropland,Water,Non_Wetland,Water,Water,Cropland
5582,Bareland,Bareland,Cropland,Water,Non_Wetland,Water,Water,Wetland
5583,Bareland,Bareland,Cropland,Water,Non_Wetland,Water,Water,Bareland
5584,Bareland,Bareland,Cropland,Water,Non_Wetland,Water,Water,Water
5585,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
5586,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,Bareland,Bareland
5587,Bareland,Bareland,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
5588,Bareland,Bareland,Bareland,NULL,Non_Wetland,Grassland,NULL,Bareland
5589,Bareland,Bareland,Bareland,NULL,Non_Wetland,Grassland,NULL,Built-up
5590,Bareland,Bareland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5591,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
5592,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
5593,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
5594,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5595,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5596,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5597,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5598,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Built-up,Bareland
5599,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
5600,Bareland,Bareland,Bareland,NULL,Non_Wetland,Built-up,NULL,Bareland
5601,Bareland,Bareland,Bareland,NULL,Non_Wetland,Built-up,Built-up,Bareland
5602,Bareland,Bareland,Bareland,NULL,Non_Wetland,Water,NULL,Bareland
5603,Bareland,Bareland,Bareland,NULL,Non_Wetland,Water,Water,Bareland
5604,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
5605,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
5606,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Water,Bareland
5607,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Water,Water
5608,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,Water,Water
5609,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,NULL,Wetland
5610,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,NULL,Bareland
5611,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
5612,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
5613,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
5614,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Water,Water
5615,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,NULL,Water
5616,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Bareland,Water
5617,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Water,Wetland
5618,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Water,Bareland
5619,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
5620,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
5621,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
5622,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
5623,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
5624,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
5625,Bareland,Bareland,Water,Non_Water,Water,Water,Water,Cropland
5626,Bareland,Bareland,Water,Water,Water,Water,NULL,Water
5627,Bareland,Bareland,Water,Water,Water,Water,Water,Wetland
5628,Bareland,Bareland,Water,Water,Water,Water,Water,Bareland
5629,Bareland,Bareland,Water,Water,Water,Water,Water,Water
5630,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
5631,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Water,Water,Water
5632,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
5633,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
5634,Bareland,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
5635,Bareland,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
5636,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
5637,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
5638,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
5639,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
5640,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
5641,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
