Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KZS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KZS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KZS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KZS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KZS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KZS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KZS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KZS_M_R
8006,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,NULL
8007,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Water
8008,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
8009,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Water
8010,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Water
8011,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
8012,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
8013,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
8014,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
8015,Water,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
8016,Water,Water,Grassland,NULL,Non_Wetland,NULL,Water,Water
8017,Water,Water,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
8018,Water,Water,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
8019,Water,Water,Grassland,NULL,Non_Wetland,Wetland,NULL,Wetland
8020,Water,Water,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
8021,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
8022,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
8023,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Wetland
8024,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Water
8025,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
8026,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
8027,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
8028,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
8029,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
8030,Water,Water,Grassland,NULL,Non_Wetland,Water,Forest,Water
8031,Water,Water,Grassland,NULL,Non_Wetland,Forest,Water,Water
8032,Water,Water,Grassland,NULL,Non_Wetland,Forest,Water,Forest
8033,Water,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
8034,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8035,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland,Water,Water
8036,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
8037,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
8038,Water,Water,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
8039,Water,Water,Grassland,Water,Non_Wetland,Wetland,Water,Water
8040,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Water
8041,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Forest
8042,Water,Water,Grassland,Water,Non_Wetland,Water,Forest,Forest
8043,Water,Water,Grassland,Water,Non_Wetland,Forest,Water,Water
8044,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
8045,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
8046,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
8047,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
8048,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
8049,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
8050,Water,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
8051,Water,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Water
8052,Water,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
8053,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
8054,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
8055,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
8056,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
8057,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
8058,Water,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,NULL
8059,Water,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
8060,Water,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Water
8061,Water,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
8062,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,NULL
8063,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
8064,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Water
8065,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Forest
8066,Water,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Water
8067,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
8068,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
8069,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8070,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Water
8071,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
8072,Water,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
8073,Water,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
8074,Water,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
8075,Water,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
8076,Water,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
8077,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Water
8078,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8079,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
8080,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
8081,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
8082,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
8083,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
8084,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
8085,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Water
8086,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8087,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,NULL
8088,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
8089,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Water
8090,Water,Water,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
8091,Water,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,NULL
8092,Water,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
8093,Water,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Wetland
8094,Water,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Water
8095,Water,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
8096,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
8097,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Water
8098,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
8099,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8100,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Wetland
8101,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Water
8102,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
8103,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
8104,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
8105,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Bareland
8106,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Water
8107,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
8108,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Bareland,Water
8109,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Water,NULL
8110,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
8111,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Wetland
8112,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Water
8113,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
8114,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Forest,Water
8115,Water,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
8116,Water,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
8117,Water,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
8118,Water,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
8119,Water,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
8120,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
8121,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8122,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
8123,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
8124,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,NULL
8125,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
8126,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Bareland
8127,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Water
8128,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
8129,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
8130,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
8131,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,NULL
8132,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
8133,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Cropland
8134,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
8135,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Built-up
8136,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Water
8137,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
8138,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
8139,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Cropland
8140,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
8141,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Water
8142,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Forest
8143,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
8144,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Wetland
8145,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Water
8146,Water,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Bareland
8147,Water,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Water
8148,Water,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
8149,Water,Water,Cropland,NULL,Non_Wetland,Water,Bareland,Water
8150,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
8151,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Cropland
8152,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
8153,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Forest
8154,Water,Water,Cropland,NULL,Non_Wetland,Water,Forest,Forest
8155,Water,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
8156,Water,Water,Cropland,NULL,Non_Wetland,Forest,Wetland,Water
8157,Water,Water,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
8158,Water,Water,Cropland,NULL,Non_Wetland,Forest,Water,Water
8159,Water,Water,Cropland,NULL,Non_Wetland,Forest,Water,Forest
8160,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
8161,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
8162,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
8163,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
8164,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
8165,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,NULL
8166,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
8167,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Bareland
8168,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Water
8169,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
8170,Water,Water,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
8171,Water,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Forest
8172,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
8173,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Water
8174,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8175,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Water
8176,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
8177,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,NULL
8178,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
8179,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Wetland
8180,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Water
8181,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
8182,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
8183,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Water
8184,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Forest
8185,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
8186,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
8187,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Water
8188,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
8189,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Water,NULL
8190,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Water,Grassland
8191,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Water,Wetland
8192,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Water,Water
8193,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Water,Forest
8194,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
8195,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Wetland
8196,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Water
8197,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
8198,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
8199,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
8200,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,NULL
8201,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
8202,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
8203,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
8204,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Forest
8205,Water,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
8206,Water,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Water
8207,Water,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Forest
8208,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Water
8209,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Wetland,Water
8210,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
8211,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Water
8212,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
8213,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Forest,Forest
8214,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,Water
8215,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
8216,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
8217,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
8218,Water,Water,Cropland,Water,Non_Wetland,NULL,Shrubland,Water
8219,Water,Water,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
8220,Water,Water,Cropland,Water,Non_Wetland,NULL,Grassland,Water
8221,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Grassland
8222,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Water
8223,Water,Water,Cropland,Water,Non_Wetland,NULL,Forest,Grassland
8224,Water,Water,Cropland,Water,Non_Wetland,Shrubland,NULL,Forest
8225,Water,Water,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
8226,Water,Water,Cropland,Water,Non_Wetland,Grassland,NULL,Water
8227,Water,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
8228,Water,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
8229,Water,Water,Cropland,Water,Non_Wetland,Grassland,Wetland,Water
8230,Water,Water,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
8231,Water,Water,Cropland,Water,Non_Wetland,Grassland,Water,Wetland
8232,Water,Water,Cropland,Water,Non_Wetland,Grassland,Water,Bareland
8233,Water,Water,Cropland,Water,Non_Wetland,Grassland,Water,Water
8234,Water,Water,Cropland,Water,Non_Wetland,Wetland,NULL,Grassland
8235,Water,Water,Cropland,Water,Non_Wetland,Wetland,NULL,Wetland
8236,Water,Water,Cropland,Water,Non_Wetland,Wetland,NULL,Water
8237,Water,Water,Cropland,Water,Non_Wetland,Wetland,NULL,Forest
8238,Water,Water,Cropland,Water,Non_Wetland,Wetland,Shrubland,Water
8239,Water,Water,Cropland,Water,Non_Wetland,Wetland,Grassland,Grassland
8240,Water,Water,Cropland,Water,Non_Wetland,Wetland,Grassland,Water
8241,Water,Water,Cropland,Water,Non_Wetland,Wetland,Grassland,Forest
8242,Water,Water,Cropland,Water,Non_Wetland,Wetland,Wetland,Grassland
8243,Water,Water,Cropland,Water,Non_Wetland,Wetland,Wetland,Water
8244,Water,Water,Cropland,Water,Non_Wetland,Wetland,Water,Grassland
8245,Water,Water,Cropland,Water,Non_Wetland,Wetland,Water,Wetland
8246,Water,Water,Cropland,Water,Non_Wetland,Wetland,Water,Bareland
8247,Water,Water,Cropland,Water,Non_Wetland,Wetland,Water,Water
8248,Water,Water,Cropland,Water,Non_Wetland,Wetland,Water,Forest
8249,Water,Water,Cropland,Water,Non_Wetland,Bareland,NULL,Grassland
8250,Water,Water,Cropland,Water,Non_Wetland,Bareland,NULL,Water
8251,Water,Water,Cropland,Water,Non_Wetland,Bareland,NULL,Forest
8252,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,NULL
8253,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
8254,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
8255,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Water
8256,Water,Water,Cropland,Water,Non_Wetland,Water,NULL,Grassland
8257,Water,Water,Cropland,Water,Non_Wetland,Water,NULL,Water
8258,Water,Water,Cropland,Water,Non_Wetland,Water,NULL,Forest
8259,Water,Water,Cropland,Water,Non_Wetland,Water,Shrubland,Forest
8260,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
8261,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Water
8262,Water,Water,Cropland,Water,Non_Wetland,Water,Wetland,Water
8263,Water,Water,Cropland,Water,Non_Wetland,Water,Wetland,Forest
8264,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Grassland
8265,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Wetland
8266,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Bareland
8267,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Water
8268,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Forest
8269,Water,Water,Cropland,Water,Non_Wetland,Forest,NULL,Forest
8270,Water,Water,Cropland,Water,Non_Wetland,Forest,Water,Water
8271,Water,Water,Cropland,Water,Non_Wetland,Forest,Water,Forest
8272,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
8273,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
8274,Water,Water,Wetland,NULL,Wetland,NULL,Water,Grassland
8275,Water,Water,Wetland,NULL,Wetland,NULL,Water,Water
8276,Water,Water,Wetland,NULL,Wetland,NULL,Water,Forest
8277,Water,Water,Wetland,NULL,Wetland,NULL,Forest,Water
8278,Water,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
8279,Water,Water,Wetland,NULL,Wetland,Grassland,NULL,Grassland
8280,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
8281,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Water
8282,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
8283,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
8284,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Wetland
8285,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Water
8286,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
8287,Water,Water,Wetland,NULL,Wetland,Wetland,NULL,Water
8288,Water,Water,Wetland,NULL,Wetland,Wetland,NULL,Forest
8289,Water,Water,Wetland,NULL,Wetland,Wetland,Shrubland,Grassland
8290,Water,Water,Wetland,NULL,Wetland,Wetland,Shrubland,Water
8291,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Bareland
8292,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Water
8293,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
8294,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,NULL
8295,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
8296,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
8297,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
8298,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
8299,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
8300,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
8301,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Bareland
8302,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Water
8303,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
8304,Water,Water,Wetland,NULL,Wetland,Wetland,Forest,Water
8305,Water,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
8306,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Water
8307,Water,Water,Wetland,NULL,Wetland,Water,NULL,Water
8308,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
8309,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Water
8310,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
8311,Water,Water,Wetland,NULL,Wetland,Water,Water,Grassland
8312,Water,Water,Wetland,NULL,Wetland,Water,Water,Wetland
8313,Water,Water,Wetland,NULL,Wetland,Water,Water,Bareland
8314,Water,Water,Wetland,NULL,Wetland,Water,Water,Water
8315,Water,Water,Wetland,NULL,Wetland,Water,Water,Forest
8316,Water,Water,Wetland,NULL,Wetland,Water,Forest,Water
8317,Water,Water,Wetland,NULL,Wetland,Water,Forest,Forest
8318,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
8319,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
8320,Water,Water,Wetland,NULL,Wetland,Forest,Water,Water
8321,Water,Water,Wetland,NULL,Wetland,Forest,Water,Forest
8322,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Water
8323,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
8324,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Grassland
8325,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
8326,Water,Water,Wetland,Non_Water,Wetland,NULL,Forest,Water
8327,Water,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
8328,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
8329,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
8330,Water,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
8331,Water,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Water
8332,Water,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
8333,Water,Water,Wetland,Non_Water,Wetland,Wetland,Shrubland,Water
8334,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
8335,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
8336,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
8337,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
8338,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,NULL
8339,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
8340,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
8341,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
8342,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
8343,Water,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
8344,Water,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Water
8345,Water,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
