Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LVH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LVH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LVH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LVH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LVH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LVH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LVH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LVH_M_R
1348,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,Grassland,Grassland
1349,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,Bareland,Built-up
1350,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Bareland,Forest
1351,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Grassland,Forest
1352,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Built-up,Forest
1353,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Forest,Forest
1354,NULL,Built-up,Wetland,NULL,Wetland,Water,Built-up,Forest
1355,NULL,Built-up,Wetland,Water,Wetland,Water,Grassland,Water
1356,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,Built-up,Grassland
1357,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,NULL,Cropland
1358,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,NULL,Bareland
1359,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Grassland
1360,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Built-up,Cropland
1361,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Built-up,Grassland,Built-up
1362,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Built-up,Built-up,Cropland
1363,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
1364,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
1365,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
1366,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
1367,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1368,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
1369,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
1370,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1371,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
1372,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
1373,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Cropland
1374,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
1375,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
1376,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
1377,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
1378,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
1379,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Bareland
1380,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
1381,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
1382,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
1383,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
1384,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
1385,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
1386,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Bareland
1387,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
1388,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Grassland,Built-up
1389,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Bareland,Cropland
1390,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Bareland,Bareland
1391,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Bareland,Built-up
1392,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Built-up,Grassland
1393,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Built-up,Bareland
1394,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Built-up,Built-up
1395,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
1396,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Forest,Grassland
1397,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
1398,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
1399,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
1400,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
1401,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
1402,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1403,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
1404,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
1405,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
1406,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
1407,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
1408,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Built-up
1409,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1410,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Cropland
1411,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
1412,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
1413,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
1414,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
1415,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Cropland
1416,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
1417,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
1418,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
1419,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
1420,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
1421,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
1422,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
1423,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
1424,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Cropland
1425,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Bareland
1426,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
1427,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
1428,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Built-up
1429,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
1430,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Cropland
1431,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Bareland
1432,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
1433,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
1434,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
1435,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
1436,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
1437,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
1438,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
1439,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Water,Grassland
1440,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Water,Bareland
1441,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Grassland
1442,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Built-up
1443,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Built-up,Forest
1444,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
1445,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
1446,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Forest
1447,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Built-up,Built-up
1448,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Bareland,Built-up
1449,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
1450,NULL,Built-up,Water,NULL,Water,Grassland,NULL,Cropland
1451,NULL,Built-up,Water,NULL,Water,Grassland,Grassland,Grassland
1452,NULL,Built-up,Water,NULL,Water,Grassland,Wetland,Forest
1453,NULL,Built-up,Water,NULL,Water,Grassland,Bareland,Grassland
1454,NULL,Built-up,Water,NULL,Water,Grassland,Bareland,Forest
1455,NULL,Built-up,Water,NULL,Water,Grassland,Built-up,Forest
1456,NULL,Built-up,Water,NULL,Water,Cropland,Built-up,Bareland
1457,NULL,Built-up,Water,NULL,Water,Wetland,Grassland,Grassland
1458,NULL,Built-up,Water,NULL,Water,Bareland,NULL,Grassland
1459,NULL,Built-up,Water,NULL,Water,Bareland,NULL,Cropland
1460,NULL,Built-up,Water,NULL,Water,Bareland,NULL,Bareland
1461,NULL,Built-up,Water,NULL,Water,Bareland,Grassland,Grassland
1462,NULL,Built-up,Water,NULL,Water,Bareland,Wetland,Forest
1463,NULL,Built-up,Water,NULL,Water,Bareland,Bareland,Grassland
1464,NULL,Built-up,Water,NULL,Water,Bareland,Forest,Grassland
1465,NULL,Built-up,Water,NULL,Water,Built-up,Grassland,Bareland
1466,NULL,Built-up,Water,NULL,Water,Built-up,Built-up,Grassland
1467,NULL,Built-up,Water,NULL,Water,Built-up,Built-up,Built-up
1468,NULL,Built-up,Water,NULL,Water,Built-up,Built-up,Forest
1469,NULL,Built-up,Water,NULL,Water,Water,Grassland,Water
1470,NULL,Built-up,Water,NULL,Water,Water,Bareland,Bareland
1471,NULL,Built-up,Water,Non_Water,Water,Built-up,Grassland,Bareland
1472,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1473,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1474,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1475,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1476,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1477,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1478,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1479,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1480,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Bareland
1481,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1482,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
1483,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Cropland
1484,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Built-up
1485,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
1486,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1487,NULL,Built-up,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
1488,NULL,Built-up,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
1489,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1490,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Forest
1491,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1492,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1493,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
1494,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
1495,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1496,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
1497,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1498,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
1499,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1500,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
1501,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Cropland
1502,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Bareland
1503,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Built-up
1504,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
1505,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
1506,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1507,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
1508,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
1509,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
1510,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
1511,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
1512,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Cropland
1513,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Bareland
1514,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
1515,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
1516,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
1517,NULL,Built-up,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1518,NULL,Built-up,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1519,NULL,Built-up,Forest,NULL,Non_Wetland,Water,Bareland,Forest
1520,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1521,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
1522,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1523,NULL,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
1524,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1525,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1526,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1527,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
1528,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
1529,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1530,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1531,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
1532,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1533,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
1534,NULL,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
1535,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
1536,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1537,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1538,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1539,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Bareland
1540,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
1541,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
1542,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
1543,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
1544,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1545,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1546,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1547,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1548,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
1549,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
1550,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
1551,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
1552,NULL,Water,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1553,NULL,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
1554,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
1555,NULL,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1556,NULL,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
1557,NULL,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1558,NULL,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1559,NULL,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
1560,NULL,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
1561,NULL,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
1562,NULL,Water,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
1563,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1564,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1565,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1566,NULL,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1567,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
1568,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1569,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1570,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1571,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
1572,NULL,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
1573,NULL,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1574,NULL,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1575,NULL,Water,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1576,NULL,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
1577,NULL,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1578,NULL,Water,Wetland,NULL,Wetland,Grassland,Wetland,Water
1579,NULL,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1580,NULL,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1581,NULL,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
1582,NULL,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
1583,NULL,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
1584,NULL,Water,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
1585,NULL,Water,Wetland,Water,Wetland,Water,Water,Bareland
1586,NULL,Water,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
1587,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1588,NULL,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
1589,NULL,Water,Water,NULL,Water,Grassland,Grassland,Grassland
1590,NULL,Water,Water,NULL,Water,Grassland,Grassland,Forest
1591,NULL,Water,Water,NULL,Water,Bareland,Grassland,Grassland
1592,NULL,Water,Water,NULL,Water,Bareland,Water,Grassland
1593,NULL,Water,Water,Non_Water,Water,Grassland,Grassland,Grassland
1594,NULL,Water,Water,Non_Water,Water,Wetland,Wetland,Grassland
1595,NULL,Water,Water,Water,Water,Grassland,Grassland,Water
1596,NULL,Water,Water,Water,Water,Wetland,Wetland,Grassland
1597,NULL,Water,Water,Water,Water,Water,Grassland,Forest
1598,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1599,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1600,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1601,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
1602,NULL,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1603,NULL,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1604,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1605,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1606,NULL,Water,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
1607,NULL,Water,Forest,NULL,Non_Wetland,Water,Water,Water
1608,NULL,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1609,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
1610,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1611,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
1612,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1613,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1614,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1615,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1616,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
1617,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1618,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1619,NULL,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
1620,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1621,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1622,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1623,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1624,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
1625,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
1626,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1627,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1628,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
1629,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
1630,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Built-up
1631,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
1632,NULL,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
1633,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1634,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1635,NULL,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1636,NULL,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
1637,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
1638,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
1639,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
1640,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
1641,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1642,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
1643,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1644,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
1645,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1646,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1647,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1648,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1649,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1650,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1651,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
1652,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1653,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1654,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
1655,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1656,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
1657,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1658,NULL,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
1659,NULL,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
1660,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
1661,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1662,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1663,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1664,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1665,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1666,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
1667,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
1668,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
1669,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1670,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1671,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1672,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1673,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Built-up
1674,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
