Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MYV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MYV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MYV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MYV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MYV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MYV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MYV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MYV_M_R
10896,Wetland,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
10897,Wetland,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
10898,Wetland,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
10899,Wetland,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
10900,Wetland,Water,Shrubland,Water,Non_Wetland,Water,NULL,Cropland
10901,Wetland,Water,Shrubland,Water,Non_Wetland,Water,NULL,Wetland
10902,Wetland,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
10903,Wetland,Water,Shrubland,Water,Non_Wetland,Water,Bareland,Grassland
10904,Wetland,Water,Shrubland,Water,Non_Wetland,Water,Bareland,Wetland
10905,Wetland,Water,Shrubland,Water,Non_Wetland,Water,Bareland,Bareland
10906,Wetland,Water,Shrubland,Water,Non_Wetland,Water,Built-up,Water
10907,Wetland,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
10908,Wetland,Water,Shrubland,Water,Non_Wetland,Water,Water,Wetland
10909,Wetland,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
10910,Wetland,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
10911,Wetland,Water,Shrubland,Water,Non_Wetland,Forest,Water,Grassland
10912,Wetland,Water,Shrubland,Water,Non_Wetland,Forest,Water,Wetland
10913,Wetland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
10914,Wetland,Water,Grassland,NULL,Non_Wetland,NULL,Water,Grassland
10915,Wetland,Water,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
10916,Wetland,Water,Grassland,Non_Water,Non_Wetland,Forest,Bareland,Wetland
10917,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
10918,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
10919,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
10920,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
10921,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
10922,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
10923,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
10924,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Water
10925,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
10926,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
10927,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
10928,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,Water,NULL
10929,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
10930,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
10931,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
10932,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
10933,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
10934,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Wetland
10935,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Bareland
10936,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
10937,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10938,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,Wetland,NULL
10939,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
10940,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
10941,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,NULL
10942,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
10943,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Cropland
10944,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Bareland
10945,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
10946,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
10947,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
10948,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
10949,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
10950,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,Water,NULL
10951,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
10952,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Cropland
10953,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Wetland
10954,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Bareland
10955,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
10956,Wetland,Water,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
10957,Wetland,Water,Cropland,NULL,Non_Wetland,Cropland,Water,Grassland
10958,Wetland,Water,Cropland,NULL,Non_Wetland,Wetland,Bareland,Wetland
10959,Wetland,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
10960,Wetland,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Wetland
10961,Wetland,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
10962,Wetland,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
10963,Wetland,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,NULL
10964,Wetland,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Bareland
10965,Wetland,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
10966,Wetland,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
10967,Wetland,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Wetland
10968,Wetland,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
10969,Wetland,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
10970,Wetland,Water,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
10971,Wetland,Water,Cropland,NULL,Non_Wetland,Bareland,Water,NULL
10972,Wetland,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
10973,Wetland,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Wetland
10974,Wetland,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
10975,Wetland,Water,Cropland,NULL,Non_Wetland,Water,NULL,NULL
10976,Wetland,Water,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
10977,Wetland,Water,Cropland,NULL,Non_Wetland,Water,NULL,Cropland
10978,Wetland,Water,Cropland,NULL,Non_Wetland,Water,NULL,Wetland
10979,Wetland,Water,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
10980,Wetland,Water,Cropland,NULL,Non_Wetland,Water,NULL,Water
10981,Wetland,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Wetland
10982,Wetland,Water,Cropland,NULL,Non_Wetland,Water,Bareland,Grassland
10983,Wetland,Water,Cropland,NULL,Non_Wetland,Water,Bareland,Bareland
10984,Wetland,Water,Cropland,NULL,Non_Wetland,Water,Built-up,NULL
10985,Wetland,Water,Cropland,NULL,Non_Wetland,Water,Built-up,Grassland
10986,Wetland,Water,Cropland,NULL,Non_Wetland,Water,Water,NULL
10987,Wetland,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
10988,Wetland,Water,Cropland,NULL,Non_Wetland,Water,Water,Wetland
10989,Wetland,Water,Cropland,NULL,Non_Wetland,Water,Water,Bareland
10990,Wetland,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
10991,Wetland,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
10992,Wetland,Water,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
10993,Wetland,Water,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
10994,Wetland,Water,Cropland,NULL,Non_Wetland,Forest,Water,Grassland
10995,Wetland,Water,Cropland,NULL,Non_Wetland,Forest,Water,Water
10996,Wetland,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
10997,Wetland,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Wetland
10998,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
10999,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
11000,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
11001,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
11002,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
11003,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
11004,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
11005,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
11006,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Cropland
11007,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,Forest,Grassland
11008,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,Forest,Wetland
11009,Wetland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
11010,Wetland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
11011,Wetland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
11012,Wetland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
11013,Wetland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
11014,Wetland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
11015,Wetland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
11016,Wetland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Bareland,Wetland
11017,Wetland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Bareland,Bareland
11018,Wetland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
11019,Wetland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Cropland
11020,Wetland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
11021,Wetland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
11022,Wetland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,Water
11023,Wetland,Water,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
11024,Wetland,Water,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Bareland
11025,Wetland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
11026,Wetland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Wetland
11027,Wetland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Bareland
11028,Wetland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
11029,Wetland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Bareland
11030,Wetland,Water,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
11031,Wetland,Water,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
11032,Wetland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
11033,Wetland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
11034,Wetland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
11035,Wetland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
11036,Wetland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
11037,Wetland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
11038,Wetland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
11039,Wetland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Water
11040,Wetland,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
11041,Wetland,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Bareland
11042,Wetland,Water,Cropland,Non_Water,Non_Wetland,Water,Bareland,Grassland
11043,Wetland,Water,Cropland,Non_Water,Non_Wetland,Water,Bareland,Bareland
11044,Wetland,Water,Cropland,Non_Water,Non_Wetland,Water,Bareland,Water
11045,Wetland,Water,Cropland,Non_Water,Non_Wetland,Water,Water,NULL
11046,Wetland,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
11047,Wetland,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Wetland
11048,Wetland,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
11049,Wetland,Water,Cropland,Non_Water,Non_Wetland,Water,Forest,Grassland
11050,Wetland,Water,Cropland,Non_Water,Non_Wetland,Water,Forest,Wetland
11051,Wetland,Water,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
11052,Wetland,Water,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
11053,Wetland,Water,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
11054,Wetland,Water,Cropland,Non_Water,Non_Wetland,Forest,Bareland,Wetland
11055,Wetland,Water,Cropland,Non_Water,Non_Wetland,Forest,Bareland,Bareland
11056,Wetland,Water,Cropland,Non_Water,Non_Wetland,Forest,Bareland,Water
11057,Wetland,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,Grassland
11058,Wetland,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,Bareland
11059,Wetland,Water,Cropland,Non_Water,Non_Wetland,Forest,Forest,Grassland
11060,Wetland,Water,Cropland,Non_Water,Non_Wetland,Forest,Forest,Wetland
11061,Wetland,Water,Cropland,Non_Water,Non_Wetland,Forest,Forest,Water
11062,Wetland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
11063,Wetland,Water,Cropland,Water,Non_Wetland,NULL,Bareland,Grassland
11064,Wetland,Water,Cropland,Water,Non_Wetland,NULL,Water,Grassland
11065,Wetland,Water,Cropland,Water,Non_Wetland,NULL,Water,Wetland
11066,Wetland,Water,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Water
11067,Wetland,Water,Cropland,Water,Non_Wetland,Shrubland,Bareland,Bareland
11068,Wetland,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Grassland
11069,Wetland,Water,Cropland,Water,Non_Wetland,Grassland,NULL,Water
11070,Wetland,Water,Cropland,Water,Non_Wetland,Grassland,Bareland,Grassland
11071,Wetland,Water,Cropland,Water,Non_Wetland,Grassland,Bareland,Wetland
11072,Wetland,Water,Cropland,Water,Non_Wetland,Grassland,Bareland,Bareland
11073,Wetland,Water,Cropland,Water,Non_Wetland,Grassland,Bareland,Water
11074,Wetland,Water,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
11075,Wetland,Water,Cropland,Water,Non_Wetland,Grassland,Water,Bareland
11076,Wetland,Water,Cropland,Water,Non_Wetland,Cropland,NULL,Grassland
11077,Wetland,Water,Cropland,Water,Non_Wetland,Bareland,NULL,Grassland
11078,Wetland,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
11079,Wetland,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Wetland
11080,Wetland,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
11081,Wetland,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
11082,Wetland,Water,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
11083,Wetland,Water,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
11084,Wetland,Water,Cropland,Water,Non_Wetland,Water,NULL,Grassland
11085,Wetland,Water,Cropland,Water,Non_Wetland,Water,NULL,Cropland
11086,Wetland,Water,Cropland,Water,Non_Wetland,Water,NULL,Bareland
11087,Wetland,Water,Cropland,Water,Non_Wetland,Water,Bareland,Grassland
11088,Wetland,Water,Cropland,Water,Non_Wetland,Water,Bareland,Wetland
11089,Wetland,Water,Cropland,Water,Non_Wetland,Water,Bareland,Bareland
11090,Wetland,Water,Cropland,Water,Non_Wetland,Water,Bareland,Water
11091,Wetland,Water,Cropland,Water,Non_Wetland,Water,Water,Grassland
11092,Wetland,Water,Cropland,Water,Non_Wetland,Water,Water,Wetland
11093,Wetland,Water,Cropland,Water,Non_Wetland,Water,Water,Bareland
11094,Wetland,Water,Cropland,Water,Non_Wetland,Water,Water,Water
11095,Wetland,Water,Cropland,Water,Non_Wetland,Forest,Wetland,Bareland
11096,Wetland,Water,Cropland,Water,Non_Wetland,Forest,Bareland,Water
11097,Wetland,Water,Cropland,Water,Non_Wetland,Forest,Water,Bareland
11098,Wetland,Water,Cropland,Water,Non_Wetland,Forest,Forest,Water
11099,Wetland,Water,Wetland,NULL,NULL,Wetland,NULL,Wetland
11100,Wetland,Water,Wetland,NULL,NULL,Water,Water,Grassland
11101,Wetland,Water,Wetland,NULL,NULL,Water,Water,Water
11102,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
11103,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
11104,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
11105,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
11106,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
11107,Wetland,Water,Wetland,NULL,Wetland,NULL,Bareland,Grassland
11108,Wetland,Water,Wetland,NULL,Wetland,NULL,Bareland,Bareland
11109,Wetland,Water,Wetland,NULL,Wetland,NULL,Water,NULL
11110,Wetland,Water,Wetland,NULL,Wetland,NULL,Water,Grassland
11111,Wetland,Water,Wetland,NULL,Wetland,NULL,Water,Wetland
11112,Wetland,Water,Wetland,NULL,Wetland,NULL,Water,Bareland
11113,Wetland,Water,Wetland,NULL,Wetland,NULL,Forest,Grassland
11114,Wetland,Water,Wetland,NULL,Wetland,NULL,Forest,Water
11115,Wetland,Water,Wetland,NULL,Wetland,Shrubland,NULL,NULL
11116,Wetland,Water,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
11117,Wetland,Water,Wetland,NULL,Wetland,Shrubland,NULL,Wetland
11118,Wetland,Water,Wetland,NULL,Wetland,Shrubland,NULL,Water
11119,Wetland,Water,Wetland,NULL,Wetland,Shrubland,NULL,Forest
11120,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
11121,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
11122,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Wetland,NULL
11123,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
11124,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Wetland,Wetland
11125,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Wetland,Bareland
11126,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Wetland,Water
11127,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
11128,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Bareland,NULL
11129,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Bareland,Grassland
11130,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Bareland,Wetland
11131,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Bareland,Bareland
11132,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Built-up,Bareland
11133,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Water,NULL
11134,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Water,Grassland
11135,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Water,Wetland
11136,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Water,Bareland
11137,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Water,Water
11138,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Water,Forest
11139,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Forest,NULL
11140,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Forest,Grassland
11141,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Forest,Wetland
11142,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Forest,Water
11143,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Forest,Forest
11144,Wetland,Water,Wetland,NULL,Wetland,Grassland,NULL,Grassland
11145,Wetland,Water,Wetland,NULL,Wetland,Grassland,NULL,Wetland
11146,Wetland,Water,Wetland,NULL,Wetland,Grassland,Wetland,NULL
11147,Wetland,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
11148,Wetland,Water,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
11149,Wetland,Water,Wetland,NULL,Wetland,Grassland,Wetland,Bareland
11150,Wetland,Water,Wetland,NULL,Wetland,Grassland,Wetland,Water
11151,Wetland,Water,Wetland,NULL,Wetland,Grassland,Bareland,NULL
11152,Wetland,Water,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
11153,Wetland,Water,Wetland,NULL,Wetland,Grassland,Bareland,Wetland
11154,Wetland,Water,Wetland,NULL,Wetland,Grassland,Bareland,Bareland
11155,Wetland,Water,Wetland,NULL,Wetland,Grassland,Bareland,Built-up
11156,Wetland,Water,Wetland,NULL,Wetland,Grassland,Water,NULL
11157,Wetland,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
11158,Wetland,Water,Wetland,NULL,Wetland,Grassland,Water,Wetland
11159,Wetland,Water,Wetland,NULL,Wetland,Grassland,Water,Bareland
11160,Wetland,Water,Wetland,NULL,Wetland,Grassland,Water,Water
11161,Wetland,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
11162,Wetland,Water,Wetland,NULL,Wetland,Wetland,NULL,Grassland
11163,Wetland,Water,Wetland,NULL,Wetland,Wetland,NULL,Wetland
11164,Wetland,Water,Wetland,NULL,Wetland,Wetland,NULL,Water
11165,Wetland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
11166,Wetland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
11167,Wetland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
11168,Wetland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
11169,Wetland,Water,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
11170,Wetland,Water,Wetland,NULL,Wetland,Wetland,Bareland,Water
11171,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,NULL
11172,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
11173,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
11174,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Bareland
11175,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Water
11176,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
11177,Wetland,Water,Wetland,NULL,Wetland,Wetland,Forest,Wetland
11178,Wetland,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
11179,Wetland,Water,Wetland,NULL,Wetland,Bareland,NULL,Wetland
11180,Wetland,Water,Wetland,NULL,Wetland,Bareland,NULL,Bareland
11181,Wetland,Water,Wetland,NULL,Wetland,Bareland,NULL,Forest
11182,Wetland,Water,Wetland,NULL,Wetland,Bareland,Wetland,NULL
11183,Wetland,Water,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
11184,Wetland,Water,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
11185,Wetland,Water,Wetland,NULL,Wetland,Bareland,Wetland,Bareland
11186,Wetland,Water,Wetland,NULL,Wetland,Bareland,Bareland,NULL
11187,Wetland,Water,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
11188,Wetland,Water,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
11189,Wetland,Water,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
11190,Wetland,Water,Wetland,NULL,Wetland,Bareland,Bareland,Built-up
11191,Wetland,Water,Wetland,NULL,Wetland,Bareland,Bareland,Water
11192,Wetland,Water,Wetland,NULL,Wetland,Bareland,Water,NULL
11193,Wetland,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
11194,Wetland,Water,Wetland,NULL,Wetland,Bareland,Water,Wetland
11195,Wetland,Water,Wetland,NULL,Wetland,Bareland,Water,Bareland
11196,Wetland,Water,Wetland,NULL,Wetland,Bareland,Water,Water
11197,Wetland,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
11198,Wetland,Water,Wetland,NULL,Wetland,Bareland,Forest,NULL
11199,Wetland,Water,Wetland,NULL,Wetland,Bareland,Forest,Grassland
11200,Wetland,Water,Wetland,NULL,Wetland,Water,NULL,NULL
11201,Wetland,Water,Wetland,NULL,Wetland,Water,NULL,Grassland
11202,Wetland,Water,Wetland,NULL,Wetland,Water,NULL,Cropland
11203,Wetland,Water,Wetland,NULL,Wetland,Water,NULL,Wetland
11204,Wetland,Water,Wetland,NULL,Wetland,Water,NULL,Bareland
11205,Wetland,Water,Wetland,NULL,Wetland,Water,Shrubland,Grassland
11206,Wetland,Water,Wetland,NULL,Wetland,Water,Shrubland,Built-up
11207,Wetland,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
11208,Wetland,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
11209,Wetland,Water,Wetland,NULL,Wetland,Water,Wetland,Bareland
11210,Wetland,Water,Wetland,NULL,Wetland,Water,Wetland,Water
11211,Wetland,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
11212,Wetland,Water,Wetland,NULL,Wetland,Water,Bareland,NULL
11213,Wetland,Water,Wetland,NULL,Wetland,Water,Bareland,Grassland
11214,Wetland,Water,Wetland,NULL,Wetland,Water,Bareland,Wetland
11215,Wetland,Water,Wetland,NULL,Wetland,Water,Bareland,Bareland
11216,Wetland,Water,Wetland,NULL,Wetland,Water,Bareland,Water
11217,Wetland,Water,Wetland,NULL,Wetland,Water,Water,NULL
11218,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Grassland
