Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MPT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MPT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MPT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MPT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MPT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MPT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MPT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MPT_M_R
7516,Wetland,NULL,Wetland,Water,Wetland,Shrubland,NULL,Forest
7517,Wetland,NULL,Wetland,Water,Wetland,Shrubland,Grassland,NULL
7518,Wetland,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Wetland
7519,Wetland,NULL,Wetland,Water,Wetland,Shrubland,Bareland,Grassland
7520,Wetland,NULL,Wetland,Water,Wetland,Shrubland,Bareland,Wetland
7521,Wetland,NULL,Wetland,Water,Wetland,Shrubland,Water,Grassland
7522,Wetland,NULL,Wetland,Water,Wetland,Shrubland,Water,Wetland
7523,Wetland,NULL,Wetland,Water,Wetland,Shrubland,Water,Bareland
7524,Wetland,NULL,Wetland,Water,Wetland,Shrubland,Forest,NULL
7525,Wetland,NULL,Wetland,Water,Wetland,Shrubland,Forest,Grassland
7526,Wetland,NULL,Wetland,Water,Wetland,Grassland,NULL,NULL
7527,Wetland,NULL,Wetland,Water,Wetland,Grassland,NULL,Grassland
7528,Wetland,NULL,Wetland,Water,Wetland,Grassland,NULL,Cropland
7529,Wetland,NULL,Wetland,Water,Wetland,Grassland,NULL,Wetland
7530,Wetland,NULL,Wetland,Water,Wetland,Grassland,NULL,Bareland
7531,Wetland,NULL,Wetland,Water,Wetland,Grassland,NULL,Water
7532,Wetland,NULL,Wetland,Water,Wetland,Grassland,NULL,Forest
7533,Wetland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
7534,Wetland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Wetland
7535,Wetland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Bareland
7536,Wetland,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
7537,Wetland,NULL,Wetland,Water,Wetland,Grassland,Wetland,Wetland
7538,Wetland,NULL,Wetland,Water,Wetland,Grassland,Bareland,Grassland
7539,Wetland,NULL,Wetland,Water,Wetland,Grassland,Bareland,Wetland
7540,Wetland,NULL,Wetland,Water,Wetland,Grassland,Bareland,Bareland
7541,Wetland,NULL,Wetland,Water,Wetland,Grassland,Water,NULL
7542,Wetland,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
7543,Wetland,NULL,Wetland,Water,Wetland,Grassland,Water,Wetland
7544,Wetland,NULL,Wetland,Water,Wetland,Grassland,Water,Bareland
7545,Wetland,NULL,Wetland,Water,Wetland,Grassland,Water,Water
7546,Wetland,NULL,Wetland,Water,Wetland,Grassland,Water,Forest
7547,Wetland,NULL,Wetland,Water,Wetland,Wetland,NULL,NULL
7548,Wetland,NULL,Wetland,Water,Wetland,Wetland,NULL,Grassland
7549,Wetland,NULL,Wetland,Water,Wetland,Wetland,NULL,Wetland
7550,Wetland,NULL,Wetland,Water,Wetland,Wetland,NULL,Bareland
7551,Wetland,NULL,Wetland,Water,Wetland,Wetland,NULL,Forest
7552,Wetland,NULL,Wetland,Water,Wetland,Wetland,Grassland,NULL
7553,Wetland,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
7554,Wetland,NULL,Wetland,Water,Wetland,Wetland,Grassland,Wetland
7555,Wetland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
7556,Wetland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
7557,Wetland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Bareland
7558,Wetland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
7559,Wetland,NULL,Wetland,Water,Wetland,Wetland,Bareland,Grassland
7560,Wetland,NULL,Wetland,Water,Wetland,Wetland,Bareland,Wetland
7561,Wetland,NULL,Wetland,Water,Wetland,Wetland,Bareland,Bareland
7562,Wetland,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
7563,Wetland,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
7564,Wetland,NULL,Wetland,Water,Wetland,Wetland,Water,Bareland
7565,Wetland,NULL,Wetland,Water,Wetland,Wetland,Water,Water
7566,Wetland,NULL,Wetland,Water,Wetland,Wetland,Forest,Wetland
7567,Wetland,NULL,Wetland,Water,Wetland,Bareland,NULL,Grassland
7568,Wetland,NULL,Wetland,Water,Wetland,Bareland,NULL,Wetland
7569,Wetland,NULL,Wetland,Water,Wetland,Bareland,NULL,Bareland
7570,Wetland,NULL,Wetland,Water,Wetland,Bareland,Grassland,Grassland
7571,Wetland,NULL,Wetland,Water,Wetland,Bareland,Grassland,Bareland
7572,Wetland,NULL,Wetland,Water,Wetland,Bareland,Wetland,Wetland
7573,Wetland,NULL,Wetland,Water,Wetland,Bareland,Wetland,Bareland
7574,Wetland,NULL,Wetland,Water,Wetland,Bareland,Bareland,Grassland
7575,Wetland,NULL,Wetland,Water,Wetland,Bareland,Bareland,Wetland
7576,Wetland,NULL,Wetland,Water,Wetland,Bareland,Bareland,Bareland
7577,Wetland,NULL,Wetland,Water,Wetland,Bareland,Bareland,Water
7578,Wetland,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
7579,Wetland,NULL,Wetland,Water,Wetland,Bareland,Water,Wetland
7580,Wetland,NULL,Wetland,Water,Wetland,Bareland,Water,Bareland
7581,Wetland,NULL,Wetland,Water,Wetland,Bareland,Water,Water
7582,Wetland,NULL,Wetland,Water,Wetland,Bareland,Forest,Grassland
7583,Wetland,NULL,Wetland,Water,Wetland,Bareland,Forest,Wetland
7584,Wetland,NULL,Wetland,Water,Wetland,Bareland,Forest,Bareland
7585,Wetland,NULL,Wetland,Water,Wetland,Water,NULL,Grassland
7586,Wetland,NULL,Wetland,Water,Wetland,Water,NULL,Wetland
7587,Wetland,NULL,Wetland,Water,Wetland,Water,NULL,Water
7588,Wetland,NULL,Wetland,Water,Wetland,Water,Grassland,Wetland
7589,Wetland,NULL,Wetland,Water,Wetland,Water,Bareland,Grassland
7590,Wetland,NULL,Wetland,Water,Wetland,Water,Bareland,Wetland
7591,Wetland,NULL,Wetland,Water,Wetland,Water,Bareland,Bareland
7592,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Grassland
7593,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Wetland
7594,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Bareland
7595,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Water
7596,Wetland,NULL,Wetland,Water,Wetland,Forest,NULL,Grassland
7597,Wetland,NULL,Wetland,Water,Wetland,Forest,NULL,Wetland
7598,Wetland,NULL,Wetland,Water,Wetland,Forest,NULL,Forest
7599,Wetland,NULL,Wetland,Water,Wetland,Forest,Bareland,Wetland
7600,Wetland,NULL,Wetland,Water,Wetland,Forest,Water,Wetland
7601,Wetland,NULL,Wetland,Water,Wetland,Forest,Water,Water
7602,Wetland,NULL,Wetland,Water,Wetland,Forest,Forest,Grassland
7603,Wetland,NULL,Wetland,Water,Wetland,Forest,Forest,Wetland
7604,Wetland,NULL,Bareland,NULL,Non_Wetland,Shrubland,NULL,NULL
7605,Wetland,NULL,Bareland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7606,Wetland,NULL,Bareland,NULL,Non_Wetland,Shrubland,NULL,Wetland
7607,Wetland,NULL,Bareland,NULL,Non_Wetland,Shrubland,NULL,Forest
7608,Wetland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7609,Wetland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Forest
7610,Wetland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Bareland,NULL
7611,Wetland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
7612,Wetland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
7613,Wetland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Bareland,Forest
7614,Wetland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Water,Grassland
7615,Wetland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Water,Forest
7616,Wetland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Forest,Grassland
7617,Wetland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Forest,Bareland
7618,Wetland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Forest,Forest
7619,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,NULL
7620,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
7621,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Wetland
7622,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Bareland
7623,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
7624,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7625,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Bareland
7626,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Wetland
7627,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7628,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Wetland
7629,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Bareland
7630,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
7631,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Wetland
7632,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Bareland
7633,Wetland,NULL,Bareland,NULL,Non_Wetland,Wetland,NULL,NULL
7634,Wetland,NULL,Bareland,NULL,Non_Wetland,Wetland,NULL,Grassland
7635,Wetland,NULL,Bareland,NULL,Non_Wetland,Wetland,NULL,Wetland
7636,Wetland,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
7637,Wetland,NULL,Bareland,NULL,Non_Wetland,Wetland,Bareland,NULL
7638,Wetland,NULL,Bareland,NULL,Non_Wetland,Wetland,Bareland,Grassland
7639,Wetland,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
7640,Wetland,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
7641,Wetland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7642,Wetland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,NULL
7643,Wetland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7644,Wetland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Wetland
7645,Wetland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7646,Wetland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Water
7647,Wetland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
7648,Wetland,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
7649,Wetland,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Wetland
7650,Wetland,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
7651,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Bareland,Water
7652,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
7653,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
7654,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
7655,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Bareland,NULL
7656,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
7657,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Bareland,Wetland
7658,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Bareland,Bareland
7659,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Bareland,Water
7660,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
7661,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Water,Wetland
7662,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Water,Bareland
7663,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
7664,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Bareland,Wetland
7665,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Bareland,Bareland
7666,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
7667,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
7668,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
7669,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
7670,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
7671,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Water
7672,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Water,Grassland
7673,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Water,Wetland
7674,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Water,Bareland
7675,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
7676,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Forest,Water,Grassland
7677,Wetland,NULL,Bareland,Water,Non_Wetland,Shrubland,NULL,Grassland
7678,Wetland,NULL,Bareland,Water,Non_Wetland,Shrubland,Bareland,Grassland
7679,Wetland,NULL,Bareland,Water,Non_Wetland,Grassland,NULL,Grassland
7680,Wetland,NULL,Bareland,Water,Non_Wetland,Grassland,NULL,Wetland
7681,Wetland,NULL,Bareland,Water,Non_Wetland,Grassland,Bareland,Grassland
7682,Wetland,NULL,Bareland,Water,Non_Wetland,Grassland,Bareland,Wetland
7683,Wetland,NULL,Bareland,Water,Non_Wetland,Grassland,Bareland,Bareland
7684,Wetland,NULL,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
7685,Wetland,NULL,Bareland,Water,Non_Wetland,Grassland,Water,Wetland
7686,Wetland,NULL,Bareland,Water,Non_Wetland,Grassland,Water,Bareland
7687,Wetland,NULL,Bareland,Water,Non_Wetland,Wetland,NULL,Grassland
7688,Wetland,NULL,Bareland,Water,Non_Wetland,Wetland,NULL,Wetland
7689,Wetland,NULL,Bareland,Water,Non_Wetland,Wetland,Bareland,Grassland
7690,Wetland,NULL,Bareland,Water,Non_Wetland,Wetland,Bareland,Wetland
7691,Wetland,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
7692,Wetland,NULL,Bareland,Water,Non_Wetland,Bareland,NULL,Grassland
7693,Wetland,NULL,Bareland,Water,Non_Wetland,Bareland,NULL,Wetland
7694,Wetland,NULL,Bareland,Water,Non_Wetland,Bareland,NULL,Bareland
7695,Wetland,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
7696,Wetland,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Wetland
7697,Wetland,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
7698,Wetland,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
7699,Wetland,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
7700,Wetland,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Wetland
7701,Wetland,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
7702,Wetland,NULL,Bareland,Water,Non_Wetland,Forest,Water,Wetland
7703,Wetland,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,NULL
7704,Wetland,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
7705,Wetland,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Wetland
7706,Wetland,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
7707,Wetland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7708,Wetland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
7709,Wetland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Water,Grassland
7710,Wetland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Forest,Grassland
7711,Wetland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
7712,Wetland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Wetland
7713,Wetland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
7714,Wetland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
7715,Wetland,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Wetland
7716,Wetland,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,Wetland
7717,Wetland,NULL,Built-up,NULL,Non_Wetland,Wetland,Shrubland,Grassland
7718,Wetland,NULL,Built-up,NULL,Non_Wetland,Wetland,Shrubland,Wetland
7719,Wetland,NULL,Built-up,NULL,Non_Wetland,Wetland,Bareland,Wetland
7720,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
7721,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
7722,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
7723,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Wetland
7724,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
7725,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
7726,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
7727,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
7728,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
7729,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
7730,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
7731,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
7732,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
7733,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
7734,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
7735,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Water,Grassland
7736,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
7737,Wetland,NULL,Built-up,Water,Non_Wetland,Grassland,Bareland,Grassland
7738,Wetland,NULL,Built-up,Water,Non_Wetland,Grassland,Bareland,Wetland
7739,Wetland,NULL,Built-up,Water,Non_Wetland,Grassland,Water,Grassland
7740,Wetland,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
7741,Wetland,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
7742,Wetland,NULL,Water,NULL,Water,Grassland,NULL,Grassland
7743,Wetland,NULL,Water,NULL,Water,Grassland,NULL,Wetland
7744,Wetland,NULL,Water,NULL,Water,Grassland,Water,Grassland
7745,Wetland,NULL,Water,NULL,Water,Grassland,Water,Wetland
7746,Wetland,NULL,Water,NULL,Water,Wetland,NULL,Wetland
7747,Wetland,NULL,Water,NULL,Water,Bareland,NULL,Bareland
7748,Wetland,NULL,Water,NULL,Water,Bareland,Bareland,Wetland
7749,Wetland,NULL,Water,NULL,Water,Bareland,Water,Wetland
7750,Wetland,NULL,Water,NULL,Water,Bareland,Water,Bareland
7751,Wetland,NULL,Water,NULL,Water,Bareland,Water,Water
7752,Wetland,NULL,Water,NULL,Water,Water,NULL,Water
7753,Wetland,NULL,Water,Non_Water,Water,Shrubland,Bareland,Grassland
7754,Wetland,NULL,Water,Non_Water,Water,Grassland,NULL,Grassland
7755,Wetland,NULL,Water,Non_Water,Water,Grassland,NULL,Wetland
7756,Wetland,NULL,Water,Non_Water,Water,Grassland,Bareland,Bareland
7757,Wetland,NULL,Water,Non_Water,Water,Grassland,Water,Grassland
7758,Wetland,NULL,Water,Non_Water,Water,Grassland,Water,Wetland
7759,Wetland,NULL,Water,Non_Water,Water,Grassland,Water,Bareland
7760,Wetland,NULL,Water,Non_Water,Water,Wetland,NULL,Wetland
7761,Wetland,NULL,Water,Non_Water,Water,Wetland,Forest,Wetland
7762,Wetland,NULL,Water,Non_Water,Water,Bareland,NULL,Bareland
7763,Wetland,NULL,Water,Non_Water,Water,Bareland,Bareland,Wetland
7764,Wetland,NULL,Water,Non_Water,Water,Bareland,Water,Grassland
7765,Wetland,NULL,Water,Non_Water,Water,Bareland,Water,Wetland
7766,Wetland,NULL,Water,Non_Water,Water,Bareland,Water,Bareland
7767,Wetland,NULL,Water,Water,Water,Shrubland,NULL,Wetland
7768,Wetland,NULL,Water,Water,Water,Grassland,NULL,Grassland
7769,Wetland,NULL,Water,Water,Water,Grassland,NULL,Wetland
7770,Wetland,NULL,Water,Water,Water,Grassland,NULL,Bareland
7771,Wetland,NULL,Water,Water,Water,Grassland,Grassland,Wetland
7772,Wetland,NULL,Water,Water,Water,Grassland,Water,Grassland
7773,Wetland,NULL,Water,Water,Water,Grassland,Water,Wetland
7774,Wetland,NULL,Water,Water,Water,Grassland,Water,Bareland
7775,Wetland,NULL,Water,Water,Water,Wetland,NULL,Grassland
7776,Wetland,NULL,Water,Water,Water,Wetland,NULL,Wetland
7777,Wetland,NULL,Water,Water,Water,Wetland,Water,Wetland
7778,Wetland,NULL,Water,Water,Water,Wetland,Water,Water
7779,Wetland,NULL,Water,Water,Water,Wetland,Forest,Wetland
7780,Wetland,NULL,Water,Water,Water,Bareland,NULL,Grassland
7781,Wetland,NULL,Water,Water,Water,Bareland,NULL,Wetland
7782,Wetland,NULL,Water,Water,Water,Bareland,NULL,Bareland
7783,Wetland,NULL,Water,Water,Water,Bareland,Bareland,Wetland
7784,Wetland,NULL,Water,Water,Water,Bareland,Bareland,Bareland
7785,Wetland,NULL,Water,Water,Water,Bareland,Water,Grassland
7786,Wetland,NULL,Water,Water,Water,Bareland,Water,Wetland
7787,Wetland,NULL,Water,Water,Water,Bareland,Water,Bareland
7788,Wetland,NULL,Water,Water,Water,Bareland,Water,Water
7789,Wetland,NULL,Water,Water,Water,Bareland,Forest,Grassland
7790,Wetland,NULL,Water,Water,Water,Bareland,Forest,Forest
7791,Wetland,NULL,Water,Water,Water,Water,NULL,Wetland
7792,Wetland,NULL,Water,Water,Water,Water,NULL,Water
7793,Wetland,NULL,Water,Water,Water,Water,Water,Wetland
7794,Wetland,NULL,Water,Water,Water,Forest,NULL,Forest
7795,Wetland,NULL,Water,Water,Water,Forest,Water,Forest
7796,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
7797,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
7798,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Wetland
7799,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Water,Wetland
7800,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
7801,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
7802,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
7803,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Bareland
7804,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
7805,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7806,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
7807,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7808,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
7809,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7810,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
7811,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Bareland
7812,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
7813,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
7814,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
7815,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
7816,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
7817,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Bareland
7818,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
7819,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
7820,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
7821,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
7822,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
7823,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
7824,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Bareland
7825,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
7826,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Wetland
7827,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
7828,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
7829,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
7830,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
7831,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
7832,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Bareland
7833,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
7834,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Wetland
7835,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Bareland
7836,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
7837,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Wetland
7838,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Bareland
7839,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
7840,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Wetland
7841,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
7842,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
7843,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
7844,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
7845,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Bareland
7846,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
7847,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
7848,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
7849,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
7850,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
