Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MCD_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MCD_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MCD_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MCD_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MCD_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MCD_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MCD_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MCD_M_R
3316,Grassland,Water,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
3317,Grassland,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3318,Grassland,Water,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
3319,Grassland,Water,Wetland,NULL,Wetland,Grassland,Wetland,Water
3320,Grassland,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3321,Grassland,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
3322,Grassland,Water,Wetland,NULL,Wetland,Grassland,Water,Wetland
3323,Grassland,Water,Wetland,NULL,Wetland,Grassland,Water,Water
3324,Grassland,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
3325,Grassland,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
3326,Grassland,Water,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
3327,Grassland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3328,Grassland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
3329,Grassland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
3330,Grassland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3331,Grassland,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
3332,Grassland,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
3333,Grassland,Water,Wetland,NULL,Wetland,Wetland,Water,Water
3334,Grassland,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
3335,Grassland,Water,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
3336,Grassland,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
3337,Grassland,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
3338,Grassland,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
3339,Grassland,Water,Wetland,NULL,Wetland,Water,Water,Water
3340,Grassland,Water,Wetland,NULL,Wetland,Water,Water,Forest
3341,Grassland,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
3342,Grassland,Water,Wetland,Non_Water,Wetland,NULL,Water,Grassland
3343,Grassland,Water,Wetland,Non_Water,Wetland,NULL,Water,Wetland
3344,Grassland,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
3345,Grassland,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
3346,Grassland,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
3347,Grassland,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
3348,Grassland,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
3349,Grassland,Water,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
3350,Grassland,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
3351,Grassland,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
3352,Grassland,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3353,Grassland,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
3354,Grassland,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
3355,Grassland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
3356,Grassland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
3357,Grassland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
3358,Grassland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
3359,Grassland,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
3360,Grassland,Water,Wetland,Non_Water,Wetland,Forest,Water,Wetland
3361,Grassland,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
3362,Grassland,Water,Wetland,Water,Wetland,Grassland,Wetland,Water
3363,Grassland,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
3364,Grassland,Water,Wetland,Water,Wetland,Grassland,Water,Wetland
3365,Grassland,Water,Wetland,Water,Wetland,Grassland,Water,Water
3366,Grassland,Water,Wetland,Water,Wetland,Grassland,Water,Forest
3367,Grassland,Water,Wetland,Water,Wetland,Wetland,Grassland,Water
3368,Grassland,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
3369,Grassland,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
3370,Grassland,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
3371,Grassland,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
3372,Grassland,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
3373,Grassland,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
3374,Grassland,Water,Wetland,Water,Wetland,Wetland,Water,Water
3375,Grassland,Water,Wetland,Water,Wetland,Wetland,Water,Forest
3376,Grassland,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
3377,Grassland,Water,Wetland,Water,Wetland,Water,Wetland,Water
3378,Grassland,Water,Wetland,Water,Wetland,Water,Water,Wetland
3379,Grassland,Water,Wetland,Water,Wetland,Water,Water,Water
3380,Grassland,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3381,Grassland,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
3382,Grassland,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Water
3383,Grassland,Water,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
3384,Grassland,Water,Water,NULL,Water,Grassland,Water,Wetland
3385,Grassland,Water,Water,NULL,Water,Wetland,Grassland,Grassland
3386,Grassland,Water,Water,NULL,Water,Built-up,Bareland,Water
3387,Grassland,Water,Water,Non_Water,Water,Grassland,Water,Grassland
3388,Grassland,Water,Water,Non_Water,Water,Wetland,Water,Water
3389,Grassland,Water,Water,Non_Water,Water,Built-up,Bareland,Grassland
3390,Grassland,Water,Water,Water,Water,Grassland,Water,Grassland
3391,Grassland,Water,Water,Water,Water,Grassland,Water,Wetland
3392,Grassland,Water,Water,Water,Water,Grassland,Water,Water
3393,Grassland,Water,Water,Water,Water,Wetland,Wetland,Grassland
3394,Grassland,Water,Water,Water,Water,Wetland,Wetland,Water
3395,Grassland,Water,Water,Water,Water,Wetland,Wetland,Forest
3396,Grassland,Water,Water,Water,Water,Wetland,Water,Grassland
3397,Grassland,Water,Water,Water,Water,Wetland,Water,Wetland
3398,Grassland,Water,Water,Water,Water,Wetland,Water,Water
3399,Grassland,Water,Water,Water,Water,Water,Wetland,Wetland
3400,Grassland,Water,Water,Water,Water,Water,Water,Wetland
3401,Grassland,Water,Water,Water,Water,Water,Water,Water
3402,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
3403,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3404,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3405,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
3406,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
3407,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
3408,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
3409,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
3410,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
3411,Grassland,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
3412,Grassland,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
3413,Grassland,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
3414,Grassland,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
3415,Grassland,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
3416,Grassland,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
3417,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
3418,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
3419,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3420,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
3421,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3422,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3423,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
3424,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
3425,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
3426,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
3427,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3428,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
3429,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3430,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3431,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
3432,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
3433,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
3434,Grassland,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
3435,Grassland,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
3436,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3437,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
3438,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
3439,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
3440,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3441,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
3442,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3443,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3444,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
3445,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
3446,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3447,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
3448,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
3449,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
3450,Grassland,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3451,Grassland,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
3452,Grassland,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
3453,Grassland,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3454,Grassland,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3455,Grassland,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
3456,Grassland,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
3457,Grassland,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
3458,Grassland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3459,Grassland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
3460,Grassland,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3461,Grassland,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
3462,Grassland,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
3463,Grassland,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
3464,Grassland,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Wetland
3465,Grassland,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
3466,Grassland,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
3467,Grassland,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3468,Grassland,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
3469,Grassland,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3470,Grassland,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3471,Grassland,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Wetland
3472,Grassland,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3473,Grassland,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Wetland
3474,Grassland,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
3475,Grassland,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Built-up
3476,Grassland,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
3477,Grassland,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
3478,Grassland,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
3479,Grassland,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
3480,Grassland,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
3481,Grassland,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
3482,Grassland,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
3483,Grassland,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3484,Grassland,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
3485,Grassland,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3486,Grassland,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Cropland
3487,Grassland,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
3488,Grassland,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Water
3489,Grassland,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3490,Grassland,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
3491,Grassland,Forest,Wetland,NULL,Wetland,Grassland,Water,Grassland
3492,Grassland,Forest,Wetland,NULL,Wetland,Grassland,Water,Wetland
3493,Grassland,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
3494,Grassland,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
3495,Grassland,Forest,Wetland,NULL,Wetland,Grassland,Forest,Wetland
3496,Grassland,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
3497,Grassland,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
3498,Grassland,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
3499,Grassland,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
3500,Grassland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
3501,Grassland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3502,Grassland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
3503,Grassland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
3504,Grassland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3505,Grassland,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
3506,Grassland,Forest,Wetland,NULL,Wetland,Wetland,Water,Cropland
3507,Grassland,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
3508,Grassland,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
3509,Grassland,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
3510,Grassland,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
3511,Grassland,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
3512,Grassland,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
3513,Grassland,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
3514,Grassland,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
3515,Grassland,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
3516,Grassland,Forest,Wetland,NULL,Wetland,Bareland,Water,Grassland
3517,Grassland,Forest,Wetland,NULL,Wetland,Bareland,Water,Wetland
3518,Grassland,Forest,Wetland,NULL,Wetland,Built-up,Bareland,Grassland
3519,Grassland,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
3520,Grassland,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
3521,Grassland,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
3522,Grassland,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
3523,Grassland,Forest,Wetland,NULL,Wetland,Water,Water,Wetland
3524,Grassland,Forest,Wetland,NULL,Wetland,Forest,Wetland,Grassland
3525,Grassland,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
3526,Grassland,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
3527,Grassland,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
3528,Grassland,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
3529,Grassland,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
3530,Grassland,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
3531,Grassland,Forest,Wetland,Non_Water,Wetland,NULL,Water,Grassland
3532,Grassland,Forest,Wetland,Non_Water,Wetland,NULL,Water,Wetland
3533,Grassland,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
3534,Grassland,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
3535,Grassland,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
3536,Grassland,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
3537,Grassland,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
3538,Grassland,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
3539,Grassland,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
3540,Grassland,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
3541,Grassland,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
3542,Grassland,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
3543,Grassland,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
3544,Grassland,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3545,Grassland,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
3546,Grassland,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
3547,Grassland,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
3548,Grassland,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
3549,Grassland,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
3550,Grassland,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
3551,Grassland,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
3552,Grassland,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
3553,Grassland,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
3554,Grassland,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Water
3555,Grassland,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
3556,Grassland,Forest,Wetland,Non_Water,Wetland,Water,Water,Wetland
3557,Grassland,Forest,Wetland,Water,Wetland,NULL,Wetland,Wetland
3558,Grassland,Forest,Wetland,Water,Wetland,NULL,Water,Wetland
3559,Grassland,Forest,Wetland,Water,Wetland,NULL,Water,Forest
3560,Grassland,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
3561,Grassland,Forest,Wetland,Water,Wetland,Grassland,Wetland,Wetland
3562,Grassland,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
3563,Grassland,Forest,Wetland,Water,Wetland,Grassland,Water,Grassland
3564,Grassland,Forest,Wetland,Water,Wetland,Grassland,Water,Wetland
3565,Grassland,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
3566,Grassland,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
3567,Grassland,Forest,Wetland,Water,Wetland,Wetland,Wetland,Water
3568,Grassland,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
3569,Grassland,Forest,Wetland,Water,Wetland,Wetland,Water,Wetland
3570,Grassland,Forest,Wetland,Water,Wetland,Wetland,Water,Water
3571,Grassland,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
3572,Grassland,Forest,Wetland,Water,Wetland,Bareland,Wetland,Grassland
3573,Grassland,Forest,Wetland,Water,Wetland,Bareland,Wetland,Wetland
3574,Grassland,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
3575,Grassland,Forest,Wetland,Water,Wetland,Water,Wetland,Wetland
3576,Grassland,Forest,Wetland,Water,Wetland,Water,Wetland,Water
3577,Grassland,Forest,Wetland,Water,Wetland,Water,Water,Wetland
3578,Grassland,Forest,Wetland,Water,Wetland,Water,Water,Water
3579,Grassland,Forest,Wetland,Water,Wetland,Forest,Wetland,Wetland
3580,Grassland,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
3581,Grassland,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
3582,Grassland,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3583,Grassland,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3584,Grassland,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Wetland
3585,Grassland,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
3586,Grassland,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
3587,Grassland,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3588,Grassland,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3589,Grassland,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
3590,Grassland,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3591,Grassland,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
3592,Grassland,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3593,Grassland,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Wetland
3594,Grassland,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Wetland
3595,Grassland,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
3596,Grassland,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
3597,Grassland,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
3598,Grassland,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
3599,Grassland,Forest,Built-up,Water,Non_Wetland,Wetland,Wetland,Wetland
3600,Grassland,Forest,Water,NULL,Water,Wetland,Wetland,Wetland
3601,Grassland,Forest,Water,NULL,Water,Wetland,Water,Wetland
3602,Grassland,Forest,Water,NULL,Water,Water,Wetland,Wetland
3603,Grassland,Forest,Water,Non_Water,Water,Wetland,Wetland,Grassland
3604,Grassland,Forest,Water,Non_Water,Water,Wetland,Wetland,Wetland
3605,Grassland,Forest,Water,Non_Water,Water,Wetland,Wetland,Water
3606,Grassland,Forest,Water,Non_Water,Water,Wetland,Water,Wetland
3607,Grassland,Forest,Water,Non_Water,Water,Wetland,Water,Water
3608,Grassland,Forest,Water,Water,Water,Grassland,Wetland,Wetland
3609,Grassland,Forest,Water,Water,Water,Grassland,Water,Wetland
3610,Grassland,Forest,Water,Water,Water,Grassland,Water,Water
3611,Grassland,Forest,Water,Water,Water,Wetland,Wetland,Grassland
3612,Grassland,Forest,Water,Water,Water,Wetland,Wetland,Wetland
3613,Grassland,Forest,Water,Water,Water,Wetland,Wetland,Water
3614,Grassland,Forest,Water,Water,Water,Wetland,Water,Wetland
3615,Grassland,Forest,Water,Water,Water,Wetland,Water,Water
3616,Grassland,Forest,Water,Water,Water,Water,Wetland,Grassland
3617,Grassland,Forest,Water,Water,Water,Water,Wetland,Wetland
3618,Grassland,Forest,Water,Water,Water,Water,Wetland,Water
3619,Grassland,Forest,Water,Water,Water,Water,Water,Wetland
3620,Grassland,Forest,Water,Water,Water,Water,Water,Water
3621,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
3622,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
3623,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
3624,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
3625,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3626,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3627,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
3628,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
