Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LGJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LGJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LGJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LGJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LGJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LGJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LGJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LGJ_M_R
12057,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
12058,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
12059,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
12060,Bareland,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
12061,Bareland,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Bareland
12062,Bareland,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
12063,Bareland,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
12064,Bareland,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
12065,Bareland,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
12066,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
12067,Bareland,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Grassland
12068,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
12069,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
12070,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
12071,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
12072,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
12073,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
12074,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
12075,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
12076,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
12077,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
12078,Bareland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
12079,Bareland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
12080,Bareland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12081,Bareland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
12082,Bareland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
12083,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
12084,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
12085,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
12086,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
12087,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
12088,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
12089,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
12090,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
12091,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
12092,Bareland,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
12093,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
12094,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
12095,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
12096,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
12097,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
12098,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
12099,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
12100,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
12101,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
12102,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
12103,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
12104,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
12105,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
12106,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Cropland
12107,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
12108,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Bareland
12109,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
12110,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Bareland
12111,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
12112,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
12113,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,Shrubland,Grassland
12114,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,Bareland,Bareland
12115,Bareland,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
12116,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
12117,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
12118,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
12119,Bareland,Forest,Water,NULL,Water,Bareland,Bareland,Bareland
12120,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
12121,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
12122,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
12123,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
12124,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
12125,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
12126,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
12127,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
12128,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
12129,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12130,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
12131,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
12132,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
12133,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
12134,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
12135,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
12136,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
12137,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
12138,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Bareland
12139,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
12140,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
12141,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
12142,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
12143,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
12144,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
12145,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
12146,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
12147,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
12148,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
12149,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
12150,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
12151,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
12152,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
12153,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
12154,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
12155,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
12156,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
12157,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
12158,Water,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
12159,Water,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
12160,Water,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Water
12161,Water,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
12162,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
12163,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
12164,Water,NULL,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
12165,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water,NULL
12166,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water,Grassland
12167,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water,Water
12168,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water,Forest
12169,Water,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
12170,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
12171,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
12172,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Water
12173,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
12174,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
12175,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
12176,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12177,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
12178,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,NULL
12179,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
12180,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
12181,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
12182,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
12183,Water,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
12184,Water,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
12185,Water,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
12186,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
12187,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
12188,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
12189,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
12190,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
12191,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Water,NULL
12192,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
12193,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
12194,Water,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
12195,Water,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
12196,Water,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Wetland
12197,Water,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
12198,Water,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Water
12199,Water,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
12200,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
12201,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
12202,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Wetland
12203,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
12204,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Water
12205,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
12206,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
12207,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
12208,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
12209,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Water
12210,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
12211,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Wetland
12212,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Cropland
12213,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
12214,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Wetland
12215,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
12216,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Water
12217,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Forest
12218,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
12219,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
12220,Water,NULL,NULL,NULL,Non_Wetland,Water,NULL,NULL
12221,Water,NULL,NULL,NULL,Non_Wetland,Water,NULL,Grassland
12222,Water,NULL,NULL,NULL,Non_Wetland,Water,NULL,Bareland
12223,Water,NULL,NULL,NULL,Non_Wetland,Water,NULL,Water
12224,Water,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,NULL
12225,Water,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
12226,Water,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Water
12227,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
12228,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
12229,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
12230,Water,NULL,NULL,NULL,Non_Wetland,Water,Bareland,Water
12231,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,NULL
12232,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Grassland
12233,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Bareland
12234,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Water
12235,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Forest
12236,Water,NULL,NULL,NULL,Non_Wetland,Water,Forest,Grassland
12237,Water,NULL,NULL,NULL,Non_Wetland,Water,Forest,Forest
12238,Water,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Water
12239,Water,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
12240,Water,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
12241,Water,NULL,NULL,NULL,Non_Wetland,Forest,Water,Grassland
12242,Water,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
12243,Water,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
12244,Water,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
12245,Water,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Water,Grassland
12246,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
12247,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
12248,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
12249,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,Wetland
12250,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,Bareland
12251,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,Water
12252,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Forest
12253,Water,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Forest
12254,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,NULL
12255,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
12256,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Water
12257,Water,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Forest
12258,Water,NULL,NULL,Water,Non_Wetland,NULL,Water,Grassland
12259,Water,NULL,NULL,Water,Non_Wetland,NULL,Water,Wetland
12260,Water,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Grassland
12261,Water,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
12262,Water,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Water
12263,Water,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Grassland
12264,Water,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Water
12265,Water,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Forest
12266,Water,NULL,NULL,Water,Non_Wetland,Bareland,NULL,Grassland
12267,Water,NULL,NULL,Water,Non_Wetland,Bareland,Shrubland,Water
12268,Water,NULL,NULL,Water,Non_Wetland,Bareland,Water,Grassland
12269,Water,NULL,NULL,Water,Non_Wetland,Bareland,Water,Water
12270,Water,NULL,NULL,Water,Non_Wetland,Bareland,Water,Forest
12271,Water,NULL,NULL,Water,Non_Wetland,Bareland,Forest,Grassland
12272,Water,NULL,NULL,Water,Non_Wetland,Water,NULL,Water
12273,Water,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Grassland
12274,Water,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Bareland
12275,Water,NULL,NULL,Water,Non_Wetland,Water,Grassland,Water
12276,Water,NULL,NULL,Water,Non_Wetland,Water,Water,NULL
12277,Water,NULL,NULL,Water,Non_Wetland,Water,Water,Wetland
12278,Water,NULL,NULL,Water,Non_Wetland,Water,Water,Water
12279,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
12280,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
12281,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
12282,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
12283,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
12284,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
12285,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
12286,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
12287,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
12288,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
12289,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
12290,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
12291,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
12292,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
12293,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
12294,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
12295,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Cropland
12296,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
12297,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Built-up
12298,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Water
12299,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
12300,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
12301,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
12302,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
12303,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
12304,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
12305,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
12306,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
12307,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
12308,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
12309,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
12310,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12311,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
12312,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
12313,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
12314,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
12315,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
12316,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
12317,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Wetland
12318,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
12319,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
12320,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
12321,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
12322,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
12323,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
12324,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
12325,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
12326,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
12327,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
12328,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
12329,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
12330,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
12331,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
12332,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
12333,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
12334,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
12335,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
12336,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
12337,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
12338,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
12339,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
12340,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Cropland
12341,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
12342,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
12343,Water,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
12344,Water,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
12345,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
12346,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
12347,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
12348,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
12349,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
12350,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
12351,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
12352,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
12353,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
12354,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
12355,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
12356,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
12357,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
12358,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
12359,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
12360,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
12361,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
12362,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
12363,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
12364,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
12365,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
12366,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
12367,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
12368,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
12369,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
12370,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
12371,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
12372,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
12373,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
12374,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
12375,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
12376,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
12377,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
12378,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Water
12379,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
