Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NPL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NPL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NPL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NPL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NPL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NPL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NPL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NPL_M_R
1057,Cropland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1058,Cropland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1059,Cropland,Wetland,Water,NULL,Water,NULL,NULL,Grassland
1060,Cropland,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1061,Cropland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1062,Cropland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1063,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1064,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1065,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1066,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1067,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1068,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1069,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1070,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
1071,Cropland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1072,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1073,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1074,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1075,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1076,Cropland,Built-up,Water,NULL,Water,NULL,NULL,Grassland
1077,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1078,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1079,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1080,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
1081,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1082,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1083,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1084,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1085,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1086,Cropland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1087,Cropland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1088,Cropland,Water,Water,NULL,Water,NULL,NULL,Grassland
1089,Cropland,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1090,Cropland,Water,Water,Water,Water,NULL,NULL,Water
1091,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1092,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1093,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1094,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1095,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1096,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1097,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1098,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1099,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1100,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1101,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1102,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1103,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1104,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1105,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1106,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1107,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1108,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1109,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1110,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1111,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1112,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1113,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1114,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1115,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1116,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1117,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1118,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1119,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1120,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1121,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1122,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1123,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1124,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1125,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1126,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1127,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1128,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1129,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1130,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1131,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1132,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1133,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1134,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1135,Wetland,NULL,Water,NULL,Water,NULL,NULL,Grassland
1136,Wetland,NULL,Water,NULL,Water,NULL,NULL,Wetland
1137,Wetland,NULL,Water,NULL,Water,NULL,NULL,Bareland
1138,Wetland,NULL,Water,NULL,Water,NULL,NULL,Water
1139,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1140,Wetland,NULL,Water,Water,Water,NULL,NULL,Grassland
1141,Wetland,NULL,Water,Water,Water,NULL,NULL,Cropland
1142,Wetland,NULL,Water,Water,Water,NULL,NULL,Wetland
1143,Wetland,NULL,Water,Water,Water,NULL,NULL,Bareland
1144,Wetland,NULL,Water,Water,Water,NULL,NULL,Water
1145,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1146,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1147,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1148,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1149,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1150,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1151,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1152,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1153,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1154,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1155,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1156,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1157,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1158,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1159,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1160,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1161,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1162,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1163,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1164,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1165,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1166,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1167,Wetland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1168,Wetland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1169,Wetland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1170,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1171,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1172,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1173,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1174,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1175,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1176,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1177,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
1178,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1179,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
1180,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1181,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1182,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1183,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1184,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1185,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1186,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1187,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Grassland
1188,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1189,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Bareland
1190,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Water
1191,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1192,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1193,Wetland,Wetland,Water,Water,Water,NULL,NULL,Grassland
1194,Wetland,Wetland,Water,Water,Water,NULL,NULL,Cropland
1195,Wetland,Wetland,Water,Water,Water,NULL,NULL,Wetland
1196,Wetland,Wetland,Water,Water,Water,NULL,NULL,Bareland
1197,Wetland,Wetland,Water,Water,Water,NULL,NULL,Water
1198,Wetland,Wetland,Water,Water,Water,NULL,NULL,Forest
1199,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1200,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1201,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1202,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1203,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1204,Wetland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1205,Wetland,Bareland,Water,Water,Water,NULL,NULL,Wetland
1206,Wetland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1207,Wetland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1208,Wetland,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1209,Wetland,Built-up,Water,NULL,Water,NULL,NULL,Bareland
1210,Wetland,Built-up,Water,Water,Water,NULL,NULL,Grassland
1211,Wetland,Water,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1212,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1213,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1214,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1215,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1216,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1217,Wetland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1218,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1219,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1220,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1221,Wetland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1222,Wetland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1223,Wetland,Water,Water,Water,Water,NULL,NULL,Grassland
1224,Wetland,Water,Water,Water,Water,NULL,NULL,Wetland
1225,Wetland,Water,Water,Water,Water,NULL,NULL,Water
1226,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1227,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1228,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1229,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1230,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1231,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1232,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1233,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1234,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1235,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1236,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1237,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1238,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1239,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1240,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1241,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1242,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
1243,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
1244,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1245,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1246,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1247,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1248,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1249,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1250,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
1251,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1252,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
1253,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1254,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1255,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
1256,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
1257,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
1258,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
1259,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1260,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1261,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1262,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1263,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
1264,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
1265,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1266,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Bareland
1267,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Bareland
1268,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1269,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
1270,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
1271,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Water,Grassland
1272,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,Bareland
1273,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1274,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1275,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1276,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1277,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1278,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1279,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1280,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1281,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1282,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1283,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1284,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1285,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1286,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1287,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
1288,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1289,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1290,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1291,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1292,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
1293,Bareland,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1294,Bareland,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Bareland
1295,Bareland,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1296,Bareland,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Bareland
1297,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1298,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1299,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1300,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1301,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1302,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
1303,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1304,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1305,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
1306,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1307,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1308,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
1309,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1310,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1311,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1312,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1313,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1314,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1315,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1316,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1317,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1318,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1319,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1320,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1321,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1322,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1323,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1324,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1325,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1326,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1327,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1328,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1329,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1330,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
1331,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
1332,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
1333,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
1334,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
1335,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
1336,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
1337,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
1338,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1339,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1340,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1341,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
1342,Bareland,NULL,Water,NULL,Water,NULL,NULL,Grassland
1343,Bareland,NULL,Water,NULL,Water,NULL,NULL,Wetland
1344,Bareland,NULL,Water,NULL,Water,NULL,NULL,Bareland
1345,Bareland,NULL,Water,NULL,Water,NULL,NULL,Built-up
1346,Bareland,NULL,Water,NULL,Water,NULL,NULL,Water
1347,Bareland,NULL,Water,NULL,Water,NULL,NULL,Forest
1348,Bareland,NULL,Water,NULL,Water,Grassland,NULL,Bareland
1349,Bareland,NULL,Water,NULL,Water,Bareland,NULL,Grassland
1350,Bareland,NULL,Water,NULL,Water,Bareland,NULL,Bareland
1351,Bareland,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
1352,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1353,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
1354,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Water
1355,Bareland,NULL,Water,Water,Water,NULL,NULL,Grassland
1356,Bareland,NULL,Water,Water,Water,NULL,NULL,Wetland
1357,Bareland,NULL,Water,Water,Water,NULL,NULL,Bareland
1358,Bareland,NULL,Water,Water,Water,NULL,NULL,Water
1359,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1360,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1361,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1362,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1363,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1364,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1365,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
1366,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
1367,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
1368,Bareland,NULL,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
1369,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1370,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1371,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1372,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1373,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1374,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1375,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1376,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1377,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1378,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1379,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1380,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
1381,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1382,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1383,Bareland,Cropland,Water,Water,Water,NULL,NULL,Grassland
1384,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1385,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1386,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1387,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1388,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1389,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1390,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1391,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
