Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LHH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LHH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LHH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LHH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LHH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LHH_M_R
15231,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
15232,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
15233,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
15234,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
15235,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
15236,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
15237,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
15238,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
15239,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
15240,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
15241,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Water
15242,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
15243,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
15244,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
15245,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
15246,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
15247,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
15248,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
15249,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
15250,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
15251,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
15252,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
15253,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
15254,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Built-up
15255,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Water
15256,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
15257,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
15258,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Water
15259,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
15260,Water,NULL,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
15261,Water,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
15262,Water,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
15263,Water,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
15264,Water,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Water
15265,Water,NULL,Cropland,NULL,Non_Wetland,Built-up,Water,Grassland
15266,Water,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
15267,Water,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
15268,Water,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Water
15269,Water,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Forest
15270,Water,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
15271,Water,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,Bareland
15272,Water,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,Water
15273,Water,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,Forest
15274,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
15275,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
15276,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Water
15277,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
15278,Water,NULL,Cropland,NULL,Non_Wetland,Water,Water,Grassland
15279,Water,NULL,Cropland,NULL,Non_Wetland,Water,Water,Water
15280,Water,NULL,Cropland,NULL,Non_Wetland,Water,Water,Forest
15281,Water,NULL,Cropland,NULL,Non_Wetland,Water,Forest,Forest
15282,Water,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Water
15283,Water,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
15284,Water,NULL,Cropland,NULL,Non_Wetland,Forest,Water,Water
15285,Water,NULL,Cropland,NULL,Non_Wetland,Forest,Water,Forest
15286,Water,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
15287,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
15288,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
15289,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Water
15290,Water,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
15291,Water,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
15292,Water,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
15293,Water,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
15294,Water,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
15295,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
15296,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
15297,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
15298,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
15299,Water,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Water
15300,Water,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
15301,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
15302,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
15303,Water,NULL,Cropland,Non_Water,Non_Wetland,Forest,Bareland,Forest
15304,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
15305,Water,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
15306,Water,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Water
15307,Water,NULL,Cropland,Water,Non_Wetland,NULL,Water,Grassland
15308,Water,NULL,Cropland,Water,Non_Wetland,NULL,Water,Water
15309,Water,NULL,Cropland,Water,Non_Wetland,Shrubland,NULL,Grassland
15310,Water,NULL,Cropland,Water,Non_Wetland,Shrubland,NULL,Forest
15311,Water,NULL,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
15312,Water,NULL,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Water
15313,Water,NULL,Cropland,Water,Non_Wetland,Shrubland,Grassland,Grassland
15314,Water,NULL,Cropland,Water,Non_Wetland,Shrubland,Water,Grassland
15315,Water,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Wetland
15316,Water,NULL,Cropland,Water,Non_Wetland,Grassland,Shrubland,Grassland
15317,Water,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
15318,Water,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
15319,Water,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Bareland
15320,Water,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Water
15321,Water,NULL,Cropland,Water,Non_Wetland,Wetland,NULL,Grassland
15322,Water,NULL,Cropland,Water,Non_Wetland,Bareland,NULL,Grassland
15323,Water,NULL,Cropland,Water,Non_Wetland,Bareland,NULL,Bareland
15324,Water,NULL,Cropland,Water,Non_Wetland,Bareland,NULL,Water
15325,Water,NULL,Cropland,Water,Non_Wetland,Bareland,Shrubland,Bareland
15326,Water,NULL,Cropland,Water,Non_Wetland,Bareland,Shrubland,Water
15327,Water,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Bareland
15328,Water,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Water
15329,Water,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
15330,Water,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
15331,Water,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
15332,Water,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Water
15333,Water,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Forest
15334,Water,NULL,Cropland,Water,Non_Wetland,Built-up,Built-up,Bareland
15335,Water,NULL,Cropland,Water,Non_Wetland,Water,NULL,Grassland
15336,Water,NULL,Cropland,Water,Non_Wetland,Water,NULL,Bareland
15337,Water,NULL,Cropland,Water,Non_Wetland,Water,Shrubland,Grassland
15338,Water,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
15339,Water,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Water
15340,Water,NULL,Cropland,Water,Non_Wetland,Water,Water,Grassland
15341,Water,NULL,Cropland,Water,Non_Wetland,Water,Water,Wetland
15342,Water,NULL,Cropland,Water,Non_Wetland,Water,Water,Bareland
15343,Water,NULL,Cropland,Water,Non_Wetland,Water,Water,Water
15344,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
15345,Water,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
15346,Water,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
15347,Water,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Water
15348,Water,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
15349,Water,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
15350,Water,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Water
15351,Water,NULL,Wetland,NULL,Wetland,Shrubland,Bareland,Grassland
15352,Water,NULL,Wetland,NULL,Wetland,Shrubland,Water,Grassland
15353,Water,NULL,Wetland,NULL,Wetland,Shrubland,Water,Water
15354,Water,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
15355,Water,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Cropland
15356,Water,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Wetland
15357,Water,NULL,Wetland,NULL,Wetland,Bareland,NULL,Grassland
15358,Water,NULL,Wetland,NULL,Wetland,Forest,Shrubland,Grassland
15359,Water,NULL,Wetland,Non_Water,Wetland,NULL,Water,Water
15360,Water,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,Grassland
15361,Water,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
15362,Water,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Wetland
15363,Water,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Water
15364,Water,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,Water
15365,Water,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
15366,Water,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Water
15367,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
15368,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
15369,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Shrubland,Forest
15370,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
15371,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Water,NULL
15372,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Water
15373,Water,NULL,Wetland,Non_Water,Wetland,Water,NULL,NULL
15374,Water,NULL,Wetland,Non_Water,Wetland,Water,Shrubland,Grassland
15375,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
15376,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
15377,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
15378,Water,NULL,Wetland,Non_Water,Wetland,Forest,Shrubland,Forest
15379,Water,NULL,Wetland,Non_Water,Wetland,Forest,Forest,Forest
15380,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
15381,Water,NULL,Wetland,Water,Wetland,NULL,Shrubland,Grassland
15382,Water,NULL,Wetland,Water,Wetland,NULL,Shrubland,Wetland
15383,Water,NULL,Wetland,Water,Wetland,NULL,Water,Grassland
15384,Water,NULL,Wetland,Water,Wetland,NULL,Water,Wetland
15385,Water,NULL,Wetland,Water,Wetland,NULL,Water,Water
15386,Water,NULL,Wetland,Water,Wetland,Shrubland,NULL,Grassland
15387,Water,NULL,Wetland,Water,Wetland,Shrubland,NULL,Wetland
15388,Water,NULL,Wetland,Water,Wetland,Shrubland,NULL,Water
15389,Water,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
15390,Water,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Wetland
15391,Water,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Water
15392,Water,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Grassland
15393,Water,NULL,Wetland,Water,Wetland,Shrubland,Wetland,Wetland
15394,Water,NULL,Wetland,Water,Wetland,Shrubland,Water,NULL
15395,Water,NULL,Wetland,Water,Wetland,Shrubland,Water,Grassland
15396,Water,NULL,Wetland,Water,Wetland,Shrubland,Water,Wetland
15397,Water,NULL,Wetland,Water,Wetland,Shrubland,Water,Water
15398,Water,NULL,Wetland,Water,Wetland,Grassland,NULL,Grassland
15399,Water,NULL,Wetland,Water,Wetland,Grassland,Shrubland,Grassland
15400,Water,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
15401,Water,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
15402,Water,NULL,Wetland,Water,Wetland,Grassland,Water,Water
15403,Water,NULL,Wetland,Water,Wetland,Wetland,Shrubland,Wetland
15404,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
15405,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Water
15406,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
15407,Water,NULL,Wetland,Water,Wetland,Bareland,NULL,Water
15408,Water,NULL,Wetland,Water,Wetland,Bareland,Shrubland,Water
15409,Water,NULL,Wetland,Water,Wetland,Bareland,Grassland,Bareland
15410,Water,NULL,Wetland,Water,Wetland,Bareland,Grassland,Water
15411,Water,NULL,Wetland,Water,Wetland,Bareland,Bareland,Water
15412,Water,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
15413,Water,NULL,Wetland,Water,Wetland,Bareland,Water,Bareland
15414,Water,NULL,Wetland,Water,Wetland,Bareland,Water,Water
15415,Water,NULL,Wetland,Water,Wetland,Built-up,Shrubland,Grassland
15416,Water,NULL,Wetland,Water,Wetland,Built-up,Built-up,Water
15417,Water,NULL,Wetland,Water,Wetland,Water,NULL,Wetland
15418,Water,NULL,Wetland,Water,Wetland,Water,NULL,Water
15419,Water,NULL,Wetland,Water,Wetland,Water,Shrubland,Grassland
15420,Water,NULL,Wetland,Water,Wetland,Water,Shrubland,Water
15421,Water,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
15422,Water,NULL,Wetland,Water,Wetland,Water,Water,NULL
15423,Water,NULL,Wetland,Water,Wetland,Water,Water,Grassland
15424,Water,NULL,Wetland,Water,Wetland,Water,Water,Wetland
15425,Water,NULL,Wetland,Water,Wetland,Water,Water,Water
15426,Water,NULL,Wetland,Water,Wetland,Forest,Shrubland,Grassland
15427,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Shrubland,Forest
15428,Water,NULL,Bareland,NULL,Non_Wetland,Shrubland,Water,Water
15429,Water,NULL,Bareland,NULL,Non_Wetland,Shrubland,Forest,Grassland
15430,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
15431,Water,NULL,Bareland,Water,Non_Wetland,Shrubland,Water,Grassland
15432,Water,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Water
15433,Water,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
15434,Water,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
15435,Water,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Water
15436,Water,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,NULL
15437,Water,NULL,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
15438,Water,NULL,Built-up,NULL,Non_Wetland,Shrubland,Water,Grassland
15439,Water,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
15440,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
15441,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
15442,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
15443,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
15444,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Water
15445,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
15446,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
15447,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Water
15448,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
15449,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
15450,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
15451,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
15452,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
15453,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
15454,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
15455,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,NULL
15456,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
15457,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
15458,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
15459,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Water
15460,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,NULL
15461,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
15462,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
15463,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
15464,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Water
15465,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
15466,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
15467,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
15468,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,Shrubland,NULL
15469,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Bareland
15470,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Built-up
15471,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
15472,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
15473,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
15474,Water,NULL,Built-up,NULL,Non_Wetland,Water,Shrubland,Water
15475,Water,NULL,Built-up,NULL,Non_Wetland,Water,Water,Grassland
15476,Water,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Shrubland,Cropland
15477,Water,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Water
15478,Water,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,Water
15479,Water,NULL,Built-up,Non_Water,Non_Wetland,Built-up,Water,Water
15480,Water,NULL,Built-up,Water,Non_Wetland,NULL,Forest,Grassland
15481,Water,NULL,Built-up,Water,Non_Wetland,Bareland,Shrubland,Grassland
15482,Water,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Water
15483,Water,NULL,Built-up,Water,Non_Wetland,Water,Water,Bareland
15484,Water,NULL,Water,NULL,Water,NULL,NULL,Bareland
15485,Water,NULL,Water,NULL,Water,NULL,Grassland,Grassland
15486,Water,NULL,Water,NULL,Water,NULL,Grassland,Water
15487,Water,NULL,Water,NULL,Water,NULL,Water,Grassland
15488,Water,NULL,Water,NULL,Water,NULL,Water,Water
15489,Water,NULL,Water,NULL,Water,NULL,Forest,Grassland
15490,Water,NULL,Water,NULL,Water,Shrubland,NULL,Grassland
15491,Water,NULL,Water,NULL,Water,Shrubland,NULL,Water
15492,Water,NULL,Water,NULL,Water,Shrubland,Shrubland,NULL
15493,Water,NULL,Water,NULL,Water,Shrubland,Shrubland,Grassland
15494,Water,NULL,Water,NULL,Water,Shrubland,Shrubland,Water
15495,Water,NULL,Water,NULL,Water,Shrubland,Shrubland,Forest
15496,Water,NULL,Water,NULL,Water,Shrubland,Grassland,Grassland
15497,Water,NULL,Water,NULL,Water,Shrubland,Grassland,Forest
15498,Water,NULL,Water,NULL,Water,Shrubland,Water,Grassland
15499,Water,NULL,Water,NULL,Water,Shrubland,Water,Wetland
15500,Water,NULL,Water,NULL,Water,Shrubland,Water,Water
15501,Water,NULL,Water,NULL,Water,Grassland,NULL,Grassland
15502,Water,NULL,Water,NULL,Water,Grassland,NULL,Water
15503,Water,NULL,Water,NULL,Water,Grassland,Shrubland,Grassland
15504,Water,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
15505,Water,NULL,Water,NULL,Water,Grassland,Bareland,Grassland
15506,Water,NULL,Water,NULL,Water,Grassland,Water,Grassland
15507,Water,NULL,Water,NULL,Water,Grassland,Water,Cropland
15508,Water,NULL,Water,NULL,Water,Wetland,NULL,Grassland
15509,Water,NULL,Water,NULL,Water,Wetland,NULL,Wetland
15510,Water,NULL,Water,NULL,Water,Wetland,Shrubland,Grassland
15511,Water,NULL,Water,NULL,Water,Wetland,Wetland,Forest
15512,Water,NULL,Water,NULL,Water,Bareland,NULL,Water
15513,Water,NULL,Water,NULL,Water,Bareland,Shrubland,Grassland
15514,Water,NULL,Water,NULL,Water,Bareland,Shrubland,Bareland
15515,Water,NULL,Water,NULL,Water,Bareland,Shrubland,Water
15516,Water,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
15517,Water,NULL,Water,NULL,Water,Bareland,Grassland,Water
15518,Water,NULL,Water,NULL,Water,Bareland,Built-up,Water
15519,Water,NULL,Water,NULL,Water,Bareland,Water,NULL
15520,Water,NULL,Water,NULL,Water,Bareland,Water,Grassland
15521,Water,NULL,Water,NULL,Water,Bareland,Water,Cropland
15522,Water,NULL,Water,NULL,Water,Bareland,Water,Built-up
15523,Water,NULL,Water,NULL,Water,Bareland,Water,Water
15524,Water,NULL,Water,NULL,Water,Bareland,Water,Forest
15525,Water,NULL,Water,NULL,Water,Bareland,Forest,Water
15526,Water,NULL,Water,NULL,Water,Built-up,Built-up,Grassland
15527,Water,NULL,Water,NULL,Water,Built-up,Built-up,Bareland
15528,Water,NULL,Water,NULL,Water,Built-up,Built-up,Built-up
15529,Water,NULL,Water,NULL,Water,Built-up,Water,Grassland
15530,Water,NULL,Water,NULL,Water,Built-up,Water,Water
15531,Water,NULL,Water,NULL,Water,Water,NULL,Wetland
15532,Water,NULL,Water,NULL,Water,Water,NULL,Bareland
15533,Water,NULL,Water,NULL,Water,Water,NULL,Water
15534,Water,NULL,Water,NULL,Water,Water,Shrubland,Bareland
15535,Water,NULL,Water,NULL,Water,Water,Shrubland,Water
15536,Water,NULL,Water,NULL,Water,Water,Grassland,Grassland
15537,Water,NULL,Water,NULL,Water,Water,Grassland,Bareland
15538,Water,NULL,Water,NULL,Water,Water,Water,Grassland
15539,Water,NULL,Water,NULL,Water,Water,Water,Bareland
15540,Water,NULL,Water,NULL,Water,Water,Water,Water
15541,Water,NULL,Water,NULL,Water,Water,Water,Forest
15542,Water,NULL,Water,NULL,Water,Forest,NULL,Grassland
15543,Water,NULL,Water,NULL,Water,Forest,Water,Water
15544,Water,NULL,Water,NULL,Water,Forest,Water,Forest
15545,Water,NULL,Water,NULL,Water,Forest,Forest,Forest
15546,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
15547,Water,NULL,Water,Non_Water,Water,NULL,Grassland,Water
15548,Water,NULL,Water,Non_Water,Water,NULL,Water,Grassland
15549,Water,NULL,Water,Non_Water,Water,Shrubland,Shrubland,Grassland
15550,Water,NULL,Water,Non_Water,Water,Shrubland,Shrubland,Wetland
15551,Water,NULL,Water,Non_Water,Water,Shrubland,Shrubland,Forest
15552,Water,NULL,Water,Non_Water,Water,Shrubland,Grassland,NULL
15553,Water,NULL,Water,Non_Water,Water,Wetland,Shrubland,Grassland
15554,Water,NULL,Water,Non_Water,Water,Wetland,Water,Wetland
15555,Water,NULL,Water,Non_Water,Water,Bareland,Shrubland,Bareland
15556,Water,NULL,Water,Non_Water,Water,Bareland,Water,Water
15557,Water,NULL,Water,Non_Water,Water,Bareland,Forest,Grassland
15558,Water,NULL,Water,Non_Water,Water,Built-up,Water,Grassland
15559,Water,NULL,Water,Non_Water,Water,Water,NULL,Grassland
15560,Water,NULL,Water,Non_Water,Water,Water,Shrubland,Grassland
15561,Water,NULL,Water,Non_Water,Water,Water,Shrubland,Water
15562,Water,NULL,Water,Non_Water,Water,Water,Water,Grassland
15563,Water,NULL,Water,Non_Water,Water,Water,Water,Wetland
15564,Water,NULL,Water,Non_Water,Water,Water,Water,Water
15565,Water,NULL,Water,Non_Water,Water,Forest,Shrubland,Forest
15566,Water,NULL,Water,Non_Water,Water,Forest,Water,Forest
15567,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
15568,Water,NULL,Water,Water,Water,NULL,NULL,Water
15569,Water,NULL,Water,Water,Water,NULL,NULL,Forest
15570,Water,NULL,Water,Water,Water,NULL,Shrubland,Grassland
15571,Water,NULL,Water,Water,Water,NULL,Grassland,Grassland
15572,Water,NULL,Water,Water,Water,NULL,Water,Grassland
15573,Water,NULL,Water,Water,Water,NULL,Water,Water
15574,Water,NULL,Water,Water,Water,Shrubland,NULL,Grassland
15575,Water,NULL,Water,Water,Water,Shrubland,NULL,Water
15576,Water,NULL,Water,Water,Water,Shrubland,Shrubland,NULL
15577,Water,NULL,Water,Water,Water,Shrubland,Shrubland,Grassland
15578,Water,NULL,Water,Water,Water,Shrubland,Shrubland,Wetland
15579,Water,NULL,Water,Water,Water,Shrubland,Shrubland,Water
