Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LDJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LDJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LDJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LDJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LDJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LDJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LDJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LDJ_M_R
1868,Bareland,NULL,Grassland,Water,Non_Wetland,Water,Water,Water
1869,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1870,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1871,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
1872,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1873,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1874,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water,Wetland,Forest
1875,Bareland,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
1876,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
1877,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Water
1878,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
1879,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
1880,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Water
1881,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1882,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Bareland
1883,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
1884,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Forest,Bareland
1885,Bareland,NULL,Wetland,Water,Wetland,Bareland,Grassland,Water
1886,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Bareland
1887,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Water
1888,Bareland,NULL,Wetland,Water,Wetland,Water,Grassland,Water
1889,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Grassland
1890,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Water
1891,Bareland,NULL,Wetland,Water,Wetland,Water,Forest,Water
1892,Bareland,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Bareland
1893,Bareland,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
1894,Bareland,NULL,Bareland,NULL,Non_Wetland,Water,Water,Water
1895,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Water,Grassland,Grassland
1896,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Water,Grassland,Bareland
1897,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
1898,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Bareland
1899,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Water,Forest,Grassland
1900,Bareland,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Bareland
1901,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1902,Bareland,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
1903,Bareland,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Bareland
1904,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1905,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1906,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Water,Grassland,Grassland
1907,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Water,Grassland,Bareland
1908,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Water,Water,Grassland
1909,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
1910,Bareland,NULL,Water,NULL,Water,Water,NULL,Water
1911,Bareland,NULL,Water,NULL,Water,Water,NULL,Forest
1912,Bareland,NULL,Water,NULL,Water,Water,Grassland,Water
1913,Bareland,NULL,Water,NULL,Water,Water,Water,Water
1914,Bareland,NULL,Water,Non_Water,Water,Bareland,Wetland,Grassland
1915,Bareland,NULL,Water,Non_Water,Water,Bareland,Wetland,Water
1916,Bareland,NULL,Water,Non_Water,Water,Water,Grassland,Bareland
1917,Bareland,NULL,Water,Non_Water,Water,Water,Wetland,Grassland
1918,Bareland,NULL,Water,Non_Water,Water,Water,Wetland,Water
1919,Bareland,NULL,Water,Non_Water,Water,Water,Water,Grassland
1920,Bareland,NULL,Water,Non_Water,Water,Water,Water,Water
1921,Bareland,NULL,Water,Non_Water,Water,Water,Forest,Grassland
1922,Bareland,NULL,Water,Water,Water,Bareland,NULL,Grassland
1923,Bareland,NULL,Water,Water,Water,Bareland,Wetland,Water
1924,Bareland,NULL,Water,Water,Water,Bareland,Bareland,Grassland
1925,Bareland,NULL,Water,Water,Water,Bareland,Water,Bareland
1926,Bareland,NULL,Water,Water,Water,Bareland,Water,Water
1927,Bareland,NULL,Water,Water,Water,Water,NULL,Water
1928,Bareland,NULL,Water,Water,Water,Water,Grassland,Bareland
1929,Bareland,NULL,Water,Water,Water,Water,Grassland,Water
1930,Bareland,NULL,Water,Water,Water,Water,Wetland,Water
1931,Bareland,NULL,Water,Water,Water,Water,Water,Bareland
1932,Bareland,NULL,Water,Water,Water,Water,Water,Water
1933,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1934,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1935,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1936,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1937,Bareland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1938,Bareland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1939,Bareland,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Water
1940,Bareland,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
1941,Bareland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1942,Bareland,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
1943,Bareland,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
1944,Bareland,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Water
1945,Bareland,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Forest
1946,Bareland,NULL,Forest,Water,Non_Wetland,Water,Grassland,Water
1947,Bareland,NULL,Forest,Water,Non_Wetland,Water,Grassland,Forest
1948,Bareland,NULL,Forest,Water,Non_Wetland,Water,Wetland,Water
1949,Bareland,NULL,Forest,Water,Non_Wetland,Water,Water,Bareland
1950,Bareland,NULL,Forest,Water,Non_Wetland,Water,Water,Water
1951,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1952,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
1953,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
1954,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1955,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1956,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1957,Bareland,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1958,Bareland,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
1959,Bareland,Cropland,Grassland,NULL,Non_Wetland,Water,Water,Grassland
1960,Bareland,Cropland,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
1961,Bareland,Cropland,Grassland,Water,Non_Wetland,Water,Wetland,Bareland
1962,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1963,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1964,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1965,Bareland,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1966,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
1967,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Water,Water
1968,Bareland,Bareland,NULL,NULL,Non_Wetland,Water,NULL,Forest
1969,Bareland,Bareland,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
1970,Bareland,Bareland,NULL,NULL,Non_Wetland,Water,Grassland,Water
1971,Bareland,Bareland,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1972,Bareland,Bareland,NULL,NULL,Non_Wetland,Water,Water,Water
1973,Bareland,Bareland,NULL,NULL,Non_Wetland,Water,Forest,Forest
1974,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Bareland,NULL,Water
1975,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Water
1976,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
1977,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Water,Grassland,Bareland
1978,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Water,Grassland,Water
1979,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
1980,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
1981,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
1982,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Water,Water,Water
1983,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Water,Forest,Grassland
1984,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
1985,Bareland,Bareland,NULL,Water,Non_Wetland,Water,NULL,Bareland
1986,Bareland,Bareland,NULL,Water,Non_Wetland,Water,Grassland,Bareland
1987,Bareland,Bareland,NULL,Water,Non_Wetland,Water,Grassland,Water
1988,Bareland,Bareland,NULL,Water,Non_Wetland,Water,Water,Grassland
1989,Bareland,Bareland,NULL,Water,Non_Wetland,Water,Water,Water
1990,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1991,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
1992,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Water
1993,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
1994,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
1995,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
1996,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
1997,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
1998,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water,Water,Water
1999,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
2000,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water,Forest,Bareland
2001,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
2002,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
2003,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
2004,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Water
2005,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
2006,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
2007,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
2008,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
2009,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Water,NULL,Bareland
2010,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
2011,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Bareland
2012,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Water
2013,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
2014,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
2015,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Bareland
2016,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
2017,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
2018,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
2019,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
2020,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Water,Forest,Grassland
2021,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Water,Forest,Bareland
2022,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Water,Forest,Water
2023,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
2024,Bareland,Bareland,Shrubland,Water,Non_Wetland,Grassland,Wetland,Water
2025,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland,NULL,Water
2026,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland,Wetland,Water
2027,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
2028,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland,Water,Water
2029,Bareland,Bareland,Shrubland,Water,Non_Wetland,Water,Grassland,Water
2030,Bareland,Bareland,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
2031,Bareland,Bareland,Shrubland,Water,Non_Wetland,Water,Wetland,Bareland
2032,Bareland,Bareland,Shrubland,Water,Non_Wetland,Water,Wetland,Water
2033,Bareland,Bareland,Shrubland,Water,Non_Wetland,Water,Water,Grassland
2034,Bareland,Bareland,Shrubland,Water,Non_Wetland,Water,Water,Bareland
2035,Bareland,Bareland,Shrubland,Water,Non_Wetland,Water,Water,Water
2036,Bareland,Bareland,Shrubland,Water,Non_Wetland,Water,Forest,Grassland
2037,Bareland,Bareland,Shrubland,Water,Non_Wetland,Water,Forest,Bareland
2038,Bareland,Bareland,Shrubland,Water,Non_Wetland,Water,Forest,Water
2039,Bareland,Bareland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
2040,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Water
2041,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
2042,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Water,Water
2043,Bareland,Bareland,Grassland,NULL,Non_Wetland,Water,NULL,Water
2044,Bareland,Bareland,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
2045,Bareland,Bareland,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
2046,Bareland,Bareland,Grassland,NULL,Non_Wetland,Water,Wetland,Water
2047,Bareland,Bareland,Grassland,NULL,Non_Wetland,Water,Water,Grassland
2048,Bareland,Bareland,Grassland,NULL,Non_Wetland,Water,Water,Bareland
2049,Bareland,Bareland,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
2050,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2051,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Bareland,NULL,Water
2052,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2053,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
2054,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Water
2055,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Bareland,Water,Water
2056,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Water
2057,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
2058,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Water,Grassland,Cropland
2059,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Water,Grassland,Bareland
2060,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Water,Grassland,Water
2061,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Water,Grassland,Forest
2062,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
2063,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Bareland
2064,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
2065,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
2066,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Water,Water,Bareland
2067,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Water,Water,Water
2068,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Water,Forest,Grassland
2069,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Water,Forest,Bareland
2070,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Water,Forest,Water
2071,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Water,Forest,Forest
2072,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
2073,Bareland,Bareland,Grassland,Water,Non_Wetland,Grassland,Water,Water
2074,Bareland,Bareland,Grassland,Water,Non_Wetland,Bareland,Grassland,Water
2075,Bareland,Bareland,Grassland,Water,Non_Wetland,Bareland,Water,Water
2076,Bareland,Bareland,Grassland,Water,Non_Wetland,Water,NULL,Water
2077,Bareland,Bareland,Grassland,Water,Non_Wetland,Water,Grassland,Cropland
2078,Bareland,Bareland,Grassland,Water,Non_Wetland,Water,Grassland,Bareland
2079,Bareland,Bareland,Grassland,Water,Non_Wetland,Water,Grassland,Water
2080,Bareland,Bareland,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
2081,Bareland,Bareland,Grassland,Water,Non_Wetland,Water,Wetland,Bareland
2082,Bareland,Bareland,Grassland,Water,Non_Wetland,Water,Wetland,Water
2083,Bareland,Bareland,Grassland,Water,Non_Wetland,Water,Water,Bareland
2084,Bareland,Bareland,Grassland,Water,Non_Wetland,Water,Water,Water
2085,Bareland,Bareland,Grassland,Water,Non_Wetland,Water,Forest,Grassland
2086,Bareland,Bareland,Grassland,Water,Non_Wetland,Water,Forest,Water
2087,Bareland,Bareland,Cropland,NULL,Non_Wetland,Water,Water,Forest
2088,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
2089,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
2090,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
2091,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water,Grassland,Forest
2092,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water,Wetland,Grassland
2093,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
2094,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water,Forest,Grassland
2095,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water,Forest,Bareland
2096,Bareland,Bareland,Cropland,Water,Non_Wetland,Water,Wetland,Grassland
2097,Bareland,Bareland,Cropland,Water,Non_Wetland,Water,Wetland,Forest
2098,Bareland,Bareland,Cropland,Water,Non_Wetland,Water,Water,Forest
2099,Bareland,Bareland,Wetland,NULL,Wetland,Grassland,Water,Grassland
2100,Bareland,Bareland,Wetland,NULL,Wetland,Grassland,Water,Forest
2101,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,NULL,Water
2102,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Water,Water
2103,Bareland,Bareland,Wetland,NULL,Wetland,Water,Grassland,Bareland
2104,Bareland,Bareland,Wetland,NULL,Wetland,Water,Grassland,Water
2105,Bareland,Bareland,Wetland,NULL,Wetland,Water,Grassland,Forest
2106,Bareland,Bareland,Wetland,NULL,Wetland,Water,Wetland,Bareland
2107,Bareland,Bareland,Wetland,NULL,Wetland,Water,Wetland,Water
2108,Bareland,Bareland,Wetland,NULL,Wetland,Water,Bareland,Water
2109,Bareland,Bareland,Wetland,NULL,Wetland,Water,Water,Bareland
2110,Bareland,Bareland,Wetland,NULL,Wetland,Water,Water,Water
2111,Bareland,Bareland,Wetland,NULL,Wetland,Water,Water,Forest
2112,Bareland,Bareland,Wetland,NULL,Wetland,Water,Forest,Grassland
2113,Bareland,Bareland,Wetland,NULL,Wetland,Water,Forest,Water
2114,Bareland,Bareland,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
2115,Bareland,Bareland,Wetland,Non_Water,Wetland,Grassland,Water,Water
2116,Bareland,Bareland,Wetland,Non_Water,Wetland,Grassland,Water,Forest
2117,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Grassland,Water
2118,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
2119,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Water
2120,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Forest,Bareland
2121,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,NULL,Forest
2122,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
2123,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Grassland,Bareland
2124,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Grassland,Water
2125,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
2126,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Wetland,Bareland
2127,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Wetland,Water
2128,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Bareland,Grassland
2129,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Grassland
2130,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Bareland
2131,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Water
2132,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Forest
2133,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Forest,Bareland
2134,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Forest,Water
2135,Bareland,Bareland,Wetland,Water,Wetland,Grassland,Wetland,Water
2136,Bareland,Bareland,Wetland,Water,Wetland,Bareland,NULL,Water
2137,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Grassland,Water
2138,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Wetland,Water
2139,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Grassland
2140,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Water
2141,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Grassland
2142,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Bareland
2143,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
2144,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Forest,Water
2145,Bareland,Bareland,Wetland,Water,Wetland,Water,Grassland,Grassland
2146,Bareland,Bareland,Wetland,Water,Wetland,Water,Grassland,Bareland
2147,Bareland,Bareland,Wetland,Water,Wetland,Water,Grassland,Water
2148,Bareland,Bareland,Wetland,Water,Wetland,Water,Wetland,Grassland
2149,Bareland,Bareland,Wetland,Water,Wetland,Water,Wetland,Bareland
2150,Bareland,Bareland,Wetland,Water,Wetland,Water,Wetland,Water
2151,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Grassland
2152,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Bareland
2153,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Water
2154,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Forest
2155,Bareland,Bareland,Wetland,Water,Wetland,Water,Forest,Grassland
2156,Bareland,Bareland,Wetland,Water,Wetland,Water,Forest,Bareland
2157,Bareland,Bareland,Wetland,Water,Wetland,Water,Forest,Water
2158,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Grassland,Bareland
2159,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Grassland
2160,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Bareland
2161,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Forest,Grassland
2162,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Water,Water,Water
2163,Bareland,Bareland,Bareland,NULL,Non_Wetland,Water,NULL,Grassland
2164,Bareland,Bareland,Bareland,NULL,Non_Wetland,Water,NULL,Water
2165,Bareland,Bareland,Bareland,NULL,Non_Wetland,Water,Grassland,Bareland
2166,Bareland,Bareland,Bareland,NULL,Non_Wetland,Water,Grassland,Water
