Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LTK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LTK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LTK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LTK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LTK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LTK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LTK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LTK_M_R
7993,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
7994,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Water,Cropland
7995,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Water,Wetland
7996,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Wetland
7997,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Forest,Water,NULL
7998,Wetland,Wetland,Cropland,Water,Non_Wetland,Grassland,Shrubland,Wetland
7999,Wetland,Wetland,Cropland,Water,Non_Wetland,Grassland,Grassland,Wetland
8000,Wetland,Wetland,Cropland,Water,Non_Wetland,Grassland,Water,Wetland
8001,Wetland,Wetland,Cropland,Water,Non_Wetland,Grassland,Forest,Wetland
8002,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Shrubland,Forest
8003,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Water,Wetland
8004,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Water,Forest
8005,Wetland,Wetland,Wetland,NULL,Wetland,Forest,Water,Forest
8006,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Shrubland,NULL
8007,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Shrubland,Wetland
8008,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Water,NULL
8009,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Wetland
8010,Wetland,Wetland,Wetland,Non_Water,Wetland,Bareland,Shrubland,Grassland
8011,Wetland,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
8012,Wetland,Wetland,Wetland,Non_Water,Wetland,Forest,Shrubland,NULL
8013,Wetland,Wetland,Wetland,Non_Water,Wetland,Forest,Water,NULL
8014,Wetland,Wetland,Wetland,Water,Wetland,NULL,Water,Wetland
8015,Wetland,Wetland,Wetland,Water,Wetland,NULL,Water,Water
8016,Wetland,Wetland,Wetland,Water,Wetland,NULL,Water,Forest
8017,Wetland,Wetland,Wetland,Water,Wetland,NULL,Forest,Wetland
8018,Wetland,Wetland,Wetland,Water,Wetland,Grassland,Forest,Water
8019,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
8020,Wetland,Wetland,Wetland,Water,Wetland,Forest,Shrubland,NULL
8021,Wetland,Wetland,Wetland,Water,Wetland,Forest,Shrubland,Grassland
8022,Wetland,Wetland,Wetland,Water,Wetland,Forest,Forest,NULL
8023,Wetland,Wetland,Bareland,Water,Non_Wetland,Water,Water,Grassland
8024,Wetland,Wetland,Water,Non_Water,Water,Grassland,Water,Wetland
8025,Wetland,Wetland,Water,Water,Water,NULL,Water,Wetland
8026,Wetland,Wetland,Water,Water,Water,NULL,Forest,Wetland
8027,Wetland,Wetland,Water,Water,Water,Bareland,Forest,Water
8028,Wetland,Wetland,Water,Water,Water,Water,Shrubland,Wetland
8029,Wetland,Wetland,Water,Water,Water,Water,Water,Wetland
8030,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
8031,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Wetland
8032,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
8033,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
8034,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8035,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
8036,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
8037,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
8038,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Wetland
8039,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
8040,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
8041,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
8042,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
8043,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Forest,Wetland
8044,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
8045,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Forest
8046,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
8047,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
8048,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water,NULL
8049,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water,Wetland
8050,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest,Wetland
8051,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Water,NULL
8052,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Water,Wetland
8053,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Forest,Wetland
8054,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,NULL
8055,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Forest,Water,NULL
8056,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,Water,Wetland
8057,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,Forest,Wetland
8058,Wetland,Wetland,Forest,Water,Non_Wetland,Grassland,Shrubland,Wetland
8059,Wetland,Wetland,Forest,Water,Non_Wetland,Grassland,Water,Wetland
8060,Wetland,Wetland,Forest,Water,Non_Wetland,Grassland,Forest,Wetland
8061,Wetland,Wetland,Forest,Water,Non_Wetland,Forest,Shrubland,NULL
8062,Wetland,Wetland,Forest,Water,Non_Wetland,Forest,Shrubland,Wetland
8063,Wetland,Wetland,Forest,Water,Non_Wetland,Forest,Water,Grassland
8064,Wetland,Wetland,Forest,Water,Non_Wetland,Forest,Water,Wetland
8065,Wetland,Wetland,Forest,Water,Non_Wetland,Forest,Forest,Wetland
8066,Wetland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
8067,Wetland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8068,Wetland,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
8069,Wetland,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
8070,Wetland,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
8071,Wetland,Water,NULL,NULL,Non_Wetland,NULL,Water,NULL
8072,Wetland,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
8073,Wetland,Water,NULL,NULL,Non_Wetland,Shrubland,Water,NULL
8074,Wetland,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
8075,Wetland,Water,NULL,NULL,Non_Wetland,Grassland,Shrubland,Wetland
8076,Wetland,Water,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
8077,Wetland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
8078,Wetland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
8079,Wetland,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
8080,Wetland,Water,NULL,NULL,Non_Wetland,Grassland,Water,Water
8081,Wetland,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
8082,Wetland,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
8083,Wetland,Water,NULL,NULL,Non_Wetland,Water,Shrubland,NULL
8084,Wetland,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
8085,Wetland,Water,NULL,NULL,Non_Wetland,Water,Water,Cropland
8086,Wetland,Water,NULL,NULL,Non_Wetland,Water,Water,Wetland
8087,Wetland,Water,NULL,NULL,Non_Wetland,Forest,Water,NULL
8088,Wetland,Water,NULL,NULL,Non_Wetland,Forest,Water,Grassland
8089,Wetland,Water,NULL,NULL,Non_Wetland,Forest,Water,Wetland
8090,Wetland,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
8091,Wetland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
8092,Wetland,Water,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Water
8093,Wetland,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Water
8094,Wetland,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8095,Wetland,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
8096,Wetland,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,NULL
8097,Wetland,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Cropland
8098,Wetland,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Wetland
8099,Wetland,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
8100,Wetland,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Forest
8101,Wetland,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
8102,Wetland,Water,NULL,Water,Non_Wetland,NULL,Shrubland,Wetland
8103,Wetland,Water,NULL,Water,Non_Wetland,NULL,Water,Wetland
8104,Wetland,Water,NULL,Water,Non_Wetland,Shrubland,Water,Grassland
8105,Wetland,Water,NULL,Water,Non_Wetland,Grassland,Water,Grassland
8106,Wetland,Water,NULL,Water,Non_Wetland,Bareland,Water,Water
8107,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
8108,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
8109,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
8110,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
8111,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
8112,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
8113,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
8114,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Water
8115,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
8116,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
8117,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8118,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8119,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
8120,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
8121,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Wetland
8122,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
8123,Wetland,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
8124,Wetland,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8125,Wetland,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
8126,Wetland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8127,Wetland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
8128,Wetland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
8129,Wetland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
8130,Wetland,Water,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
8131,Wetland,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
8132,Wetland,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
8133,Wetland,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Cropland
8134,Wetland,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
8135,Wetland,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
8136,Wetland,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
8137,Wetland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
8138,Wetland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
8139,Wetland,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
8140,Wetland,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
8141,Wetland,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Wetland
8142,Wetland,Water,Shrubland,NULL,Non_Wetland,Water,Water,NULL
8143,Wetland,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
8144,Wetland,Water,Shrubland,NULL,Non_Wetland,Forest,Water,NULL
8145,Wetland,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Wetland
8146,Wetland,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
8147,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
8148,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
8149,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
8150,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Wetland
8151,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8152,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,NULL
8153,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Cropland
8154,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Bareland
8155,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
8156,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
8157,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,Grassland,NULL
8158,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,Grassland,Water
8159,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,Water,Forest
8160,Wetland,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,NULL
8161,Wetland,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Wetland
8162,Wetland,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Water
8163,Wetland,Water,Shrubland,Water,Non_Wetland,Grassland,Water,NULL
8164,Wetland,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
8165,Wetland,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Water
8166,Wetland,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
8167,Wetland,Water,Shrubland,Water,Non_Wetland,Forest,Water,Grassland
8168,Wetland,Water,Grassland,Water,Non_Wetland,Grassland,Water,Wetland
8169,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
8170,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
8171,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
8172,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
8173,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
8174,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,Water,Water
8175,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,Water,Forest
8176,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8177,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8178,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
8179,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Wetland
8180,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8181,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
8182,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8183,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
8184,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
8185,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
8186,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,Water,NULL
8187,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
8188,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Cropland
8189,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Wetland
8190,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Water
8191,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
8192,Wetland,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
8193,Wetland,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Wetland
8194,Wetland,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Water
8195,Wetland,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Forest
8196,Wetland,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
8197,Wetland,Water,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
8198,Wetland,Water,Cropland,NULL,Non_Wetland,Forest,Water,Forest
8199,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
8200,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
8201,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,NULL
8202,Wetland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
8203,Wetland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8204,Wetland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
8205,Wetland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
8206,Wetland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
8207,Wetland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
8208,Wetland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Cropland
8209,Wetland,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
8210,Wetland,Water,Cropland,Water,Non_Wetland,NULL,Grassland,Forest
8211,Wetland,Water,Cropland,Water,Non_Wetland,NULL,Water,NULL
8212,Wetland,Water,Cropland,Water,Non_Wetland,NULL,Water,Grassland
8213,Wetland,Water,Cropland,Water,Non_Wetland,NULL,Water,Wetland
8214,Wetland,Water,Cropland,Water,Non_Wetland,NULL,Water,Water
8215,Wetland,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Wetland
8216,Wetland,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Forest
8217,Wetland,Water,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
8218,Wetland,Water,Cropland,Water,Non_Wetland,Grassland,Water,Wetland
8219,Wetland,Water,Cropland,Water,Non_Wetland,Grassland,Water,Water
8220,Wetland,Water,Cropland,Water,Non_Wetland,Bareland,Grassland,NULL
8221,Wetland,Water,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
8222,Wetland,Water,Cropland,Water,Non_Wetland,Bareland,Water,NULL
8223,Wetland,Water,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
8224,Wetland,Water,Cropland,Water,Non_Wetland,Water,Water,Water
8225,Wetland,Water,Wetland,NULL,Wetland,NULL,Water,Wetland
8226,Wetland,Water,Wetland,NULL,Wetland,NULL,Forest,Wetland
8227,Wetland,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
8228,Wetland,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
8229,Wetland,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
8230,Wetland,Water,Wetland,NULL,Wetland,Grassland,Forest,Wetland
8231,Wetland,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Wetland
8232,Wetland,Water,Wetland,Non_Water,Wetland,NULL,Water,Grassland
8233,Wetland,Water,Wetland,Non_Water,Wetland,NULL,Water,Wetland
8234,Wetland,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
8235,Wetland,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
8236,Wetland,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
8237,Wetland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
8238,Wetland,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Grassland
8239,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
8240,Wetland,Water,Wetland,Water,Wetland,NULL,Water,Wetland
8241,Wetland,Water,Wetland,Water,Wetland,NULL,Water,Water
8242,Wetland,Water,Wetland,Water,Wetland,NULL,Forest,Wetland
8243,Wetland,Water,Wetland,Water,Wetland,Shrubland,Water,Wetland
8244,Wetland,Water,Wetland,Water,Wetland,Grassland,NULL,Grassland
8245,Wetland,Water,Wetland,Water,Wetland,Grassland,Water,NULL
8246,Wetland,Water,Wetland,Water,Wetland,Grassland,Water,Wetland
8247,Wetland,Water,Wetland,Water,Wetland,Grassland,Water,Water
8248,Wetland,Water,Wetland,Water,Wetland,Grassland,Water,Forest
8249,Wetland,Water,Wetland,Water,Wetland,Bareland,Water,Wetland
8250,Wetland,Water,Wetland,Water,Wetland,Bareland,Water,Water
8251,Wetland,Water,Wetland,Water,Wetland,Water,Water,Wetland
8252,Wetland,Water,Wetland,Water,Wetland,Water,Water,Water
8253,Wetland,Water,Wetland,Water,Wetland,Forest,Water,Wetland
8254,Wetland,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Water
8255,Wetland,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
8256,Wetland,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
8257,Wetland,Water,Bareland,Water,Non_Wetland,Water,Water,Wetland
8258,Wetland,Water,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
8259,Wetland,Water,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8260,Wetland,Water,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
8261,Wetland,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
8262,Wetland,Water,Built-up,NULL,Non_Wetland,Water,Water,Bareland
8263,Wetland,Water,Built-up,Water,Non_Wetland,Water,Water,Wetland
8264,Wetland,Water,Water,NULL,Water,Grassland,Water,Wetland
8265,Wetland,Water,Water,Non_Water,Water,NULL,Water,Wetland
8266,Wetland,Water,Water,Water,Water,NULL,Water,Wetland
8267,Wetland,Water,Water,Water,Water,NULL,Forest,Wetland
8268,Wetland,Water,Water,Water,Water,NULL,Forest,Water
8269,Wetland,Water,Water,Water,Water,Water,Water,Wetland
8270,Wetland,Water,Water,Water,Water,Water,Water,Water
8271,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Water
8272,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
8273,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
8274,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8275,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
8276,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Wetland
8277,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
8278,Wetland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
8279,Wetland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
8280,Wetland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
8281,Wetland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
8282,Wetland,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
8283,Wetland,Water,Forest,NULL,Non_Wetland,Grassland,Water,Cropland
8284,Wetland,Water,Forest,NULL,Non_Wetland,Grassland,Water,Wetland
8285,Wetland,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
8286,Wetland,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Wetland
8287,Wetland,Water,Forest,NULL,Non_Wetland,Water,Water,NULL
8288,Wetland,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
8289,Wetland,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
8290,Wetland,Water,Forest,NULL,Non_Wetland,Forest,Water,NULL
8291,Wetland,Water,Forest,NULL,Non_Wetland,Forest,Water,Grassland
8292,Wetland,Water,Forest,NULL,Non_Wetland,Forest,Water,Wetland
8293,Wetland,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
8294,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
8295,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland,Wetland
8296,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
8297,Wetland,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8298,Wetland,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
8299,Wetland,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
8300,Wetland,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
8301,Wetland,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Wetland
8302,Wetland,Water,Forest,Water,Non_Wetland,NULL,Grassland,Grassland
8303,Wetland,Water,Forest,Water,Non_Wetland,NULL,Water,Wetland
8304,Wetland,Water,Forest,Water,Non_Wetland,Grassland,Grassland,NULL
8305,Wetland,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Wetland
8306,Wetland,Water,Forest,Water,Non_Wetland,Grassland,Water,Wetland
8307,Wetland,Water,Forest,Water,Non_Wetland,Grassland,Water,Forest
8308,Wetland,Water,Forest,Water,Non_Wetland,Water,Water,Wetland
8309,Wetland,Water,Forest,Water,Non_Wetland,Forest,Water,Grassland
8310,Wetland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8311,Wetland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
8312,Wetland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8313,Wetland,Forest,NULL,NULL,Non_Wetland,Shrubland,Water,NULL
8314,Wetland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
8315,Wetland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Wetland
8316,Wetland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
8317,Wetland,Forest,NULL,NULL,Non_Wetland,Grassland,Water,NULL
8318,Wetland,Forest,NULL,NULL,Non_Wetland,Water,Shrubland,NULL
8319,Wetland,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
8320,Wetland,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Wetland
8321,Wetland,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8322,Wetland,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
8323,Wetland,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
8324,Wetland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
8325,Wetland,Forest,NULL,Water,Non_Wetland,NULL,Shrubland,Forest
8326,Wetland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
