Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KLF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KLF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KLF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KLF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KLF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KLF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KLF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KLF_M_R
2297,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2298,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2299,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
2300,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2301,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2302,Bareland,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
2303,Bareland,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
2304,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2305,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2306,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2307,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2308,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2309,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2310,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2311,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2312,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2313,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2314,Bareland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2315,Bareland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
2316,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2317,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2318,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2319,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2320,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2321,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2322,Bareland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2323,Bareland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2324,Bareland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2325,Bareland,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2326,Bareland,Forest,Water,NULL,Water,NULL,NULL,Grassland
2327,Bareland,Forest,Water,NULL,Water,NULL,NULL,Bareland
2328,Bareland,Forest,Water,NULL,Water,NULL,NULL,Forest
2329,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
2330,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Bareland
2331,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Water
2332,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2333,Bareland,Forest,Water,Water,Water,NULL,NULL,Bareland
2334,Bareland,Forest,Water,Water,Water,NULL,NULL,Water
2335,Bareland,Forest,Water,Water,Water,NULL,NULL,Forest
2336,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2337,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2338,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2339,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2340,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2341,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2342,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2343,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2344,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2345,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2346,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2347,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2348,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2349,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2350,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
2351,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
2352,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2353,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2354,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2355,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2356,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
2357,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2358,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2359,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2360,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2361,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2362,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2363,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2364,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
2365,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
2366,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2367,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2368,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2369,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2370,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2371,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2372,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2373,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2374,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2375,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2376,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
2377,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2378,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2379,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2380,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2381,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2382,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2383,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2384,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2385,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2386,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2387,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2388,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2389,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2390,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2391,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2392,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2393,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2394,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2395,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,NULL
2396,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2397,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2398,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
2399,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2400,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2401,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2402,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2403,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2404,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2405,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2406,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2407,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2408,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2409,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
2410,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2411,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2412,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
2413,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
2414,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
2415,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2416,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2417,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2418,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2419,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
2420,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2421,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2422,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
2423,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
2424,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2425,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
2426,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2427,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2428,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2429,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2430,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2431,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2432,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2433,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2434,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2435,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2436,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2437,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2438,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2439,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
2440,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2441,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2442,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2443,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2444,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2445,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2446,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
2447,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2448,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2449,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2450,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
2451,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
2452,Water,NULL,Water,NULL,Water,NULL,NULL,Cropland
2453,Water,NULL,Water,NULL,Water,NULL,NULL,Wetland
2454,Water,NULL,Water,NULL,Water,NULL,NULL,Bareland
2455,Water,NULL,Water,NULL,Water,NULL,NULL,Water
2456,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
2457,Water,NULL,Water,Non_Water,Water,NULL,NULL,NULL
2458,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
2459,Water,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
2460,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
2461,Water,NULL,Water,Non_Water,Water,NULL,NULL,Forest
2462,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
2463,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
2464,Water,NULL,Water,Water,Water,NULL,NULL,Water
2465,Water,NULL,Water,Water,Water,NULL,NULL,Forest
2466,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2467,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2468,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2469,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2470,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2471,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2472,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2473,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2474,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2475,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2476,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2477,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2478,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2479,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2480,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
2481,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
2482,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2483,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2484,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2485,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2486,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2487,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2488,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2489,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2490,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2491,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
2492,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2493,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2494,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2495,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2496,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2497,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2498,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2499,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2500,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2501,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2502,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
2503,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2504,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2505,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2506,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2507,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2508,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2509,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2510,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2511,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2512,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2513,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2514,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2515,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2516,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2517,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2518,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2519,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2520,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2521,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2522,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2523,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2524,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2525,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2526,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2527,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
2528,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2529,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
2530,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2531,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
2532,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2533,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Built-up
2534,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
2535,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
2536,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2537,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2538,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2539,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2540,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
2541,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
2542,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
2543,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2544,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2545,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2546,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2547,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2548,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2549,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2550,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2551,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2552,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2553,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2554,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2555,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2556,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2557,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2558,Water,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Water
2559,Water,Cropland,Water,NULL,Water,NULL,NULL,Grassland
2560,Water,Cropland,Water,NULL,Water,NULL,NULL,Cropland
2561,Water,Cropland,Water,NULL,Water,NULL,NULL,Bareland
2562,Water,Cropland,Water,NULL,Water,NULL,NULL,Water
2563,Water,Cropland,Water,NULL,Water,NULL,NULL,Forest
2564,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
2565,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Built-up
2566,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
2567,Water,Cropland,Water,Water,Water,NULL,NULL,Grassland
2568,Water,Cropland,Water,Water,Water,NULL,NULL,Cropland
2569,Water,Cropland,Water,Water,Water,NULL,NULL,Bareland
2570,Water,Cropland,Water,Water,Water,NULL,NULL,Water
2571,Water,Cropland,Water,Water,Water,NULL,NULL,Forest
2572,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2573,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2574,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2575,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2576,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2577,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2578,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2579,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2580,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
2581,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2582,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2583,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2584,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2585,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2586,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2587,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2588,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2589,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2590,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2591,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2592,Water,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2593,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2594,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2595,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
2596,Water,Wetland,Water,NULL,Water,NULL,NULL,Grassland
2597,Water,Wetland,Water,NULL,Water,NULL,NULL,Bareland
2598,Water,Wetland,Water,NULL,Water,NULL,NULL,Water
2599,Water,Wetland,Water,NULL,Water,NULL,NULL,Forest
2600,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2601,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2602,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2603,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2604,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2605,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2606,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2607,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2608,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2609,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2610,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2611,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2612,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2613,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2614,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2615,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
2616,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Forest
2617,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2618,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2619,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2620,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2621,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2622,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2623,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2624,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2625,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2626,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2627,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2628,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2629,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2630,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2631,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2632,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2633,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2634,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2635,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2636,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2637,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2638,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2639,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2640,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Water
2641,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2642,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2643,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2644,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2645,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
