Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KEU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KEU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KEU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KEU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KEU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KEU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KEU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KEU_M_R
2268,NULL,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
2269,NULL,Forest,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
2270,NULL,Forest,Cropland,NULL,Non_Wetland,Water,NULL,Forest
2271,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
2272,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
2273,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
2274,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
2275,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
2276,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
2277,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
2278,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2279,NULL,Forest,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
2280,NULL,Forest,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
2281,NULL,Forest,Cropland,Water,Non_Wetland,Water,NULL,Grassland
2282,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2283,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2284,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2285,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
2286,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
2287,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
2288,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
2289,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
2290,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2291,NULL,Forest,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
2292,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
2293,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
2294,NULL,Forest,Built-up,NULL,Non_Wetland,Forest,NULL,Grassland
2295,NULL,Forest,Water,Water,Water,NULL,Water,Forest
2296,NULL,Forest,Water,Water,Water,Water,Water,Forest
2297,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2298,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2299,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2300,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2301,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2302,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2303,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2304,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Water,Grassland
2305,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
2306,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Built-up
2307,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2308,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2309,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2310,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2311,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2312,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2313,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
2314,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2315,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2316,NULL,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
2317,NULL,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
2318,NULL,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
2319,NULL,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
2320,NULL,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
2321,NULL,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
2322,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
2323,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
2324,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2325,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
2326,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
2327,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2328,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2329,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
2330,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2331,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2332,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2333,NULL,Forest,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
2334,NULL,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Water
2335,NULL,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
2336,NULL,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2337,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2338,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2339,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2340,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2341,NULL,Forest,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
2342,NULL,Forest,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
2343,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2344,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2345,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2346,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2347,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2348,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
2349,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2350,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
2351,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
2352,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2353,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
2354,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Cropland
2355,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Water,Grassland
2356,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Water,Water
2357,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
2358,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Cropland
2359,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2360,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2361,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2362,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
2363,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2364,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
2365,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2366,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
2367,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2368,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2369,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2370,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
2371,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
2372,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Water
2373,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2374,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
2375,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2376,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
2377,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
2378,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
2379,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
2380,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
2381,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
2382,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Wetland,Cropland
2383,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
2384,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
2385,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
2386,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
2387,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Cropland
2388,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Water
2389,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
2390,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2391,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
2392,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
2393,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2394,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2395,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
2396,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
2397,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2398,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
2399,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Cropland
2400,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
2401,Grassland,NULL,NULL,NULL,Non_Wetland,Water,NULL,Grassland
2402,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
2403,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
2404,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
2405,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
2406,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Cropland
2407,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2408,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Bareland,Grassland
2409,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
2410,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Cropland
2411,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2412,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2413,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
2414,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
2415,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
2416,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,NULL,Grassland
2417,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,NULL,Forest
2418,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2419,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2420,Grassland,NULL,NULL,Water,Non_Wetland,Water,NULL,Grassland
2421,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2422,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2423,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2424,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2425,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2426,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
2427,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
2428,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
2429,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
2430,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
2431,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
2432,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
2433,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Cropland
2434,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
2435,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
2436,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
2437,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
2438,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
2439,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
2440,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
2441,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
2442,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2443,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
2444,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2445,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2446,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
2447,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2448,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
2449,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2450,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2451,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
2452,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2453,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2454,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2455,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2456,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2457,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Cropland
2458,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2459,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
2460,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2461,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
2462,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2463,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
2464,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2465,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
2466,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
2467,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
2468,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2469,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
2470,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
2471,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
2472,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Cropland
2473,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
2474,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
2475,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
2476,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Cropland
2477,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2478,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2479,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Cropland
2480,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2481,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2482,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Cropland
2483,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2484,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
2485,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
2486,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
2487,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2488,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
2489,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2490,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2491,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2492,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2493,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
2494,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
2495,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2496,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
2497,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
2498,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
2499,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
2500,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Forest
2501,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
2502,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
2503,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
2504,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
2505,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
2506,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2507,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
2508,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
2509,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
2510,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
2511,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
2512,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
2513,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
2514,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2515,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2516,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
2517,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2518,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2519,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
2520,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
2521,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2522,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2523,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
2524,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Water
2525,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Forest
2526,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
2527,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
2528,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Grassland
2529,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2530,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
2531,Grassland,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
2532,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2533,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2534,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2535,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2536,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2537,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
2538,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
2539,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
2540,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
2541,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
2542,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
2543,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
2544,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Cropland
2545,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
2546,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Cropland
2547,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
2548,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2549,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
2550,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
2551,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
2552,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2553,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2554,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2555,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2556,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2557,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2558,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
2559,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2560,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
2561,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2562,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
2563,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
2564,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
2565,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2566,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
2567,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
2568,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
2569,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Cropland
2570,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
2571,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
2572,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
2573,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2574,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2575,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2576,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
2577,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2578,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2579,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2580,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
2581,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
2582,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,NULL,Grassland
2583,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
2584,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Cropland
2585,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
2586,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
2587,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Cropland
2588,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2589,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
