Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LLF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LLF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LLF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LLF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LLF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LLF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LLF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LLF_M_R
6268,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
6269,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
6270,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
6271,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
6272,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
6273,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
6274,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
6275,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Forest,Grassland
6276,Cropland,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
6277,Cropland,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
6278,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
6279,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
6280,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
6281,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Cropland
6282,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
6283,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
6284,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
6285,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
6286,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
6287,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
6288,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
6289,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
6290,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Cropland
6291,Cropland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
6292,Cropland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
6293,Cropland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
6294,Cropland,Cropland,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
6295,Cropland,Cropland,Cropland,Water,Non_Wetland,Grassland,NULL,Bareland
6296,Cropland,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
6297,Cropland,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Bareland
6298,Cropland,Cropland,Cropland,Water,Non_Wetland,Cropland,NULL,Grassland
6299,Cropland,Cropland,Cropland,Water,Non_Wetland,Cropland,NULL,Cropland
6300,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
6301,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
6302,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
6303,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
6304,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,Grassland,Bareland
6305,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,Bareland,Grassland
6306,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,Bareland,Bareland
6307,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,Bareland,Built-up
6308,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,Built-up,Cropland
6309,Cropland,Cropland,Bareland,NULL,Non_Wetland,Grassland,NULL,Cropland
6310,Cropland,Cropland,Bareland,NULL,Non_Wetland,Grassland,NULL,Bareland
6311,Cropland,Cropland,Bareland,NULL,Non_Wetland,Cropland,NULL,NULL
6312,Cropland,Cropland,Bareland,NULL,Non_Wetland,Cropland,NULL,Grassland
6313,Cropland,Cropland,Bareland,NULL,Non_Wetland,Cropland,NULL,Cropland
6314,Cropland,Cropland,Bareland,NULL,Non_Wetland,Cropland,NULL,Bareland
6315,Cropland,Cropland,Bareland,NULL,Non_Wetland,Cropland,NULL,Built-up
6316,Cropland,Cropland,Bareland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
6317,Cropland,Cropland,Bareland,NULL,Non_Wetland,Cropland,Bareland,Grassland
6318,Cropland,Cropland,Bareland,NULL,Non_Wetland,Cropland,Bareland,Cropland
6319,Cropland,Cropland,Bareland,NULL,Non_Wetland,Cropland,Bareland,Bareland
6320,Cropland,Cropland,Bareland,NULL,Non_Wetland,Built-up,Built-up,Built-up
6321,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
6322,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
6323,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
6324,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
6325,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
6326,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
6327,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Shrubland,NULL
6328,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
6329,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Shrubland,Cropland
6330,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Shrubland,Bareland
6331,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Shrubland,Built-up
6332,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
6333,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
6334,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Cropland
6335,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
6336,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Cropland
6337,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
6338,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
6339,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
6340,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
6341,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
6342,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
6343,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
6344,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Water,Cropland
6345,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest,Bareland
6346,Cropland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,NULL
6347,Cropland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
6348,Cropland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Cropland
6349,Cropland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Built-up
6350,Cropland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
6351,Cropland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
6352,Cropland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Built-up
6353,Cropland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
6354,Cropland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Bareland,NULL
6355,Cropland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Forest
6356,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
6357,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
6358,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
6359,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
6360,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6361,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
6362,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
6363,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
6364,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,NULL
6365,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
6366,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
6367,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Bareland
6368,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
6369,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Forest
6370,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Shrubland,NULL
6371,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Shrubland,Grassland
6372,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Shrubland,Cropland
6373,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Shrubland,Bareland
6374,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Shrubland,Built-up
6375,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Bareland,Grassland
6376,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Bareland,Cropland
6377,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Bareland,Bareland
6378,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Bareland,Built-up
6379,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Built-up,Grassland
6380,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Built-up,Cropland
6381,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Built-up,Built-up
6382,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Forest,Grassland
6383,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Forest,Cropland
6384,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Forest,Bareland
6385,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Forest,Built-up
6386,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
6387,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
6388,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
6389,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
6390,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6391,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
6392,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
6393,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
6394,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
6395,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
6396,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
6397,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
6398,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Cropland
6399,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
6400,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
6401,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
6402,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
6403,Cropland,Cropland,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
6404,Cropland,Cropland,Water,NULL,Water,NULL,NULL,Grassland
6405,Cropland,Cropland,Water,NULL,Water,NULL,NULL,Cropland
6406,Cropland,Cropland,Water,NULL,Water,NULL,NULL,Bareland
6407,Cropland,Cropland,Water,NULL,Water,NULL,NULL,Built-up
6408,Cropland,Cropland,Water,NULL,Water,NULL,Grassland,Grassland
6409,Cropland,Cropland,Water,NULL,Water,NULL,Bareland,Grassland
6410,Cropland,Cropland,Water,NULL,Water,NULL,Bareland,Bareland
6411,Cropland,Cropland,Water,NULL,Water,Shrubland,NULL,Grassland
6412,Cropland,Cropland,Water,NULL,Water,Shrubland,Forest,Grassland
6413,Cropland,Cropland,Water,NULL,Water,Grassland,NULL,Grassland
6414,Cropland,Cropland,Water,NULL,Water,Grassland,NULL,Cropland
6415,Cropland,Cropland,Water,NULL,Water,Grassland,Grassland,Grassland
6416,Cropland,Cropland,Water,NULL,Water,Grassland,Grassland,Cropland
6417,Cropland,Cropland,Water,NULL,Water,Grassland,Grassland,Bareland
6418,Cropland,Cropland,Water,NULL,Water,Grassland,Water,Grassland
6419,Cropland,Cropland,Water,NULL,Water,Cropland,NULL,NULL
6420,Cropland,Cropland,Water,NULL,Water,Cropland,NULL,Grassland
6421,Cropland,Cropland,Water,NULL,Water,Cropland,NULL,Cropland
6422,Cropland,Cropland,Water,NULL,Water,Cropland,NULL,Bareland
6423,Cropland,Cropland,Water,NULL,Water,Cropland,NULL,Built-up
6424,Cropland,Cropland,Water,NULL,Water,Cropland,Shrubland,Grassland
6425,Cropland,Cropland,Water,NULL,Water,Cropland,Grassland,Bareland
6426,Cropland,Cropland,Water,NULL,Water,Cropland,Bareland,Grassland
6427,Cropland,Cropland,Water,NULL,Water,Cropland,Bareland,Bareland
6428,Cropland,Cropland,Water,NULL,Water,Cropland,Forest,Grassland
6429,Cropland,Cropland,Water,NULL,Water,Cropland,Forest,Cropland
6430,Cropland,Cropland,Water,NULL,Water,Cropland,Forest,Bareland
6431,Cropland,Cropland,Water,NULL,Water,Bareland,Grassland,Bareland
6432,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
6433,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
6434,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
6435,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
6436,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
6437,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
6438,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
6439,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
6440,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Bareland
6441,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Built-up
6442,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
6443,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
6444,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
6445,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
6446,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
6447,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
6448,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,NULL
6449,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
6450,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
6451,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
6452,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
6453,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
6454,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
6455,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
6456,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6457,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6458,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
6459,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6460,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
6461,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6462,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
6463,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
6464,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
6465,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
6466,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
6467,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
6468,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
6469,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
6470,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
6471,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6472,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6473,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
6474,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
6475,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
6476,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
6477,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
6478,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
6479,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
6480,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
6481,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
6482,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
6483,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
6484,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
6485,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
6486,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Bareland
6487,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
6488,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,NULL
6489,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
6490,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Cropland
6491,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Bareland
6492,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
6493,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
6494,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
6495,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
6496,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
6497,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,NULL
6498,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
6499,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
6500,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Bareland
6501,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
6502,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
6503,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
6504,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
6505,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
6506,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
6507,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
6508,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6509,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
6510,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
6511,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
6512,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
6513,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
6514,Cropland,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
6515,Cropland,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
6516,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,NULL
6517,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
6518,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
6519,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
6520,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
6521,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
6522,Cropland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
6523,Cropland,Bareland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
6524,Cropland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
6525,Cropland,Bareland,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
6526,Cropland,Bareland,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
6527,Cropland,Bareland,Built-up,NULL,Non_Wetland,Cropland,Bareland,Grassland
6528,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
6529,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
6530,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
6531,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
6532,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
6533,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
6534,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
6535,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
6536,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
6537,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
6538,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Bareland
6539,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
6540,Cropland,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
6541,Cropland,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
6542,Cropland,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6543,Cropland,Built-up,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
6544,Cropland,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,NULL
6545,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
6546,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
6547,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
6548,Cropland,Built-up,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
6549,Cropland,Built-up,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
6550,Cropland,Built-up,NULL,NULL,Non_Wetland,Cropland,Bareland,Cropland
6551,Cropland,Built-up,NULL,NULL,Non_Wetland,Cropland,Bareland,Bareland
6552,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
6553,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Cropland
6554,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
6555,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
6556,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Cropland
6557,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Bareland
6558,Cropland,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Forest
6559,Cropland,Built-up,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
6560,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
6561,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
6562,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
6563,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
6564,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
6565,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
6566,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6567,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
6568,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
6569,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
6570,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
6571,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
6572,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
6573,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
6574,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
6575,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Bareland
6576,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
6577,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
6578,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
6579,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6580,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
