Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KNU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KNU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KNU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KNU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KNU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KNU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KNU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KNU_M_R
2220,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
2221,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2222,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2223,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2224,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2225,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2226,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2227,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2228,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2229,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2230,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2231,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
2232,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2233,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
2234,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2235,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
2236,Bareland,Water,Water,NULL,Water,NULL,NULL,NULL
2237,Bareland,Water,Water,NULL,Water,NULL,NULL,Grassland
2238,Bareland,Water,Water,NULL,Water,NULL,NULL,Water
2239,Bareland,Water,Water,NULL,Water,NULL,NULL,Forest
2240,Bareland,Water,Water,Non_Water,Water,NULL,NULL,NULL
2241,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2242,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Cropland
2243,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Bareland
2244,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Water
2245,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Forest
2246,Bareland,Water,Water,Water,Water,NULL,NULL,Cropland
2247,Bareland,Water,Water,Water,Water,NULL,NULL,Water
2248,Bareland,Water,Water,Water,Water,NULL,NULL,Forest
2249,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2250,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2251,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2252,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2253,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2254,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2255,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2256,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2257,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2258,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2259,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2260,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2261,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2262,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2263,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2264,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2265,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2266,Bareland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2267,Bareland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
2268,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2269,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2270,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2271,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2272,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2273,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2274,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2275,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2276,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2277,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2278,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2279,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2280,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2281,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2282,Bareland,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
2283,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2284,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2285,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2286,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2287,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2288,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2289,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2290,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2291,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2292,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2293,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2294,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2295,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2296,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2297,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2298,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2299,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2300,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2301,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2302,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2303,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
2304,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
2305,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2306,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2307,Bareland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
2308,Bareland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2309,Bareland,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
2310,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2311,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2312,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2313,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2314,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2315,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2316,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2317,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2318,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2319,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2320,Bareland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
2321,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2322,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2323,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2324,Bareland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2325,Bareland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2326,Bareland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2327,Bareland,Forest,Water,NULL,Water,NULL,NULL,Water
2328,Bareland,Forest,Water,NULL,Water,NULL,NULL,Forest
2329,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Cropland
2330,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Water
2331,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2332,Bareland,Forest,Water,Water,Water,NULL,NULL,Water
2333,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2334,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2335,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2336,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2337,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2338,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2339,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2340,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2341,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
2342,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2343,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2344,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2345,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2346,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2347,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
2348,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2349,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2350,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2351,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2352,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2353,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2354,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2355,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2356,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2357,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2358,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2359,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
2360,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
2361,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2362,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2363,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2364,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2365,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2366,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2367,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2368,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2369,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2370,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2371,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2372,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2373,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
2374,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2375,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2376,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2377,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2378,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2379,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2380,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2381,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2382,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2383,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2384,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2385,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2386,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2387,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2388,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2389,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2390,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2391,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2392,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,NULL
2393,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2394,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
2395,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2396,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
2397,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2398,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2399,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2400,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2401,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2402,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2403,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2404,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2405,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2406,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2407,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2408,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2409,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2410,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,NULL
2411,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2412,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2413,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
2414,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
2415,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2416,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
2417,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2418,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
2419,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
2420,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
2421,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
2422,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2423,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2424,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2425,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2426,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2427,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2428,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
2429,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2430,Water,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
2431,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2432,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
2433,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
2434,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
2435,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2436,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
2437,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
2438,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2439,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2440,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
2441,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2442,Water,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
2443,Water,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
2444,Water,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
2445,Water,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Forest
2446,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2447,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2448,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2449,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2450,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2451,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2452,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2453,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2454,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2455,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2456,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2457,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2458,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,NULL
2459,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2460,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2461,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
2462,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2463,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2464,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2465,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2466,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2467,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
2468,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,NULL
2469,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2470,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2471,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
2472,Water,NULL,Water,NULL,Water,NULL,NULL,NULL
2473,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
2474,Water,NULL,Water,NULL,Water,NULL,NULL,Cropland
2475,Water,NULL,Water,NULL,Water,NULL,NULL,Wetland
2476,Water,NULL,Water,NULL,Water,NULL,NULL,Bareland
2477,Water,NULL,Water,NULL,Water,NULL,NULL,Water
2478,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
2479,Water,NULL,Water,Non_Water,Water,NULL,NULL,NULL
2480,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
2481,Water,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
2482,Water,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
2483,Water,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
2484,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
2485,Water,NULL,Water,Non_Water,Water,NULL,NULL,Forest
2486,Water,NULL,Water,Water,Water,NULL,NULL,NULL
2487,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
2488,Water,NULL,Water,Water,Water,NULL,NULL,Cropland
2489,Water,NULL,Water,Water,Water,NULL,NULL,Wetland
2490,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
2491,Water,NULL,Water,Water,Water,NULL,NULL,Water
2492,Water,NULL,Water,Water,Water,NULL,NULL,Forest
2493,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2494,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2495,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2496,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2497,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2498,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2499,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2500,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2501,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2502,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2503,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2504,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2505,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2506,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2507,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
2508,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2509,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2510,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2511,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
2512,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
2513,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2514,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2515,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2516,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2517,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2518,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2519,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
2520,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2521,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2522,Water,Cropland,Water,Water,Water,NULL,NULL,Water
2523,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2524,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2525,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2526,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2527,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2528,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2529,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2530,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2531,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2532,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2533,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2534,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2535,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2536,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
2537,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
2538,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2539,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2540,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2541,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2542,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2543,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2544,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2545,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2546,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2547,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2548,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2549,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2550,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2551,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2552,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2553,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2554,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2555,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2556,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2557,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2558,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2559,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2560,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2561,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2562,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2563,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2564,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2565,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2566,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
