Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LEC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LEC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LEC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LEC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LEC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LEC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LEC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LEC_M_R
2317,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
2318,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2319,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2320,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2321,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2322,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Wetland
2323,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2324,Water,NULL,Water,NULL,Water,NULL,NULL,NULL
2325,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
2326,Water,NULL,Water,NULL,Water,NULL,NULL,Wetland
2327,Water,NULL,Water,NULL,Water,NULL,NULL,Bareland
2328,Water,NULL,Water,NULL,Water,NULL,NULL,Water
2329,Water,NULL,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
2330,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
2331,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
2332,Water,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
2333,Water,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
2334,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
2335,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
2336,Water,NULL,Water,Water,Water,NULL,NULL,Wetland
2337,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
2338,Water,NULL,Water,Water,Water,NULL,NULL,Water
2339,Water,NULL,Water,Water,Water,NULL,NULL,Forest
2340,Water,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Grassland
2341,Water,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
2342,Water,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Water
2343,Water,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2344,Water,NULL,Permanent_ice_and_snow,Non_Water,Non_Wetland,NULL,NULL,Bareland
2345,Water,NULL,Permanent_ice_and_snow,Water,Non_Wetland,NULL,NULL,Bareland
2346,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2347,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2348,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2349,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2350,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2351,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2352,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2353,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2354,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2355,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2356,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2357,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2358,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2359,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2360,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2361,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
2362,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
2363,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2364,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2365,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2366,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2367,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2368,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2369,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
2370,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2371,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2372,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2373,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2374,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2375,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2376,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2377,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2378,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2379,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2380,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2381,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2382,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2383,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2384,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2385,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2386,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2387,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2388,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
2389,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
2390,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
2391,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2392,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2393,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2394,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2395,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Water
2396,Water,Cropland,Water,Water,Water,NULL,NULL,Wetland
2397,Water,Cropland,Water,Water,Water,NULL,NULL,Water
2398,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2399,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2400,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2401,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2402,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2403,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2404,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2405,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2406,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2407,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2408,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2409,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2410,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
2411,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2412,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2413,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2414,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2415,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2416,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2417,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2418,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2419,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2420,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2421,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2422,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2423,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2424,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2425,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2426,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2427,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2428,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2429,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2430,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2431,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2432,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2433,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
2434,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2435,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2436,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
2437,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2438,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2439,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2440,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2441,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
2442,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
2443,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
2444,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2445,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2446,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2447,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2448,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2449,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2450,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2451,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2452,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2453,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2454,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2455,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2456,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2457,Water,Wetland,Water,NULL,Water,NULL,NULL,Grassland
2458,Water,Wetland,Water,NULL,Water,NULL,NULL,Wetland
2459,Water,Wetland,Water,NULL,Water,NULL,NULL,Bareland
2460,Water,Wetland,Water,NULL,Water,NULL,NULL,Water
2461,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
2462,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
2463,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Water
2464,Water,Wetland,Water,Water,Water,NULL,NULL,Grassland
2465,Water,Wetland,Water,Water,Water,NULL,NULL,Wetland
2466,Water,Wetland,Water,Water,Water,NULL,NULL,Water
2467,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2468,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2469,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2470,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2471,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2472,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2473,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
2474,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2475,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2476,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2477,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2478,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2479,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2480,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2481,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2482,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2483,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2484,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
2485,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2486,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Forest
2487,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2488,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2489,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2490,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2491,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2492,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2493,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2494,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2495,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2496,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2497,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2498,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2499,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2500,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2501,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2502,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2503,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2504,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2505,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2506,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2507,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2508,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2509,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2510,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2511,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2512,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2513,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2514,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2515,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2516,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2517,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2518,Water,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Water
2519,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2520,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2521,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
2522,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Permanent_ice_and_snow
2523,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
2524,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2525,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2526,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2527,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
2528,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Wetland
2529,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
2530,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
2531,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Permanent_ice_and_snow
2532,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
2533,Water,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2534,Water,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2535,Water,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2536,Water,Bareland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
2537,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2538,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2539,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2540,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2541,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2542,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2543,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2544,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2545,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2546,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2547,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2548,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2549,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2550,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2551,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2552,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2553,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2554,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2555,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2556,Water,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2557,Water,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2558,Water,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Water
2559,Water,Bareland,Water,NULL,Water,NULL,NULL,Grassland
2560,Water,Bareland,Water,NULL,Water,NULL,NULL,Wetland
2561,Water,Bareland,Water,NULL,Water,NULL,NULL,Bareland
2562,Water,Bareland,Water,NULL,Water,NULL,NULL,Water
2563,Water,Bareland,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
2564,Water,Bareland,Water,NULL,Water,NULL,NULL,Forest
2565,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
2566,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Water
2567,Water,Bareland,Water,Water,Water,NULL,NULL,Grassland
2568,Water,Bareland,Water,Water,Water,NULL,NULL,Bareland
2569,Water,Bareland,Water,Water,Water,NULL,NULL,Water
2570,Water,Bareland,Water,Water,Water,NULL,NULL,Permanent_ice_and_snow
2571,Water,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Grassland
2572,Water,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Cropland
2573,Water,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
2574,Water,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Water
2575,Water,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2576,Water,Bareland,Permanent_ice_and_snow,Non_Water,Non_Wetland,NULL,NULL,Bareland
2577,Water,Bareland,Permanent_ice_and_snow,Non_Water,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2578,Water,Bareland,Permanent_ice_and_snow,Water,Non_Wetland,NULL,NULL,Grassland
2579,Water,Bareland,Permanent_ice_and_snow,Water,Non_Wetland,NULL,NULL,Bareland
2580,Water,Bareland,Permanent_ice_and_snow,Water,Non_Wetland,NULL,NULL,Water
2581,Water,Bareland,Permanent_ice_and_snow,Water,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2582,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2583,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2584,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2585,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2586,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2587,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2588,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2589,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2590,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2591,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2592,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2593,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2594,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2595,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
2596,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2597,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2598,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2599,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2600,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2601,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2602,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2603,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2604,Water,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2605,Water,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Water
2606,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2607,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2608,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2609,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2610,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2611,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2612,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2613,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2614,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2615,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2616,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2617,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2618,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
2619,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2620,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2621,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2622,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2623,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2624,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2625,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2626,Water,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2627,Water,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
2628,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Wetland
2629,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
2630,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2631,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2632,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Water
2633,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Wetland
2634,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
2635,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2636,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2637,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2638,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2639,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2640,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2641,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2642,Water,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2643,Water,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2644,Water,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Water
2645,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2646,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2647,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2648,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2649,Water,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
2650,Water,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2651,Water,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2652,Water,Built-up,Water,NULL,Water,NULL,NULL,Grassland
2653,Water,Built-up,Water,NULL,Water,NULL,NULL,Wetland
2654,Water,Built-up,Water,NULL,Water,NULL,NULL,Bareland
2655,Water,Built-up,Water,Non_Water,Water,NULL,NULL,Grassland
2656,Water,Built-up,Water,Non_Water,Water,NULL,NULL,Wetland
