Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LWH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LWH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LWH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LWH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LWH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LWH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LWH_M_R
2034,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Cropland
2035,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
2036,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
2037,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
2038,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
2039,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2040,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
2041,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
2042,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2043,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
2044,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2045,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2046,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2047,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
2048,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2049,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
2050,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2051,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
2052,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
2053,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
2054,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2055,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
2056,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2057,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
2058,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2059,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Cropland
2060,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2061,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
2062,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2063,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2064,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2065,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2066,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2067,Grassland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2068,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
2069,Grassland,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
2070,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
2071,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2072,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
2073,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
2074,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2075,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
2076,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2077,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
2078,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
2079,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
2080,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2081,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2082,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Cropland
2083,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
2084,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2085,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2086,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
2087,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
2088,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2089,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
2090,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2091,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
2092,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
2093,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Bareland
2094,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
2095,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
2096,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
2097,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
2098,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
2099,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Wetland,Grassland
2100,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Wetland,Cropland
2101,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
2102,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
2103,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
2104,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
2105,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
2106,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2107,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
2108,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2109,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
2110,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
2111,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
2112,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
2113,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2114,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
2115,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2116,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
2117,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
2118,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
2119,Grassland,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
2120,Grassland,Cropland,NULL,NULL,Non_Wetland,Water,NULL,Grassland
2121,Grassland,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
2122,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
2123,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
2124,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2125,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2126,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2127,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Cropland
2128,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
2129,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
2130,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
2131,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2132,Grassland,Cropland,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
2133,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
2134,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2135,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2136,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
2137,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2138,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
2139,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
2140,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
2141,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
2142,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2143,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2144,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
2145,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2146,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2147,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
2148,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2149,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2150,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2151,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2152,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Cropland
2153,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
2154,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
2155,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2156,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
2157,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
2158,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
2159,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
2160,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2161,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
2162,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2163,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
2164,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
2165,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
2166,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
2167,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
2168,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2169,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
2170,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
2171,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
2172,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Cropland
2173,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
2174,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
2175,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
2176,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
2177,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
2178,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
2179,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
2180,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
2181,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2182,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2183,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2184,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
2185,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
2186,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
2187,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
2188,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
2189,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
2190,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2191,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
2192,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2193,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2194,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2195,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
2196,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2197,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
2198,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
2199,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Cropland
2200,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
2201,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
2202,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2203,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
2204,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
2205,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
2206,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
2207,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2208,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
2209,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2210,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2211,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2212,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Cropland
2213,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
2214,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
2215,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2216,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
2217,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Cropland
2218,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2219,Grassland,Cropland,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
2220,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
2221,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
2222,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2223,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2224,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2225,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
2226,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
2227,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2228,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
2229,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
2230,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
2231,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
2232,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
2233,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
2234,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
2235,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
2236,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
2237,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2238,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2239,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
2240,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2241,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2242,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2243,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2244,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
2245,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2246,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2247,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
2248,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
2249,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2250,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
2251,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
2252,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
2253,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2254,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
2255,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
2256,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
2257,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
2258,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
2259,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
2260,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
2261,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Built-up
2262,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
2263,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
2264,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2265,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
2266,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
2267,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Built-up
2268,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
2269,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Grassland
2270,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Cropland
2271,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Forest
2272,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
2273,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
2274,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Built-up
2275,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
2276,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
2277,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
2278,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
2279,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Cropland
2280,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
2281,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2282,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
2283,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
2284,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
2285,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
2286,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
2287,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
2288,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2289,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
2290,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2291,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2292,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
2293,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2294,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2295,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
2296,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
2297,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
2298,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
2299,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
2300,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Cropland
2301,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
2302,Grassland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
2303,Grassland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
2304,Grassland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2305,Grassland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
2306,Grassland,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
2307,Grassland,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
2308,Grassland,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
2309,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
2310,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
2311,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
2312,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
2313,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
2314,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2315,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
2316,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2317,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2318,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
2319,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
2320,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
2321,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
2322,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
2323,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2324,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2325,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
2326,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Cropland
2327,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2328,Grassland,Cropland,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
2329,Grassland,Cropland,Cropland,Water,Non_Wetland,Grassland,NULL,Forest
2330,Grassland,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
2331,Grassland,Cropland,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
2332,Grassland,Cropland,Wetland,NULL,Wetland,Grassland,NULL,Grassland
