Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KKU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KKU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KKU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KKU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KKU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KKU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KKU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KKU_M_R
12690,Bareland,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
12691,Bareland,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Wetland
12692,Bareland,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
12693,Bareland,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
12694,Bareland,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
12695,Bareland,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Water
12696,Bareland,Wetland,Wetland,Water,Wetland,NULL,Bareland,Grassland
12697,Bareland,Wetland,Wetland,Water,Wetland,NULL,Bareland,Water
12698,Bareland,Wetland,Wetland,Water,Wetland,Wetland,Bareland,Grassland
12699,Bareland,Wetland,Wetland,Water,Wetland,Wetland,Bareland,Wetland
12700,Bareland,Wetland,Wetland,Water,Wetland,Bareland,Bareland,Grassland
12701,Bareland,Wetland,Wetland,Water,Wetland,Bareland,Bareland,Wetland
12702,Bareland,Wetland,Wetland,Water,Wetland,Bareland,Bareland,Bareland
12703,Bareland,Wetland,Wetland,Water,Wetland,Bareland,Bareland,Water
12704,Bareland,Wetland,Water,NULL,Water,Bareland,Bareland,Bareland
12705,Bareland,Wetland,Water,NULL,Water,Bareland,Bareland,Water
12706,Bareland,Wetland,Water,NULL,Water,Bareland,Water,Grassland
12707,Bareland,Wetland,Water,Non_Water,Water,NULL,Bareland,Forest
12708,Bareland,Wetland,Water,Non_Water,Water,Wetland,Bareland,Wetland
12709,Bareland,Wetland,Water,Non_Water,Water,Bareland,Bareland,Grassland
12710,Bareland,Wetland,Water,Non_Water,Water,Bareland,Bareland,Bareland
12711,Bareland,Wetland,Water,Non_Water,Water,Bareland,Water,NULL
12712,Bareland,Wetland,Water,Non_Water,Water,Bareland,Water,Grassland
12713,Bareland,Wetland,Water,Non_Water,Water,Bareland,Water,Wetland
12714,Bareland,Wetland,Water,Water,Water,Bareland,Bareland,Water
12715,Bareland,Wetland,Water,Water,Water,Water,Bareland,Water
12716,Bareland,Wetland,Forest,NULL,Non_Wetland,Bareland,Water,NULL
12717,Bareland,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Water,NULL
12718,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
12719,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
12720,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
12721,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,Bareland,Bareland
12722,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,Water,Cropland
12723,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,Water,Water
12724,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
12725,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
12726,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
12727,Bareland,Bareland,NULL,NULL,Non_Wetland,Water,Water,Cropland
12728,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,Water,Water
12729,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
12730,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
12731,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
12732,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
12733,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
12734,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
12735,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
12736,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
12737,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
12738,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
12739,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
12740,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
12741,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,NULL
12742,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
12743,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
12744,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,Water,Water
12745,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
12746,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
12747,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
12748,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
12749,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
12750,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
12751,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Wetland,Bareland
12752,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
12753,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
12754,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
12755,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Bareland,Water
12756,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
12757,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
12758,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
12759,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
12760,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
12761,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
12762,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Water,Cropland
12763,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
12764,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Water,Water
12765,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
12766,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
12767,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
12768,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
12769,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
12770,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
12771,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
12772,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
12773,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
12774,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
12775,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
12776,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
12777,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Forest,Cropland
12778,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
12779,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
12780,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
12781,Bareland,Bareland,Cropland,NULL,Non_Wetland,Water,NULL,Water
12782,Bareland,Bareland,Cropland,NULL,Non_Wetland,Water,Water,Water
12783,Bareland,Bareland,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
12784,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
12785,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
12786,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Water
12787,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
12788,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Water
12789,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,Bareland,Water
12790,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,Water,Water
12791,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
12792,Bareland,Bareland,Cropland,Water,Non_Wetland,Water,NULL,Water
12793,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,Bareland,NULL
12794,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,Bareland,Cropland
12795,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,Bareland,Bareland
12796,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,Bareland,Water
12797,Bareland,Bareland,Wetland,Non_Water,Wetland,Wetland,Bareland,Water
12798,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Bareland,Wetland
12799,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Bareland,Water
12800,Bareland,Bareland,Wetland,Water,Wetland,NULL,Bareland,NULL
12801,Bareland,Bareland,Wetland,Water,Wetland,NULL,Bareland,Grassland
12802,Bareland,Bareland,Wetland,Water,Wetland,NULL,Bareland,Wetland
12803,Bareland,Bareland,Wetland,Water,Wetland,NULL,Bareland,Bareland
12804,Bareland,Bareland,Wetland,Water,Wetland,NULL,Bareland,Water
12805,Bareland,Bareland,Wetland,Water,Wetland,Wetland,Bareland,NULL
12806,Bareland,Bareland,Wetland,Water,Wetland,Wetland,Bareland,Wetland
12807,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Water
12808,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
12809,Bareland,Bareland,Wetland,Water,Wetland,Water,Bareland,Grassland
12810,Bareland,Bareland,Wetland,Water,Wetland,Water,Bareland,Bareland
12811,Bareland,Bareland,Wetland,Water,Wetland,Water,Bareland,Water
12812,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
12813,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
12814,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
12815,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
12816,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
12817,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
12818,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
12819,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
12820,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
12821,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,Water,Bareland
12822,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
12823,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
12824,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,NULL,Water
12825,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Bareland
12826,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
12827,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
12828,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Cropland
12829,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
12830,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
12831,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
12832,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
12833,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
12834,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Bareland
12835,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
12836,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
12837,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
12838,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,Bareland,Cropland
12839,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,Bareland,Bareland
12840,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,Bareland,Water
12841,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
12842,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
12843,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Forest,Bareland
12844,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,Bareland,Water
12845,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
12846,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Bareland,Water
12847,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Grassland
12848,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Cropland
12849,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Bareland
12850,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Built-up
12851,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Forest
12852,Bareland,Bareland,Water,NULL,Water,NULL,Bareland,Cropland
12853,Bareland,Bareland,Water,NULL,Water,NULL,Bareland,Water
12854,Bareland,Bareland,Water,NULL,Water,NULL,Built-up,Bareland
12855,Bareland,Bareland,Water,NULL,Water,Bareland,NULL,Cropland
12856,Bareland,Bareland,Water,NULL,Water,Bareland,NULL,Bareland
12857,Bareland,Bareland,Water,NULL,Water,Bareland,NULL,Built-up
12858,Bareland,Bareland,Water,NULL,Water,Bareland,NULL,Water
12859,Bareland,Bareland,Water,NULL,Water,Bareland,NULL,Forest
12860,Bareland,Bareland,Water,NULL,Water,Bareland,Grassland,Grassland
12861,Bareland,Bareland,Water,NULL,Water,Bareland,Bareland,Grassland
12862,Bareland,Bareland,Water,NULL,Water,Bareland,Bareland,Bareland
12863,Bareland,Bareland,Water,NULL,Water,Bareland,Bareland,Built-up
12864,Bareland,Bareland,Water,NULL,Water,Bareland,Bareland,Water
12865,Bareland,Bareland,Water,NULL,Water,Built-up,Built-up,Bareland
12866,Bareland,Bareland,Water,Non_Water,Water,NULL,Bareland,Wetland
12867,Bareland,Bareland,Water,Non_Water,Water,Wetland,Bareland,Forest
12868,Bareland,Bareland,Water,Non_Water,Water,Bareland,Water,Cropland
12869,Bareland,Bareland,Water,Non_Water,Water,Bareland,Water,Water
12870,Bareland,Bareland,Water,Water,Water,NULL,Bareland,Water
12871,Bareland,Bareland,Water,Water,Water,NULL,Water,Water
12872,Bareland,Bareland,Water,Water,Water,Bareland,Bareland,Water
12873,Bareland,Bareland,Water,Water,Water,Bareland,Water,Water
12874,Bareland,Bareland,Water,Water,Water,Built-up,Bareland,Cropland
12875,Bareland,Bareland,Water,Water,Water,Water,Bareland,Water
12876,Bareland,Bareland,Water,Water,Water,Water,Water,Water
12877,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,Bareland,Water
12878,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
12879,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
12880,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
12881,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
12882,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
12883,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
12884,Bareland,Bareland,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
12885,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,Water,Water
12886,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
12887,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
12888,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
12889,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
12890,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
12891,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
12892,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Cropland
12893,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Bareland
12894,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
12895,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,Water,Built-up
12896,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,Water,Forest
12897,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
12898,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Forest
12899,Bareland,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
12900,Bareland,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
12901,Bareland,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
12902,Bareland,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12903,Bareland,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
12904,Bareland,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
12905,Bareland,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Cropland
12906,Bareland,Built-up,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
12907,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
12908,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
12909,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
12910,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
12911,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Cropland
12912,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
12913,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Bareland
12914,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Water,Cropland
12915,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
12916,Bareland,Built-up,NULL,NULL,Non_Wetland,Forest,Bareland,Grassland
12917,Bareland,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,NULL
12918,Bareland,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
12919,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
12920,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
12921,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
12922,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
12923,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
12924,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
12925,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
12926,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
12927,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
12928,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
12929,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
12930,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
12931,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
12932,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
12933,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
12934,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
12935,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Bareland
12936,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
12937,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
12938,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
12939,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
12940,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
12941,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Bareland
12942,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
12943,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
12944,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
12945,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
12946,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
12947,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
12948,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
12949,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
12950,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
12951,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
12952,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
12953,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Bareland
12954,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
12955,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
12956,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
12957,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
12958,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
12959,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
12960,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
12961,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
12962,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
12963,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
12964,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
12965,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
12966,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
12967,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Cropland
12968,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
12969,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
12970,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Built-up
12971,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
12972,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
12973,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
12974,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
12975,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
12976,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
12977,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
12978,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
12979,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
12980,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
12981,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Forest,Bareland,Bareland
12982,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
12983,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
12984,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
12985,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
12986,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
12987,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
12988,Bareland,Built-up,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
12989,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
12990,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
12991,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
12992,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
