Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NRP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NRP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NRP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NRP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NRP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NRP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NRP_M_R
1925,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,Forest
1926,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland
1927,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,Bareland
1928,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up
1929,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest
1930,Water,Built-up,Grassland,Non_Water,Non_Wetland,NULL,Grassland
1931,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland
1932,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland
1933,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up
1934,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Water
1935,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest
1936,Water,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Grassland
1937,Water,Built-up,Cropland,Water,Non_Wetland,NULL,Grassland
1938,Water,Built-up,Wetland,NULL,Wetland,NULL,Grassland
1939,Water,Built-up,Wetland,NULL,Wetland,NULL,Wetland
1940,Water,Built-up,Wetland,NULL,Wetland,NULL,Built-up
1941,Water,Built-up,Wetland,NULL,Wetland,NULL,Water
1942,Water,Built-up,Wetland,NULL,Wetland,NULL,Forest
1943,Water,Built-up,Wetland,Non_Water,Wetland,NULL,Wetland
1944,Water,Built-up,Wetland,Non_Water,Wetland,NULL,Water
1945,Water,Built-up,Wetland,Water,Wetland,NULL,Bareland
1946,Water,Built-up,Wetland,Water,Wetland,NULL,Water
1947,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,Grassland
1948,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,Bareland
1949,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,Forest
1950,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland
1951,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,Wetland
1952,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland
1953,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up
1954,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,Water
1955,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest
1956,Water,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Grassland
1957,Water,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Water
1958,Water,Built-up,Water,NULL,Water,NULL,Grassland
1959,Water,Built-up,Water,NULL,Water,NULL,Bareland
1960,Water,Built-up,Water,NULL,Water,NULL,Forest
1961,Water,Built-up,Water,Non_Water,Water,NULL,Built-up
1962,Water,Built-up,Water,Non_Water,Water,NULL,Water
1963,Water,Built-up,Water,Water,Water,NULL,Wetland
1964,Water,Built-up,Water,Water,Water,NULL,Water
1965,Water,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland
1966,Water,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland
1967,Water,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland
1968,Water,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up
1969,Water,Built-up,Forest,NULL,Non_Wetland,NULL,Water
1970,Water,Built-up,Forest,NULL,Non_Wetland,NULL,Forest
1971,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,Grassland
1972,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,Water
1973,Water,Built-up,Forest,Water,Non_Wetland,NULL,Grassland
1974,Water,Built-up,Forest,Water,Non_Wetland,NULL,Water
1975,Water,Water,NULL,NULL,Non_Wetland,NULL,Grassland
1976,Water,Water,NULL,NULL,Non_Wetland,NULL,Wetland
1977,Water,Water,NULL,NULL,Non_Wetland,NULL,Bareland
1978,Water,Water,NULL,NULL,Non_Wetland,NULL,Water
1979,Water,Water,NULL,NULL,Non_Wetland,NULL,Forest
1980,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Grassland
1981,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Bareland
1982,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water
1983,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Forest
1984,Water,Water,NULL,Water,Non_Wetland,NULL,Grassland
1985,Water,Water,NULL,Water,Non_Wetland,NULL,Bareland
1986,Water,Water,NULL,Water,Non_Wetland,NULL,Water
1987,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL
1988,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland
1989,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland
1990,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland
1991,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water
1992,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Forest
1993,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1994,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
1995,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
1996,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water
1997,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1998,Water,Water,Shrubland,Water,Non_Wetland,NULL,Grassland
1999,Water,Water,Shrubland,Water,Non_Wetland,NULL,Wetland
2000,Water,Water,Shrubland,Water,Non_Wetland,NULL,Bareland
2001,Water,Water,Shrubland,Water,Non_Wetland,NULL,Water
2002,Water,Water,Shrubland,Water,Non_Wetland,NULL,Forest
2003,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL
2004,Water,Water,Grassland,NULL,Non_Wetland,NULL,Grassland
2005,Water,Water,Grassland,NULL,Non_Wetland,NULL,Wetland
2006,Water,Water,Grassland,NULL,Non_Wetland,NULL,Bareland
2007,Water,Water,Grassland,NULL,Non_Wetland,NULL,Water
2008,Water,Water,Grassland,NULL,Non_Wetland,NULL,Forest
2009,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Grassland
2010,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Bareland
2011,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Water
2012,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Forest
2013,Water,Water,Grassland,Water,Non_Wetland,NULL,Grassland
2014,Water,Water,Grassland,Water,Non_Wetland,NULL,Wetland
2015,Water,Water,Grassland,Water,Non_Wetland,NULL,Bareland
2016,Water,Water,Grassland,Water,Non_Wetland,NULL,Water
2017,Water,Water,Grassland,Water,Non_Wetland,NULL,Forest
2018,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland
2019,Water,Water,Cropland,NULL,Non_Wetland,NULL,Wetland
2020,Water,Water,Cropland,NULL,Non_Wetland,NULL,Bareland
2021,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water
2022,Water,Water,Cropland,NULL,Non_Wetland,NULL,Forest
2023,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland
2024,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Bareland
2025,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Water
2026,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Forest
2027,Water,Water,Cropland,Water,Non_Wetland,NULL,Grassland
2028,Water,Water,Cropland,Water,Non_Wetland,NULL,Bareland
2029,Water,Water,Cropland,Water,Non_Wetland,NULL,Water
2030,Water,Water,Cropland,Water,Non_Wetland,NULL,Forest
2031,Water,Water,Wetland,NULL,Wetland,NULL,Grassland
2032,Water,Water,Wetland,NULL,Wetland,NULL,Wetland
2033,Water,Water,Wetland,NULL,Wetland,NULL,Bareland
2034,Water,Water,Wetland,NULL,Wetland,NULL,Water
2035,Water,Water,Wetland,NULL,Wetland,NULL,Forest
2036,Water,Water,Wetland,Non_Water,Wetland,NULL,Grassland
2037,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland
2038,Water,Water,Wetland,Non_Water,Wetland,NULL,Bareland
2039,Water,Water,Wetland,Non_Water,Wetland,NULL,Water
2040,Water,Water,Wetland,Non_Water,Wetland,NULL,Forest
2041,Water,Water,Wetland,Water,Wetland,NULL,Grassland
2042,Water,Water,Wetland,Water,Wetland,NULL,Wetland
2043,Water,Water,Wetland,Water,Wetland,NULL,Bareland
2044,Water,Water,Wetland,Water,Wetland,NULL,Water
2045,Water,Water,Wetland,Water,Wetland,NULL,Forest
2046,Water,Water,Bareland,NULL,Non_Wetland,NULL,Grassland
2047,Water,Water,Bareland,NULL,Non_Wetland,NULL,Wetland
2048,Water,Water,Bareland,NULL,Non_Wetland,NULL,Bareland
2049,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water
2050,Water,Water,Bareland,NULL,Non_Wetland,NULL,Forest
2051,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Grassland
2052,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Water
2053,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Forest
2054,Water,Water,Bareland,Water,Non_Wetland,NULL,Grassland
2055,Water,Water,Bareland,Water,Non_Wetland,NULL,Water
2056,Water,Water,Bareland,Water,Non_Wetland,NULL,Forest
2057,Water,Water,Built-up,NULL,Non_Wetland,NULL,Grassland
2058,Water,Water,Built-up,NULL,Non_Wetland,NULL,Bareland
2059,Water,Water,Built-up,NULL,Non_Wetland,NULL,Built-up
2060,Water,Water,Built-up,NULL,Non_Wetland,NULL,Water
2061,Water,Water,Built-up,NULL,Non_Wetland,NULL,Forest
2062,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,Grassland
2063,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,Bareland
2064,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,Water
2065,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL
2066,Water,Water,Built-up,Water,Non_Wetland,NULL,Grassland
2067,Water,Water,Built-up,Water,Non_Wetland,NULL,Bareland
2068,Water,Water,Built-up,Water,Non_Wetland,NULL,Water
2069,Water,Water,Built-up,Water,Non_Wetland,NULL,Forest
2070,Water,Water,Water,NULL,Water,NULL,Grassland
2071,Water,Water,Water,NULL,Water,NULL,Wetland
2072,Water,Water,Water,NULL,Water,NULL,Bareland
2073,Water,Water,Water,NULL,Water,NULL,Water
2074,Water,Water,Water,NULL,Water,NULL,Forest
2075,Water,Water,Water,Non_Water,Water,NULL,Grassland
2076,Water,Water,Water,Non_Water,Water,NULL,Wetland
2077,Water,Water,Water,Non_Water,Water,NULL,Bareland
2078,Water,Water,Water,Non_Water,Water,NULL,Water
2079,Water,Water,Water,Non_Water,Water,NULL,Forest
2080,Water,Water,Water,Water,Water,NULL,Grassland
2081,Water,Water,Water,Water,Water,NULL,Wetland
2082,Water,Water,Water,Water,Water,NULL,Bareland
2083,Water,Water,Water,Water,Water,NULL,Water
2084,Water,Water,Water,Water,Water,NULL,Forest
2085,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL
2086,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland
2087,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland
2088,Water,Water,Forest,NULL,Non_Wetland,NULL,Bareland
2089,Water,Water,Forest,NULL,Non_Wetland,NULL,Water
2090,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest
2091,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland
2092,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland
2093,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Bareland
2094,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water
2095,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Forest
2096,Water,Water,Forest,Water,Non_Wetland,NULL,Grassland
2097,Water,Water,Forest,Water,Non_Wetland,NULL,Wetland
2098,Water,Water,Forest,Water,Non_Wetland,NULL,Bareland
2099,Water,Water,Forest,Water,Non_Wetland,NULL,Water
2100,Water,Water,Forest,Water,Non_Wetland,NULL,Forest
2101,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL
2102,Water,Forest,NULL,NULL,Non_Wetland,NULL,Grassland
2103,Water,Forest,NULL,NULL,Non_Wetland,NULL,Wetland
2104,Water,Forest,NULL,NULL,Non_Wetland,NULL,Bareland
2105,Water,Forest,NULL,NULL,Non_Wetland,NULL,Forest
2106,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland
2107,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,Water
2108,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest
2109,Water,Forest,NULL,Water,Non_Wetland,NULL,Water
2110,Water,Forest,NULL,Water,Non_Wetland,NULL,Forest
2111,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL
2112,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland
2113,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland
2114,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland
2115,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up
2116,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,Water
2117,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest
2118,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
2119,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water
2120,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest
2121,Water,Forest,Shrubland,Water,Non_Wetland,NULL,Grassland
2122,Water,Forest,Shrubland,Water,Non_Wetland,NULL,Bareland
2123,Water,Forest,Shrubland,Water,Non_Wetland,NULL,Water
2124,Water,Forest,Shrubland,Water,Non_Wetland,NULL,Forest
2125,Water,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland
2126,Water,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland
2127,Water,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland
2128,Water,Forest,Grassland,NULL,Non_Wetland,NULL,Water
2129,Water,Forest,Grassland,NULL,Non_Wetland,NULL,Forest
2130,Water,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland
2131,Water,Forest,Grassland,Non_Water,Non_Wetland,NULL,Bareland
2132,Water,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest
2133,Water,Forest,Grassland,Water,Non_Wetland,NULL,Grassland
2134,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL
2135,Water,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland
2136,Water,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland
2137,Water,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland
2138,Water,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up
2139,Water,Forest,Cropland,NULL,Non_Wetland,NULL,Water
2140,Water,Forest,Cropland,NULL,Non_Wetland,NULL,Forest
2141,Water,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland
2142,Water,Forest,Cropland,Non_Water,Non_Wetland,NULL,Bareland
2143,Water,Forest,Cropland,Non_Water,Non_Wetland,NULL,Water
2144,Water,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest
2145,Water,Forest,Cropland,Water,Non_Wetland,NULL,Grassland
2146,Water,Forest,Cropland,Water,Non_Wetland,NULL,Bareland
2147,Water,Forest,Cropland,Water,Non_Wetland,NULL,Water
2148,Water,Forest,Cropland,Water,Non_Wetland,NULL,Forest
2149,Water,Forest,Wetland,NULL,Wetland,NULL,NULL
2150,Water,Forest,Wetland,NULL,Wetland,NULL,Grassland
2151,Water,Forest,Wetland,NULL,Wetland,NULL,Wetland
2152,Water,Forest,Wetland,NULL,Wetland,NULL,Bareland
2153,Water,Forest,Wetland,NULL,Wetland,NULL,Water
2154,Water,Forest,Wetland,NULL,Wetland,NULL,Forest
2155,Water,Forest,Wetland,Non_Water,Wetland,NULL,Grassland
2156,Water,Forest,Wetland,Non_Water,Wetland,NULL,Wetland
2157,Water,Forest,Wetland,Non_Water,Wetland,NULL,Water
2158,Water,Forest,Wetland,Non_Water,Wetland,NULL,Forest
2159,Water,Forest,Wetland,Water,Wetland,NULL,Grassland
2160,Water,Forest,Wetland,Water,Wetland,NULL,Wetland
2161,Water,Forest,Wetland,Water,Wetland,NULL,Bareland
2162,Water,Forest,Wetland,Water,Wetland,NULL,Water
2163,Water,Forest,Wetland,Water,Wetland,NULL,Forest
2164,Water,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland
2165,Water,Forest,Bareland,NULL,Non_Wetland,NULL,Bareland
2166,Water,Forest,Bareland,NULL,Non_Wetland,NULL,Water
2167,Water,Forest,Bareland,NULL,Non_Wetland,NULL,Forest
2168,Water,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest
2169,Water,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland
2170,Water,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland
2171,Water,Forest,Built-up,NULL,Non_Wetland,NULL,Forest
2172,Water,Forest,Built-up,Non_Water,Non_Wetland,NULL,Grassland
2173,Water,Forest,Built-up,Non_Water,Non_Wetland,NULL,Forest
2174,Water,Forest,Built-up,Water,Non_Wetland,NULL,Forest
2175,Water,Forest,Water,NULL,Water,NULL,Grassland
2176,Water,Forest,Water,NULL,Water,NULL,Wetland
2177,Water,Forest,Water,NULL,Water,NULL,Bareland
2178,Water,Forest,Water,NULL,Water,NULL,Built-up
2179,Water,Forest,Water,NULL,Water,NULL,Water
2180,Water,Forest,Water,NULL,Water,NULL,Forest
2181,Water,Forest,Water,Non_Water,Water,NULL,Grassland
2182,Water,Forest,Water,Non_Water,Water,NULL,Wetland
2183,Water,Forest,Water,Non_Water,Water,NULL,Water
2184,Water,Forest,Water,Non_Water,Water,NULL,Forest
2185,Water,Forest,Water,Water,Water,NULL,Grassland
2186,Water,Forest,Water,Water,Water,NULL,Wetland
2187,Water,Forest,Water,Water,Water,NULL,Bareland
2188,Water,Forest,Water,Water,Water,NULL,Water
2189,Water,Forest,Water,Water,Water,NULL,Forest
2190,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL
2191,Water,Forest,Forest,NULL,Non_Wetland,NULL,Grassland
2192,Water,Forest,Forest,NULL,Non_Wetland,NULL,Wetland
2193,Water,Forest,Forest,NULL,Non_Wetland,NULL,Bareland
2194,Water,Forest,Forest,NULL,Non_Wetland,NULL,Built-up
2195,Water,Forest,Forest,NULL,Non_Wetland,NULL,Water
2196,Water,Forest,Forest,NULL,Non_Wetland,NULL,Forest
2197,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland
2198,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland
2199,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,Bareland
2200,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,Water
2201,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest
2202,Water,Forest,Forest,Water,Non_Wetland,NULL,Grassland
2203,Water,Forest,Forest,Water,Non_Wetland,NULL,Bareland
2204,Water,Forest,Forest,Water,Non_Wetland,NULL,Water
2205,Water,Forest,Forest,Water,Non_Wetland,NULL,Forest
2206,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,Forest
2207,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland
2208,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
2209,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland
2210,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland
2211,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water
2212,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,Wetland
2213,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,Forest
2214,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland
2215,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,Grassland
2216,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,Wetland
2217,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,Forest
2218,Permanent_ice_and_snow,Wetland,NULL,NULL,Non_Wetland,NULL,Forest
2219,Permanent_ice_and_snow,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
2220,Permanent_ice_and_snow,Wetland,Grassland,NULL,Non_Wetland,NULL,Grassland
2221,Permanent_ice_and_snow,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland
2222,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,NULL,Forest
2223,Permanent_ice_and_snow,Wetland,Water,Water,Water,NULL,Bareland
2224,Permanent_ice_and_snow,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland
2225,Permanent_ice_and_snow,Wetland,Forest,NULL,Non_Wetland,NULL,Forest
2226,Permanent_ice_and_snow,Wetland,Forest,Non_Water,Non_Wetland,NULL,Grassland
2227,Permanent_ice_and_snow,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest
2228,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland
2229,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest
2230,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland
2231,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest
2232,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland
2233,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up
2234,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest
2235,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up
2236,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest
2237,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland
2238,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,NULL,Forest
2239,Permanent_ice_and_snow,Water,NULL,NULL,Non_Wetland,NULL,Grassland
2240,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL
2241,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland
2242,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,Forest
2243,Permanent_ice_and_snow,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water
2244,Permanent_ice_and_snow,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest
2245,Permanent_ice_and_snow,Water,Grassland,NULL,Non_Wetland,NULL,Water
2246,Permanent_ice_and_snow,Water,Cropland,NULL,Non_Wetland,NULL,Grassland
2247,Permanent_ice_and_snow,Water,Cropland,NULL,Non_Wetland,NULL,Forest
2248,Permanent_ice_and_snow,Water,Cropland,Water,Non_Wetland,NULL,Grassland
2249,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,Water
2250,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,Forest
2251,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,Water
2252,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,Forest
2253,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,Water
2254,Permanent_ice_and_snow,Water,Built-up,Water,Non_Wetland,NULL,Grassland
2255,Permanent_ice_and_snow,Water,Water,NULL,Water,NULL,Forest
2256,Permanent_ice_and_snow,Water,Water,Non_Water,Water,NULL,Water
2257,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,Water
2258,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,Forest
2259,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,Grassland
2260,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,Water
2261,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,Forest
2262,Permanent_ice_and_snow,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland
2263,Permanent_ice_and_snow,Water,Forest,Non_Water,Non_Wetland,NULL,Water
2264,Permanent_ice_and_snow,Water,Forest,Water,Non_Wetland,NULL,Forest
2265,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,Forest
2266,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland
2267,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland
2268,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest
2269,Permanent_ice_and_snow,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest
2270,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland
2271,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,Forest
2272,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland
2273,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,Forest
2274,Permanent_ice_and_snow,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland
2275,Permanent_ice_and_snow,Forest,Cropland,Water,Non_Wetland,NULL,Forest
2276,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,NULL,Grassland
2277,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,NULL,Wetland
2278,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,NULL,Bareland
2279,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,NULL,Water
2280,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,NULL,Forest
2281,Permanent_ice_and_snow,Forest,Wetland,Non_Water,Wetland,NULL,Wetland
2282,Permanent_ice_and_snow,Forest,Wetland,Non_Water,Wetland,NULL,Forest
2283,Permanent_ice_and_snow,Forest,Bareland,NULL,Non_Wetland,NULL,Water
2284,Permanent_ice_and_snow,Forest,Built-up,NULL,Non_Wetland,NULL,Forest
2285,Permanent_ice_and_snow,Forest,Water,NULL,Water,NULL,Grassland
2286,Permanent_ice_and_snow,Forest,Water,NULL,Water,NULL,Forest
2287,Permanent_ice_and_snow,Forest,Water,Non_Water,Water,NULL,Forest
2288,Permanent_ice_and_snow,Forest,Water,Water,Water,NULL,Water
2289,Permanent_ice_and_snow,Forest,Water,Water,Water,NULL,Forest
2290,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,Grassland
2291,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,Wetland
2292,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,Water
2293,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,Forest
2294,Permanent_ice_and_snow,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland
2295,Permanent_ice_and_snow,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest
2296,Permanent_ice_and_snow,Forest,Forest,Water,Non_Wetland,NULL,Forest
2297,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL
2298,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland
2299,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Bareland
2300,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Built-up
2301,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Water
