Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LVN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LVN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LVN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LVN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LVN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LVN_M_R
3150,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest
3151,Forest,Water,Cropland,Water,Non_Wetland,Grassland
3152,Forest,Water,Cropland,Water,Non_Wetland,Bareland
3153,Forest,Water,Cropland,Water,Non_Wetland,Forest
3154,Forest,Water,Wetland,NULL,Wetland,Grassland
3155,Forest,Water,Wetland,NULL,Wetland,Wetland
3156,Forest,Water,Wetland,NULL,Wetland,Bareland
3157,Forest,Water,Wetland,NULL,Wetland,Built-up
3158,Forest,Water,Wetland,NULL,Wetland,Water
3159,Forest,Water,Wetland,NULL,Wetland,Forest
3160,Forest,Water,Wetland,Non_Water,Wetland,Grassland
3161,Forest,Water,Wetland,Non_Water,Wetland,Bareland
3162,Forest,Water,Wetland,Non_Water,Wetland,Water
3163,Forest,Water,Wetland,Non_Water,Wetland,Forest
3164,Forest,Water,Wetland,Water,Wetland,Grassland
3165,Forest,Water,Wetland,Water,Wetland,Wetland
3166,Forest,Water,Wetland,Water,Wetland,Bareland
3167,Forest,Water,Wetland,Water,Wetland,Built-up
3168,Forest,Water,Wetland,Water,Wetland,Water
3169,Forest,Water,Wetland,Water,Wetland,Forest
3170,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
3171,Forest,Water,Bareland,NULL,Non_Wetland,Grassland
3172,Forest,Water,Bareland,NULL,Non_Wetland,Bareland
3173,Forest,Water,Bareland,NULL,Non_Wetland,Built-up
3174,Forest,Water,Bareland,NULL,Non_Wetland,Water
3175,Forest,Water,Bareland,NULL,Non_Wetland,Forest
3176,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland
3177,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland
3178,Forest,Water,Bareland,Non_Water,Non_Wetland,Water
3179,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest
3180,Forest,Water,Bareland,Water,Non_Wetland,Bareland
3181,Forest,Water,Bareland,Water,Non_Wetland,Water
3182,Forest,Water,Bareland,Water,Non_Wetland,Forest
3183,Forest,Water,Built-up,NULL,Non_Wetland,Grassland
3184,Forest,Water,Built-up,NULL,Non_Wetland,Bareland
3185,Forest,Water,Built-up,NULL,Non_Wetland,Forest
3186,Forest,Water,Built-up,Non_Water,Non_Wetland,Grassland
3187,Forest,Water,Built-up,Non_Water,Non_Wetland,Water
3188,Forest,Water,Built-up,Water,Non_Wetland,Bareland
3189,Forest,Water,Water,NULL,Water,Grassland
3190,Forest,Water,Water,NULL,Water,Wetland
3191,Forest,Water,Water,NULL,Water,Bareland
3192,Forest,Water,Water,NULL,Water,Built-up
3193,Forest,Water,Water,NULL,Water,Water
3194,Forest,Water,Water,NULL,Water,Forest
3195,Forest,Water,Water,Non_Water,Water,Bareland
3196,Forest,Water,Water,Non_Water,Water,Built-up
3197,Forest,Water,Water,Non_Water,Water,Water
3198,Forest,Water,Water,Non_Water,Water,Forest
3199,Forest,Water,Water,Water,Water,Grassland
3200,Forest,Water,Water,Water,Water,Wetland
3201,Forest,Water,Water,Water,Water,Bareland
3202,Forest,Water,Water,Water,Water,Water
3203,Forest,Water,Water,Water,Water,Forest
3204,Forest,Water,Forest,NULL,Non_Wetland,NULL
3205,Forest,Water,Forest,NULL,Non_Wetland,Grassland
3206,Forest,Water,Forest,NULL,Non_Wetland,Cropland
3207,Forest,Water,Forest,NULL,Non_Wetland,Wetland
3208,Forest,Water,Forest,NULL,Non_Wetland,Bareland
3209,Forest,Water,Forest,NULL,Non_Wetland,Built-up
3210,Forest,Water,Forest,NULL,Non_Wetland,Water
3211,Forest,Water,Forest,NULL,Non_Wetland,Forest
3212,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland
3213,Forest,Water,Forest,Non_Water,Non_Wetland,Cropland
3214,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland
3215,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland
3216,Forest,Water,Forest,Non_Water,Non_Wetland,Water
3217,Forest,Water,Forest,Non_Water,Non_Wetland,Forest
3218,Forest,Water,Forest,Water,Non_Wetland,Grassland
3219,Forest,Water,Forest,Water,Non_Wetland,Wetland
3220,Forest,Water,Forest,Water,Non_Wetland,Bareland
3221,Forest,Water,Forest,Water,Non_Wetland,Built-up
3222,Forest,Water,Forest,Water,Non_Wetland,Water
3223,Forest,Water,Forest,Water,Non_Wetland,Forest
3224,Forest,Forest,NULL,NULL,Non_Wetland,NULL
3225,Forest,Forest,NULL,NULL,Non_Wetland,Grassland
3226,Forest,Forest,NULL,NULL,Non_Wetland,Cropland
3227,Forest,Forest,NULL,NULL,Non_Wetland,Bareland
3228,Forest,Forest,NULL,NULL,Non_Wetland,Built-up
3229,Forest,Forest,NULL,NULL,Non_Wetland,Water
3230,Forest,Forest,NULL,NULL,Non_Wetland,Forest
3231,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland
3232,Forest,Forest,NULL,Non_Water,Non_Wetland,Cropland
3233,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland
3234,Forest,Forest,NULL,Non_Water,Non_Wetland,Water
3235,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest
3236,Forest,Forest,NULL,Water,Non_Wetland,Bareland
3237,Forest,Forest,NULL,Water,Non_Wetland,Water
3238,Forest,Forest,NULL,Water,Non_Wetland,Forest
3239,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
3240,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
3241,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland
3242,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland
3243,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland
3244,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up
3245,Forest,Forest,Shrubland,NULL,Non_Wetland,Water
3246,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
3247,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
3248,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Cropland
3249,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland
3250,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Built-up
3251,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest
3252,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland
3253,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland
3254,Forest,Forest,Shrubland,Water,Non_Wetland,Water
3255,Forest,Forest,Shrubland,Water,Non_Wetland,Forest
3256,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
3257,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
3258,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland
3259,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland
3260,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland
3261,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up
3262,Forest,Forest,Grassland,NULL,Non_Wetland,Water
3263,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
3264,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland
3265,Forest,Forest,Grassland,Non_Water,Non_Wetland,Cropland
3266,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland
3267,Forest,Forest,Grassland,Non_Water,Non_Wetland,Built-up
3268,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest
3269,Forest,Forest,Grassland,Water,Non_Wetland,Grassland
3270,Forest,Forest,Grassland,Water,Non_Wetland,Bareland
3271,Forest,Forest,Grassland,Water,Non_Wetland,Water
3272,Forest,Forest,Grassland,Water,Non_Wetland,Forest
3273,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
3274,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland
3275,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland
3276,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland
3277,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland
3278,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up
3279,Forest,Forest,Cropland,NULL,Non_Wetland,Water
3280,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
3281,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland
3282,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland
3283,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland
3284,Forest,Forest,Cropland,Non_Water,Non_Wetland,Built-up
3285,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water
3286,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest
3287,Forest,Forest,Cropland,Water,Non_Wetland,Grassland
3288,Forest,Forest,Cropland,Water,Non_Wetland,Bareland
3289,Forest,Forest,Cropland,Water,Non_Wetland,Forest
3290,Forest,Forest,Wetland,NULL,Wetland,Grassland
3291,Forest,Forest,Wetland,NULL,Wetland,Bareland
3292,Forest,Forest,Wetland,NULL,Wetland,Water
3293,Forest,Forest,Wetland,NULL,Wetland,Forest
3294,Forest,Forest,Wetland,Non_Water,Wetland,Grassland
3295,Forest,Forest,Wetland,Non_Water,Wetland,Bareland
3296,Forest,Forest,Wetland,Non_Water,Wetland,Built-up
3297,Forest,Forest,Wetland,Non_Water,Wetland,Water
3298,Forest,Forest,Wetland,Non_Water,Wetland,Forest
3299,Forest,Forest,Wetland,Water,Wetland,Grassland
3300,Forest,Forest,Wetland,Water,Wetland,Bareland
3301,Forest,Forest,Wetland,Water,Wetland,Built-up
3302,Forest,Forest,Wetland,Water,Wetland,Water
3303,Forest,Forest,Wetland,Water,Wetland,Forest
3304,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest
3305,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Forest
3306,Forest,Forest,Bareland,NULL,Non_Wetland,NULL
3307,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
3308,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland
3309,Forest,Forest,Bareland,NULL,Non_Wetland,Built-up
3310,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
3311,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland
3312,Forest,Forest,Bareland,Non_Water,Non_Wetland,Cropland
3313,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland
3314,Forest,Forest,Bareland,Non_Water,Non_Wetland,Built-up
3315,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water
3316,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest
3317,Forest,Forest,Bareland,Water,Non_Wetland,Grassland
3318,Forest,Forest,Bareland,Water,Non_Wetland,Bareland
3319,Forest,Forest,Bareland,Water,Non_Wetland,Water
3320,Forest,Forest,Bareland,Water,Non_Wetland,Forest
3321,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland
3322,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland
3323,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up
3324,Forest,Forest,Built-up,NULL,Non_Wetland,Forest
3325,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland
3326,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest
3327,Forest,Forest,Built-up,Water,Non_Wetland,Grassland
3328,Forest,Forest,Built-up,Water,Non_Wetland,Bareland
3329,Forest,Forest,Built-up,Water,Non_Wetland,Forest
3330,Forest,Forest,Water,NULL,Water,NULL
3331,Forest,Forest,Water,NULL,Water,Grassland
3332,Forest,Forest,Water,NULL,Water,Bareland
3333,Forest,Forest,Water,NULL,Water,Water
3334,Forest,Forest,Water,NULL,Water,Forest
3335,Forest,Forest,Water,Non_Water,Water,Grassland
3336,Forest,Forest,Water,Non_Water,Water,Built-up
3337,Forest,Forest,Water,Non_Water,Water,Water
3338,Forest,Forest,Water,Non_Water,Water,Forest
3339,Forest,Forest,Water,Water,Water,NULL
3340,Forest,Forest,Water,Water,Water,Grassland
3341,Forest,Forest,Water,Water,Water,Bareland
3342,Forest,Forest,Water,Water,Water,Water
3343,Forest,Forest,Water,Water,Water,Forest
3344,Forest,Forest,Forest,NULL,Non_Wetland,NULL
3345,Forest,Forest,Forest,NULL,Non_Wetland,Grassland
3346,Forest,Forest,Forest,NULL,Non_Wetland,Cropland
3347,Forest,Forest,Forest,NULL,Non_Wetland,Wetland
