Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LCK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LCK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LCK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LCK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LCK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LCK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LCK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LCK_M_R
1669,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
1670,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Water,Water,Bareland
1671,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Water,Water,Water
1672,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Water,Forest,Bareland
1673,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
1674,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1675,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1676,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1677,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1678,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,NULL,Water
1679,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Wetland,Bareland
1680,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Built-up,Water
1681,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
1682,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Water,Water
1683,Bareland,Bareland,Bareland,Water,Non_Wetland,Built-up,Built-up,Water
1684,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,NULL,Grassland
1685,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,NULL,Bareland
1686,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,NULL,Water
1687,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
1688,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Wetland,Bareland
1689,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Wetland,Water
1690,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Water,Grassland
1691,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Water,Bareland
1692,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Water,Water
1693,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Forest,Water
1694,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1695,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
1696,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
1697,Bareland,Bareland,Built-up,NULL,Non_Wetland,Water,Water,Water
1698,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1699,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1700,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Water,Grassland
1701,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
1702,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Water,Water
1703,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Forest,Water
1704,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Water,NULL,Bareland
1705,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Water,Grassland,Bareland
1706,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Water,Wetland,Bareland
1707,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Water,Wetland,Water
1708,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Water,Bareland,Bareland
1709,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Water,Water,Grassland
1710,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Water,Water,Bareland
1711,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Water,Water,Water
1712,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Water,Forest,Bareland
1713,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Water,Forest,Water
1714,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1715,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Water
1716,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Built-up,Water
1717,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
1718,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Water,Water
1719,Bareland,Bareland,Built-up,Water,Non_Wetland,Water,NULL,Bareland
1720,Bareland,Bareland,Built-up,Water,Non_Wetland,Water,Wetland,Bareland
1721,Bareland,Bareland,Built-up,Water,Non_Wetland,Water,Wetland,Water
1722,Bareland,Bareland,Built-up,Water,Non_Wetland,Water,Water,Grassland
1723,Bareland,Bareland,Built-up,Water,Non_Wetland,Water,Water,Bareland
1724,Bareland,Bareland,Built-up,Water,Non_Wetland,Water,Water,Water
1725,Bareland,Bareland,Built-up,Water,Non_Wetland,Water,Forest,Bareland
1726,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Bareland
1727,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Water
1728,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Forest
1729,Bareland,Bareland,Water,NULL,Water,Bareland,Water,Water
1730,Bareland,Bareland,Water,NULL,Water,Water,Grassland,Forest
1731,Bareland,Bareland,Water,NULL,Water,Water,Wetland,Forest
1732,Bareland,Bareland,Water,NULL,Water,Water,Water,Grassland
1733,Bareland,Bareland,Water,NULL,Water,Water,Water,Bareland
1734,Bareland,Bareland,Water,NULL,Water,Water,Water,Water
1735,Bareland,Bareland,Water,NULL,Water,Water,Water,Forest
1736,Bareland,Bareland,Water,NULL,Water,Water,Forest,Grassland
1737,Bareland,Bareland,Water,NULL,Water,Water,Forest,Bareland
1738,Bareland,Bareland,Water,NULL,Water,Water,Forest,Water
1739,Bareland,Bareland,Water,NULL,Water,Water,Forest,Forest
1740,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Grassland
1741,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
1742,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Water
1743,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Forest
1744,Bareland,Bareland,Water,Non_Water,Water,Bareland,Wetland,Grassland
1745,Bareland,Bareland,Water,Non_Water,Water,Bareland,Wetland,Bareland
1746,Bareland,Bareland,Water,Non_Water,Water,Bareland,Water,Grassland
1747,Bareland,Bareland,Water,Non_Water,Water,Bareland,Water,Bareland
1748,Bareland,Bareland,Water,Non_Water,Water,Bareland,Water,Water
1749,Bareland,Bareland,Water,Non_Water,Water,Water,NULL,Grassland
1750,Bareland,Bareland,Water,Non_Water,Water,Water,NULL,Bareland
1751,Bareland,Bareland,Water,Non_Water,Water,Water,NULL,Water
1752,Bareland,Bareland,Water,Non_Water,Water,Water,Grassland,Bareland
1753,Bareland,Bareland,Water,Non_Water,Water,Water,Grassland,Water
1754,Bareland,Bareland,Water,Non_Water,Water,Water,Wetland,Grassland
1755,Bareland,Bareland,Water,Non_Water,Water,Water,Wetland,Bareland
1756,Bareland,Bareland,Water,Non_Water,Water,Water,Wetland,Water
1757,Bareland,Bareland,Water,Non_Water,Water,Water,Water,Grassland
1758,Bareland,Bareland,Water,Non_Water,Water,Water,Water,Bareland
1759,Bareland,Bareland,Water,Non_Water,Water,Water,Water,Water
1760,Bareland,Bareland,Water,Non_Water,Water,Water,Water,Forest
1761,Bareland,Bareland,Water,Non_Water,Water,Water,Forest,Bareland
1762,Bareland,Bareland,Water,Non_Water,Water,Water,Forest,Water
1763,Bareland,Bareland,Water,Water,Water,NULL,NULL,Grassland
1764,Bareland,Bareland,Water,Water,Water,NULL,NULL,Bareland
1765,Bareland,Bareland,Water,Water,Water,NULL,NULL,Water
1766,Bareland,Bareland,Water,Water,Water,NULL,NULL,Forest
1767,Bareland,Bareland,Water,Water,Water,Grassland,Water,Grassland
1768,Bareland,Bareland,Water,Water,Water,Bareland,NULL,Water
1769,Bareland,Bareland,Water,Water,Water,Bareland,Grassland,Water
1770,Bareland,Bareland,Water,Water,Water,Bareland,Built-up,Water
1771,Bareland,Bareland,Water,Water,Water,Bareland,Water,Grassland
1772,Bareland,Bareland,Water,Water,Water,Bareland,Water,Bareland
1773,Bareland,Bareland,Water,Water,Water,Bareland,Water,Water
1774,Bareland,Bareland,Water,Water,Water,Built-up,Built-up,Bareland
1775,Bareland,Bareland,Water,Water,Water,Built-up,Built-up,Water
1776,Bareland,Bareland,Water,Water,Water,Built-up,Water,Bareland
1777,Bareland,Bareland,Water,Water,Water,Built-up,Water,Water
1778,Bareland,Bareland,Water,Water,Water,Water,NULL,Grassland
1779,Bareland,Bareland,Water,Water,Water,Water,NULL,Bareland
1780,Bareland,Bareland,Water,Water,Water,Water,NULL,Water
1781,Bareland,Bareland,Water,Water,Water,Water,Grassland,Bareland
1782,Bareland,Bareland,Water,Water,Water,Water,Grassland,Water
1783,Bareland,Bareland,Water,Water,Water,Water,Wetland,Grassland
1784,Bareland,Bareland,Water,Water,Water,Water,Wetland,Bareland
1785,Bareland,Bareland,Water,Water,Water,Water,Wetland,Water
1786,Bareland,Bareland,Water,Water,Water,Water,Built-up,Water
1787,Bareland,Bareland,Water,Water,Water,Water,Water,Grassland
1788,Bareland,Bareland,Water,Water,Water,Water,Water,Bareland
1789,Bareland,Bareland,Water,Water,Water,Water,Water,Water
1790,Bareland,Bareland,Water,Water,Water,Water,Water,Forest
1791,Bareland,Bareland,Water,Water,Water,Water,Forest,Grassland
1792,Bareland,Bareland,Water,Water,Water,Water,Forest,Bareland
1793,Bareland,Bareland,Water,Water,Water,Water,Forest,Water
1794,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1795,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1796,Bareland,Bareland,Forest,NULL,Non_Wetland,Water,NULL,Forest
1797,Bareland,Bareland,Forest,NULL,Non_Wetland,Water,Grassland,Water
1798,Bareland,Bareland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1799,Bareland,Bareland,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
1800,Bareland,Bareland,Forest,NULL,Non_Wetland,Water,Wetland,Bareland
1801,Bareland,Bareland,Forest,NULL,Non_Wetland,Water,Wetland,Water
1802,Bareland,Bareland,Forest,NULL,Non_Wetland,Water,Water,Grassland
1803,Bareland,Bareland,Forest,NULL,Non_Wetland,Water,Water,Bareland
1804,Bareland,Bareland,Forest,NULL,Non_Wetland,Water,Water,Water
1805,Bareland,Bareland,Forest,NULL,Non_Wetland,Water,Water,Forest
1806,Bareland,Bareland,Forest,NULL,Non_Wetland,Water,Forest,Bareland
1807,Bareland,Bareland,Forest,NULL,Non_Wetland,Water,Forest,Water
1808,Bareland,Bareland,Forest,NULL,Non_Wetland,Water,Forest,Forest
1809,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1810,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1811,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1812,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Water
1813,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Water,Grassland,Bareland
1814,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Water,Grassland,Water
1815,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
1816,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
1817,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
1818,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Water,Water,Bareland
1819,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Water,Water,Water
1820,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Water,Forest,Water
1821,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1822,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1823,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
1824,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1825,Bareland,Bareland,Forest,Water,Non_Wetland,Bareland,Water,Bareland
1826,Bareland,Bareland,Forest,Water,Non_Wetland,Bareland,Water,Water
1827,Bareland,Bareland,Forest,Water,Non_Wetland,Water,NULL,Water
1828,Bareland,Bareland,Forest,Water,Non_Wetland,Water,Wetland,Bareland
1829,Bareland,Bareland,Forest,Water,Non_Wetland,Water,Wetland,Water
1830,Bareland,Bareland,Forest,Water,Non_Wetland,Water,Water,Grassland
1831,Bareland,Bareland,Forest,Water,Non_Wetland,Water,Water,Bareland
1832,Bareland,Bareland,Forest,Water,Non_Wetland,Water,Water,Water
1833,Bareland,Bareland,Forest,Water,Non_Wetland,Water,Water,Forest
1834,Bareland,Bareland,Forest,Water,Non_Wetland,Water,Forest,Water
1835,Bareland,Bareland,Forest,Water,Non_Wetland,Water,Forest,Forest
1836,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1837,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1838,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1839,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
1840,Bareland,Built-up,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1841,Bareland,Built-up,Grassland,Water,Non_Wetland,Built-up,Built-up,Water
1842,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1843,Bareland,Built-up,Wetland,Non_Water,Wetland,Water,Built-up,Bareland
1844,Bareland,Built-up,Wetland,Water,Wetland,Water,Water,Water
1845,Bareland,Built-up,Bareland,Water,Non_Wetland,Built-up,Built-up,Water
1846,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
1847,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
1848,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
1849,Bareland,Built-up,Built-up,Water,Non_Wetland,Built-up,Built-up,Grassland
1850,Bareland,Built-up,Built-up,Water,Non_Wetland,Built-up,Built-up,Water
1851,Bareland,Built-up,Water,Water,Water,Bareland,Built-up,Water
1852,Bareland,Built-up,Water,Water,Water,Built-up,Built-up,Water
1853,Bareland,Built-up,Water,Water,Water,Water,Water,Water
1854,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1855,Bareland,Built-up,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1856,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
1857,Bareland,Water,NULL,NULL,Non_Wetland,Water,NULL,Water
1858,Bareland,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
1859,Bareland,Water,NULL,NULL,Non_Wetland,Water,Water,Bareland
1860,Bareland,Water,NULL,NULL,Non_Wetland,Water,Water,Water
1861,Bareland,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
1862,Bareland,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
1863,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1864,Bareland,Water,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Water
1865,Bareland,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Forest
1866,Bareland,Water,NULL,Non_Water,Non_Wetland,Water,Bareland,Grassland
1867,Bareland,Water,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
1868,Bareland,Water,NULL,Non_Water,Non_Wetland,Water,Water,Bareland
1869,Bareland,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
1870,Bareland,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
1871,Bareland,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Bareland
1872,Bareland,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Water
1873,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1874,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1875,Bareland,Water,NULL,Water,Non_Wetland,Bareland,Water,Grassland
1876,Bareland,Water,NULL,Water,Non_Wetland,Bareland,Water,Bareland
1877,Bareland,Water,NULL,Water,Non_Wetland,Bareland,Water,Water
1878,Bareland,Water,NULL,Water,Non_Wetland,Water,NULL,Bareland
1879,Bareland,Water,NULL,Water,Non_Wetland,Water,NULL,Water
1880,Bareland,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
1881,Bareland,Water,NULL,Water,Non_Wetland,Water,Water,Bareland
1882,Bareland,Water,NULL,Water,Non_Wetland,Water,Water,Water
1883,Bareland,Water,NULL,Water,Non_Wetland,Water,Forest,Bareland
1884,Bareland,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Bareland
1885,Bareland,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
1886,Bareland,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
1887,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1888,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Water
1889,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Bareland
1890,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
1891,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
1892,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
1893,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
1894,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Bareland
1895,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Water
1896,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
1897,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
1898,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
1899,Bareland,Water,Shrubland,Water,Non_Wetland,Water,NULL,Bareland
1900,Bareland,Water,Shrubland,Water,Non_Wetland,Water,NULL,Water
1901,Bareland,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
1902,Bareland,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
1903,Bareland,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
1904,Bareland,Water,Shrubland,Water,Non_Wetland,Water,Forest,Bareland
1905,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1906,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Water
1907,Bareland,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1908,Bareland,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
1909,Bareland,Water,Grassland,NULL,Non_Wetland,Water,Water,Grassland
1910,Bareland,Water,Grassland,NULL,Non_Wetland,Water,Water,Bareland
1911,Bareland,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
1912,Bareland,Water,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
1913,Bareland,Water,Grassland,NULL,Non_Wetland,Water,Forest,Bareland
1914,Bareland,Water,Grassland,NULL,Non_Wetland,Water,Forest,Water
1915,Bareland,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
1916,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1917,Bareland,Water,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
1918,Bareland,Water,Grassland,Non_Water,Non_Wetland,Bareland,NULL,Water
1919,Bareland,Water,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
1920,Bareland,Water,Grassland,Non_Water,Non_Wetland,Bareland,Water,Bareland
1921,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water,NULL,Bareland
1922,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water,NULL,Water
1923,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
1924,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
1925,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Bareland
1926,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
1927,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
1928,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Bareland
1929,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
1930,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
1931,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water,Forest,Grassland
1932,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water,Forest,Water
1933,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1934,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1935,Bareland,Water,Grassland,Water,Non_Wetland,Bareland,NULL,Water
1936,Bareland,Water,Grassland,Water,Non_Wetland,Bareland,Wetland,Bareland
1937,Bareland,Water,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
1938,Bareland,Water,Grassland,Water,Non_Wetland,Bareland,Water,Bareland
1939,Bareland,Water,Grassland,Water,Non_Wetland,Bareland,Forest,Bareland
1940,Bareland,Water,Grassland,Water,Non_Wetland,Water,NULL,Grassland
1941,Bareland,Water,Grassland,Water,Non_Wetland,Water,NULL,Water
1942,Bareland,Water,Grassland,Water,Non_Wetland,Water,Wetland,Water
1943,Bareland,Water,Grassland,Water,Non_Wetland,Water,Water,Grassland
1944,Bareland,Water,Grassland,Water,Non_Wetland,Water,Water,Bareland
1945,Bareland,Water,Grassland,Water,Non_Wetland,Water,Water,Water
1946,Bareland,Water,Grassland,Water,Non_Wetland,Water,Forest,Grassland
1947,Bareland,Water,Grassland,Water,Non_Wetland,Water,Forest,Bareland
1948,Bareland,Water,Grassland,Water,Non_Wetland,Water,Forest,Water
1949,Bareland,Water,Grassland,Water,Non_Wetland,Water,Forest,Forest
1950,Bareland,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Grassland
1951,Bareland,Water,Cropland,NULL,Non_Wetland,Water,Forest,Water
1952,Bareland,Water,Cropland,Non_Water,Non_Wetland,Water,Wetland,Grassland
1953,Bareland,Water,Cropland,Non_Water,Non_Wetland,Water,Wetland,Water
1954,Bareland,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Water
1955,Bareland,Water,Cropland,Water,Non_Wetland,Water,Water,Grassland
1956,Bareland,Water,Cropland,Water,Non_Wetland,Water,Water,Water
1957,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1958,Bareland,Water,Wetland,NULL,Wetland,Water,Water,Water
1959,Bareland,Water,Wetland,NULL,Wetland,Water,Water,Forest
1960,Bareland,Water,Wetland,NULL,Wetland,Water,Forest,Water
1961,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1962,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1963,Bareland,Water,Wetland,Non_Water,Wetland,Water,Wetland,Bareland
1964,Bareland,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
1965,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
1966,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
1967,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
1968,Bareland,Water,Wetland,Non_Water,Wetland,Water,Forest,Bareland
1969,Bareland,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
1970,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1971,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1972,Bareland,Water,Wetland,Water,Wetland,Grassland,Water,Water
1973,Bareland,Water,Wetland,Water,Wetland,Bareland,Wetland,Water
1974,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
1975,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Water
1976,Bareland,Water,Wetland,Water,Wetland,Built-up,Water,Water
1977,Bareland,Water,Wetland,Water,Wetland,Water,NULL,Water
1978,Bareland,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
1979,Bareland,Water,Wetland,Water,Wetland,Water,Wetland,Bareland
1980,Bareland,Water,Wetland,Water,Wetland,Water,Wetland,Water
1981,Bareland,Water,Wetland,Water,Wetland,Water,Water,Grassland
1982,Bareland,Water,Wetland,Water,Wetland,Water,Water,Bareland
1983,Bareland,Water,Wetland,Water,Wetland,Water,Water,Water
1984,Bareland,Water,Wetland,Water,Wetland,Water,Forest,Bareland
1985,Bareland,Water,Wetland,Water,Wetland,Water,Forest,Water
1986,Bareland,Water,Wetland,Water,Wetland,Water,Forest,Forest
1987,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Forest,Bareland
1988,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
