Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MNV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MNV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MNV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MNV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MNV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MNV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MNV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MNV_M_R
1536,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1537,Water,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Wetland
1538,Water,NULL,Built-up,NULL,Non_Wetland,Water,Wetland,Grassland
1539,Water,NULL,Built-up,Water,Non_Wetland,Wetland,Water,Grassland
1540,Water,NULL,Built-up,Water,Non_Wetland,Water,Wetland,Grassland
1541,Water,NULL,Built-up,Water,Non_Wetland,Water,Water,Grassland
1542,Water,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
1543,Water,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
1544,Water,NULL,Water,NULL,Water,Wetland,Water,Grassland
1545,Water,NULL,Water,NULL,Water,Wetland,Water,Wetland
1546,Water,NULL,Water,NULL,Water,Wetland,Water,Water
1547,Water,NULL,Water,NULL,Water,Wetland,Water,Forest
1548,Water,NULL,Water,NULL,Water,Water,Water,Grassland
1549,Water,NULL,Water,NULL,Water,Water,Water,Wetland
1550,Water,NULL,Water,NULL,Water,Water,Water,Water
1551,Water,NULL,Water,NULL,Water,Water,Water,Forest
1552,Water,NULL,Water,Non_Water,Water,Wetland,Water,Grassland
1553,Water,NULL,Water,Non_Water,Water,Wetland,Water,Wetland
1554,Water,NULL,Water,Non_Water,Water,Wetland,Water,Water
1555,Water,NULL,Water,Non_Water,Water,Water,Wetland,Wetland
1556,Water,NULL,Water,Non_Water,Water,Water,Water,Grassland
1557,Water,NULL,Water,Non_Water,Water,Water,Water,Water
1558,Water,NULL,Water,Non_Water,Water,Water,Water,Forest
1559,Water,NULL,Water,Water,Water,Wetland,Wetland,Grassland
1560,Water,NULL,Water,Water,Water,Wetland,Wetland,Wetland
1561,Water,NULL,Water,Water,Water,Wetland,Wetland,Water
1562,Water,NULL,Water,Water,Water,Wetland,Water,Grassland
1563,Water,NULL,Water,Water,Water,Wetland,Water,Wetland
1564,Water,NULL,Water,Water,Water,Wetland,Water,Water
1565,Water,NULL,Water,Water,Water,Wetland,Water,Forest
1566,Water,NULL,Water,Water,Water,Water,Wetland,Grassland
1567,Water,NULL,Water,Water,Water,Water,Wetland,Wetland
1568,Water,NULL,Water,Water,Water,Water,Wetland,Water
1569,Water,NULL,Water,Water,Water,Water,Water,Grassland
1570,Water,NULL,Water,Water,Water,Water,Water,Wetland
1571,Water,NULL,Water,Water,Water,Water,Water,Water
1572,Water,NULL,Water,Water,Water,Water,Water,Forest
1573,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1574,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1575,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
1576,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1577,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
1578,Water,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
1579,Water,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
1580,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
1581,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
1582,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1583,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
1584,Water,NULL,Forest,Water,Non_Wetland,Wetland,Water,Grassland
1585,Water,NULL,Forest,Water,Non_Wetland,Water,Wetland,Grassland
1586,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Grassland
1587,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Wetland
1588,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Water
1589,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1590,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
1591,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1592,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
1593,Water,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
1594,Water,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Water
1595,Water,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Forest
1596,Water,Wetland,NULL,NULL,Non_Wetland,Water,Water,Grassland
1597,Water,Wetland,NULL,NULL,Non_Wetland,Water,Water,Water
1598,Water,Wetland,NULL,NULL,Non_Wetland,Water,Water,Forest
1599,Water,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1600,Water,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1601,Water,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
1602,Water,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
1603,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
1604,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Wetland
1605,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
1606,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
1607,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Forest
1608,Water,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
1609,Water,Wetland,NULL,Water,Non_Wetland,Wetland,Water,Wetland
1610,Water,Wetland,NULL,Water,Non_Wetland,Water,Wetland,Grassland
1611,Water,Wetland,NULL,Water,Non_Wetland,Water,Wetland,Wetland
1612,Water,Wetland,NULL,Water,Non_Wetland,Water,Wetland,Water
1613,Water,Wetland,NULL,Water,Non_Wetland,Water,Wetland,Forest
1614,Water,Wetland,NULL,Water,Non_Wetland,Water,Water,Grassland
1615,Water,Wetland,NULL,Water,Non_Wetland,Water,Water,Wetland
1616,Water,Wetland,NULL,Water,Non_Wetland,Water,Water,Water
1617,Water,Wetland,NULL,Water,Non_Wetland,Water,Water,Forest
1618,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1619,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
1620,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Forest
1621,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1622,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Water
1623,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
1624,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
1625,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
1626,Water,Wetland,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
1627,Water,Wetland,Shrubland,Water,Non_Wetland,Water,Wetland,Wetland
1628,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1629,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Water
1630,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1631,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
1632,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Water,Water
1633,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
1634,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
1635,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Wetland
1636,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Water
1637,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
1638,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Water,Grassland
1639,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Water,Water
1640,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Water,Forest
1641,Water,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1642,Water,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Water
1643,Water,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1644,Water,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
1645,Water,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Water,Water
1646,Water,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
1647,Water,Wetland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
1648,Water,Wetland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
1649,Water,Wetland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
1650,Water,Wetland,Grassland,Non_Water,Non_Wetland,Water,Water,Wetland
1651,Water,Wetland,Grassland,Non_Water,Non_Wetland,Water,Water,Water
1652,Water,Wetland,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
1653,Water,Wetland,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
1654,Water,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
1655,Water,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
1656,Water,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
1657,Water,Wetland,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
1658,Water,Wetland,Grassland,Water,Non_Wetland,Wetland,Water,Wetland
1659,Water,Wetland,Grassland,Water,Non_Wetland,Wetland,Water,Water
1660,Water,Wetland,Grassland,Water,Non_Wetland,Wetland,Water,Forest
1661,Water,Wetland,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
1662,Water,Wetland,Grassland,Water,Non_Wetland,Water,Wetland,Wetland
1663,Water,Wetland,Grassland,Water,Non_Wetland,Water,Wetland,Water
1664,Water,Wetland,Grassland,Water,Non_Wetland,Water,Wetland,Forest
1665,Water,Wetland,Grassland,Water,Non_Wetland,Water,Water,Grassland
1666,Water,Wetland,Grassland,Water,Non_Wetland,Water,Water,Wetland
1667,Water,Wetland,Grassland,Water,Non_Wetland,Water,Water,Water
1668,Water,Wetland,Grassland,Water,Non_Wetland,Water,Water,Forest
1669,Water,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Water
1670,Water,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
1671,Water,Wetland,Wetland,NULL,Wetland,NULL,Water,Grassland
1672,Water,Wetland,Wetland,NULL,Wetland,NULL,Water,Forest
1673,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1674,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1675,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Water
1676,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1677,Water,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
1678,Water,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
1679,Water,Wetland,Wetland,NULL,Wetland,Wetland,Water,Water
1680,Water,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
1681,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
1682,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
1683,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Water
1684,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
1685,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
1686,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
1687,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Water
1688,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
1689,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Water
1690,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
1691,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Grassland
1692,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Forest
1693,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
1694,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1695,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
1696,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
1697,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1698,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
1699,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
1700,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Water
1701,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
1702,Water,Wetland,Wetland,Non_Water,Wetland,Water,Grassland,Forest
1703,Water,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1704,Water,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
1705,Water,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Water
1706,Water,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1707,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
1708,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
1709,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
1710,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
1711,Water,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Water
1712,Water,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
1713,Water,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Water
1714,Water,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Forest
1715,Water,Wetland,Wetland,Water,Wetland,NULL,Wetland,Water
1716,Water,Wetland,Wetland,Water,Wetland,NULL,Wetland,Forest
1717,Water,Wetland,Wetland,Water,Wetland,NULL,Water,Water
1718,Water,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
1719,Water,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Wetland
1720,Water,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Forest
1721,Water,Wetland,Wetland,Water,Wetland,Grassland,Water,Grassland
1722,Water,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1723,Water,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1724,Water,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Water
1725,Water,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
1726,Water,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
1727,Water,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
1728,Water,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
1729,Water,Wetland,Wetland,Water,Wetland,Wetland,Water,Forest
1730,Water,Wetland,Wetland,Water,Wetland,Wetland,Forest,Forest
1731,Water,Wetland,Wetland,Water,Wetland,Water,NULL,Grassland
1732,Water,Wetland,Wetland,Water,Wetland,Water,Grassland,Wetland
1733,Water,Wetland,Wetland,Water,Wetland,Water,Grassland,Forest
1734,Water,Wetland,Wetland,Water,Wetland,Water,Wetland,Grassland
1735,Water,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
1736,Water,Wetland,Wetland,Water,Wetland,Water,Wetland,Water
1737,Water,Wetland,Wetland,Water,Wetland,Water,Wetland,Forest
1738,Water,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
1739,Water,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
1740,Water,Wetland,Wetland,Water,Wetland,Water,Water,Water
1741,Water,Wetland,Wetland,Water,Wetland,Water,Water,Forest
1742,Water,Wetland,Wetland,Water,Wetland,Forest,Wetland,Forest
1743,Water,Wetland,Wetland,Water,Wetland,Forest,Water,Forest
1744,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1745,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
1746,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
1747,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
1748,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland,Water,Water
1749,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
1750,Water,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
1751,Water,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
1752,Water,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Water
1753,Water,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
1754,Water,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Grassland
1755,Water,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Wetland
1756,Water,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Water
1757,Water,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Forest
1758,Water,Wetland,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
1759,Water,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1760,Water,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
1761,Water,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1762,Water,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
1763,Water,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Water,Wetland
1764,Water,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
1765,Water,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
1766,Water,Wetland,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
1767,Water,Wetland,Bareland,Non_Water,Non_Wetland,Water,Wetland,Wetland
1768,Water,Wetland,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
1769,Water,Wetland,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
1770,Water,Wetland,Bareland,Non_Water,Non_Wetland,Water,Water,Water
1771,Water,Wetland,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
1772,Water,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
1773,Water,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
1774,Water,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Water
1775,Water,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
1776,Water,Wetland,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
1777,Water,Wetland,Bareland,Water,Non_Wetland,Wetland,Water,Forest
1778,Water,Wetland,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
1779,Water,Wetland,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
1780,Water,Wetland,Bareland,Water,Non_Wetland,Water,Wetland,Water
1781,Water,Wetland,Bareland,Water,Non_Wetland,Water,Wetland,Forest
1782,Water,Wetland,Bareland,Water,Non_Wetland,Water,Water,Grassland
1783,Water,Wetland,Bareland,Water,Non_Wetland,Water,Water,Wetland
1784,Water,Wetland,Bareland,Water,Non_Wetland,Water,Water,Water
1785,Water,Wetland,Bareland,Water,Non_Wetland,Water,Water,Forest
1786,Water,Wetland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
1787,Water,Wetland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Water
1788,Water,Wetland,Built-up,NULL,Non_Wetland,Wetland,Water,Wetland
1789,Water,Wetland,Built-up,NULL,Non_Wetland,Water,Wetland,Grassland
1790,Water,Wetland,Built-up,NULL,Non_Wetland,Water,Water,Forest
1791,Water,Wetland,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1792,Water,Wetland,Built-up,Non_Water,Non_Wetland,Wetland,Water,Wetland
1793,Water,Wetland,Built-up,Non_Water,Non_Wetland,Water,Water,Grassland
1794,Water,Wetland,Built-up,Water,Non_Wetland,Wetland,Water,Grassland
1795,Water,Wetland,Built-up,Water,Non_Wetland,Wetland,Water,Wetland
1796,Water,Wetland,Built-up,Water,Non_Wetland,Water,Wetland,Grassland
1797,Water,Wetland,Built-up,Water,Non_Wetland,Water,Wetland,Wetland
1798,Water,Wetland,Built-up,Water,Non_Wetland,Water,Water,Grassland
1799,Water,Wetland,Water,NULL,Water,NULL,Water,Forest
1800,Water,Wetland,Water,NULL,Water,Wetland,Wetland,Grassland
1801,Water,Wetland,Water,NULL,Water,Wetland,Wetland,Forest
1802,Water,Wetland,Water,NULL,Water,Wetland,Water,Grassland
1803,Water,Wetland,Water,NULL,Water,Wetland,Water,Wetland
1804,Water,Wetland,Water,NULL,Water,Wetland,Water,Water
1805,Water,Wetland,Water,NULL,Water,Wetland,Water,Forest
1806,Water,Wetland,Water,NULL,Water,Water,Wetland,Grassland
1807,Water,Wetland,Water,NULL,Water,Water,Wetland,Wetland
1808,Water,Wetland,Water,NULL,Water,Water,Wetland,Water
1809,Water,Wetland,Water,NULL,Water,Water,Wetland,Forest
1810,Water,Wetland,Water,NULL,Water,Water,Water,Grassland
1811,Water,Wetland,Water,NULL,Water,Water,Water,Wetland
1812,Water,Wetland,Water,NULL,Water,Water,Water,Water
1813,Water,Wetland,Water,NULL,Water,Water,Water,Forest
1814,Water,Wetland,Water,Non_Water,Water,Wetland,Grassland,Water
1815,Water,Wetland,Water,Non_Water,Water,Wetland,Grassland,Forest
1816,Water,Wetland,Water,Non_Water,Water,Wetland,Wetland,Grassland
1817,Water,Wetland,Water,Non_Water,Water,Wetland,Wetland,Forest
1818,Water,Wetland,Water,Non_Water,Water,Wetland,Water,Grassland
1819,Water,Wetland,Water,Non_Water,Water,Wetland,Water,Wetland
1820,Water,Wetland,Water,Non_Water,Water,Wetland,Water,Water
1821,Water,Wetland,Water,Non_Water,Water,Wetland,Water,Forest
1822,Water,Wetland,Water,Non_Water,Water,Water,Wetland,Grassland
1823,Water,Wetland,Water,Non_Water,Water,Water,Wetland,Wetland
1824,Water,Wetland,Water,Non_Water,Water,Water,Wetland,Water
1825,Water,Wetland,Water,Non_Water,Water,Water,Wetland,Forest
1826,Water,Wetland,Water,Non_Water,Water,Water,Water,Grassland
1827,Water,Wetland,Water,Non_Water,Water,Water,Water,Wetland
1828,Water,Wetland,Water,Non_Water,Water,Water,Water,Water
1829,Water,Wetland,Water,Non_Water,Water,Water,Water,Forest
1830,Water,Wetland,Water,Water,Water,NULL,Water,Wetland
1831,Water,Wetland,Water,Water,Water,NULL,Water,Forest
1832,Water,Wetland,Water,Water,Water,Grassland,Water,Grassland
1833,Water,Wetland,Water,Water,Water,Wetland,Grassland,Water
1834,Water,Wetland,Water,Water,Water,Wetland,Wetland,Grassland
1835,Water,Wetland,Water,Water,Water,Wetland,Wetland,Wetland
1836,Water,Wetland,Water,Water,Water,Wetland,Wetland,Water
1837,Water,Wetland,Water,Water,Water,Wetland,Wetland,Forest
1838,Water,Wetland,Water,Water,Water,Wetland,Water,Grassland
1839,Water,Wetland,Water,Water,Water,Wetland,Water,Wetland
1840,Water,Wetland,Water,Water,Water,Wetland,Water,Water
1841,Water,Wetland,Water,Water,Water,Wetland,Water,Forest
1842,Water,Wetland,Water,Water,Water,Water,Grassland,Grassland
1843,Water,Wetland,Water,Water,Water,Water,Grassland,Water
1844,Water,Wetland,Water,Water,Water,Water,Grassland,Forest
1845,Water,Wetland,Water,Water,Water,Water,Wetland,Grassland
1846,Water,Wetland,Water,Water,Water,Water,Wetland,Wetland
1847,Water,Wetland,Water,Water,Water,Water,Wetland,Water
1848,Water,Wetland,Water,Water,Water,Water,Wetland,Forest
1849,Water,Wetland,Water,Water,Water,Water,Water,Grassland
1850,Water,Wetland,Water,Water,Water,Water,Water,Wetland
1851,Water,Wetland,Water,Water,Water,Water,Water,Bareland
1852,Water,Wetland,Water,Water,Water,Water,Water,Water
1853,Water,Wetland,Water,Water,Water,Water,Water,Forest
1854,Water,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1855,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1856,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
1857,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
1858,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1859,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
1860,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Water
1861,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
1862,Water,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
1863,Water,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Water
1864,Water,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1865,Water,Wetland,Forest,NULL,Non_Wetland,Water,Water,Grassland
1866,Water,Wetland,Forest,NULL,Non_Wetland,Water,Water,Water
1867,Water,Wetland,Forest,NULL,Non_Wetland,Water,Water,Forest
1868,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
1869,Water,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1870,Water,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1871,Water,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
1872,Water,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
1873,Water,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1874,Water,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
1875,Water,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
