Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LGE_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LGE_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LGE_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LGE_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LGE_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LGE_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LGE_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LGE_M_R
1932,Water,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1933,Water,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
1934,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
1935,Water,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1936,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
1937,Water,NULL,Water,Water,Water,NULL,NULL,Cropland
1938,Water,NULL,Water,Water,Water,NULL,NULL,Wetland
1939,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
1940,Water,NULL,Water,Water,Water,NULL,NULL,Water
1941,Water,NULL,Water,Water,Water,NULL,NULL,Forest
1942,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1943,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1944,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1945,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1946,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1947,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1948,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1949,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1950,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1951,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1952,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1953,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1954,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1955,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1956,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1957,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1958,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1959,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1960,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1961,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1962,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1963,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1964,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1965,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1966,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1967,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1968,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1969,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1970,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1971,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1972,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
1973,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1974,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1975,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1976,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
1977,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1978,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
1979,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
1980,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
1981,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1982,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1983,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1984,Water,Cropland,Water,NULL,Water,NULL,NULL,Grassland
1985,Water,Cropland,Water,NULL,Water,NULL,NULL,Bareland
1986,Water,Cropland,Water,NULL,Water,NULL,NULL,Water
1987,Water,Cropland,Water,NULL,Water,NULL,NULL,Forest
1988,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Water
1989,Water,Cropland,Water,Water,Water,NULL,NULL,Grassland
1990,Water,Cropland,Water,Water,Water,NULL,NULL,Wetland
1991,Water,Cropland,Water,Water,Water,NULL,NULL,Water
1992,Water,Cropland,Water,Water,Water,NULL,NULL,Forest
1993,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1994,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1995,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1996,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1997,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1998,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
1999,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2000,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2001,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2002,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2003,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2004,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2005,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2006,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2007,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2008,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
2009,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
2010,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2011,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2012,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2013,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2014,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2015,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2016,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2017,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2018,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2019,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2020,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2021,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2022,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2023,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2024,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2025,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2026,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2027,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2028,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2029,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2030,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
2031,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2032,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2033,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2034,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
2035,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2036,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2037,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2038,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
2039,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
2040,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2041,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2042,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2043,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2044,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2045,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,NULL
2046,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
2047,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
2048,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
2049,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
2050,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2051,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
2052,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2053,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2054,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2055,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2056,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2057,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2058,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2059,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2060,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2061,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2062,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2063,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2064,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2065,Water,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Water
2066,Water,Wetland,Water,NULL,Water,NULL,NULL,NULL
2067,Water,Wetland,Water,NULL,Water,NULL,NULL,Grassland
2068,Water,Wetland,Water,NULL,Water,NULL,NULL,Wetland
2069,Water,Wetland,Water,NULL,Water,NULL,NULL,Water
2070,Water,Wetland,Water,NULL,Water,NULL,NULL,Forest
2071,Water,Wetland,Water,Non_Water,Water,NULL,NULL,NULL
2072,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
2073,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
2074,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Water
2075,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
2076,Water,Wetland,Water,Water,Water,NULL,NULL,NULL
2077,Water,Wetland,Water,Water,Water,NULL,NULL,Grassland
2078,Water,Wetland,Water,Water,Water,NULL,NULL,Wetland
2079,Water,Wetland,Water,Water,Water,NULL,NULL,Bareland
2080,Water,Wetland,Water,Water,Water,NULL,NULL,Water
2081,Water,Wetland,Water,Water,Water,NULL,NULL,Forest
2082,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2083,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2084,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2085,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2086,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2087,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2088,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2089,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2090,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2091,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2092,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2093,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2094,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2095,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2096,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
2097,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2098,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2099,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2100,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2101,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2102,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2103,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2104,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2105,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2106,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2107,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2108,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2109,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2110,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2111,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2112,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2113,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Water
2114,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2115,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2116,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
2117,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
2118,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
2119,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
2120,Water,Bareland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
2121,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2122,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2123,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2124,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2125,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2126,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2127,Water,Bareland,Water,NULL,Water,NULL,NULL,Grassland
2128,Water,Bareland,Water,NULL,Water,NULL,NULL,Bareland
2129,Water,Bareland,Water,NULL,Water,NULL,NULL,Water
2130,Water,Bareland,Water,Water,Water,NULL,NULL,Water
2131,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2132,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2133,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2134,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2135,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2136,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2137,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2138,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2139,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2140,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2141,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2142,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2143,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2144,Water,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2145,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2146,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
2147,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2148,Water,Built-up,Water,NULL,Water,NULL,NULL,Grassland
2149,Water,Built-up,Water,NULL,Water,NULL,NULL,Water
2150,Water,Built-up,Water,Water,Water,NULL,NULL,Water
2151,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2152,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2153,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2154,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2155,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2156,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2157,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2158,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2159,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2160,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2161,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2162,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2163,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2164,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2165,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
2166,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2167,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2168,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2169,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2170,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2171,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2172,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2173,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2174,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2175,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2176,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2177,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2178,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2179,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2180,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2181,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2182,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2183,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2184,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2185,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2186,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2187,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2188,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2189,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2190,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2191,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2192,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2193,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
2194,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2195,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
2196,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2197,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2198,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2199,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2200,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2201,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
2202,Water,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
2203,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2204,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
2205,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
2206,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2207,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2208,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2209,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2210,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2211,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2212,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2213,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2214,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2215,Water,Water,Wetland,Water,Wetland,NULL,NULL,NULL
2216,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2217,Water,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
2218,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
2219,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2220,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
2221,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2222,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2223,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2224,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2225,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2226,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2227,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2228,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2229,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2230,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2231,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2232,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2233,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2234,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2235,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2236,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2237,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2238,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
2239,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2240,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2241,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2242,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2243,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2244,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2245,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2246,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
2247,Water,Water,Water,NULL,Water,NULL,NULL,NULL
2248,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
2249,Water,Water,Water,NULL,Water,NULL,NULL,Wetland
2250,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
2251,Water,Water,Water,NULL,Water,NULL,NULL,Water
2252,Water,Water,Water,NULL,Water,NULL,NULL,Forest
2253,Water,Water,Water,Non_Water,Water,NULL,NULL,NULL
2254,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2255,Water,Water,Water,Non_Water,Water,NULL,NULL,Wetland
2256,Water,Water,Water,Non_Water,Water,NULL,NULL,Bareland
2257,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
2258,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
2259,Water,Water,Water,Water,Water,NULL,NULL,NULL
2260,Water,Water,Water,Water,Water,NULL,NULL,Grassland
2261,Water,Water,Water,Water,Water,NULL,NULL,Cropland
2262,Water,Water,Water,Water,Water,NULL,NULL,Wetland
2263,Water,Water,Water,Water,Water,NULL,NULL,Bareland
2264,Water,Water,Water,Water,Water,NULL,NULL,Water
2265,Water,Water,Water,Water,Water,NULL,NULL,Forest
2266,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2267,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2268,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2269,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2270,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2271,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2272,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2273,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2274,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2275,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2276,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2277,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2278,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2279,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2280,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2281,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2282,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2283,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2284,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2285,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2286,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
2287,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2288,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2289,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2290,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2291,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2292,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
