Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LTD_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LTD_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LTD_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LTD_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LTD_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LTD_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LTD_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LTD_M_R
8189,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8190,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
8191,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
8192,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
8193,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
8194,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
8195,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
8196,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
8197,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Wetland
8198,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Water
8199,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
8200,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Cropland
8201,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
8202,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Water
8203,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
8204,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
8205,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
8206,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
8207,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8208,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
8209,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
8210,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
8211,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
8212,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
8213,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
8214,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
8215,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
8216,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8217,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
8218,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
8219,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
8220,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
8221,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
8222,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
8223,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
8224,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Water
8225,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Water
8226,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
8227,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Water
8228,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
8229,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
8230,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
8231,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
8232,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Built-up
8233,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
8234,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
8235,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
8236,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
8237,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
8238,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
8239,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Water
8240,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
8241,Water,Water,Shrubland,NULL,Non_Wetland,Water,Built-up,Water
8242,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,NULL
8243,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
8244,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
8245,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
8246,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
8247,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
8248,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
8249,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
8250,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Water
8251,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
8252,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Water
8253,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
8254,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Water
8255,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
8256,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Water
8257,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,NULL
8258,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
8259,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Water
8260,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
8261,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
8262,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
8263,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
8264,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Wetland
8265,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Water
8266,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
8267,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
8268,Water,Water,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
8269,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
8270,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Water
8271,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
8272,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Bareland,NULL
8273,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Bareland,Water
8274,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
8275,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Water
8276,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
8277,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Grassland,Water
8278,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
8279,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
8280,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Water
8281,Water,Water,Shrubland,Water,Non_Wetland,Bareland,NULL,Grassland
8282,Water,Water,Shrubland,Water,Non_Wetland,Bareland,NULL,Water
8283,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
8284,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Grassland,Water
8285,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Water
8286,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,NULL
8287,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
8288,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
8289,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Built-up
8290,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
8291,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
8292,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
8293,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
8294,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
8295,Water,Water,Shrubland,Water,Non_Wetland,Built-up,Built-up,Grassland
8296,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
8297,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Water
8298,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
8299,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Wetland
8300,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Water
8301,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Forest
8302,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
8303,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
8304,Water,Water,Shrubland,Water,Non_Wetland,Water,Bareland,Water
8305,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
8306,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Wetland
8307,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
8308,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
8309,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
8310,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Water
8311,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
8312,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
8313,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
8314,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
8315,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
8316,Water,Water,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
8317,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
8318,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Forest
8319,Water,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
8320,Water,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
8321,Water,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
8322,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8323,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
8324,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
8325,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
8326,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
8327,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
8328,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
8329,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
8330,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Bareland
8331,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Water
8332,Water,Water,Cropland,NULL,Non_Wetland,Cropland,Grassland,Water
8333,Water,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
8334,Water,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Water
8335,Water,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
8336,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8337,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Wetland
8338,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Bareland
8339,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Water
8340,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
8341,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
8342,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Water
8343,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
8344,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Bareland,Water
8345,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
8346,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
8347,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Wetland
8348,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Bareland
8349,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Water
8350,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
8351,Water,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
8352,Water,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
8353,Water,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
8354,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8355,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Wetland
8356,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
8357,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
8358,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
8359,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
8360,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Bareland
8361,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Water
8362,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
8363,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
8364,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8365,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
8366,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
8367,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
8368,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
8369,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Wetland
8370,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
8371,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Water
8372,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
8373,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
8374,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
8375,Water,Water,Cropland,NULL,Non_Wetland,Built-up,NULL,Water
8376,Water,Water,Cropland,NULL,Non_Wetland,Built-up,Grassland,Wetland
8377,Water,Water,Cropland,NULL,Non_Wetland,Built-up,Grassland,Water
8378,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
8379,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Cropland
8380,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
8381,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Forest
8382,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
8383,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Wetland
8384,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
8385,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Water
8386,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
8387,Water,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Grassland
8388,Water,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Cropland
8389,Water,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Bareland
8390,Water,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Water
8391,Water,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
8392,Water,Water,Cropland,NULL,Non_Wetland,Water,Bareland,Grassland
8393,Water,Water,Cropland,NULL,Non_Wetland,Water,Bareland,Cropland
8394,Water,Water,Cropland,NULL,Non_Wetland,Water,Bareland,Water
8395,Water,Water,Cropland,NULL,Non_Wetland,Water,Bareland,Forest
8396,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
8397,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Cropland
8398,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Wetland
8399,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Bareland
8400,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
8401,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Forest
8402,Water,Water,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
8403,Water,Water,Cropland,NULL,Non_Wetland,Forest,Grassland,Water
8404,Water,Water,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
8405,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
8406,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
8407,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Water,Water
8408,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Water,Forest
8409,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
8410,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
8411,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
8412,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Water
8413,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
8414,Water,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
8415,Water,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Water
8416,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
8417,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
8418,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Water
8419,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
8420,Water,Water,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
8421,Water,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
8422,Water,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
8423,Water,Water,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
8424,Water,Water,Cropland,Water,Non_Wetland,Grassland,Water,Water
8425,Water,Water,Cropland,Water,Non_Wetland,Cropland,Grassland,Water
8426,Water,Water,Cropland,Water,Non_Wetland,Wetland,NULL,Water
8427,Water,Water,Cropland,Water,Non_Wetland,Wetland,Grassland,Grassland
8428,Water,Water,Cropland,Water,Non_Wetland,Wetland,Grassland,Water
8429,Water,Water,Cropland,Water,Non_Wetland,Wetland,Grassland,Forest
8430,Water,Water,Cropland,Water,Non_Wetland,Wetland,Bareland,Water
8431,Water,Water,Cropland,Water,Non_Wetland,Wetland,Water,Grassland
8432,Water,Water,Cropland,Water,Non_Wetland,Wetland,Water,Water
8433,Water,Water,Cropland,Water,Non_Wetland,Bareland,NULL,Grassland
8434,Water,Water,Cropland,Water,Non_Wetland,Bareland,NULL,Bareland
8435,Water,Water,Cropland,Water,Non_Wetland,Bareland,NULL,Water
8436,Water,Water,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
8437,Water,Water,Cropland,Water,Non_Wetland,Bareland,Grassland,Cropland
8438,Water,Water,Cropland,Water,Non_Wetland,Bareland,Grassland,Wetland
8439,Water,Water,Cropland,Water,Non_Wetland,Bareland,Grassland,Water
8440,Water,Water,Cropland,Water,Non_Wetland,Bareland,Grassland,Forest
8441,Water,Water,Cropland,Water,Non_Wetland,Bareland,Wetland,Grassland
8442,Water,Water,Cropland,Water,Non_Wetland,Bareland,Wetland,Bareland
8443,Water,Water,Cropland,Water,Non_Wetland,Bareland,Wetland,Water
8444,Water,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
8445,Water,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
8446,Water,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
8447,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
8448,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Wetland
8449,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
8450,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Water
8451,Water,Water,Cropland,Water,Non_Wetland,Built-up,Built-up,Built-up
8452,Water,Water,Cropland,Water,Non_Wetland,Water,NULL,Grassland
8453,Water,Water,Cropland,Water,Non_Wetland,Water,NULL,Water
8454,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
8455,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Water
8456,Water,Water,Cropland,Water,Non_Wetland,Water,Wetland,Water
8457,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Grassland
8458,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Bareland
8459,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Water
8460,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Forest
8461,Water,Water,Cropland,Water,Non_Wetland,Water,Forest,Water
8462,Water,Water,Wetland,NULL,Wetland,NULL,Grassland,Water
8463,Water,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
8464,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
8465,Water,Water,Wetland,NULL,Wetland,NULL,Bareland,Forest
8466,Water,Water,Wetland,NULL,Wetland,NULL,Water,Water
8467,Water,Water,Wetland,NULL,Wetland,NULL,Water,Forest
8468,Water,Water,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
8469,Water,Water,Wetland,NULL,Wetland,Grassland,NULL,Water
8470,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
8471,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
8472,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Water
8473,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
8474,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
8475,Water,Water,Wetland,NULL,Wetland,Grassland,Bareland,Forest
8476,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
8477,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Water
8478,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
8479,Water,Water,Wetland,NULL,Wetland,Cropland,Bareland,Forest
8480,Water,Water,Wetland,NULL,Wetland,Wetland,NULL,Water
8481,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
8482,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
8483,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Water
8484,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
8485,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
8486,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
8487,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
8488,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
8489,Water,Water,Wetland,NULL,Wetland,Wetland,Bareland,Water
8490,Water,Water,Wetland,NULL,Wetland,Wetland,Bareland,Forest
8491,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
8492,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
8493,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Water
8494,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
8495,Water,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
8496,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
8497,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
8498,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
8499,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
8500,Water,Water,Wetland,NULL,Wetland,Bareland,Bareland,Water
8501,Water,Water,Wetland,NULL,Wetland,Bareland,Bareland,Forest
8502,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Wetland
8503,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Bareland
8504,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Water
8505,Water,Water,Wetland,NULL,Wetland,Built-up,Grassland,Grassland
8506,Water,Water,Wetland,NULL,Wetland,Built-up,Wetland,Water
8507,Water,Water,Wetland,NULL,Wetland,Built-up,Wetland,Forest
8508,Water,Water,Wetland,NULL,Wetland,Built-up,Built-up,Water
8509,Water,Water,Wetland,NULL,Wetland,Water,NULL,Grassland
8510,Water,Water,Wetland,NULL,Wetland,Water,NULL,Water
