Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KYS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KYS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KYS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KYS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KYS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KYS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KYS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KYS_M_R
11795,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Water
11796,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
11797,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
11798,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
11799,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
11800,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
11801,Water,Water,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
11802,Water,Water,Cropland,Water,Non_Wetland,NULL,Grassland,Cropland
11803,Water,Water,Cropland,Water,Non_Wetland,NULL,Grassland,Water
11804,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Grassland
11805,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Wetland
11806,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Water
11807,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Forest
11808,Water,Water,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
11809,Water,Water,Cropland,Water,Non_Wetland,Grassland,NULL,Water
11810,Water,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
11811,Water,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
11812,Water,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Forest
11813,Water,Water,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
11814,Water,Water,Cropland,Water,Non_Wetland,Grassland,Water,Water
11815,Water,Water,Cropland,Water,Non_Wetland,Wetland,NULL,Water
11816,Water,Water,Cropland,Water,Non_Wetland,Wetland,NULL,Forest
11817,Water,Water,Cropland,Water,Non_Wetland,Wetland,Grassland,Water
11818,Water,Water,Cropland,Water,Non_Wetland,Wetland,Bareland,Water
11819,Water,Water,Cropland,Water,Non_Wetland,Wetland,Bareland,Forest
11820,Water,Water,Cropland,Water,Non_Wetland,Wetland,Water,NULL
11821,Water,Water,Cropland,Water,Non_Wetland,Wetland,Water,Grassland
11822,Water,Water,Cropland,Water,Non_Wetland,Wetland,Water,Water
11823,Water,Water,Cropland,Water,Non_Wetland,Wetland,Water,Forest
11824,Water,Water,Cropland,Water,Non_Wetland,Bareland,NULL,Water
11825,Water,Water,Cropland,Water,Non_Wetland,Bareland,Grassland,NULL
11826,Water,Water,Cropland,Water,Non_Wetland,Bareland,Grassland,Water
11827,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
11828,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Water
11829,Water,Water,Cropland,Water,Non_Wetland,Water,NULL,Grassland
11830,Water,Water,Cropland,Water,Non_Wetland,Water,NULL,Water
11831,Water,Water,Cropland,Water,Non_Wetland,Water,NULL,Forest
11832,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Water
11833,Water,Water,Cropland,Water,Non_Wetland,Water,Bareland,Water
11834,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Grassland
11835,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Cropland
11836,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Wetland
11837,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Water
11838,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Forest
11839,Water,Water,Cropland,Water,Non_Wetland,Forest,Wetland,Water
11840,Water,Water,Cropland,Water,Non_Wetland,Forest,Water,Water
11841,Water,Water,Cropland,Water,Non_Wetland,Forest,Water,Forest
11842,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
11843,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
11844,Water,Water,Wetland,NULL,Wetland,NULL,Grassland,Water
11845,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
11846,Water,Water,Wetland,NULL,Wetland,NULL,Water,NULL
11847,Water,Water,Wetland,NULL,Wetland,NULL,Water,Water
11848,Water,Water,Wetland,NULL,Wetland,NULL,Water,Forest
11849,Water,Water,Wetland,NULL,Wetland,NULL,Forest,Water
11850,Water,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
11851,Water,Water,Wetland,NULL,Wetland,Grassland,Water,NULL
11852,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Water
11853,Water,Water,Wetland,NULL,Wetland,Wetland,NULL,Water
11854,Water,Water,Wetland,NULL,Wetland,Wetland,NULL,Forest
11855,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
11856,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
11857,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
11858,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Water
11859,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
11860,Water,Water,Wetland,NULL,Wetland,Wetland,Forest,Water
11861,Water,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
11862,Water,Water,Wetland,NULL,Wetland,Bareland,NULL,Water
11863,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Cropland
11864,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Water
11865,Water,Water,Wetland,NULL,Wetland,Water,NULL,Water
11866,Water,Water,Wetland,NULL,Wetland,Water,NULL,Forest
11867,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Water
11868,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Water
11869,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
11870,Water,Water,Wetland,NULL,Wetland,Water,Water,Grassland
11871,Water,Water,Wetland,NULL,Wetland,Water,Water,Cropland
11872,Water,Water,Wetland,NULL,Wetland,Water,Water,Wetland
11873,Water,Water,Wetland,NULL,Wetland,Water,Water,Water
11874,Water,Water,Wetland,NULL,Wetland,Water,Water,Forest
11875,Water,Water,Wetland,NULL,Wetland,Water,Forest,Water
11876,Water,Water,Wetland,NULL,Wetland,Water,Forest,Forest
11877,Water,Water,Wetland,NULL,Wetland,Forest,NULL,Forest
11878,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
11879,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
11880,Water,Water,Wetland,NULL,Wetland,Forest,Water,Water
11881,Water,Water,Wetland,NULL,Wetland,Forest,Water,Forest
11882,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Water
11883,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
11884,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
11885,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
11886,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
11887,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
11888,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,NULL
11889,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Grassland
11890,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Wetland
11891,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
11892,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
11893,Water,Water,Wetland,Non_Water,Wetland,NULL,Forest,Water
11894,Water,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
11895,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,NULL
11896,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
11897,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
11898,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
11899,Water,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
11900,Water,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Water
11901,Water,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
11902,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
11903,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
11904,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
11905,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
11906,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
11907,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
11908,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
11909,Water,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
11910,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
11911,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
11912,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Wetland
11913,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Water
11914,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Water
11915,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
11916,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
11917,Water,Water,Wetland,Non_Water,Wetland,Water,Water,NULL
11918,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
11919,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Cropland
11920,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
11921,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
11922,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Water
11923,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
11924,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
11925,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
11926,Water,Water,Wetland,Non_Water,Wetland,Forest,NULL,Water
11927,Water,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Water
11928,Water,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
11929,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
11930,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
11931,Water,Water,Wetland,Water,Wetland,NULL,Wetland,Wetland
11932,Water,Water,Wetland,Water,Wetland,NULL,Wetland,Water
11933,Water,Water,Wetland,Water,Wetland,NULL,Water,Grassland
11934,Water,Water,Wetland,Water,Wetland,NULL,Water,Wetland
11935,Water,Water,Wetland,Water,Wetland,NULL,Water,Water
11936,Water,Water,Wetland,Water,Wetland,NULL,Forest,Forest
11937,Water,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
11938,Water,Water,Wetland,Water,Wetland,Grassland,Water,Wetland
11939,Water,Water,Wetland,Water,Wetland,Grassland,Water,Water
11940,Water,Water,Wetland,Water,Wetland,Grassland,Water,Forest
11941,Water,Water,Wetland,Water,Wetland,Wetland,NULL,Water
11942,Water,Water,Wetland,Water,Wetland,Wetland,NULL,Forest
11943,Water,Water,Wetland,Water,Wetland,Wetland,Grassland,Grassland
11944,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
11945,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
11946,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
11947,Water,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
11948,Water,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
11949,Water,Water,Wetland,Water,Wetland,Wetland,Water,Water
11950,Water,Water,Wetland,Water,Wetland,Wetland,Water,Forest
11951,Water,Water,Wetland,Water,Wetland,Bareland,Water,Water
11952,Water,Water,Wetland,Water,Wetland,Bareland,Water,Forest
11953,Water,Water,Wetland,Water,Wetland,Built-up,Built-up,Water
11954,Water,Water,Wetland,Water,Wetland,Water,NULL,Water
11955,Water,Water,Wetland,Water,Wetland,Water,Grassland,Water
11956,Water,Water,Wetland,Water,Wetland,Water,Wetland,Water
11957,Water,Water,Wetland,Water,Wetland,Water,Wetland,Forest
11958,Water,Water,Wetland,Water,Wetland,Water,Water,Grassland
11959,Water,Water,Wetland,Water,Wetland,Water,Water,Cropland
11960,Water,Water,Wetland,Water,Wetland,Water,Water,Wetland
11961,Water,Water,Wetland,Water,Wetland,Water,Water,Water
11962,Water,Water,Wetland,Water,Wetland,Water,Water,Forest
11963,Water,Water,Wetland,Water,Wetland,Water,Forest,Water
11964,Water,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
11965,Water,Water,Wetland,Water,Wetland,Forest,Water,Water
11966,Water,Water,Wetland,Water,Wetland,Forest,Water,Forest
11967,Water,Water,Wetland,Water,Wetland,Forest,Forest,Water
11968,Water,Water,Wetland,Water,Wetland,Forest,Forest,Forest
11969,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
11970,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
11971,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,Grassland
11972,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,Water
11973,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
11974,Water,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Water
11975,Water,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
11976,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
11977,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Wetland
11978,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Water
11979,Water,Water,Bareland,NULL,Non_Wetland,Wetland,NULL,Water
11980,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
11981,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Water
11982,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
11983,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Water
11984,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Water
11985,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
11986,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
11987,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
11988,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
11989,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
11990,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
11991,Water,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
11992,Water,Water,Bareland,NULL,Non_Wetland,Forest,Water,Water
11993,Water,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
11994,Water,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
11995,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
11996,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Water
11997,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
11998,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
11999,Water,Water,Bareland,Non_Water,Non_Wetland,Water,NULL,Water
12000,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
12001,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
12002,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
12003,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
12004,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
12005,Water,Water,Bareland,Water,Non_Wetland,NULL,Wetland,Water
12006,Water,Water,Bareland,Water,Non_Wetland,NULL,Water,Water
12007,Water,Water,Bareland,Water,Non_Wetland,Grassland,Water,Water
12008,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Water
12009,Water,Water,Bareland,Water,Non_Wetland,Water,NULL,Water
12010,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
12011,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Wetland
12012,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Water
12013,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
12014,Water,Water,Bareland,Water,Non_Wetland,Water,Forest,Water
12015,Water,Water,Bareland,Water,Non_Wetland,Water,Forest,Forest
12016,Water,Water,Bareland,Water,Non_Wetland,Forest,Water,Forest
12017,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
12018,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
12019,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
12020,Water,Water,Built-up,NULL,Non_Wetland,NULL,Grassland,Water
12021,Water,Water,Built-up,NULL,Non_Wetland,NULL,Water,Water
12022,Water,Water,Built-up,NULL,Non_Wetland,Wetland,NULL,Wetland
12023,Water,Water,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
12024,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
12025,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
12026,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
12027,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Cropland
12028,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Water
12029,Water,Water,Built-up,NULL,Non_Wetland,Water,Bareland,Grassland
12030,Water,Water,Built-up,NULL,Non_Wetland,Water,Bareland,Water
12031,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Grassland
12032,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
12033,Water,Water,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
12034,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,Water,Water
12035,Water,Water,Built-up,Non_Water,Non_Wetland,Forest,NULL,Forest
12036,Water,Water,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
12037,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Bareland
12038,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Water
12039,Water,Water,Built-up,Water,Non_Wetland,Forest,Water,Water
12040,Water,Water,Water,NULL,Water,NULL,NULL,Water
12041,Water,Water,Water,NULL,Water,NULL,NULL,Forest
12042,Water,Water,Water,NULL,Water,NULL,Wetland,Water
12043,Water,Water,Water,NULL,Water,NULL,Wetland,Forest
12044,Water,Water,Water,NULL,Water,NULL,Water,Grassland
12045,Water,Water,Water,NULL,Water,NULL,Water,Wetland
12046,Water,Water,Water,NULL,Water,NULL,Water,Water
12047,Water,Water,Water,NULL,Water,NULL,Water,Forest
12048,Water,Water,Water,NULL,Water,NULL,Forest,Water
12049,Water,Water,Water,NULL,Water,NULL,Forest,Forest
12050,Water,Water,Water,NULL,Water,Grassland,NULL,Water
12051,Water,Water,Water,NULL,Water,Grassland,NULL,Forest
12052,Water,Water,Water,NULL,Water,Grassland,Shrubland,Wetland
12053,Water,Water,Water,NULL,Water,Grassland,Shrubland,Water
12054,Water,Water,Water,NULL,Water,Grassland,Grassland,Water
12055,Water,Water,Water,NULL,Water,Grassland,Wetland,Water
12056,Water,Water,Water,NULL,Water,Grassland,Water,Grassland
12057,Water,Water,Water,NULL,Water,Grassland,Water,Cropland
12058,Water,Water,Water,NULL,Water,Grassland,Water,Water
12059,Water,Water,Water,NULL,Water,Wetland,NULL,Wetland
12060,Water,Water,Water,NULL,Water,Wetland,NULL,Water
12061,Water,Water,Water,NULL,Water,Wetland,NULL,Forest
12062,Water,Water,Water,NULL,Water,Wetland,Shrubland,Forest
12063,Water,Water,Water,NULL,Water,Wetland,Grassland,Water
12064,Water,Water,Water,NULL,Water,Wetland,Wetland,Bareland
12065,Water,Water,Water,NULL,Water,Wetland,Wetland,Water
12066,Water,Water,Water,NULL,Water,Wetland,Wetland,Forest
12067,Water,Water,Water,NULL,Water,Wetland,Water,Grassland
12068,Water,Water,Water,NULL,Water,Wetland,Water,Wetland
12069,Water,Water,Water,NULL,Water,Wetland,Water,Water
12070,Water,Water,Water,NULL,Water,Wetland,Water,Forest
12071,Water,Water,Water,NULL,Water,Wetland,Forest,Water
12072,Water,Water,Water,NULL,Water,Wetland,Forest,Forest
12073,Water,Water,Water,NULL,Water,Bareland,NULL,Water
12074,Water,Water,Water,NULL,Water,Bareland,NULL,Forest
12075,Water,Water,Water,NULL,Water,Bareland,Water,Bareland
12076,Water,Water,Water,NULL,Water,Bareland,Water,Water
12077,Water,Water,Water,NULL,Water,Bareland,Water,Forest
12078,Water,Water,Water,NULL,Water,Water,NULL,Grassland
12079,Water,Water,Water,NULL,Water,Water,NULL,Cropland
12080,Water,Water,Water,NULL,Water,Water,NULL,Wetland
12081,Water,Water,Water,NULL,Water,Water,NULL,Water
12082,Water,Water,Water,NULL,Water,Water,NULL,Forest
12083,Water,Water,Water,NULL,Water,Water,Grassland,Water
12084,Water,Water,Water,NULL,Water,Water,Wetland,NULL
12085,Water,Water,Water,NULL,Water,Water,Wetland,Wetland
12086,Water,Water,Water,NULL,Water,Water,Wetland,Water
12087,Water,Water,Water,NULL,Water,Water,Wetland,Forest
12088,Water,Water,Water,NULL,Water,Water,Water,Grassland
12089,Water,Water,Water,NULL,Water,Water,Water,Cropland
12090,Water,Water,Water,NULL,Water,Water,Water,Wetland
12091,Water,Water,Water,NULL,Water,Water,Water,Bareland
12092,Water,Water,Water,NULL,Water,Water,Water,Water
12093,Water,Water,Water,NULL,Water,Water,Water,Forest
12094,Water,Water,Water,NULL,Water,Water,Forest,Water
12095,Water,Water,Water,NULL,Water,Water,Forest,Forest
12096,Water,Water,Water,NULL,Water,Forest,NULL,Forest
12097,Water,Water,Water,NULL,Water,Forest,Wetland,Forest
12098,Water,Water,Water,NULL,Water,Forest,Water,Water
12099,Water,Water,Water,NULL,Water,Forest,Water,Forest
12100,Water,Water,Water,NULL,Water,Forest,Forest,Forest
12101,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
12102,Water,Water,Water,Non_Water,Water,NULL,Wetland,Grassland
12103,Water,Water,Water,Non_Water,Water,NULL,Water,Grassland
12104,Water,Water,Water,Non_Water,Water,NULL,Water,Wetland
12105,Water,Water,Water,Non_Water,Water,NULL,Water,Water
12106,Water,Water,Water,Non_Water,Water,NULL,Water,Forest
12107,Water,Water,Water,Non_Water,Water,Grassland,Water,Water
12108,Water,Water,Water,Non_Water,Water,Wetland,NULL,Grassland
12109,Water,Water,Water,Non_Water,Water,Wetland,NULL,Water
12110,Water,Water,Water,Non_Water,Water,Wetland,NULL,Forest
12111,Water,Water,Water,Non_Water,Water,Wetland,Wetland,Wetland
12112,Water,Water,Water,Non_Water,Water,Wetland,Wetland,Water
12113,Water,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
12114,Water,Water,Water,Non_Water,Water,Wetland,Water,Grassland
12115,Water,Water,Water,Non_Water,Water,Wetland,Water,Wetland
12116,Water,Water,Water,Non_Water,Water,Wetland,Water,Water
12117,Water,Water,Water,Non_Water,Water,Wetland,Water,Forest
12118,Water,Water,Water,Non_Water,Water,Wetland,Forest,Forest
12119,Water,Water,Water,Non_Water,Water,Bareland,Water,Water
12120,Water,Water,Water,Non_Water,Water,Water,NULL,Water
12121,Water,Water,Water,Non_Water,Water,Water,Grassland,Water
12122,Water,Water,Water,Non_Water,Water,Water,Wetland,Water
12123,Water,Water,Water,Non_Water,Water,Water,Water,NULL
12124,Water,Water,Water,Non_Water,Water,Water,Water,Grassland
12125,Water,Water,Water,Non_Water,Water,Water,Water,Cropland
12126,Water,Water,Water,Non_Water,Water,Water,Water,Wetland
12127,Water,Water,Water,Non_Water,Water,Water,Water,Water
12128,Water,Water,Water,Non_Water,Water,Water,Water,Forest
12129,Water,Water,Water,Non_Water,Water,Water,Forest,Forest
12130,Water,Water,Water,Non_Water,Water,Forest,NULL,Forest
12131,Water,Water,Water,Non_Water,Water,Forest,Water,Water
12132,Water,Water,Water,Non_Water,Water,Forest,Water,Forest
12133,Water,Water,Water,Non_Water,Water,Forest,Forest,Forest
12134,Water,Water,Water,Water,Water,NULL,NULL,Water
12135,Water,Water,Water,Water,Water,NULL,NULL,Forest
12136,Water,Water,Water,Water,Water,NULL,Wetland,Wetland
12137,Water,Water,Water,Water,Water,NULL,Wetland,Water
12138,Water,Water,Water,Water,Water,NULL,Wetland,Forest
12139,Water,Water,Water,Water,Water,NULL,Water,NULL
12140,Water,Water,Water,Water,Water,NULL,Water,Grassland
12141,Water,Water,Water,Water,Water,NULL,Water,Cropland
12142,Water,Water,Water,Water,Water,NULL,Water,Wetland
12143,Water,Water,Water,Water,Water,NULL,Water,Water
