Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LZR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LZR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LZR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LZR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LZR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LZR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LZR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LZR_M_R
14885,Water,NULL,Bareland,Water,Non_Wetland,Water,NULL,Bareland
14886,Water,NULL,Bareland,Water,Non_Wetland,Water,Water,Water
14887,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
14888,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
14889,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
14890,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
14891,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
14892,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
14893,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
14894,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
14895,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Cropland
14896,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
14897,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
14898,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
14899,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
14900,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
14901,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
14902,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
14903,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
14904,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
14905,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
14906,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
14907,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Cropland
14908,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Built-up
14909,Water,NULL,Built-up,NULL,Non_Wetland,Shrubland,Water,Bareland
14910,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
14911,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
14912,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
14913,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
14914,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
14915,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
14916,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
14917,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
14918,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
14919,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
14920,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
14921,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
14922,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
14923,Water,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
14924,Water,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
14925,Water,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
14926,Water,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Forest
14927,Water,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
14928,Water,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Forest
14929,Water,NULL,Built-up,NULL,Non_Wetland,Cropland,Bareland,Built-up
14930,Water,NULL,Built-up,NULL,Non_Wetland,Cropland,Built-up,Grassland
14931,Water,NULL,Built-up,NULL,Non_Wetland,Cropland,Built-up,Built-up
14932,Water,NULL,Built-up,NULL,Non_Wetland,Cropland,Built-up,Forest
14933,Water,NULL,Built-up,NULL,Non_Wetland,Cropland,Forest,Grassland
14934,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
14935,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
14936,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
14937,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
14938,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
14939,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
14940,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
14941,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
14942,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
14943,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
14944,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Bareland
14945,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
14946,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Water
14947,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
14948,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Grassland
14949,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
14950,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Cropland
14951,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
14952,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
14953,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
14954,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
14955,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
14956,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
14957,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
14958,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
14959,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,Water,Grassland
14960,Water,NULL,Built-up,NULL,Non_Wetland,Built-up,Water,Cropland
14961,Water,NULL,Built-up,NULL,Non_Wetland,Water,NULL,Bareland
14962,Water,NULL,Built-up,NULL,Non_Wetland,Water,Built-up,Grassland
14963,Water,NULL,Built-up,NULL,Non_Wetland,Water,Built-up,Bareland
14964,Water,NULL,Built-up,NULL,Non_Wetland,Water,Built-up,Built-up
14965,Water,NULL,Built-up,NULL,Non_Wetland,Water,Water,Cropland
14966,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
14967,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,Grassland,Cropland
14968,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,Water,Cropland
14969,Water,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Water,Cropland
14970,Water,NULL,Built-up,Non_Water,Non_Wetland,Built-up,NULL,Built-up
14971,Water,NULL,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
14972,Water,NULL,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Forest
14973,Water,NULL,Built-up,Non_Water,Non_Wetland,Water,Water,Cropland
14974,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Built-up
14975,Water,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Built-up
14976,Water,NULL,Built-up,Water,Non_Wetland,Water,Water,Bareland
14977,Water,NULL,Built-up,Water,Non_Wetland,Water,Water,Built-up
14978,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
14979,Water,NULL,Water,NULL,Water,NULL,NULL,Wetland
14980,Water,NULL,Water,NULL,Water,NULL,NULL,Water
14981,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
14982,Water,NULL,Water,NULL,Water,NULL,Shrubland,Grassland
14983,Water,NULL,Water,NULL,Water,NULL,Shrubland,Forest
14984,Water,NULL,Water,NULL,Water,NULL,Grassland,Grassland
14985,Water,NULL,Water,NULL,Water,NULL,Grassland,Wetland
14986,Water,NULL,Water,NULL,Water,NULL,Grassland,Bareland
14987,Water,NULL,Water,NULL,Water,NULL,Grassland,Forest
14988,Water,NULL,Water,NULL,Water,NULL,Water,Grassland
14989,Water,NULL,Water,NULL,Water,NULL,Water,Wetland
14990,Water,NULL,Water,NULL,Water,NULL,Water,Water
14991,Water,NULL,Water,NULL,Water,NULL,Water,Forest
14992,Water,NULL,Water,NULL,Water,Grassland,NULL,Grassland
14993,Water,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
14994,Water,NULL,Water,NULL,Water,Grassland,Water,Grassland
14995,Water,NULL,Water,NULL,Water,Grassland,Water,Forest
14996,Water,NULL,Water,NULL,Water,Cropland,NULL,Grassland
14997,Water,NULL,Water,NULL,Water,Cropland,NULL,Bareland
14998,Water,NULL,Water,NULL,Water,Cropland,NULL,Forest
14999,Water,NULL,Water,NULL,Water,Cropland,Water,Grassland
15000,Water,NULL,Water,NULL,Water,Cropland,Water,Forest
15001,Water,NULL,Water,NULL,Water,Bareland,NULL,Grassland
15002,Water,NULL,Water,NULL,Water,Water,NULL,Grassland
15003,Water,NULL,Water,NULL,Water,Water,NULL,Wetland
15004,Water,NULL,Water,NULL,Water,Water,NULL,Bareland
15005,Water,NULL,Water,NULL,Water,Water,NULL,Water
15006,Water,NULL,Water,NULL,Water,Water,NULL,Forest
15007,Water,NULL,Water,NULL,Water,Water,Grassland,Grassland
15008,Water,NULL,Water,NULL,Water,Water,Water,Grassland
15009,Water,NULL,Water,NULL,Water,Water,Water,Water
15010,Water,NULL,Water,NULL,Water,Water,Water,Forest
15011,Water,NULL,Water,NULL,Water,Water,Forest,Forest
15012,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
15013,Water,NULL,Water,Non_Water,Water,NULL,NULL,Forest
15014,Water,NULL,Water,Non_Water,Water,NULL,Grassland,Cropland
15015,Water,NULL,Water,Non_Water,Water,NULL,Grassland,Water
15016,Water,NULL,Water,Non_Water,Water,NULL,Wetland,Grassland
15017,Water,NULL,Water,Non_Water,Water,NULL,Water,Grassland
15018,Water,NULL,Water,Non_Water,Water,NULL,Water,Cropland
15019,Water,NULL,Water,Non_Water,Water,NULL,Water,Water
15020,Water,NULL,Water,Non_Water,Water,NULL,Water,Forest
15021,Water,NULL,Water,Non_Water,Water,Shrubland,NULL,Wetland
15022,Water,NULL,Water,Non_Water,Water,Grassland,NULL,Grassland
15023,Water,NULL,Water,Non_Water,Water,Grassland,Grassland,Grassland
15024,Water,NULL,Water,Non_Water,Water,Cropland,NULL,Grassland
15025,Water,NULL,Water,Non_Water,Water,Water,NULL,Water
15026,Water,NULL,Water,Non_Water,Water,Water,Grassland,Wetland
15027,Water,NULL,Water,Non_Water,Water,Water,Water,Wetland
15028,Water,NULL,Water,Non_Water,Water,Water,Water,Water
15029,Water,NULL,Water,Non_Water,Water,Water,Water,Forest
15030,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
15031,Water,NULL,Water,Water,Water,NULL,NULL,Cropland
15032,Water,NULL,Water,Water,Water,NULL,NULL,Wetland
15033,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
15034,Water,NULL,Water,Water,Water,NULL,NULL,Water
15035,Water,NULL,Water,Water,Water,NULL,NULL,Forest
15036,Water,NULL,Water,Water,Water,NULL,Grassland,Grassland
15037,Water,NULL,Water,Water,Water,NULL,Grassland,Wetland
15038,Water,NULL,Water,Water,Water,NULL,Grassland,Bareland
15039,Water,NULL,Water,Water,Water,NULL,Grassland,Water
15040,Water,NULL,Water,Water,Water,NULL,Grassland,Forest
15041,Water,NULL,Water,Water,Water,NULL,Wetland,Water
15042,Water,NULL,Water,Water,Water,NULL,Water,Grassland
15043,Water,NULL,Water,Water,Water,NULL,Water,Cropland
15044,Water,NULL,Water,Water,Water,NULL,Water,Wetland
15045,Water,NULL,Water,Water,Water,NULL,Water,Bareland
15046,Water,NULL,Water,Water,Water,NULL,Water,Water
15047,Water,NULL,Water,Water,Water,NULL,Water,Forest
15048,Water,NULL,Water,Water,Water,NULL,Forest,Grassland
15049,Water,NULL,Water,Water,Water,Shrubland,NULL,Grassland
15050,Water,NULL,Water,Water,Water,Shrubland,NULL,Wetland
15051,Water,NULL,Water,Water,Water,Shrubland,NULL,Water
15052,Water,NULL,Water,Water,Water,Shrubland,NULL,Forest
15053,Water,NULL,Water,Water,Water,Shrubland,Water,Grassland
15054,Water,NULL,Water,Water,Water,Shrubland,Forest,Wetland
15055,Water,NULL,Water,Water,Water,Grassland,Grassland,Cropland
15056,Water,NULL,Water,Water,Water,Grassland,Water,Grassland
15057,Water,NULL,Water,Water,Water,Cropland,NULL,Grassland
15058,Water,NULL,Water,Water,Water,Cropland,NULL,Bareland
15059,Water,NULL,Water,Water,Water,Cropland,NULL,Water
15060,Water,NULL,Water,Water,Water,Cropland,NULL,Forest
15061,Water,NULL,Water,Water,Water,Cropland,Water,Grassland
15062,Water,NULL,Water,Water,Water,Cropland,Water,Water
15063,Water,NULL,Water,Water,Water,Bareland,NULL,Built-up
15064,Water,NULL,Water,Water,Water,Bareland,Water,Water
15065,Water,NULL,Water,Water,Water,Water,NULL,Grassland
15066,Water,NULL,Water,Water,Water,Water,NULL,Cropland
15067,Water,NULL,Water,Water,Water,Water,NULL,Wetland
15068,Water,NULL,Water,Water,Water,Water,NULL,Bareland
15069,Water,NULL,Water,Water,Water,Water,NULL,Water
15070,Water,NULL,Water,Water,Water,Water,NULL,Forest
15071,Water,NULL,Water,Water,Water,Water,Shrubland,Water
15072,Water,NULL,Water,Water,Water,Water,Grassland,Grassland
15073,Water,NULL,Water,Water,Water,Water,Grassland,Bareland
15074,Water,NULL,Water,Water,Water,Water,Grassland,Water
15075,Water,NULL,Water,Water,Water,Water,Water,Grassland
15076,Water,NULL,Water,Water,Water,Water,Water,Wetland
15077,Water,NULL,Water,Water,Water,Water,Water,Bareland
15078,Water,NULL,Water,Water,Water,Water,Water,Water
15079,Water,NULL,Water,Water,Water,Water,Water,Forest
15080,Water,NULL,Water,Water,Water,Water,Forest,Wetland
15081,Water,NULL,Water,Water,Water,Water,Forest,Water
15082,Water,NULL,Water,Water,Water,Forest,NULL,Grassland
15083,Water,NULL,Water,Water,Water,Forest,NULL,Wetland
15084,Water,NULL,Water,Water,Water,Forest,Water,Forest
15085,Water,NULL,Water,Water,Water,Forest,Forest,Grassland
15086,Water,NULL,Water,Water,Water,Forest,Forest,Cropland
15087,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
15088,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
15089,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
15090,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
15091,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
15092,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
15093,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
15094,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
15095,Water,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
15096,Water,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
15097,Water,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
15098,Water,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
15099,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
15100,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
15101,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
15102,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
15103,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Bareland
15104,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Built-up
15105,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Water
15106,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
15107,Water,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
15108,Water,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
15109,Water,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
15110,Water,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
15111,Water,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
15112,Water,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
15113,Water,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Built-up
15114,Water,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
15115,Water,NULL,Forest,NULL,Non_Wetland,NULL,Water,Grassland
15116,Water,NULL,Forest,NULL,Non_Wetland,NULL,Water,Cropland
15117,Water,NULL,Forest,NULL,Non_Wetland,NULL,Water,Bareland
15118,Water,NULL,Forest,NULL,Non_Wetland,NULL,Water,Water
15119,Water,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
15120,Water,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
15121,Water,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
15122,Water,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
15123,Water,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
15124,Water,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Built-up
15125,Water,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Water
15126,Water,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
15127,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
15128,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
15129,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
15130,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Bareland
15131,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
15132,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
15133,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
15134,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
15135,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
15136,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
15137,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
15138,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
15139,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
15140,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Cropland
15141,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
15142,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
15143,Water,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
15144,Water,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
15145,Water,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
15146,Water,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
15147,Water,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
15148,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
15149,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
15150,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
15151,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Water
15152,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
15153,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
15154,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
15155,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
15156,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
15157,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
15158,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
15159,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
15160,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
15161,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
15162,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
15163,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
15164,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
15165,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Cropland
15166,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
15167,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
15168,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Wetland
15169,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
15170,Water,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
15171,Water,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
15172,Water,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Bareland
15173,Water,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Built-up
15174,Water,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
15175,Water,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
15176,Water,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Cropland
15177,Water,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
15178,Water,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
15179,Water,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
15180,Water,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Bareland
15181,Water,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
15182,Water,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Grassland
15183,Water,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
15184,Water,NULL,Forest,NULL,Non_Wetland,Cropland,Bareland,Grassland
15185,Water,NULL,Forest,NULL,Non_Wetland,Cropland,Bareland,Cropland
15186,Water,NULL,Forest,NULL,Non_Wetland,Cropland,Bareland,Forest
15187,Water,NULL,Forest,NULL,Non_Wetland,Cropland,Built-up,Grassland
15188,Water,NULL,Forest,NULL,Non_Wetland,Cropland,Water,Grassland
15189,Water,NULL,Forest,NULL,Non_Wetland,Cropland,Water,Water
15190,Water,NULL,Forest,NULL,Non_Wetland,Cropland,Water,Forest
15191,Water,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
15192,Water,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
15193,Water,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
15194,Water,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
15195,Water,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
15196,Water,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
15197,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
15198,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
15199,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
15200,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
15201,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
15202,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
15203,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
15204,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
15205,Water,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
15206,Water,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
15207,Water,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
15208,Water,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
15209,Water,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
15210,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
15211,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
15212,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
15213,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
15214,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Bareland
15215,Water,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
15216,Water,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Cropland
15217,Water,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Built-up
15218,Water,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
15219,Water,NULL,Forest,NULL,Non_Wetland,Built-up,Shrubland,Forest
15220,Water,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
15221,Water,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Cropland
15222,Water,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Bareland
15223,Water,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Built-up
15224,Water,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
15225,Water,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
15226,Water,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Cropland
15227,Water,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Bareland
15228,Water,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
15229,Water,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
15230,Water,NULL,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
15231,Water,NULL,Forest,NULL,Non_Wetland,Water,NULL,Grassland
15232,Water,NULL,Forest,NULL,Non_Wetland,Water,NULL,Wetland
15233,Water,NULL,Forest,NULL,Non_Wetland,Water,NULL,Bareland
15234,Water,NULL,Forest,NULL,Non_Wetland,Water,NULL,Water
15235,Water,NULL,Forest,NULL,Non_Wetland,Water,NULL,Forest
15236,Water,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
15237,Water,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Bareland
