Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KMA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KMA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KMA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KMA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KMA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KMA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KMA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KMA_M_R
12154,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Water
12155,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Water
12156,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
12157,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
12158,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
12159,Water,Water,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
12160,Water,Water,Shrubland,Water,Non_Wetland,NULL,Water,Water
12161,Water,Water,Shrubland,Water,Non_Wetland,NULL,Water,Forest
12162,Water,Water,Shrubland,Water,Non_Wetland,NULL,Forest,Water
12163,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,NULL
12164,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Water
12165,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Grassland,NULL
12166,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Water
12167,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,NULL
12168,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
12169,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Water
12170,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Forest
12171,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Water
12172,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
12173,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Water
12174,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,NULL
12175,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
12176,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Water
12177,Water,Water,Shrubland,Water,Non_Wetland,Cropland,Water,Water
12178,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Shrubland,Water
12179,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Grassland,Water
12180,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Grassland,Forest
12181,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
12182,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Water
12183,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
12184,Water,Water,Shrubland,Water,Non_Wetland,Bareland,NULL,Water
12185,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Water
12186,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Grassland,Water
12187,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
12188,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
12189,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,NULL
12190,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
12191,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
12192,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
12193,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Forest,Water
12194,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Water
12195,Water,Water,Shrubland,Water,Non_Wetland,Water,Shrubland,Grassland
12196,Water,Water,Shrubland,Water,Non_Wetland,Water,Shrubland,Water
12197,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Bareland
12198,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Water
12199,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
12200,Water,Water,Shrubland,Water,Non_Wetland,Water,Bareland,Water
12201,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,NULL
12202,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
12203,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
12204,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
12205,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
12206,Water,Water,Shrubland,Water,Non_Wetland,Water,Forest,Water
12207,Water,Water,Shrubland,Water,Non_Wetland,Water,Forest,Forest
12208,Water,Water,Shrubland,Water,Non_Wetland,Forest,NULL,NULL
12209,Water,Water,Shrubland,Water,Non_Wetland,Forest,NULL,Water
12210,Water,Water,Shrubland,Water,Non_Wetland,Forest,NULL,Forest
12211,Water,Water,Shrubland,Water,Non_Wetland,Forest,Shrubland,Forest
12212,Water,Water,Shrubland,Water,Non_Wetland,Forest,Water,Water
12213,Water,Water,Shrubland,Water,Non_Wetland,Forest,Water,Forest
12214,Water,Water,Grassland,NULL,Non_Wetland,Shrubland,Water,Water
12215,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
12216,Water,Water,Grassland,NULL,Non_Wetland,Forest,Water,Forest
12217,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,NULL,Water
12218,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
12219,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Water
12220,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
12221,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
12222,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
12223,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
12224,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
12225,Water,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
12226,Water,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
12227,Water,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
12228,Water,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Water
12229,Water,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
12230,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
12231,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
12232,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
12233,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
12234,Water,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
12235,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,NULL
12236,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
12237,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Cropland
12238,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
12239,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Water
12240,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Forest
12241,Water,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Water
12242,Water,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
12243,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
12244,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
12245,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Bareland
12246,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Water
12247,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
12248,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
12249,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
12250,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Water
12251,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12252,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
12253,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
12254,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Water
12255,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
12256,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Forest
12257,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,NULL
12258,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
12259,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Bareland
12260,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Water
12261,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
12262,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Forest,Water
12263,Water,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
12264,Water,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
12265,Water,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
12266,Water,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
12267,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
12268,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
12269,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
12270,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
12271,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
12272,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
12273,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
12274,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
12275,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
12276,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,NULL
12277,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
12278,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Cropland
12279,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Bareland
12280,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Water
12281,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
12282,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
12283,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
12284,Water,Water,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
12285,Water,Water,Cropland,NULL,Non_Wetland,Cropland,Water,Water
12286,Water,Water,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
12287,Water,Water,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
12288,Water,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Water
12289,Water,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
12290,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
12291,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
12292,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
12293,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Water
12294,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
12295,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Water
12296,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Water,NULL
12297,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
12298,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Bareland
12299,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Water
12300,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
12301,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
12302,Water,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
12303,Water,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
12304,Water,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
12305,Water,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
12306,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
12307,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Water
12308,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
12309,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
12310,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
12311,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
12312,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Built-up
12313,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
12314,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
12315,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
12316,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,NULL
12317,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
12318,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
12319,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Built-up
12320,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Water
12321,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
12322,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
12323,Water,Water,Cropland,NULL,Non_Wetland,Built-up,Built-up,Water
12324,Water,Water,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
12325,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,NULL
12326,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
12327,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Cropland
12328,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
12329,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Water
12330,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Forest
12331,Water,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,NULL
12332,Water,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
12333,Water,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Bareland
12334,Water,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Water
12335,Water,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Forest
12336,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
12337,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
12338,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Water
12339,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
12340,Water,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Water
12341,Water,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
12342,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,NULL
12343,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
12344,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Cropland
12345,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Wetland
12346,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Bareland
12347,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
12348,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Forest
12349,Water,Water,Cropland,NULL,Non_Wetland,Water,Forest,Grassland
12350,Water,Water,Cropland,NULL,Non_Wetland,Water,Forest,Water
12351,Water,Water,Cropland,NULL,Non_Wetland,Water,Forest,Forest
12352,Water,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
12353,Water,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Water
12354,Water,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
12355,Water,Water,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
12356,Water,Water,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
12357,Water,Water,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
12358,Water,Water,Cropland,NULL,Non_Wetland,Forest,Wetland,Water
12359,Water,Water,Cropland,NULL,Non_Wetland,Forest,Water,Cropland
12360,Water,Water,Cropland,NULL,Non_Wetland,Forest,Water,Water
12361,Water,Water,Cropland,NULL,Non_Wetland,Forest,Water,Forest
12362,Water,Water,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
12363,Water,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
12364,Water,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Water
12365,Water,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
12366,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
12367,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
12368,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
12369,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
12370,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Water
12371,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
12372,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Water
12373,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
12374,Water,Water,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
12375,Water,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
12376,Water,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
12377,Water,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Water
12378,Water,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Forest
12379,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
12380,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Water
12381,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Water,Water
12382,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Water,Forest
12383,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Water
12384,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Bareland
12385,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
12386,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Forest
12387,Water,Water,Cropland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
12388,Water,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Water
12389,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,NULL
12390,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
12391,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Wetland,Forest
12392,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Bareland,Water
12393,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,NULL
12394,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
12395,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
12396,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Water
12397,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
12398,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,NULL,Water
12399,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
12400,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Water
12401,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,Grassland
12402,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,Water
12403,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
12404,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Forest,Water
12405,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
12406,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
12407,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
12408,Water,Water,Cropland,Water,Non_Wetland,NULL,Grassland,Bareland
12409,Water,Water,Cropland,Water,Non_Wetland,NULL,Grassland,Water
12410,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Grassland
12411,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Cropland
12412,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Bareland
12413,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Water
12414,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Forest
12415,Water,Water,Cropland,Water,Non_Wetland,NULL,Forest,Water
12416,Water,Water,Cropland,Water,Non_Wetland,NULL,Forest,Forest
12417,Water,Water,Cropland,Water,Non_Wetland,Shrubland,NULL,Grassland
12418,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
12419,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Water
12420,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Forest
12421,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Grassland
12422,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Bareland
12423,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Water
12424,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Forest
12425,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Forest,Water
12426,Water,Water,Cropland,Water,Non_Wetland,Grassland,NULL,Water
12427,Water,Water,Cropland,Water,Non_Wetland,Grassland,Water,Bareland
12428,Water,Water,Cropland,Water,Non_Wetland,Cropland,Water,Water
12429,Water,Water,Cropland,Water,Non_Wetland,Wetland,NULL,Water
12430,Water,Water,Cropland,Water,Non_Wetland,Wetland,Shrubland,Water
12431,Water,Water,Cropland,Water,Non_Wetland,Wetland,Water,Water
12432,Water,Water,Cropland,Water,Non_Wetland,Wetland,Water,Forest
12433,Water,Water,Cropland,Water,Non_Wetland,Bareland,NULL,Water
12434,Water,Water,Cropland,Water,Non_Wetland,Bareland,Wetland,Water
12435,Water,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
12436,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
12437,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
12438,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Water
12439,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Forest
12440,Water,Water,Cropland,Water,Non_Wetland,Water,NULL,Grassland
12441,Water,Water,Cropland,Water,Non_Wetland,Water,NULL,Water
12442,Water,Water,Cropland,Water,Non_Wetland,Water,Shrubland,Grassland
12443,Water,Water,Cropland,Water,Non_Wetland,Water,Shrubland,Water
12444,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Water
12445,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Grassland
12446,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Bareland
12447,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Water
12448,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Forest
12449,Water,Water,Cropland,Water,Non_Wetland,Water,Forest,Water
12450,Water,Water,Cropland,Water,Non_Wetland,Forest,Shrubland,Water
12451,Water,Water,Cropland,Water,Non_Wetland,Forest,Water,Water
12452,Water,Water,Cropland,Water,Non_Wetland,Forest,Water,Forest
12453,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
12454,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
12455,Water,Water,Wetland,NULL,Wetland,NULL,Shrubland,Grassland
12456,Water,Water,Wetland,NULL,Wetland,NULL,Water,Water
12457,Water,Water,Wetland,NULL,Wetland,NULL,Water,Forest
12458,Water,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
12459,Water,Water,Wetland,NULL,Wetland,Shrubland,NULL,Water
12460,Water,Water,Wetland,NULL,Wetland,Shrubland,NULL,Forest
12461,Water,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Water
12462,Water,Water,Wetland,NULL,Wetland,Shrubland,Grassland,Water
12463,Water,Water,Wetland,NULL,Wetland,Shrubland,Water,Grassland
12464,Water,Water,Wetland,NULL,Wetland,Shrubland,Water,Water
12465,Water,Water,Wetland,NULL,Wetland,Shrubland,Water,Forest
12466,Water,Water,Wetland,NULL,Wetland,Wetland,NULL,Water
12467,Water,Water,Wetland,NULL,Wetland,Wetland,NULL,Forest
12468,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Water
12469,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Water
12470,Water,Water,Wetland,NULL,Wetland,Bareland,Forest,Bareland
12471,Water,Water,Wetland,NULL,Wetland,Water,NULL,NULL
12472,Water,Water,Wetland,NULL,Wetland,Water,NULL,Water
12473,Water,Water,Wetland,NULL,Wetland,Water,Shrubland,Grassland
12474,Water,Water,Wetland,NULL,Wetland,Water,Shrubland,Water
12475,Water,Water,Wetland,NULL,Wetland,Water,Shrubland,Forest
12476,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
12477,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Water
12478,Water,Water,Wetland,NULL,Wetland,Water,Water,Bareland
12479,Water,Water,Wetland,NULL,Wetland,Water,Water,Water
