Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MXT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MXT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MXT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MXT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MXT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MXT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MXT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MXT_M_R
16490,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
16491,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water,Shrubland,Cropland
16492,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water,Shrubland,Water
16493,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
16494,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Cropland
16495,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Wetland
16496,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Water
16497,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
16498,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Cropland
16499,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
16500,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Water
16501,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Forest,NULL,Grassland
16502,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Cropland
16503,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
16504,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
16505,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
16506,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
16507,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,NULL
16508,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
16509,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Cropland
16510,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Wetland
16511,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Bareland
16512,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Water
16513,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,Bareland,Bareland
16514,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,Water,Grassland
16515,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,Water,Water
16516,Bareland,NULL,Cropland,Water,Non_Wetland,Shrubland,NULL,Grassland
16517,Bareland,NULL,Cropland,Water,Non_Wetland,Shrubland,NULL,Wetland
16518,Bareland,NULL,Cropland,Water,Non_Wetland,Shrubland,NULL,Bareland
16519,Bareland,NULL,Cropland,Water,Non_Wetland,Shrubland,NULL,Water
16520,Bareland,NULL,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
16521,Bareland,NULL,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Water
16522,Bareland,NULL,Cropland,Water,Non_Wetland,Shrubland,Grassland,Grassland
16523,Bareland,NULL,Cropland,Water,Non_Wetland,Shrubland,Grassland,Cropland
16524,Bareland,NULL,Cropland,Water,Non_Wetland,Shrubland,Grassland,Wetland
16525,Bareland,NULL,Cropland,Water,Non_Wetland,Shrubland,Grassland,Water
16526,Bareland,NULL,Cropland,Water,Non_Wetland,Shrubland,Bareland,Bareland
16527,Bareland,NULL,Cropland,Water,Non_Wetland,Shrubland,Water,Grassland
16528,Bareland,NULL,Cropland,Water,Non_Wetland,Shrubland,Water,Bareland
16529,Bareland,NULL,Cropland,Water,Non_Wetland,Shrubland,Water,Water
16530,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
16531,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Wetland
16532,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Bareland
16533,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Water
16534,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,Shrubland,Grassland
16535,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
16536,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Cropland
16537,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Wetland
16538,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Bareland
16539,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
16540,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
16541,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Cropland
16542,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Bareland
16543,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Water
16544,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,NULL,Grassland
16545,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,NULL,Wetland
16546,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,NULL,Bareland
16547,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,NULL,Water
16548,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
16549,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Water
16550,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
16551,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
16552,Bareland,NULL,Cropland,Water,Non_Wetland,Water,NULL,Grassland
16553,Bareland,NULL,Cropland,Water,Non_Wetland,Water,NULL,Wetland
16554,Bareland,NULL,Cropland,Water,Non_Wetland,Water,NULL,Bareland
16555,Bareland,NULL,Cropland,Water,Non_Wetland,Water,NULL,Water
16556,Bareland,NULL,Cropland,Water,Non_Wetland,Water,Shrubland,Grassland
16557,Bareland,NULL,Cropland,Water,Non_Wetland,Water,Shrubland,Water
16558,Bareland,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
16559,Bareland,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Wetland
16560,Bareland,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Bareland
16561,Bareland,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Water
16562,Bareland,NULL,Cropland,Water,Non_Wetland,Water,Water,Grassland
16563,Bareland,NULL,Cropland,Water,Non_Wetland,Water,Water,Wetland
16564,Bareland,NULL,Cropland,Water,Non_Wetland,Water,Water,Bareland
16565,Bareland,NULL,Cropland,Water,Non_Wetland,Water,Water,Water
16566,Bareland,NULL,Cropland,Water,Non_Wetland,Forest,NULL,Grassland
16567,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
16568,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
16569,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
16570,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
16571,Bareland,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Grassland
16572,Bareland,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Bareland
16573,Bareland,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Water
16574,Bareland,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
16575,Bareland,NULL,Wetland,NULL,Wetland,NULL,Grassland,Cropland
16576,Bareland,NULL,Wetland,NULL,Wetland,NULL,Grassland,Water
16577,Bareland,NULL,Wetland,NULL,Wetland,NULL,Water,Grassland
16578,Bareland,NULL,Wetland,NULL,Wetland,NULL,Water,Wetland
16579,Bareland,NULL,Wetland,NULL,Wetland,NULL,Water,Bareland
16580,Bareland,NULL,Wetland,NULL,Wetland,NULL,Water,Water
16581,Bareland,NULL,Wetland,NULL,Wetland,NULL,Forest,Grassland
16582,Bareland,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
16583,Bareland,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Water
16584,Bareland,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Forest
16585,Bareland,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
16586,Bareland,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
16587,Bareland,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
16588,Bareland,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Cropland
16589,Bareland,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Water
16590,Bareland,NULL,Wetland,NULL,Wetland,Shrubland,Bareland,Forest
16591,Bareland,NULL,Wetland,NULL,Wetland,Shrubland,Water,Grassland
16592,Bareland,NULL,Wetland,NULL,Wetland,Shrubland,Water,Water
16593,Bareland,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
16594,Bareland,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
16595,Bareland,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Water
16596,Bareland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
16597,Bareland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Cropland
16598,Bareland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Bareland
16599,Bareland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Water
16600,Bareland,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
16601,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
16602,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Water
16603,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
16604,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
16605,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Water,Cropland
16606,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Water,Bareland
16607,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Water,Water
16608,Bareland,NULL,Wetland,NULL,Wetland,Water,NULL,NULL
16609,Bareland,NULL,Wetland,NULL,Wetland,Water,NULL,Grassland
16610,Bareland,NULL,Wetland,NULL,Wetland,Water,NULL,Water
16611,Bareland,NULL,Wetland,NULL,Wetland,Water,Shrubland,NULL
16612,Bareland,NULL,Wetland,NULL,Wetland,Water,Shrubland,Grassland
16613,Bareland,NULL,Wetland,NULL,Wetland,Water,Shrubland,Water
16614,Bareland,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
16615,Bareland,NULL,Wetland,NULL,Wetland,Water,Grassland,Bareland
16616,Bareland,NULL,Wetland,NULL,Wetland,Water,Grassland,Water
16617,Bareland,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
16618,Bareland,NULL,Wetland,NULL,Wetland,Water,Water,Water
16619,Bareland,NULL,Wetland,NULL,Wetland,Forest,Water,Grassland
16620,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
16621,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
16622,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
16623,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
16624,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
16625,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,Shrubland,NULL
16626,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,Shrubland,Grassland
16627,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,Shrubland,Wetland
16628,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,Shrubland,Water
16629,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
16630,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Cropland
16631,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Wetland
16632,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Water
16633,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,Water,Grassland
16634,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,Water,Water
16635,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,Forest,Grassland
16636,Bareland,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,Grassland
16637,Bareland,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,Cropland
16638,Bareland,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,Wetland
16639,Bareland,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,Water
16640,Bareland,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
16641,Bareland,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Wetland
16642,Bareland,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Water
16643,Bareland,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
16644,Bareland,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,Grassland
16645,Bareland,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,Cropland
16646,Bareland,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,Bareland
16647,Bareland,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,Water
16648,Bareland,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
16649,Bareland,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Cropland
16650,Bareland,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Bareland
16651,Bareland,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Water
16652,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
16653,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Cropland
16654,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Wetland
16655,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Bareland
16656,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Water
16657,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland,Shrubland,Grassland
16658,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
16659,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Cropland
16660,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
16661,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Bareland
16662,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Water
16663,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
16664,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
16665,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
16666,Bareland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Grassland
16667,Bareland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Cropland
16668,Bareland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Wetland
16669,Bareland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Bareland
16670,Bareland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Water
16671,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Shrubland,NULL
16672,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Shrubland,Cropland
16673,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Shrubland,Wetland
16674,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Shrubland,Water
16675,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
16676,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Cropland
16677,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
16678,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Water
16679,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
16680,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Water,Cropland
16681,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
16682,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Water,Bareland
16683,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
16684,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Forest,Cropland
16685,Bareland,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Water
16686,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
16687,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
16688,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
16689,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
16690,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
16691,Bareland,NULL,Wetland,Water,Wetland,NULL,Shrubland,Water
16692,Bareland,NULL,Wetland,Water,Wetland,NULL,Grassland,Grassland
16693,Bareland,NULL,Wetland,Water,Wetland,NULL,Grassland,Wetland
16694,Bareland,NULL,Wetland,Water,Wetland,NULL,Grassland,Bareland
16695,Bareland,NULL,Wetland,Water,Wetland,NULL,Grassland,Water
16696,Bareland,NULL,Wetland,Water,Wetland,NULL,Water,Grassland
16697,Bareland,NULL,Wetland,Water,Wetland,NULL,Water,Water
16698,Bareland,NULL,Wetland,Water,Wetland,NULL,Forest,Bareland
16699,Bareland,NULL,Wetland,Water,Wetland,Shrubland,NULL,Grassland
16700,Bareland,NULL,Wetland,Water,Wetland,Shrubland,NULL,Water
16701,Bareland,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
16702,Bareland,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Water
16703,Bareland,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Grassland
16704,Bareland,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Wetland
16705,Bareland,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Bareland
16706,Bareland,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Water
16707,Bareland,NULL,Wetland,Water,Wetland,Shrubland,Water,Grassland
16708,Bareland,NULL,Wetland,Water,Wetland,Shrubland,Water,Bareland
16709,Bareland,NULL,Wetland,Water,Wetland,Shrubland,Water,Water
16710,Bareland,NULL,Wetland,Water,Wetland,Grassland,NULL,Grassland
16711,Bareland,NULL,Wetland,Water,Wetland,Grassland,NULL,Cropland
16712,Bareland,NULL,Wetland,Water,Wetland,Grassland,NULL,Bareland
16713,Bareland,NULL,Wetland,Water,Wetland,Grassland,NULL,Water
16714,Bareland,NULL,Wetland,Water,Wetland,Grassland,Shrubland,Grassland
16715,Bareland,NULL,Wetland,Water,Wetland,Grassland,Shrubland,Water
16716,Bareland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
16717,Bareland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Cropland
16718,Bareland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Wetland
16719,Bareland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Water
16720,Bareland,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
16721,Bareland,NULL,Wetland,Water,Wetland,Grassland,Water,Water
16722,Bareland,NULL,Wetland,Water,Wetland,Bareland,NULL,Water
16723,Bareland,NULL,Wetland,Water,Wetland,Bareland,Shrubland,Water
16724,Bareland,NULL,Wetland,Water,Wetland,Bareland,Grassland,Grassland
16725,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Bareland
16726,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Water
16727,Bareland,NULL,Wetland,Water,Wetland,Water,NULL,NULL
16728,Bareland,NULL,Wetland,Water,Wetland,Water,NULL,Grassland
16729,Bareland,NULL,Wetland,Water,Wetland,Water,NULL,Wetland
16730,Bareland,NULL,Wetland,Water,Wetland,Water,NULL,Bareland
16731,Bareland,NULL,Wetland,Water,Wetland,Water,NULL,Water
16732,Bareland,NULL,Wetland,Water,Wetland,Water,Shrubland,Wetland
16733,Bareland,NULL,Wetland,Water,Wetland,Water,Shrubland,Water
16734,Bareland,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
16735,Bareland,NULL,Wetland,Water,Wetland,Water,Grassland,Wetland
16736,Bareland,NULL,Wetland,Water,Wetland,Water,Grassland,Bareland
16737,Bareland,NULL,Wetland,Water,Wetland,Water,Grassland,Water
16738,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Grassland
16739,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Wetland
16740,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Bareland
16741,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Water
16742,Bareland,NULL,Wetland,Water,Wetland,Water,Forest,Wetland
16743,Bareland,NULL,Wetland,Water,Wetland,Water,Forest,Water
16744,Bareland,NULL,Wetland,Water,Wetland,Forest,NULL,Water
16745,Bareland,NULL,Wetland,Water,Wetland,Forest,Grassland,Water
16746,Bareland,NULL,Wetland,Water,Wetland,Forest,Water,Grassland
16747,Bareland,NULL,Wetland,Water,Wetland,Forest,Water,Wetland
16748,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
16749,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
16750,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Shrubland,Grassland
16751,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
16752,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Cropland
16753,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Bareland
16754,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Water
16755,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Bareland,NULL
16756,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Bareland,Grassland
16757,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Bareland,Bareland
16758,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Built-up,Bareland
16759,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Water,Bareland
16760,Bareland,NULL,Bareland,NULL,Non_Wetland,Shrubland,NULL,Grassland
16761,Bareland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
16762,Bareland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
16763,Bareland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,NULL
16764,Bareland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
16765,Bareland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Bareland,NULL
16766,Bareland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
16767,Bareland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
16768,Bareland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
16769,Bareland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Water,Bareland
16770,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
16771,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Cropland
16772,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,NULL
16773,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
16774,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Cropland
16775,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,NULL
16776,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
16777,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Bareland
16778,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Built-up,Bareland
16779,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
16780,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Cropland
16781,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
16782,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
16783,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
16784,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
16785,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Cropland
16786,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
16787,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,NULL
16788,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
16789,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
16790,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Built-up
16791,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
16792,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
16793,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Built-up
16794,Bareland,NULL,Bareland,NULL,Non_Wetland,Built-up,Grassland,Cropland
16795,Bareland,NULL,Bareland,NULL,Non_Wetland,Built-up,Bareland,Bareland
16796,Bareland,NULL,Bareland,NULL,Non_Wetland,Built-up,Built-up,Grassland
16797,Bareland,NULL,Bareland,NULL,Non_Wetland,Built-up,Built-up,Cropland
16798,Bareland,NULL,Bareland,NULL,Non_Wetland,Built-up,Built-up,Bareland
16799,Bareland,NULL,Bareland,NULL,Non_Wetland,Built-up,Built-up,Built-up
16800,Bareland,NULL,Bareland,NULL,Non_Wetland,Water,NULL,Water
16801,Bareland,NULL,Bareland,NULL,Non_Wetland,Water,Shrubland,Bareland
16802,Bareland,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Water
16803,Bareland,NULL,Bareland,NULL,Non_Wetland,Water,Bareland,NULL
16804,Bareland,NULL,Bareland,NULL,Non_Wetland,Water,Bareland,Grassland
16805,Bareland,NULL,Bareland,NULL,Non_Wetland,Water,Bareland,Bareland
16806,Bareland,NULL,Bareland,NULL,Non_Wetland,Water,Water,Grassland
16807,Bareland,NULL,Bareland,NULL,Non_Wetland,Water,Water,Bareland
16808,Bareland,NULL,Bareland,NULL,Non_Wetland,Water,Water,Water
16809,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
16810,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
16811,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
16812,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Water,Grassland
16813,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
16814,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
16815,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
16816,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
