Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KRA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KRA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KRA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KRA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KRA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KRA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KRA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KRA_M_R
5240,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
5241,Water,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
5242,Water,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
5243,Water,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Cropland
5244,Water,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Wetland
5245,Water,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
5246,Water,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Water
5247,Water,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
5248,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
5249,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
5250,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
5251,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
5252,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
5253,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
5254,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Cropland
5255,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
5256,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
5257,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
5258,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Forest
5259,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Bareland
5260,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Water
5261,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
5262,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
5263,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
5264,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Water
5265,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
5266,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
5267,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
5268,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Grassland
5269,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Wetland
5270,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Water
5271,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
5272,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
5273,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
5274,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
5275,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
5276,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
5277,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
5278,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
5279,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
5280,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5281,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
5282,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
5283,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Bareland
5284,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Forest
5285,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
5286,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Bareland
5287,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Water
5288,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
5289,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
5290,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
5291,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
5292,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
5293,Water,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
5294,Water,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Water,Cropland
5295,Water,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Water,Wetland
5296,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
5297,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
5298,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
5299,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
5300,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Water
5301,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Forest
5302,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
5303,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Water
5304,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Forest
5305,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
5306,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
5307,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
5308,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
5309,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Forest
5310,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
5311,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Forest
5312,Water,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
5313,Water,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Water
5314,Water,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Forest
5315,Water,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
5316,Water,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Bareland
5317,Water,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Water
5318,Water,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Forest
5319,Water,NULL,Shrubland,Water,Non_Wetland,Water,Water,Grassland
5320,Water,NULL,Shrubland,Water,Non_Wetland,Water,Water,Bareland
5321,Water,NULL,Shrubland,Water,Non_Wetland,Water,Water,Water
5322,Water,NULL,Shrubland,Water,Non_Wetland,Water,Water,Forest
5323,Water,NULL,Shrubland,Water,Non_Wetland,Forest,NULL,Grassland
5324,Water,NULL,Shrubland,Water,Non_Wetland,Forest,NULL,Forest
5325,Water,NULL,Shrubland,Water,Non_Wetland,Forest,Water,Forest
5326,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
5327,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
5328,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Bareland
5329,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
5330,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Water,Grassland
5331,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Water,Forest
5332,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
5333,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
5334,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5335,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
5336,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
5337,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
5338,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Water
5339,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
5340,Water,NULL,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
5341,Water,NULL,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
5342,Water,NULL,Grassland,NULL,Non_Wetland,Water,Water,Water
5343,Water,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
5344,Water,NULL,Grassland,Water,Non_Wetland,NULL,Water,Grassland
5345,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
5346,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
5347,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
5348,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
5349,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
5350,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
5351,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
5352,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
5353,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
5354,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
5355,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
5356,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
5357,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
5358,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Water
5359,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Forest
5360,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
5361,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
5362,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5363,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
5364,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
5365,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
5366,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5367,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5368,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
5369,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
5370,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5371,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
5372,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Water
5373,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
5374,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
5375,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5376,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
5377,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
5378,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5379,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
5380,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
5381,Water,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
5382,Water,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
5383,Water,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
5384,Water,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Cropland
5385,Water,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
5386,Water,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Water
5387,Water,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Forest
5388,Water,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
5389,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
5390,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
5391,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Water
5392,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
5393,Water,NULL,Cropland,NULL,Non_Wetland,Water,Bareland,Grassland
5394,Water,NULL,Cropland,NULL,Non_Wetland,Water,Built-up,Grassland
5395,Water,NULL,Cropland,NULL,Non_Wetland,Water,Water,Grassland
5396,Water,NULL,Cropland,NULL,Non_Wetland,Water,Water,Bareland
5397,Water,NULL,Cropland,NULL,Non_Wetland,Water,Water,Water
5398,Water,NULL,Cropland,NULL,Non_Wetland,Water,Water,Forest
5399,Water,NULL,Cropland,NULL,Non_Wetland,Water,Forest,Bareland
5400,Water,NULL,Cropland,NULL,Non_Wetland,Water,Forest,Water
5401,Water,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
5402,Water,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
5403,Water,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
5404,Water,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Bareland
5405,Water,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
5406,Water,NULL,Cropland,NULL,Non_Wetland,Forest,Water,Wetland
5407,Water,NULL,Cropland,NULL,Non_Wetland,Forest,Water,Bareland
5408,Water,NULL,Cropland,NULL,Non_Wetland,Forest,Water,Forest
5409,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
5410,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
5411,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
5412,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
5413,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
5414,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
5415,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Bareland
5416,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
5417,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5418,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
5419,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Water
5420,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Forest
5421,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
5422,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Water
5423,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
5424,Water,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
5425,Water,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Water
5426,Water,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Forest
5427,Water,NULL,Cropland,Water,Non_Wetland,NULL,Water,Grassland
5428,Water,NULL,Cropland,Water,Non_Wetland,NULL,Water,Bareland
5429,Water,NULL,Cropland,Water,Non_Wetland,NULL,Water,Forest
5430,Water,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
5431,Water,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
5432,Water,NULL,Cropland,Water,Non_Wetland,Water,NULL,Grassland
5433,Water,NULL,Cropland,Water,Non_Wetland,Water,NULL,Water
5434,Water,NULL,Cropland,Water,Non_Wetland,Water,NULL,Forest
5435,Water,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
5436,Water,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Bareland
5437,Water,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Water
5438,Water,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Forest
5439,Water,NULL,Cropland,Water,Non_Wetland,Water,Water,Grassland
5440,Water,NULL,Cropland,Water,Non_Wetland,Water,Water,Bareland
5441,Water,NULL,Cropland,Water,Non_Wetland,Water,Water,Water
5442,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
5443,Water,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
5444,Water,NULL,Wetland,NULL,Wetland,NULL,Grassland,Water
5445,Water,NULL,Wetland,NULL,Wetland,NULL,Water,Grassland
5446,Water,NULL,Wetland,NULL,Wetland,NULL,Water,Water
5447,Water,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
5448,Water,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
5449,Water,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
5450,Water,NULL,Wetland,NULL,Wetland,Water,NULL,Grassland
5451,Water,NULL,Wetland,NULL,Wetland,Water,NULL,Water
5452,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
5453,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Water
5454,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
5455,Water,NULL,Wetland,NULL,Wetland,Water,Water,Forest
5456,Water,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
5457,Water,NULL,Wetland,NULL,Wetland,Forest,Water,Forest
5458,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
5459,Water,NULL,Wetland,Non_Water,Wetland,NULL,Water,Grassland
5460,Water,NULL,Wetland,Non_Water,Wetland,NULL,Water,Forest
5461,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
5462,Water,NULL,Wetland,Non_Water,Wetland,Water,NULL,Water
5463,Water,NULL,Wetland,Non_Water,Wetland,Water,NULL,Forest
5464,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
5465,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
5466,Water,NULL,Wetland,Water,Wetland,NULL,Grassland,Grassland
5467,Water,NULL,Wetland,Water,Wetland,NULL,Grassland,Water
5468,Water,NULL,Wetland,Water,Wetland,NULL,Grassland,Forest
5469,Water,NULL,Wetland,Water,Wetland,NULL,Water,Grassland
5470,Water,NULL,Wetland,Water,Wetland,NULL,Water,Water
5471,Water,NULL,Wetland,Water,Wetland,NULL,Water,Forest
5472,Water,NULL,Wetland,Water,Wetland,NULL,Forest,Forest
5473,Water,NULL,Wetland,Water,Wetland,Grassland,NULL,Forest
5474,Water,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
5475,Water,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
5476,Water,NULL,Wetland,Water,Wetland,Water,NULL,Water
5477,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Water
5478,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Forest
5479,Water,NULL,Wetland,Water,Wetland,Water,Water,Grassland
5480,Water,NULL,Wetland,Water,Wetland,Water,Water,Wetland
5481,Water,NULL,Wetland,Water,Wetland,Water,Water,Bareland
5482,Water,NULL,Wetland,Water,Wetland,Water,Water,Water
5483,Water,NULL,Wetland,Water,Wetland,Water,Water,Forest
5484,Water,NULL,Wetland,Water,Wetland,Forest,Grassland,Forest
5485,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
5486,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Water,Grassland
5487,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5488,Water,NULL,Bareland,NULL,Non_Wetland,Water,NULL,Grassland
5489,Water,NULL,Bareland,NULL,Non_Wetland,Water,NULL,Water
5490,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
5491,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Water
5492,Water,NULL,Bareland,NULL,Non_Wetland,Water,Built-up,Water
5493,Water,NULL,Bareland,NULL,Non_Wetland,Water,Water,Grassland
5494,Water,NULL,Bareland,NULL,Non_Wetland,Water,Water,Water
5495,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,Water,Grassland
5496,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Grassland,Grassland
5497,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Grassland,Bareland
5498,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
5499,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Bareland
5500,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Water
5501,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
5502,Water,NULL,Bareland,Water,Non_Wetland,NULL,Water,Grassland
5503,Water,NULL,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
5504,Water,NULL,Bareland,Water,Non_Wetland,Water,NULL,Water
5505,Water,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
5506,Water,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Bareland
5507,Water,NULL,Bareland,Water,Non_Wetland,Water,Water,Grassland
5508,Water,NULL,Bareland,Water,Non_Wetland,Water,Water,Water
5509,Water,NULL,Bareland,Water,Non_Wetland,Water,Water,Forest
5510,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
5511,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
5512,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Water
5513,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
5514,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Built-up
5515,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Forest
5516,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
5517,Water,NULL,Built-up,NULL,Non_Wetland,Water,NULL,Forest
5518,Water,NULL,Built-up,NULL,Non_Wetland,Water,Shrubland,Cropland
5519,Water,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
5520,Water,NULL,Built-up,NULL,Non_Wetland,Water,Built-up,Forest
5521,Water,NULL,Built-up,NULL,Non_Wetland,Water,Water,Water
5522,Water,NULL,Built-up,Non_Water,Non_Wetland,Water,Water,Water
5523,Water,NULL,Built-up,Water,Non_Wetland,Water,Grassland,Water
5524,Water,NULL,Built-up,Water,Non_Wetland,Water,Water,Water
5525,Water,NULL,Water,NULL,Water,NULL,NULL,Bareland
5526,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
5527,Water,NULL,Water,NULL,Water,NULL,Grassland,Grassland
5528,Water,NULL,Water,NULL,Water,NULL,Grassland,Forest
5529,Water,NULL,Water,NULL,Water,NULL,Water,Grassland
5530,Water,NULL,Water,NULL,Water,NULL,Water,Forest
5531,Water,NULL,Water,NULL,Water,Grassland,NULL,Grassland
5532,Water,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
5533,Water,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
5534,Water,NULL,Water,NULL,Water,Bareland,Grassland,Forest
5535,Water,NULL,Water,NULL,Water,Bareland,Forest,Grassland
5536,Water,NULL,Water,NULL,Water,Bareland,Forest,Forest
5537,Water,NULL,Water,NULL,Water,Water,NULL,Water
5538,Water,NULL,Water,NULL,Water,Water,NULL,Forest
5539,Water,NULL,Water,NULL,Water,Water,Grassland,Grassland
5540,Water,NULL,Water,NULL,Water,Water,Grassland,Bareland
5541,Water,NULL,Water,NULL,Water,Water,Grassland,Water
5542,Water,NULL,Water,NULL,Water,Water,Grassland,Forest
5543,Water,NULL,Water,NULL,Water,Water,Water,Grassland
5544,Water,NULL,Water,NULL,Water,Water,Water,Bareland
5545,Water,NULL,Water,NULL,Water,Water,Water,Water
5546,Water,NULL,Water,NULL,Water,Water,Water,Forest
5547,Water,NULL,Water,NULL,Water,Water,Forest,Grassland
5548,Water,NULL,Water,NULL,Water,Water,Forest,Wetland
5549,Water,NULL,Water,NULL,Water,Water,Forest,Forest
5550,Water,NULL,Water,NULL,Water,Forest,NULL,Forest
5551,Water,NULL,Water,Non_Water,Water,NULL,Grassland,Water
5552,Water,NULL,Water,Non_Water,Water,NULL,Grassland,Forest
5553,Water,NULL,Water,Non_Water,Water,Grassland,Grassland,Grassland
5554,Water,NULL,Water,Non_Water,Water,Water,NULL,Forest
5555,Water,NULL,Water,Non_Water,Water,Water,Grassland,Bareland
5556,Water,NULL,Water,Non_Water,Water,Water,Wetland,Forest
5557,Water,NULL,Water,Non_Water,Water,Water,Water,Grassland
5558,Water,NULL,Water,Non_Water,Water,Water,Water,Water
5559,Water,NULL,Water,Non_Water,Water,Water,Water,Forest
5560,Water,NULL,Water,Non_Water,Water,Forest,Water,Water
5561,Water,NULL,Water,Non_Water,Water,Forest,Water,Forest
5562,Water,NULL,Water,Water,Water,NULL,NULL,Water
5563,Water,NULL,Water,Water,Water,NULL,NULL,Forest
5564,Water,NULL,Water,Water,Water,NULL,Grassland,Grassland
5565,Water,NULL,Water,Water,Water,NULL,Grassland,Water
5566,Water,NULL,Water,Water,Water,NULL,Grassland,Forest
5567,Water,NULL,Water,Water,Water,NULL,Water,Grassland
5568,Water,NULL,Water,Water,Water,NULL,Water,Water
5569,Water,NULL,Water,Water,Water,NULL,Water,Forest
5570,Water,NULL,Water,Water,Water,Wetland,Water,Grassland
5571,Water,NULL,Water,Water,Water,Water,NULL,Grassland
5572,Water,NULL,Water,Water,Water,Water,NULL,Water
5573,Water,NULL,Water,Water,Water,Water,NULL,Forest
5574,Water,NULL,Water,Water,Water,Water,Grassland,Grassland
5575,Water,NULL,Water,Water,Water,Water,Grassland,Bareland
5576,Water,NULL,Water,Water,Water,Water,Grassland,Water
5577,Water,NULL,Water,Water,Water,Water,Water,Grassland
5578,Water,NULL,Water,Water,Water,Water,Water,Wetland
5579,Water,NULL,Water,Water,Water,Water,Water,Bareland
5580,Water,NULL,Water,Water,Water,Water,Water,Water
5581,Water,NULL,Water,Water,Water,Water,Water,Forest
5582,Water,NULL,Water,Water,Water,Water,Forest,Water
5583,Water,NULL,Water,Water,Water,Forest,Water,Grassland
5584,Water,NULL,Water,Water,Water,Forest,Water,Wetland
5585,Water,NULL,Water,Water,Water,Forest,Water,Water
5586,Water,NULL,Water,Water,Water,Forest,Water,Forest
5587,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
5588,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
5589,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
5590,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
5591,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
5592,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
5593,Water,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
5594,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
5595,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Bareland
5596,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Water
5597,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
