Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LZE_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LZE_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LZE_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LZE_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LZE_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LZE_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LZE_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LZE_M_R
5501,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
5502,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
5503,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
5504,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Cropland
5505,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
5506,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
5507,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
5508,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Wetland
5509,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
5510,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
5511,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
5512,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
5513,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Water
5514,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
5515,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5516,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5517,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
5518,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5519,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
5520,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5521,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
5522,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
5523,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5524,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
5525,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
5526,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
5527,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Cropland
5528,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Water,Water
5529,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
5530,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
5531,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Cropland
5532,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
5533,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
5534,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5535,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
5536,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
5537,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
5538,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
5539,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
5540,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
5541,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5542,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5543,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
5544,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
5545,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
5546,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
5547,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5548,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5549,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5550,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
5551,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
5552,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
5553,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5554,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
5555,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
5556,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5557,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
5558,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
5559,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
5560,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
5561,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
5562,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
5563,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Cropland
5564,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
5565,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
5566,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
5567,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
5568,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
5569,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
5570,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
5571,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
5572,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Built-up
5573,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
5574,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
5575,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
5576,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
5577,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Bareland
5578,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
5579,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
5580,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5581,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
5582,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
5583,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Built-up
5584,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
5585,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Cropland
5586,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
5587,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
5588,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Bareland
5589,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Forest
5590,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Built-up,Grassland
5591,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Built-up,Cropland
5592,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Water,Grassland
5593,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Water,Cropland
5594,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,NULL
5595,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
5596,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
5597,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
5598,Cropland,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
5599,Cropland,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Cropland
5600,Cropland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
5601,Cropland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
5602,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
5603,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
5604,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
5605,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
5606,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
5607,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
5608,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
5609,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
5610,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5611,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
5612,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
5613,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
5614,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
5615,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
5616,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5617,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
5618,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5619,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
5620,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
5621,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
5622,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5623,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Cropland
5624,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
5625,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5626,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
5627,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5628,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
5629,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
5630,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
5631,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
5632,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
5633,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
5634,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
5635,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Cropland
5636,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
5637,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,NULL
5638,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
5639,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Cropland
5640,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Built-up
5641,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
5642,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
5643,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
5644,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5645,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
5646,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
5647,Cropland,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
5648,Cropland,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Cropland
5649,Cropland,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
5650,Cropland,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Water
5651,Cropland,Cropland,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
5652,Cropland,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
5653,Cropland,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
5654,Cropland,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Water
5655,Cropland,Cropland,Cropland,NULL,Non_Wetland,Water,Water,Water
5656,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
5657,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
5658,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
5659,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
5660,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
5661,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Water
5662,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
5663,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
5664,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
5665,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5666,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
5667,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
5668,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
5669,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Water
5670,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Water,NULL,Water
5671,Cropland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
5672,Cropland,Cropland,Cropland,Water,Non_Wetland,NULL,Shrubland,Cropland
5673,Cropland,Cropland,Cropland,Water,Non_Wetland,NULL,Shrubland,Water
5674,Cropland,Cropland,Cropland,Water,Non_Wetland,NULL,Shrubland,Forest
5675,Cropland,Cropland,Cropland,Water,Non_Wetland,NULL,Grassland,Water
5676,Cropland,Cropland,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
5677,Cropland,Cropland,Cropland,Water,Non_Wetland,Grassland,NULL,Cropland
5678,Cropland,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
5679,Cropland,Cropland,Cropland,Water,Non_Wetland,Grassland,Water,Cropland
5680,Cropland,Cropland,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
5681,Cropland,Cropland,Cropland,Water,Non_Wetland,Bareland,Water,Water
5682,Cropland,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
5683,Cropland,Cropland,Wetland,NULL,Wetland,Bareland,Shrubland,Water
5684,Cropland,Cropland,Wetland,NULL,Wetland,Bareland,Water,Water
5685,Cropland,Cropland,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
5686,Cropland,Cropland,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
5687,Cropland,Cropland,Wetland,Water,Wetland,NULL,Water,Water
5688,Cropland,Cropland,Wetland,Water,Wetland,Shrubland,Shrubland,Water
5689,Cropland,Cropland,Wetland,Water,Wetland,Grassland,NULL,Grassland
5690,Cropland,Cropland,Wetland,Water,Wetland,Grassland,Shrubland,Grassland
5691,Cropland,Cropland,Wetland,Water,Wetland,Grassland,Shrubland,Water
5692,Cropland,Cropland,Wetland,Water,Wetland,Grassland,Grassland,Grassland
5693,Cropland,Cropland,Wetland,Water,Wetland,Grassland,Water,Grassland
5694,Cropland,Cropland,Wetland,Water,Wetland,Grassland,Water,Water
5695,Cropland,Cropland,Wetland,Water,Wetland,Bareland,Water,Water
5696,Cropland,Cropland,Wetland,Water,Wetland,Water,Water,Water
5697,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
5698,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
5699,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,Shrubland,Grassland
5700,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
5701,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,Grassland,Cropland
5702,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,Grassland,Bareland
5703,Cropland,Cropland,Bareland,NULL,Non_Wetland,Shrubland,NULL,Water
5704,Cropland,Cropland,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5705,Cropland,Cropland,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
5706,Cropland,Cropland,Bareland,NULL,Non_Wetland,Grassland,NULL,Cropland
5707,Cropland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5708,Cropland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5709,Cropland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5710,Cropland,Cropland,Bareland,NULL,Non_Wetland,Cropland,NULL,NULL
5711,Cropland,Cropland,Bareland,NULL,Non_Wetland,Cropland,NULL,Grassland
5712,Cropland,Cropland,Bareland,NULL,Non_Wetland,Cropland,NULL,Cropland
5713,Cropland,Cropland,Bareland,NULL,Non_Wetland,Cropland,NULL,Bareland
5714,Cropland,Cropland,Bareland,NULL,Non_Wetland,Cropland,Grassland,NULL
5715,Cropland,Cropland,Bareland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5716,Cropland,Cropland,Bareland,NULL,Non_Wetland,Cropland,Grassland,Cropland
5717,Cropland,Cropland,Bareland,NULL,Non_Wetland,Cropland,Grassland,Bareland
5718,Cropland,Cropland,Bareland,NULL,Non_Wetland,Cropland,Bareland,Grassland
5719,Cropland,Cropland,Bareland,NULL,Non_Wetland,Bareland,NULL,NULL
5720,Cropland,Cropland,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
5721,Cropland,Cropland,Bareland,NULL,Non_Wetland,Bareland,NULL,Cropland
5722,Cropland,Cropland,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
5723,Cropland,Cropland,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5724,Cropland,Cropland,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
5725,Cropland,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,NULL
5726,Cropland,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5727,Cropland,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Cropland
5728,Cropland,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5729,Cropland,Cropland,Bareland,NULL,Non_Wetland,Bareland,Bareland,NULL
5730,Cropland,Cropland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5731,Cropland,Cropland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5732,Cropland,Cropland,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
5733,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
5734,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5735,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
5736,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
5737,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
5738,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
5739,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Shrubland,NULL
5740,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
5741,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
5742,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Cropland
5743,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
5744,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
5745,Cropland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
5746,Cropland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5747,Cropland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5748,Cropland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Bareland,NULL
5749,Cropland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
5750,Cropland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Water,Grassland
5751,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
5752,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
5753,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
5754,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
5755,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
5756,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
5757,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
5758,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5759,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5760,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Bareland
5761,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
5762,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
5763,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
5764,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
5765,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
5766,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
5767,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
5768,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
5769,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
5770,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
5771,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
5772,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,NULL
5773,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
5774,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
5775,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Bareland
5776,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Shrubland,Grassland
5777,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Shrubland,Cropland
5778,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Shrubland,Bareland
5779,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,NULL
5780,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
5781,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Cropland
5782,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Bareland
5783,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Bareland,Grassland
5784,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Bareland,Bareland
5785,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
5786,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
5787,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
5788,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
5789,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
5790,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Water
5791,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
5792,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5793,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Cropland
5794,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Bareland
5795,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
5796,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
5797,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
5798,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
5799,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
5800,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
5801,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
