Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KGE_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KGE_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KGE_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KGE_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KGE_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KGE_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KGE_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KGE_M_R
13689,Water,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Water
13690,Water,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
13691,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
13692,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Water
13693,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
13694,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
13695,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Water
13696,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
13697,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Forest
13698,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
13699,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Water
13700,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
13701,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
13702,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Forest,Water
13703,Water,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
13704,Water,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
13705,Water,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
13706,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
13707,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
13708,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
13709,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
13710,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Water
13711,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
13712,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Water
13713,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
13714,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
13715,Water,Water,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
13716,Water,Water,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
13717,Water,Water,Cropland,NULL,Non_Wetland,Cropland,NULL,Water
13718,Water,Water,Cropland,NULL,Non_Wetland,Cropland,Water,Cropland
13719,Water,Water,Cropland,NULL,Non_Wetland,Cropland,Water,Water
13720,Water,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
13721,Water,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Cropland
13722,Water,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Wetland
13723,Water,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Bareland
13724,Water,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Water
13725,Water,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
13726,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Water
13727,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
13728,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Water
13729,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
13730,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
13731,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Water
13732,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
13733,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
13734,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Wetland
13735,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Water
13736,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
13737,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Forest,Water
13738,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
13739,Water,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
13740,Water,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
13741,Water,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
13742,Water,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
13743,Water,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
13744,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
13745,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Water
13746,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
13747,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
13748,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
13749,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Water
13750,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
13751,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
13752,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
13753,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
13754,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
13755,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
13756,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
13757,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
13758,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Cropland
13759,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
13760,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Built-up
13761,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Water
13762,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
13763,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
13764,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Cropland
13765,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Built-up
13766,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Water
13767,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
13768,Water,Water,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
13769,Water,Water,Cropland,NULL,Non_Wetland,Built-up,NULL,Bareland
13770,Water,Water,Cropland,NULL,Non_Wetland,Built-up,NULL,Water
13771,Water,Water,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
13772,Water,Water,Cropland,NULL,Non_Wetland,Built-up,Built-up,Water
13773,Water,Water,Cropland,NULL,Non_Wetland,Built-up,Water,Grassland
13774,Water,Water,Cropland,NULL,Non_Wetland,Built-up,Water,Water
13775,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,NULL
13776,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
13777,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Cropland
13778,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
13779,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Water
13780,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Forest
13781,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
13782,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Cropland
13783,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
13784,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Water
13785,Water,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Water
13786,Water,Water,Cropland,NULL,Non_Wetland,Water,Bareland,Cropland
13787,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,NULL
13788,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
13789,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Cropland
13790,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Bareland
13791,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
13792,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Forest
13793,Water,Water,Cropland,NULL,Non_Wetland,Water,Forest,Grassland
13794,Water,Water,Cropland,NULL,Non_Wetland,Water,Forest,Bareland
13795,Water,Water,Cropland,NULL,Non_Wetland,Water,Forest,Water
13796,Water,Water,Cropland,NULL,Non_Wetland,Water,Forest,Forest
13797,Water,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
13798,Water,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
13799,Water,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Water
13800,Water,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
13801,Water,Water,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
13802,Water,Water,Cropland,NULL,Non_Wetland,Forest,Grassland,Water
13803,Water,Water,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
13804,Water,Water,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
13805,Water,Water,Cropland,NULL,Non_Wetland,Forest,Water,Grassland
13806,Water,Water,Cropland,NULL,Non_Wetland,Forest,Water,Water
13807,Water,Water,Cropland,NULL,Non_Wetland,Forest,Water,Forest
13808,Water,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
13809,Water,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
13810,Water,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Water
13811,Water,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
13812,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
13813,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
13814,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
13815,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
13816,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
13817,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
13818,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
13819,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
13820,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Water
13821,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
13822,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,NULL
13823,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
13824,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Cropland
13825,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Wetland
13826,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Bareland
13827,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Built-up
13828,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Water
13829,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
13830,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Forest,Grassland
13831,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Forest,Water
13832,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Forest,Forest
13833,Water,Water,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
13834,Water,Water,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Water
13835,Water,Water,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
13836,Water,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
13837,Water,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Water
13838,Water,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Forest
13839,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
13840,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
13841,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
13842,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Forest
13843,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
13844,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland,Water,NULL
13845,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland,Water,Grassland
13846,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland,Water,Cropland
13847,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland,Water,Forest
13848,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
13849,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Water
13850,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Forest
13851,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Water,Water
13852,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Water,Forest
13853,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
13854,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Built-up
13855,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Water
13856,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Forest
13857,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Water
13858,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
13859,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
13860,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
13861,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Built-up
13862,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
13863,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Forest
13864,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
13865,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Forest
13866,Water,Water,Cropland,Non_Water,Non_Wetland,Built-up,Water,Grassland
13867,Water,Water,Cropland,Non_Water,Non_Wetland,Built-up,Water,Forest
13868,Water,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,NULL
13869,Water,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
13870,Water,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Cropland
13871,Water,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Wetland
13872,Water,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Bareland
13873,Water,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Water
13874,Water,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Forest
13875,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
13876,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Cropland
13877,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Bareland
13878,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Wetland,Water
13879,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Built-up,Grassland
13880,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,NULL
13881,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
13882,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Cropland
13883,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Wetland
13884,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
13885,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Built-up
13886,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Water
13887,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
13888,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Forest,Grassland
13889,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Forest,Water
13890,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Forest,Forest
13891,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,NULL,Grassland
13892,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,NULL,Water
13893,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
13894,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
13895,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Forest
13896,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,Grassland
13897,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,Water
13898,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
13899,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Forest,Grassland
13900,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Forest,Water
13901,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
13902,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
13903,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
13904,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
13905,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Grassland
13906,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Cropland
13907,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Wetland
13908,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Bareland
13909,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Built-up
13910,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Water
13911,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Forest
13912,Water,Water,Cropland,Water,Non_Wetland,NULL,Forest,Grassland
13913,Water,Water,Cropland,Water,Non_Wetland,NULL,Forest,Water
13914,Water,Water,Cropland,Water,Non_Wetland,NULL,Forest,Forest
13915,Water,Water,Cropland,Water,Non_Wetland,Shrubland,NULL,Water
13916,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Grassland
13917,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Water
13918,Water,Water,Cropland,Water,Non_Wetland,Grassland,NULL,Wetland
13919,Water,Water,Cropland,Water,Non_Wetland,Grassland,NULL,Water
13920,Water,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
13921,Water,Water,Cropland,Water,Non_Wetland,Grassland,Water,Water
13922,Water,Water,Cropland,Water,Non_Wetland,Cropland,NULL,Grassland
13923,Water,Water,Cropland,Water,Non_Wetland,Cropland,Water,Water
13924,Water,Water,Cropland,Water,Non_Wetland,Wetland,NULL,Water
13925,Water,Water,Cropland,Water,Non_Wetland,Wetland,NULL,Forest
13926,Water,Water,Cropland,Water,Non_Wetland,Wetland,Wetland,Water
13927,Water,Water,Cropland,Water,Non_Wetland,Wetland,Water,Grassland
13928,Water,Water,Cropland,Water,Non_Wetland,Wetland,Water,Cropland
13929,Water,Water,Cropland,Water,Non_Wetland,Wetland,Water,Water
13930,Water,Water,Cropland,Water,Non_Wetland,Wetland,Water,Forest
13931,Water,Water,Cropland,Water,Non_Wetland,Wetland,Forest,Forest
13932,Water,Water,Cropland,Water,Non_Wetland,Bareland,NULL,Bareland
13933,Water,Water,Cropland,Water,Non_Wetland,Bareland,NULL,Water
13934,Water,Water,Cropland,Water,Non_Wetland,Bareland,Wetland,Water
13935,Water,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Built-up
13936,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
13937,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
13938,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Built-up
13939,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Water
13940,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Forest
13941,Water,Water,Cropland,Water,Non_Wetland,Built-up,NULL,Water
13942,Water,Water,Cropland,Water,Non_Wetland,Water,NULL,Grassland
13943,Water,Water,Cropland,Water,Non_Wetland,Water,NULL,Cropland
13944,Water,Water,Cropland,Water,Non_Wetland,Water,NULL,Water
13945,Water,Water,Cropland,Water,Non_Wetland,Water,NULL,Forest
13946,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
13947,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Water
13948,Water,Water,Cropland,Water,Non_Wetland,Water,Wetland,Water
13949,Water,Water,Cropland,Water,Non_Wetland,Water,Bareland,Bareland
13950,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Grassland
13951,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Cropland
13952,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Wetland
13953,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Bareland
13954,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Built-up
13955,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Water
13956,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Forest
13957,Water,Water,Cropland,Water,Non_Wetland,Water,Forest,Water
13958,Water,Water,Cropland,Water,Non_Wetland,Forest,NULL,Water
13959,Water,Water,Cropland,Water,Non_Wetland,Forest,NULL,Forest
13960,Water,Water,Cropland,Water,Non_Wetland,Forest,Water,Water
13961,Water,Water,Cropland,Water,Non_Wetland,Forest,Water,Forest
13962,Water,Water,Cropland,Water,Non_Wetland,Forest,Forest,Water
13963,Water,Water,Cropland,Water,Non_Wetland,Forest,Forest,Forest
13964,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
13965,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
13966,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
13967,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
13968,Water,Water,Wetland,NULL,Wetland,NULL,Grassland,Grassland
13969,Water,Water,Wetland,NULL,Wetland,NULL,Grassland,Water
13970,Water,Water,Wetland,NULL,Wetland,NULL,Bareland,Built-up
13971,Water,Water,Wetland,NULL,Wetland,NULL,Water,Grassland
13972,Water,Water,Wetland,NULL,Wetland,NULL,Water,Cropland
13973,Water,Water,Wetland,NULL,Wetland,NULL,Water,Wetland
13974,Water,Water,Wetland,NULL,Wetland,NULL,Water,Water
13975,Water,Water,Wetland,NULL,Wetland,NULL,Water,Forest
13976,Water,Water,Wetland,NULL,Wetland,NULL,Forest,Grassland
13977,Water,Water,Wetland,NULL,Wetland,NULL,Forest,Water
13978,Water,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
13979,Water,Water,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
13980,Water,Water,Wetland,NULL,Wetland,Shrubland,NULL,Water
13981,Water,Water,Wetland,NULL,Wetland,Shrubland,NULL,Forest
13982,Water,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
13983,Water,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Water
13984,Water,Water,Wetland,NULL,Wetland,Shrubland,Water,Grassland
13985,Water,Water,Wetland,NULL,Wetland,Shrubland,Water,Water
13986,Water,Water,Wetland,NULL,Wetland,Shrubland,Water,Forest
13987,Water,Water,Wetland,NULL,Wetland,Shrubland,Forest,Grassland
13988,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Water
13989,Water,Water,Wetland,NULL,Wetland,Wetland,NULL,Grassland
13990,Water,Water,Wetland,NULL,Wetland,Wetland,NULL,Forest
13991,Water,Water,Wetland,NULL,Wetland,Wetland,Shrubland,Water
13992,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
13993,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
13994,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
13995,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
13996,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
13997,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Bareland
13998,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Water
13999,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
14000,Water,Water,Wetland,NULL,Wetland,Wetland,Forest,Water
14001,Water,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
14002,Water,Water,Wetland,NULL,Wetland,Bareland,NULL,Grassland
14003,Water,Water,Wetland,NULL,Wetland,Bareland,NULL,Built-up
14004,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
14005,Water,Water,Wetland,NULL,Wetland,Bareland,Bareland,Forest
14006,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
14007,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Water
14008,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
14009,Water,Water,Wetland,NULL,Wetland,Water,NULL,NULL
