Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LZQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LZQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LZQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LZQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LZQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LZQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LZQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LZQ_M_R
10370,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
10371,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
10372,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
10373,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
10374,Wetland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
10375,Wetland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
10376,Wetland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
10377,Wetland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
10378,Wetland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
10379,Wetland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Wetland
10380,Wetland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
10381,Wetland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Wetland
10382,Wetland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
10383,Wetland,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
10384,Wetland,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
10385,Wetland,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
10386,Wetland,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Water
10387,Wetland,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Forest
10388,Wetland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
10389,Wetland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
10390,Wetland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Wetland
10391,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
10392,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
10393,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
10394,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
10395,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
10396,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
10397,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Wetland
10398,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
10399,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
10400,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
10401,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Wetland
10402,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Cropland,Grassland,Wetland
10403,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
10404,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
10405,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Water
10406,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
10407,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,Water,Grassland
10408,Wetland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
10409,Wetland,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
10410,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
10411,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
10412,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
10413,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Built-up
10414,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
10415,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
10416,Wetland,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
10417,Wetland,NULL,Wetland,NULL,Wetland,NULL,Grassland,Cropland
10418,Wetland,NULL,Wetland,NULL,Wetland,NULL,Grassland,Wetland
10419,Wetland,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
10420,Wetland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
10421,Wetland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Cropland
10422,Wetland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Wetland
10423,Wetland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
10424,Wetland,NULL,Wetland,NULL,Wetland,NULL,Water,Grassland
10425,Wetland,NULL,Wetland,NULL,Wetland,NULL,Water,Cropland
10426,Wetland,NULL,Wetland,NULL,Wetland,NULL,Water,Wetland
10427,Wetland,NULL,Wetland,NULL,Wetland,NULL,Water,Water
10428,Wetland,NULL,Wetland,NULL,Wetland,NULL,Water,Forest
10429,Wetland,NULL,Wetland,NULL,Wetland,NULL,Forest,Grassland
10430,Wetland,NULL,Wetland,NULL,Wetland,NULL,Forest,Wetland
10431,Wetland,NULL,Wetland,NULL,Wetland,NULL,Forest,Water
10432,Wetland,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
10433,Wetland,NULL,Wetland,NULL,Wetland,Grassland,NULL,Wetland
10434,Wetland,NULL,Wetland,NULL,Wetland,Grassland,NULL,Forest
10435,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
10436,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
10437,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
10438,Wetland,NULL,Wetland,NULL,Wetland,Cropland,NULL,Grassland
10439,Wetland,NULL,Wetland,NULL,Wetland,Cropland,NULL,Cropland
10440,Wetland,NULL,Wetland,NULL,Wetland,Cropland,NULL,Wetland
10441,Wetland,NULL,Wetland,NULL,Wetland,Cropland,Forest,Grassland
10442,Wetland,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
10443,Wetland,NULL,Wetland,NULL,Wetland,Wetland,NULL,Wetland
10444,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
10445,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
10446,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
10447,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
10448,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Water
10449,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
10450,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
10451,Wetland,NULL,Wetland,NULL,Wetland,Water,NULL,Grassland
10452,Wetland,NULL,Wetland,NULL,Wetland,Water,NULL,Forest
10453,Wetland,NULL,Wetland,NULL,Wetland,Water,Water,Water
10454,Wetland,NULL,Wetland,NULL,Wetland,Water,Water,Forest
10455,Wetland,NULL,Wetland,NULL,Wetland,Forest,NULL,Grassland
10456,Wetland,NULL,Wetland,NULL,Wetland,Forest,NULL,Wetland
10457,Wetland,NULL,Wetland,NULL,Wetland,Forest,NULL,Forest
10458,Wetland,NULL,Wetland,NULL,Wetland,Forest,Wetland,Wetland
10459,Wetland,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
10460,Wetland,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
10461,Wetland,NULL,Wetland,Non_Water,NULL,NULL,Water,Wetland
10462,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
10463,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
10464,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
10465,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
10466,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
10467,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
10468,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Cropland
10469,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Wetland
10470,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
10471,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
10472,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Water
10473,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
10474,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Bareland,Grassland
10475,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Bareland,Wetland
10476,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Water,Grassland
10477,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Water,Cropland
10478,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Water,Wetland
10479,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Water,Water
10480,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Water,Forest
10481,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Forest,Grassland
10482,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Forest,Wetland
10483,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
10484,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Wetland
10485,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
10486,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
10487,Wetland,NULL,Wetland,Non_Water,Wetland,Cropland,NULL,Wetland
10488,Wetland,NULL,Wetland,Non_Water,Wetland,Cropland,Grassland,Wetland
10489,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
10490,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
10491,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
10492,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
10493,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
10494,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
10495,Wetland,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
10496,Wetland,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,Water
10497,Wetland,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
10498,Wetland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Grassland
10499,Wetland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Cropland
10500,Wetland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Wetland
10501,Wetland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Forest
10502,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
10503,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
10504,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Forest,Water
10505,Wetland,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Grassland
10506,Wetland,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Wetland
10507,Wetland,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Forest
10508,Wetland,NULL,Wetland,Non_Water,Wetland,Forest,Wetland,Wetland
10509,Wetland,NULL,Wetland,Non_Water,Wetland,Forest,Water,Wetland
10510,Wetland,NULL,Wetland,Non_Water,Wetland,Forest,Water,Forest
10511,Wetland,NULL,Wetland,Non_Water,Wetland,Forest,Forest,Wetland
10512,Wetland,NULL,Wetland,Water,NULL,NULL,NULL,Wetland
10513,Wetland,NULL,Wetland,Water,NULL,NULL,Water,Wetland
10514,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
10515,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
10516,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
10517,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
10518,Wetland,NULL,Wetland,Water,Wetland,NULL,Wetland,Wetland
10519,Wetland,NULL,Wetland,Water,Wetland,NULL,Bareland,Water
10520,Wetland,NULL,Wetland,Water,Wetland,NULL,Water,Wetland
10521,Wetland,NULL,Wetland,Water,Wetland,NULL,Water,Bareland
10522,Wetland,NULL,Wetland,Water,Wetland,NULL,Water,Water
10523,Wetland,NULL,Wetland,Water,Wetland,Grassland,NULL,Grassland
10524,Wetland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
10525,Wetland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
10526,Wetland,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
10527,Wetland,NULL,Wetland,Water,Wetland,Bareland,NULL,Grassland
10528,Wetland,NULL,Wetland,Water,Wetland,Bareland,NULL,Water
10529,Wetland,NULL,Wetland,Water,Wetland,Bareland,Bareland,Bareland
10530,Wetland,NULL,Wetland,Water,Wetland,Bareland,Bareland,Water
10531,Wetland,NULL,Wetland,Water,Wetland,Bareland,Water,Water
10532,Wetland,NULL,Wetland,Water,Wetland,Water,NULL,Water
10533,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Wetland
10534,Wetland,NULL,Wetland,Water,Wetland,Water,Forest,Water
10535,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
10536,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
10537,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
10538,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10539,Wetland,NULL,Bareland,NULL,Non_Wetland,Cropland,NULL,Grassland
10540,Wetland,NULL,Bareland,NULL,Non_Wetland,Cropland,NULL,Cropland
10541,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
10542,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,Grassland,Grassland
10543,Wetland,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
10544,Wetland,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Water
10545,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
10546,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
10547,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
10548,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
10549,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,Wetland,Grassland
10550,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
10551,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
10552,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
10553,Wetland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
10554,Wetland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
10555,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
10556,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
10557,Wetland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
10558,Wetland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
10559,Wetland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
10560,Wetland,NULL,Built-up,Non_Water,Non_Wetland,NULL,Water,Water
10561,Wetland,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
10562,Wetland,NULL,Built-up,Water,Non_Wetland,Water,Water,Water
10563,Wetland,NULL,Water,NULL,Water,NULL,NULL,Grassland
10564,Wetland,NULL,Water,NULL,Water,NULL,NULL,Wetland
10565,Wetland,NULL,Water,NULL,Water,NULL,Grassland,Grassland
10566,Wetland,NULL,Water,NULL,Water,NULL,Water,Grassland
10567,Wetland,NULL,Water,NULL,Water,NULL,Water,Bareland
10568,Wetland,NULL,Water,NULL,Water,Cropland,Water,Wetland
10569,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
10570,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
10571,Wetland,NULL,Water,Non_Water,Water,NULL,Wetland,Wetland
10572,Wetland,NULL,Water,Non_Water,Water,Water,NULL,Wetland
10573,Wetland,NULL,Water,Water,Water,NULL,NULL,Cropland
10574,Wetland,NULL,Water,Water,Water,NULL,NULL,Wetland
10575,Wetland,NULL,Water,Water,Water,NULL,NULL,Water
10576,Wetland,NULL,Water,Water,Water,NULL,Wetland,Wetland
10577,Wetland,NULL,Water,Water,Water,NULL,Water,Wetland
10578,Wetland,NULL,Water,Water,Water,NULL,Water,Water
10579,Wetland,NULL,Water,Water,Water,Wetland,NULL,Wetland
10580,Wetland,NULL,Water,Water,Water,Wetland,Wetland,Wetland
10581,Wetland,NULL,Water,Water,Water,Water,NULL,Cropland
10582,Wetland,NULL,Water,Water,Water,Water,Water,Wetland
10583,Wetland,NULL,Water,Water,Water,Water,Water,Water
10584,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
10585,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
10586,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
10587,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
10588,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
10589,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
10590,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
10591,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
10592,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
10593,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
10594,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
10595,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
10596,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
10597,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Water,Wetland
10598,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
10599,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
10600,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
10601,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
10602,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
10603,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
10604,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
10605,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10606,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
10607,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
10608,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
10609,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
10610,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
10611,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
10612,Wetland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
10613,Wetland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
10614,Wetland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Wetland
10615,Wetland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
10616,Wetland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
10617,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
10618,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
10619,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
10620,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
10621,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
10622,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
10623,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
10624,Wetland,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
10625,Wetland,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Wetland
10626,Wetland,NULL,Forest,NULL,Non_Wetland,Water,NULL,Grassland
10627,Wetland,NULL,Forest,NULL,Non_Wetland,Water,NULL,Wetland
10628,Wetland,NULL,Forest,NULL,Non_Wetland,Water,NULL,Water
10629,Wetland,NULL,Forest,NULL,Non_Wetland,Water,NULL,Forest
10630,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
10631,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Water,Wetland
10632,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
10633,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
10634,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
10635,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
10636,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
10637,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Wetland
10638,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
10639,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
10640,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,Water,Wetland
10641,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
10642,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
10643,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
10644,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
10645,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
10646,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
10647,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Wetland
10648,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
10649,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Wetland
10650,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Bareland
10651,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
10652,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Wetland
10653,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Water
10654,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
10655,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
10656,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Wetland
10657,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
10658,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Wetland
10659,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
10660,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
10661,Wetland,NULL,Forest,Non_Water,Non_Wetland,Cropland,Grassland,Wetland
10662,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
10663,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
10664,Wetland,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
10665,Wetland,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Water
10666,Wetland,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Forest
10667,Wetland,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
10668,Wetland,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Wetland
10669,Wetland,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
10670,Wetland,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Grassland
10671,Wetland,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Wetland
10672,Wetland,NULL,Forest,Non_Water,Non_Wetland,Forest,Wetland,Wetland
10673,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
10674,Wetland,NULL,Forest,Water,Non_Wetland,NULL,Wetland,Wetland
10675,Wetland,NULL,Forest,Water,Non_Wetland,NULL,Water,Forest
10676,Wetland,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
10677,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
10678,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
10679,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
10680,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
10681,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
10682,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
10683,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
10684,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Cropland
10685,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
10686,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
10687,Wetland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
10688,Wetland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Water
10689,Wetland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
10690,Wetland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10691,Wetland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
10692,Wetland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
10693,Wetland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
10694,Wetland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Wetland
10695,Wetland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
10696,Wetland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
10697,Wetland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
10698,Wetland,Cropland,NULL,NULL,Non_Wetland,Cropland,Wetland,Grassland
10699,Wetland,Cropland,NULL,NULL,Non_Wetland,Cropland,Water,Forest
10700,Wetland,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
10701,Wetland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
10702,Wetland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
10703,Wetland,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
10704,Wetland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
