Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LMN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LMN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LMN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LMN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LMN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LMN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LMN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LMN_M_R
1097,Grassland,NULL,Water,Water,Water,Grassland,Grassland,Grassland
1098,Grassland,NULL,Water,Water,Water,Grassland,Grassland,Forest
1099,Grassland,NULL,Water,Water,Water,Water,Grassland,Grassland
1100,Grassland,NULL,Water,Water,Water,Water,Grassland,Wetland
1101,Grassland,NULL,Water,Water,Water,Water,Grassland,Water
1102,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
1103,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1104,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1105,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1106,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
1107,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1108,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
1109,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
1110,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1111,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
1112,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1113,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
1114,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1115,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Wetland
1116,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
1117,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
1118,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1119,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
1120,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
1121,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1122,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1123,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
1124,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
1125,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1126,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1127,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
1128,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
1129,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1130,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Wetland
1131,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1132,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
1133,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
1134,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
1135,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1136,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
1137,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1138,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1139,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
1140,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
1141,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
1142,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
1143,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1144,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1145,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1146,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1147,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1148,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
1149,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1150,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1151,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
1152,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
1153,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1154,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
1155,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1156,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
1157,Grassland,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Wetland
1158,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
1159,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Wetland
1160,Grassland,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
1161,Grassland,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Wetland
1162,Grassland,NULL,Forest,Water,Non_Wetland,Wetland,Forest,Grassland
1163,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1164,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
1165,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
1166,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1167,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1168,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
1169,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
1170,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1171,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1172,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1173,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1174,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1175,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
1176,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
1177,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
1178,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
1179,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
1180,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1181,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
1182,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1183,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
1184,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1185,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1186,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1187,Grassland,Cropland,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
1188,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1189,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1190,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
1191,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
1192,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1193,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
1194,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1195,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1196,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1197,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1198,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1199,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
1200,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
1201,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1202,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
1203,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
1204,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1205,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
1206,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
1207,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1208,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1209,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
1210,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1211,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1212,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1213,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
1214,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1215,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1216,Grassland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1217,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
1218,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
1219,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
1220,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1221,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
1222,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
1223,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1224,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1225,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1226,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1227,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1228,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1229,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1230,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1231,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
1232,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1233,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
1234,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
1235,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
1236,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1237,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
1238,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Bareland,Grassland
1239,Grassland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1240,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
1241,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Cropland
1242,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Built-up
1243,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1244,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
1245,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1246,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1247,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1248,Grassland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1249,Grassland,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1250,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1251,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1252,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
1253,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
1254,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
1255,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1256,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
1257,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1258,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1259,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1260,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1261,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1262,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1263,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Wetland
1264,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1265,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
1266,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1267,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
1268,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
1269,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
1270,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
1271,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
1272,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1273,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
1274,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
1275,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
1276,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1277,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Cropland
1278,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Bareland
1279,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
1280,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
1281,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
1282,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1283,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1284,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
1285,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1286,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1287,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1288,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
1289,Grassland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1290,Grassland,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
1291,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
1292,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
1293,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1294,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1295,Grassland,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
1296,Grassland,Cropland,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
1297,Grassland,Cropland,Wetland,NULL,Wetland,Grassland,NULL,Grassland
1298,Grassland,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1299,Grassland,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
1300,Grassland,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1301,Grassland,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1302,Grassland,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
1303,Grassland,Cropland,Wetland,NULL,Wetland,Grassland,Water,Grassland
1304,Grassland,Cropland,Wetland,NULL,Wetland,Grassland,Forest,Grassland
1305,Grassland,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1306,Grassland,Cropland,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
1307,Grassland,Cropland,Wetland,NULL,Wetland,Water,Grassland,Water
1308,Grassland,Cropland,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
1309,Grassland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
1310,Grassland,Cropland,Bareland,NULL,Non_Wetland,Grassland,NULL,Cropland
1311,Grassland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1312,Grassland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1313,Grassland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1314,Grassland,Cropland,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
1315,Grassland,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1316,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
1317,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
1318,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Built-up
1319,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1320,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
1321,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
1322,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1323,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
1324,Grassland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
1325,Grassland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
1326,Grassland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
1327,Grassland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Bareland,Built-up
1328,Grassland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Forest,Built-up
1329,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
1330,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1331,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
1332,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
1333,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
1334,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
1335,Grassland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
1336,Grassland,Cropland,Water,NULL,Water,Grassland,NULL,Grassland
1337,Grassland,Cropland,Water,NULL,Water,Grassland,Grassland,Grassland
1338,Grassland,Cropland,Water,NULL,Water,Grassland,Water,Grassland
1339,Grassland,Cropland,Water,NULL,Water,Bareland,Grassland,Grassland
1340,Grassland,Cropland,Water,Non_Water,Water,Grassland,Grassland,Grassland
1341,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1342,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1343,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
1344,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1345,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1346,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1347,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
1348,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
1349,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1350,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1351,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
1352,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1353,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
1354,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Water,Forest
1355,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1356,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1357,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
1358,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
1359,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
1360,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
1361,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
1362,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
1363,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1364,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1365,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1366,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
1367,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1368,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
1369,Grassland,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1370,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
1371,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1372,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1373,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1374,Grassland,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1375,Grassland,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1376,Grassland,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1377,Grassland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1378,Grassland,Bareland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1379,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1380,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
1381,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1382,Grassland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1383,Grassland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
1384,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1385,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1386,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1387,Grassland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
1388,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
