Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MES_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MES_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MES_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MES_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MES_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MES_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MES_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MES_M_R
3016,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
3017,Cropland,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
3018,Cropland,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
3019,Cropland,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
3020,Cropland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3021,Cropland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3022,Cropland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
3023,Cropland,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
3024,Cropland,Wetland,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
3025,Cropland,Wetland,NULL,Water,Non_Wetland,Grassland,Water,Grassland
3026,Cropland,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
3027,Cropland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
3028,Cropland,Wetland,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
3029,Cropland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3030,Cropland,Wetland,Grassland,NULL,Non_Wetland,Built-up,Water,Grassland
3031,Cropland,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3032,Cropland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3033,Cropland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3034,Cropland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
3035,Cropland,Wetland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
3036,Cropland,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
3037,Cropland,Wetland,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
3038,Cropland,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
3039,Cropland,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3040,Cropland,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3041,Cropland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3042,Cropland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3043,Cropland,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
3044,Cropland,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Forest
3045,Cropland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
3046,Cropland,Wetland,Wetland,NULL,Wetland,Water,Water,Water
3047,Cropland,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
3048,Cropland,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
3049,Cropland,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
3050,Cropland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3051,Cropland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
3052,Cropland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
3053,Cropland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
3054,Cropland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Water
3055,Cropland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
3056,Cropland,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
3057,Cropland,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
3058,Cropland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
3059,Cropland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
3060,Cropland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
3061,Cropland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
3062,Cropland,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
3063,Cropland,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Forest
3064,Cropland,Wetland,Wetland,Water,Wetland,Grassland,Water,Grassland
3065,Cropland,Wetland,Wetland,Water,Wetland,Grassland,Water,Wetland
3066,Cropland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
3067,Cropland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
3068,Cropland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Water
3069,Cropland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
3070,Cropland,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
3071,Cropland,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
3072,Cropland,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
3073,Cropland,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Grassland
3074,Cropland,Wetland,Wetland,Water,Wetland,Bareland,Water,Grassland
3075,Cropland,Wetland,Wetland,Water,Wetland,Bareland,Water,Wetland
3076,Cropland,Wetland,Wetland,Water,Wetland,Bareland,Water,Water
3077,Cropland,Wetland,Wetland,Water,Wetland,Built-up,Wetland,Grassland
3078,Cropland,Wetland,Wetland,Water,Wetland,Built-up,Bareland,Grassland
3079,Cropland,Wetland,Wetland,Water,Wetland,Built-up,Water,Grassland
3080,Cropland,Wetland,Wetland,Water,Wetland,Water,Wetland,Grassland
3081,Cropland,Wetland,Wetland,Water,Wetland,Water,Wetland,Water
3082,Cropland,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
3083,Cropland,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
3084,Cropland,Wetland,Wetland,Water,Wetland,Water,Water,Water
3085,Cropland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Grassland
3086,Cropland,Wetland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3087,Cropland,Wetland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
3088,Cropland,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3089,Cropland,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
3090,Cropland,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
3091,Cropland,Wetland,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3092,Cropland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3093,Cropland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
3094,Cropland,Wetland,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
3095,Cropland,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
3096,Cropland,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Water
3097,Cropland,Wetland,Bareland,Water,Non_Wetland,Bareland,Wetland,Grassland
3098,Cropland,Wetland,Bareland,Water,Non_Wetland,Bareland,Wetland,Forest
3099,Cropland,Wetland,Bareland,Water,Non_Wetland,Built-up,Wetland,Grassland
3100,Cropland,Wetland,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
3101,Cropland,Wetland,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3102,Cropland,Wetland,Built-up,Non_Water,Non_Wetland,Water,Wetland,Forest
3103,Cropland,Wetland,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
3104,Cropland,Wetland,Water,Non_Water,Water,Grassland,Water,Grassland
3105,Cropland,Wetland,Water,Non_Water,Water,Wetland,Wetland,Grassland
3106,Cropland,Wetland,Water,Non_Water,Water,Wetland,Wetland,Forest
3107,Cropland,Wetland,Water,Non_Water,Water,Wetland,Water,Grassland
3108,Cropland,Wetland,Water,Non_Water,Water,Wetland,Water,Forest
3109,Cropland,Wetland,Water,Non_Water,Water,Water,Water,Forest
3110,Cropland,Wetland,Water,Water,Water,Grassland,Wetland,Grassland
3111,Cropland,Wetland,Water,Water,Water,Wetland,Wetland,Grassland
3112,Cropland,Wetland,Water,Water,Water,Wetland,Wetland,Water
3113,Cropland,Wetland,Water,Water,Water,Wetland,Water,Grassland
3114,Cropland,Wetland,Water,Water,Water,Wetland,Water,Wetland
3115,Cropland,Wetland,Water,Water,Water,Bareland,Wetland,Grassland
3116,Cropland,Wetland,Water,Water,Water,Water,Wetland,Grassland
3117,Cropland,Wetland,Water,Water,Water,Water,Wetland,Water
3118,Cropland,Wetland,Water,Water,Water,Water,Water,Water
3119,Cropland,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
3120,Cropland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
3121,Cropland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3122,Cropland,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
3123,Cropland,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3124,Cropland,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3125,Cropland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3126,Cropland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3127,Cropland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
3128,Cropland,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
3129,Cropland,Wetland,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
3130,Cropland,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
3131,Cropland,Wetland,Forest,Water,Non_Wetland,Bareland,Wetland,Grassland
3132,Cropland,Wetland,Forest,Water,Non_Wetland,Built-up,Water,Grassland
3133,Cropland,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Grassland
3134,Cropland,Wetland,Forest,Water,Non_Wetland,Water,Water,Grassland
3135,Cropland,Bareland,Wetland,Water,Wetland,Water,Water,Water
3136,Cropland,Bareland,Water,Water,Water,Water,Water,Water
3137,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
3138,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
3139,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3140,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3141,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
3142,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3143,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
3144,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
3145,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
3146,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
3147,Cropland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
3148,Cropland,Built-up,Bareland,Water,Non_Wetland,Built-up,Water,Bareland
3149,Cropland,Built-up,Water,NULL,Water,Bareland,Grassland,Forest
3150,Cropland,Built-up,Water,NULL,Water,Bareland,Wetland,Grassland
3151,Cropland,Built-up,Water,Water,Water,Built-up,Wetland,Grassland
3152,Cropland,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3153,Cropland,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
3154,Cropland,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
3155,Cropland,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
3156,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
3157,Cropland,Built-up,Forest,Water,Non_Wetland,Built-up,Water,Grassland
3158,Cropland,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
3159,Cropland,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
3160,Cropland,Water,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
3161,Cropland,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
3162,Cropland,Water,Shrubland,Water,Non_Wetland,Grassland,Forest,Grassland
3163,Cropland,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
3164,Cropland,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
3165,Cropland,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
3166,Cropland,Water,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
3167,Cropland,Water,Grassland,Water,Non_Wetland,Water,Water,Grassland
3168,Cropland,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
3169,Cropland,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
3170,Cropland,Water,Wetland,NULL,Wetland,Water,Wetland,Water
3171,Cropland,Water,Wetland,NULL,Wetland,Water,Water,Water
3172,Cropland,Water,Wetland,NULL,Wetland,Water,Water,Forest
3173,Cropland,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
3174,Cropland,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
3175,Cropland,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
3176,Cropland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
3177,Cropland,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
3178,Cropland,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
3179,Cropland,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
3180,Cropland,Water,Wetland,Water,Wetland,Wetland,Water,Water
3181,Cropland,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
3182,Cropland,Water,Wetland,Water,Wetland,Built-up,Water,Water
3183,Cropland,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
3184,Cropland,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
3185,Cropland,Water,Wetland,Water,Wetland,Water,Wetland,Water
3186,Cropland,Water,Wetland,Water,Wetland,Water,Water,Grassland
3187,Cropland,Water,Wetland,Water,Wetland,Water,Water,Wetland
3188,Cropland,Water,Wetland,Water,Wetland,Water,Water,Water
3189,Cropland,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
3190,Cropland,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
3191,Cropland,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
3192,Cropland,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
3193,Cropland,Water,Bareland,Non_Water,Non_Wetland,Bareland,Water,Water
3194,Cropland,Water,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
3195,Cropland,Water,Bareland,Water,Non_Wetland,Bareland,Wetland,Grassland
3196,Cropland,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
3197,Cropland,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
3198,Cropland,Water,Bareland,Water,Non_Wetland,Water,Water,Water
3199,Cropland,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
3200,Cropland,Water,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
3201,Cropland,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Grassland
3202,Cropland,Water,Water,NULL,Water,Water,Water,Grassland
3203,Cropland,Water,Water,NULL,Water,Water,Water,Water
3204,Cropland,Water,Water,NULL,Water,Water,Water,Forest
3205,Cropland,Water,Water,Non_Water,Water,Wetland,Water,Grassland
3206,Cropland,Water,Water,Non_Water,Water,Water,Water,Water
3207,Cropland,Water,Water,Non_Water,Water,Water,Water,Forest
3208,Cropland,Water,Water,Water,Water,Wetland,Wetland,Wetland
3209,Cropland,Water,Water,Water,Water,Wetland,Wetland,Water
3210,Cropland,Water,Water,Water,Water,Wetland,Water,Grassland
3211,Cropland,Water,Water,Water,Water,Bareland,Water,Grassland
3212,Cropland,Water,Water,Water,Water,Water,Wetland,Grassland
3213,Cropland,Water,Water,Water,Water,Water,Water,Grassland
3214,Cropland,Water,Water,Water,Water,Water,Water,Water
3215,Cropland,Water,Water,Water,Water,Water,Water,Forest
3216,Cropland,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
3217,Cropland,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
3218,Cropland,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
3219,Cropland,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
3220,Cropland,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
3221,Cropland,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
3222,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
3223,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
3224,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3225,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3226,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
3227,Cropland,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
3228,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
3229,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
3230,Cropland,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3231,Cropland,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
3232,Cropland,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3233,Cropland,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
3234,Cropland,Forest,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
3235,Cropland,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
3236,Cropland,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
3237,Cropland,Forest,NULL,Water,Non_Wetland,Grassland,Water,Grassland
3238,Cropland,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
3239,Cropland,Forest,NULL,Water,Non_Wetland,Wetland,Water,Grassland
3240,Cropland,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
3241,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
3242,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3243,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
3244,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
3245,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
3246,Cropland,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3247,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3248,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
3249,Cropland,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
3250,Cropland,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3251,Cropland,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
3252,Cropland,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
3253,Cropland,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3254,Cropland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3255,Cropland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3256,Cropland,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
3257,Cropland,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
3258,Cropland,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
3259,Cropland,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
3260,Cropland,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3261,Cropland,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
3262,Cropland,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
3263,Cropland,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
3264,Cropland,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
3265,Cropland,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
3266,Cropland,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
3267,Cropland,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
3268,Cropland,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
3269,Cropland,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
3270,Cropland,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
3271,Cropland,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
3272,Cropland,Forest,Wetland,Water,Wetland,Wetland,Water,Water
3273,Cropland,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
3274,Cropland,Forest,Wetland,Water,Wetland,Bareland,Wetland,Grassland
3275,Cropland,Forest,Wetland,Water,Wetland,Bareland,Water,Grassland
3276,Cropland,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
3277,Cropland,Forest,Wetland,Water,Wetland,Water,Wetland,Water
3278,Cropland,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
3279,Cropland,Forest,Wetland,Water,Wetland,Water,Water,Grassland
3280,Cropland,Forest,Wetland,Water,Wetland,Water,Water,Water
3281,Cropland,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3282,Cropland,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
3283,Cropland,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
3284,Cropland,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
3285,Cropland,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3286,Cropland,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3287,Cropland,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
3288,Cropland,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
3289,Cropland,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
3290,Cropland,Forest,Bareland,Water,Non_Wetland,Bareland,Water,Forest
3291,Cropland,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
3292,Cropland,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Water
3293,Cropland,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Forest
3294,Cropland,Forest,Bareland,Water,Non_Wetland,Water,Water,Water
3295,Cropland,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
3296,Cropland,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
3297,Cropland,Forest,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
3298,Cropland,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
3299,Cropland,Forest,Water,NULL,Water,Grassland,Wetland,Grassland
3300,Cropland,Forest,Water,Non_Water,Water,Wetland,Wetland,Grassland
3301,Cropland,Forest,Water,Non_Water,Water,Bareland,Wetland,Water
3302,Cropland,Forest,Water,Non_Water,Water,Water,Water,Grassland
3303,Cropland,Forest,Water,Non_Water,Water,Water,Water,Water
3304,Cropland,Forest,Water,Water,Water,Wetland,Wetland,Grassland
3305,Cropland,Forest,Water,Water,Water,Wetland,Water,Water
3306,Cropland,Forest,Water,Water,Water,Water,Wetland,Water
3307,Cropland,Forest,Water,Water,Water,Water,Wetland,Forest
3308,Cropland,Forest,Water,Water,Water,Water,Water,Water
3309,Cropland,Forest,Water,Water,Water,Water,Water,Forest
3310,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3311,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
3312,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3313,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3314,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3315,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
3316,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3317,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
3318,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
3319,Cropland,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
3320,Cropland,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
3321,Cropland,Forest,Forest,NULL,Non_Wetland,Water,Water,Grassland
3322,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3323,Cropland,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3324,Cropland,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
3325,Cropland,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3326,Cropland,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3327,Cropland,Forest,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
3328,Cropland,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
3329,Cropland,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
3330,Cropland,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Forest
