Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LBG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LBG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LBG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LBG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LBG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LBG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LBG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LBG_M_R
1718,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1719,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1720,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1721,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1722,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1723,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1724,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1725,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1726,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1727,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1728,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1729,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1730,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1731,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1732,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1733,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1734,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1735,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
1736,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
1737,Forest,Water,Water,NULL,Water,NULL,NULL,Water
1738,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
1739,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1740,Forest,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1741,Forest,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1742,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
1743,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
1744,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
1745,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
1746,Forest,Water,Water,Water,Water,NULL,NULL,Bareland
1747,Forest,Water,Water,Water,Water,NULL,NULL,Water
1748,Forest,Water,Water,Water,Water,NULL,NULL,Forest
1749,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1750,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1751,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1752,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1753,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1754,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1755,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1756,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1757,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1758,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1759,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1760,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1761,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1762,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1763,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1764,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1765,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1766,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1767,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1768,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1769,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1770,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1771,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1772,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
1773,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1774,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1775,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1776,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1777,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1778,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1779,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1780,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1781,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1782,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1783,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1784,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
1785,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
1786,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1787,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1788,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1789,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1790,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1791,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1792,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1793,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1794,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1795,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1796,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1797,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1798,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1799,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1800,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1801,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1802,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1803,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1804,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1805,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1806,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1807,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1808,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1809,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1810,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1811,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1812,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1813,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1814,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1815,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Built-up
1816,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1817,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1818,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1819,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1820,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1821,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
1822,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1823,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1824,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1825,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1826,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1827,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1828,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1829,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1830,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1831,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1832,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1833,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1834,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1835,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
1836,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1837,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1838,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
1839,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
1840,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1841,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1842,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1843,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1844,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1845,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1846,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1847,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1848,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1849,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1850,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
1851,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
1852,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
1853,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1854,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1855,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1856,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1857,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
1858,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
1859,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
1860,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
1861,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
1862,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Forest
1863,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1864,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1865,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1866,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1867,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1868,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1869,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1870,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1871,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1872,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1873,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1874,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1875,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1876,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1877,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
1878,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1879,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1880,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1881,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1882,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1883,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1884,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1885,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1886,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1887,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1888,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1889,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Water
1890,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1891,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
1892,Forest,Forest,Water,NULL,Water,NULL,NULL,Bareland
1893,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
1894,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
1895,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
1896,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Bareland
1897,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
1898,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1899,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
1900,Forest,Forest,Water,Water,Water,NULL,NULL,Wetland
1901,Forest,Forest,Water,Water,Water,NULL,NULL,Bareland
1902,Forest,Forest,Water,Water,Water,NULL,NULL,Water
1903,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
1904,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1905,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1906,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1907,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1908,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1909,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1910,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1911,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1912,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1913,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1914,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1915,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1916,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1917,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1918,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1919,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1920,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1921,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1922,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1923,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1924,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
