Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18NUG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18NUG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18NUG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18NUG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18NUG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18NUG_M_R
2184,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Bareland
2185,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Forest
2186,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Forest
2187,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,Forest
2188,Permanent_ice_and_snow,Water,Grassland,NULL,Non_Wetland,Bareland
2189,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Grassland
2190,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Forest
2191,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,Forest
2192,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL
2193,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Grassland
2194,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Forest
2195,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,Forest
2196,Permanent_ice_and_snow,Forest,Bareland,NULL,Non_Wetland,Forest
2197,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL
2198,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Grassland
2199,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Forest
2200,Forest,NULL,NULL,NULL,Non_Wetland,NULL
2201,Forest,NULL,NULL,NULL,Non_Wetland,Grassland
2202,Forest,NULL,NULL,NULL,Non_Wetland,Bareland
2203,Forest,NULL,NULL,NULL,Non_Wetland,Water
2204,Forest,NULL,NULL,NULL,Non_Wetland,Forest
2205,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland
2206,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland
2207,Forest,NULL,NULL,Non_Water,Non_Wetland,Water
2208,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest
2209,Forest,NULL,NULL,Water,Non_Wetland,Grassland
2210,Forest,NULL,NULL,Water,Non_Wetland,Bareland
2211,Forest,NULL,NULL,Water,Non_Wetland,Water
2212,Forest,NULL,NULL,Water,Non_Wetland,Forest
2213,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL
2214,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
2215,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland
2216,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland
2217,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland
2218,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up
2219,Forest,NULL,Shrubland,NULL,Non_Wetland,Water
2220,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
2221,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
2222,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
2223,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland
2224,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Built-up
2225,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water
2226,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest
2227,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland
2228,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland
2229,Forest,NULL,Shrubland,Water,Non_Wetland,Water
2230,Forest,NULL,Shrubland,Water,Non_Wetland,Forest
2231,Forest,NULL,Grassland,NULL,Non_Wetland,NULL
2232,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
2233,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland
2234,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up
2235,Forest,NULL,Grassland,NULL,Non_Wetland,Water
2236,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
2237,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland
2238,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland
2239,Forest,NULL,Grassland,Non_Water,Non_Wetland,Water
2240,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest
2241,Forest,NULL,Grassland,Water,Non_Wetland,Grassland
2242,Forest,NULL,Grassland,Water,Non_Wetland,Wetland
2243,Forest,NULL,Grassland,Water,Non_Wetland,Bareland
2244,Forest,NULL,Grassland,Water,Non_Wetland,Water
2245,Forest,NULL,Grassland,Water,Non_Wetland,Forest
2246,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland
2247,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland
2248,Forest,NULL,Cropland,NULL,Non_Wetland,Water
2249,Forest,NULL,Cropland,NULL,Non_Wetland,Forest
2250,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland
2251,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland
2252,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water
2253,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest
2254,Forest,NULL,Cropland,Water,Non_Wetland,Grassland
2255,Forest,NULL,Cropland,Water,Non_Wetland,Bareland
2256,Forest,NULL,Cropland,Water,Non_Wetland,Water
2257,Forest,NULL,Cropland,Water,Non_Wetland,Forest
2258,Forest,NULL,Wetland,NULL,Wetland,NULL
2259,Forest,NULL,Wetland,NULL,Wetland,Grassland
2260,Forest,NULL,Wetland,NULL,Wetland,Wetland
2261,Forest,NULL,Wetland,NULL,Wetland,Bareland
2262,Forest,NULL,Wetland,NULL,Wetland,Water
2263,Forest,NULL,Wetland,NULL,Wetland,Forest
2264,Forest,NULL,Wetland,Non_Water,Wetland,Grassland
2265,Forest,NULL,Wetland,Non_Water,Wetland,Wetland
2266,Forest,NULL,Wetland,Non_Water,Wetland,Bareland
2267,Forest,NULL,Wetland,Non_Water,Wetland,Water
2268,Forest,NULL,Wetland,Non_Water,Wetland,Forest
2269,Forest,NULL,Wetland,Water,Wetland,Grassland
2270,Forest,NULL,Wetland,Water,Wetland,Wetland
2271,Forest,NULL,Wetland,Water,Wetland,Bareland
2272,Forest,NULL,Wetland,Water,Wetland,Water
2273,Forest,NULL,Wetland,Water,Wetland,Forest
2274,Forest,NULL,Bareland,NULL,Non_Wetland,NULL
2275,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
2276,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland
2277,Forest,NULL,Bareland,NULL,Non_Wetland,Water
2278,Forest,NULL,Bareland,NULL,Non_Wetland,Forest
2279,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland
2280,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland
2281,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water
2282,Forest,NULL,Bareland,Non_Water,Non_Wetland,Forest
2283,Forest,NULL,Bareland,Water,Non_Wetland,Grassland
2284,Forest,NULL,Bareland,Water,Non_Wetland,Bareland
2285,Forest,NULL,Bareland,Water,Non_Wetland,Water
2286,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland
2287,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland
2288,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up
2289,Forest,NULL,Built-up,NULL,Non_Wetland,Water
2290,Forest,NULL,Built-up,NULL,Non_Wetland,Forest
2291,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland
2292,Forest,NULL,Built-up,Non_Water,Non_Wetland,Bareland
2293,Forest,NULL,Built-up,Non_Water,Non_Wetland,Water
2294,Forest,NULL,Built-up,Non_Water,Non_Wetland,Forest
2295,Forest,NULL,Built-up,Water,Non_Wetland,Grassland
2296,Forest,NULL,Built-up,Water,Non_Wetland,Bareland
2297,Forest,NULL,Built-up,Water,Non_Wetland,Water
2298,Forest,NULL,Built-up,Water,Non_Wetland,Forest
2299,Forest,NULL,Water,NULL,Water,Grassland
2300,Forest,NULL,Water,NULL,Water,Bareland
2301,Forest,NULL,Water,NULL,Water,Water
2302,Forest,NULL,Water,NULL,Water,Forest
2303,Forest,NULL,Water,Non_Water,Water,Grassland
2304,Forest,NULL,Water,Non_Water,Water,Wetland
2305,Forest,NULL,Water,Non_Water,Water,Bareland
2306,Forest,NULL,Water,Non_Water,Water,Water
2307,Forest,NULL,Water,Non_Water,Water,Forest
2308,Forest,NULL,Water,Water,Water,Grassland
2309,Forest,NULL,Water,Water,Water,Wetland
2310,Forest,NULL,Water,Water,Water,Bareland
2311,Forest,NULL,Water,Water,Water,Water
2312,Forest,NULL,Water,Water,Water,Forest
2313,Forest,NULL,Forest,NULL,Non_Wetland,NULL
2314,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
2315,Forest,NULL,Forest,NULL,Non_Wetland,Cropland
2316,Forest,NULL,Forest,NULL,Non_Wetland,Wetland
2317,Forest,NULL,Forest,NULL,Non_Wetland,Bareland
2318,Forest,NULL,Forest,NULL,Non_Wetland,Built-up
2319,Forest,NULL,Forest,NULL,Non_Wetland,Water
2320,Forest,NULL,Forest,NULL,Non_Wetland,Forest
2321,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland
2322,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland
2323,Forest,NULL,Forest,Non_Water,Non_Wetland,Water
2324,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest
2325,Forest,NULL,Forest,Water,Non_Wetland,Grassland
2326,Forest,NULL,Forest,Water,Non_Wetland,Wetland
2327,Forest,NULL,Forest,Water,Non_Wetland,Bareland
2328,Forest,NULL,Forest,Water,Non_Wetland,Water
2329,Forest,NULL,Forest,Water,Non_Wetland,Forest
2330,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland
2331,Forest,Cropland,NULL,NULL,Non_Wetland,Forest
2332,Forest,Cropland,NULL,Non_Water,Non_Wetland,Forest
2333,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland
2334,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up
2335,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water
2336,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest
2337,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
2338,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
2339,Forest,Cropland,Shrubland,Water,Non_Wetland,Water
2340,Forest,Cropland,Shrubland,Water,Non_Wetland,Forest
2341,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland
2342,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up
2343,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest
2344,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
2345,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Forest
2346,Forest,Cropland,Grassland,Water,Non_Wetland,Water
2347,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland
2348,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest
2349,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest
2350,Forest,Cropland,Wetland,NULL,Wetland,Grassland
2351,Forest,Cropland,Wetland,NULL,Wetland,Forest
2352,Forest,Cropland,Wetland,Non_Water,Wetland,Bareland
2353,Forest,Cropland,Wetland,Non_Water,Wetland,Forest
2354,Forest,Cropland,Wetland,Water,Wetland,Grassland
2355,Forest,Cropland,Wetland,Water,Wetland,Water
2356,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland
2357,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland
2358,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up
2359,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest
2360,Forest,Cropland,Water,NULL,Water,Grassland
2361,Forest,Cropland,Water,NULL,Water,Forest
2362,Forest,Cropland,Water,Non_Water,Water,Bareland
2363,Forest,Cropland,Water,Non_Water,Water,Water
2364,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland
2365,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland
2366,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up
2367,Forest,Cropland,Forest,NULL,Non_Wetland,Water
2368,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
2369,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland
2370,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest
2371,Forest,Cropland,Forest,Water,Non_Wetland,Grassland
2372,Forest,Cropland,Forest,Water,Non_Wetland,Water
2373,Forest,Cropland,Forest,Water,Non_Wetland,Forest
2374,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland
2375,Forest,Wetland,NULL,Non_Water,Non_Wetland,Grassland
2376,Forest,Wetland,NULL,Non_Water,Non_Wetland,Forest
2377,Forest,Wetland,NULL,Water,Non_Wetland,Water
2378,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland
2379,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland
2380,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest
2381,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
2382,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland
2383,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Forest
2384,Forest,Wetland,Shrubland,Water,Non_Wetland,Grassland
2385,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland
2386,Forest,Wetland,Shrubland,Water,Non_Wetland,Water
2387,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland
2388,Forest,Wetland,Grassland,NULL,Non_Wetland,Water
2389,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest
2390,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Grassland
2391,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Water
2392,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Forest
2393,Forest,Wetland,Grassland,Water,Non_Wetland,Grassland
2394,Forest,Wetland,Grassland,Water,Non_Wetland,Water
2395,Forest,Wetland,Grassland,Water,Non_Wetland,Forest
2396,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland
2397,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest
2398,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Forest
2399,Forest,Wetland,Cropland,Water,Non_Wetland,Water
2400,Forest,Wetland,Cropland,Water,Non_Wetland,Forest
2401,Forest,Wetland,Wetland,NULL,Wetland,Grassland
2402,Forest,Wetland,Wetland,NULL,Wetland,Wetland
2403,Forest,Wetland,Wetland,NULL,Wetland,Bareland
2404,Forest,Wetland,Wetland,NULL,Wetland,Water
2405,Forest,Wetland,Wetland,NULL,Wetland,Forest
2406,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland
2407,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland
2408,Forest,Wetland,Wetland,Non_Water,Wetland,Forest
2409,Forest,Wetland,Wetland,Water,Wetland,Grassland
2410,Forest,Wetland,Wetland,Water,Wetland,Water
2411,Forest,Wetland,Wetland,Water,Wetland,Forest
2412,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Grassland
2413,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Forest
2414,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Grassland
2415,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Bareland
2416,Forest,Wetland,Built-up,Water,Non_Wetland,Grassland
2417,Forest,Wetland,Built-up,Water,Non_Wetland,Water
2418,Forest,Wetland,Water,NULL,Water,Grassland
2419,Forest,Wetland,Water,NULL,Water,Forest
2420,Forest,Wetland,Water,Non_Water,Water,Grassland
2421,Forest,Wetland,Water,Non_Water,Water,Bareland
2422,Forest,Wetland,Water,Non_Water,Water,Water
2423,Forest,Wetland,Water,Non_Water,Water,Forest
2424,Forest,Wetland,Water,Water,Water,Grassland
2425,Forest,Wetland,Water,Water,Water,Water
2426,Forest,Wetland,Water,Water,Water,Forest
2427,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland
2428,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland
2429,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland
2430,Forest,Wetland,Forest,NULL,Non_Wetland,Water
2431,Forest,Wetland,Forest,NULL,Non_Wetland,Forest
2432,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland
2433,Forest,Wetland,Forest,Non_Water,Non_Wetland,Bareland
2434,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water
2435,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest
2436,Forest,Wetland,Forest,Water,Non_Wetland,Grassland
2437,Forest,Wetland,Forest,Water,Non_Wetland,Wetland
2438,Forest,Wetland,Forest,Water,Non_Wetland,Water
2439,Forest,Wetland,Forest,Water,Non_Wetland,Forest
2440,Forest,Bareland,NULL,NULL,Non_Wetland,Grassland
2441,Forest,Bareland,NULL,NULL,Non_Wetland,Bareland
2442,Forest,Bareland,NULL,NULL,Non_Wetland,Forest
2443,Forest,Bareland,NULL,Water,Non_Wetland,Grassland
2444,Forest,Bareland,NULL,Water,Non_Wetland,Water
2445,Forest,Bareland,Shrubland,NULL,Non_Wetland,Grassland
2446,Forest,Bareland,Shrubland,NULL,Non_Wetland,Water
2447,Forest,Bareland,Shrubland,NULL,Non_Wetland,Forest
2448,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland
2449,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,Water
2450,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,Forest
2451,Forest,Bareland,Grassland,NULL,Non_Wetland,Grassland
2452,Forest,Bareland,Grassland,NULL,Non_Wetland,Bareland
2453,Forest,Bareland,Grassland,NULL,Non_Wetland,Water
2454,Forest,Bareland,Grassland,NULL,Non_Wetland,Forest
2455,Forest,Bareland,Grassland,Non_Water,Non_Wetland,Water
2456,Forest,Bareland,Grassland,Water,Non_Wetland,Water
2457,Forest,Bareland,Grassland,Water,Non_Wetland,Forest
2458,Forest,Bareland,Cropland,NULL,Non_Wetland,Water
2459,Forest,Bareland,Wetland,NULL,Wetland,Grassland
2460,Forest,Bareland,Wetland,Non_Water,Wetland,Water
2461,Forest,Bareland,Wetland,Water,Wetland,Bareland
2462,Forest,Bareland,Wetland,Water,Wetland,Water
2463,Forest,Bareland,Wetland,Water,Wetland,Forest
2464,Forest,Bareland,Bareland,NULL,Non_Wetland,Grassland
2465,Forest,Bareland,Bareland,NULL,Non_Wetland,Water
2466,Forest,Bareland,Bareland,NULL,Non_Wetland,Forest
2467,Forest,Bareland,Bareland,Non_Water,Non_Wetland,Grassland
2468,Forest,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
2469,Forest,Bareland,Bareland,Non_Water,Non_Wetland,Water
2470,Forest,Bareland,Bareland,Water,Non_Wetland,Bareland
2471,Forest,Bareland,Bareland,Water,Non_Wetland,Water
2472,Forest,Bareland,Bareland,Water,Non_Wetland,Forest
2473,Forest,Bareland,Built-up,Non_Water,Non_Wetland,Grassland
2474,Forest,Bareland,Built-up,Water,Non_Wetland,Bareland
2475,Forest,Bareland,Built-up,Water,Non_Wetland,Water
2476,Forest,Bareland,Water,NULL,Water,Grassland
2477,Forest,Bareland,Water,NULL,Water,Water
2478,Forest,Bareland,Water,NULL,Water,Forest
2479,Forest,Bareland,Water,Non_Water,Water,Grassland
2480,Forest,Bareland,Water,Non_Water,Water,Bareland
2481,Forest,Bareland,Water,Non_Water,Water,Water
2482,Forest,Bareland,Water,Water,Water,Grassland
2483,Forest,Bareland,Water,Water,Water,Bareland
2484,Forest,Bareland,Water,Water,Water,Water
2485,Forest,Bareland,Water,Water,Water,Forest
2486,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland
2487,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland
2488,Forest,Bareland,Forest,NULL,Non_Wetland,Built-up
2489,Forest,Bareland,Forest,NULL,Non_Wetland,Water
2490,Forest,Bareland,Forest,NULL,Non_Wetland,Forest
2491,Forest,Bareland,Forest,Non_Water,Non_Wetland,Grassland
2492,Forest,Bareland,Forest,Non_Water,Non_Wetland,Bareland
2493,Forest,Bareland,Forest,Non_Water,Non_Wetland,Forest
2494,Forest,Bareland,Forest,Water,Non_Wetland,Grassland
2495,Forest,Bareland,Forest,Water,Non_Wetland,Bareland
2496,Forest,Bareland,Forest,Water,Non_Wetland,Water
2497,Forest,Bareland,Forest,Water,Non_Wetland,Forest
2498,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland
2499,Forest,Built-up,NULL,NULL,Non_Wetland,Water
2500,Forest,Built-up,NULL,NULL,Non_Wetland,Forest
2501,Forest,Built-up,NULL,Non_Water,Non_Wetland,Grassland
2502,Forest,Built-up,NULL,Non_Water,Non_Wetland,Bareland
2503,Forest,Built-up,NULL,Non_Water,Non_Wetland,Forest
2504,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland
2505,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland
2506,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up
2507,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest
2508,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland
2509,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Forest
2510,Forest,Built-up,Shrubland,Water,Non_Wetland,Grassland
2511,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland
2512,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland
2513,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up
2514,Forest,Built-up,Grassland,NULL,Non_Wetland,Water
2515,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest
2516,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Bareland
2517,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Water
2518,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Forest
2519,Forest,Built-up,Grassland,Water,Non_Wetland,Bareland
2520,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland
2521,Forest,Built-up,Cropland,NULL,Non_Wetland,Water
2522,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest
2523,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Forest
2524,Forest,Built-up,Wetland,NULL,Wetland,Bareland
2525,Forest,Built-up,Wetland,NULL,Wetland,Water
2526,Forest,Built-up,Wetland,NULL,Wetland,Forest
2527,Forest,Built-up,Wetland,Non_Water,Wetland,Water
2528,Forest,Built-up,Wetland,Non_Water,Wetland,Forest
2529,Forest,Built-up,Wetland,Water,Wetland,Water
2530,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland
2531,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest
2532,Forest,Built-up,Bareland,Non_Water,Non_Wetland,Bareland
2533,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland
2534,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up
2535,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest
2536,Forest,Built-up,Water,NULL,Water,Grassland
2537,Forest,Built-up,Water,NULL,Water,Forest
2538,Forest,Built-up,Water,Non_Water,Water,Grassland
2539,Forest,Built-up,Water,Non_Water,Water,Forest
2540,Forest,Built-up,Water,Water,Water,Water
2541,Forest,Built-up,Water,Water,Water,Forest
2542,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland
2543,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland
2544,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up
2545,Forest,Built-up,Forest,NULL,Non_Wetland,Water
2546,Forest,Built-up,Forest,NULL,Non_Wetland,Forest
2547,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland
2548,Forest,Built-up,Forest,Non_Water,Non_Wetland,Bareland
2549,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest
2550,Forest,Built-up,Forest,Water,Non_Wetland,Bareland
2551,Forest,Built-up,Forest,Water,Non_Wetland,Water
2552,Forest,Built-up,Forest,Water,Non_Wetland,Forest
2553,Forest,Water,NULL,NULL,Non_Wetland,Grassland
2554,Forest,Water,NULL,NULL,Non_Wetland,Bareland
2555,Forest,Water,NULL,NULL,Non_Wetland,Water
2556,Forest,Water,NULL,NULL,Non_Wetland,Forest
2557,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland
2558,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland
2559,Forest,Water,NULL,Non_Water,Non_Wetland,Water
2560,Forest,Water,NULL,Non_Water,Non_Wetland,Forest
2561,Forest,Water,NULL,Water,Non_Wetland,Bareland
2562,Forest,Water,NULL,Water,Non_Wetland,Water
2563,Forest,Water,NULL,Water,Non_Wetland,Forest
2564,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland
2565,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland
2566,Forest,Water,Shrubland,NULL,Non_Wetland,Built-up
2567,Forest,Water,Shrubland,NULL,Non_Wetland,Water
2568,Forest,Water,Shrubland,NULL,Non_Wetland,Forest
2569,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland
2570,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland
2571,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water
2572,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest
2573,Forest,Water,Shrubland,Water,Non_Wetland,Grassland
2574,Forest,Water,Shrubland,Water,Non_Wetland,Bareland
2575,Forest,Water,Shrubland,Water,Non_Wetland,Water
2576,Forest,Water,Shrubland,Water,Non_Wetland,Forest
2577,Forest,Water,Grassland,NULL,Non_Wetland,Grassland
2578,Forest,Water,Grassland,NULL,Non_Wetland,Bareland
2579,Forest,Water,Grassland,NULL,Non_Wetland,Water
2580,Forest,Water,Grassland,NULL,Non_Wetland,Forest
2581,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland
2582,Forest,Water,Grassland,Non_Water,Non_Wetland,Bareland
2583,Forest,Water,Grassland,Non_Water,Non_Wetland,Water
2584,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest
2585,Forest,Water,Grassland,Water,Non_Wetland,Grassland
2586,Forest,Water,Grassland,Water,Non_Wetland,Bareland
2587,Forest,Water,Grassland,Water,Non_Wetland,Water
2588,Forest,Water,Grassland,Water,Non_Wetland,Forest
2589,Forest,Water,Cropland,NULL,Non_Wetland,Grassland
2590,Forest,Water,Cropland,NULL,Non_Wetland,Bareland
2591,Forest,Water,Cropland,NULL,Non_Wetland,Water
2592,Forest,Water,Cropland,NULL,Non_Wetland,Forest
2593,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland
2594,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland
2595,Forest,Water,Cropland,Non_Water,Non_Wetland,Water
2596,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest
2597,Forest,Water,Cropland,Water,Non_Wetland,Grassland
2598,Forest,Water,Cropland,Water,Non_Wetland,Bareland
2599,Forest,Water,Cropland,Water,Non_Wetland,Water
2600,Forest,Water,Cropland,Water,Non_Wetland,Forest
2601,Forest,Water,Wetland,NULL,Wetland,Grassland
2602,Forest,Water,Wetland,NULL,Wetland,Bareland
2603,Forest,Water,Wetland,NULL,Wetland,Water
2604,Forest,Water,Wetland,NULL,Wetland,Forest
2605,Forest,Water,Wetland,Non_Water,Wetland,Grassland
2606,Forest,Water,Wetland,Non_Water,Wetland,Bareland
2607,Forest,Water,Wetland,Non_Water,Wetland,Water
2608,Forest,Water,Wetland,Non_Water,Wetland,Forest
2609,Forest,Water,Wetland,Water,Wetland,Grassland
2610,Forest,Water,Wetland,Water,Wetland,Bareland
2611,Forest,Water,Wetland,Water,Wetland,Water
