Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KPB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KPB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KPB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KPB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KPB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KPB_M_R
9827,Water,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
9828,Water,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
9829,Water,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
9830,Water,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
9831,Water,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,NULL
9832,Water,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
9833,Water,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
9834,Water,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,NULL
9835,Water,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
9836,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
9837,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
9838,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9839,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,NULL
9840,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
9841,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
9842,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Water
9843,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
9844,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Grassland
9845,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
9846,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Water
9847,Water,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Water
9848,Water,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
9849,Water,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Bareland
9850,Water,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Forest
9851,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
9852,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
9853,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Water
9854,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Shrubland,NULL
9855,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
9856,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,NULL
9857,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
9858,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Built-up
9859,Water,NULL,Shrubland,Water,Non_Wetland,Water,Shrubland,Grassland
9860,Water,NULL,Shrubland,Water,Non_Wetland,Water,Shrubland,Bareland
9861,Water,NULL,Shrubland,Water,Non_Wetland,Water,Shrubland,Water
9862,Water,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Bareland
9863,Water,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Water
9864,Water,NULL,Shrubland,Water,Non_Wetland,Water,Bareland,Bareland
9865,Water,NULL,Shrubland,Water,Non_Wetland,Water,Bareland,Water
9866,Water,NULL,Shrubland,Water,Non_Wetland,Water,Water,Bareland
9867,Water,NULL,Shrubland,Water,Non_Wetland,Water,Water,Water
9868,Water,NULL,Shrubland,Water,Non_Wetland,Water,Water,Forest
9869,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
9870,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
9871,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
9872,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
9873,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
9874,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
9875,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
9876,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
9877,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
9878,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
9879,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
9880,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
9881,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
9882,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
9883,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
9884,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
9885,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
9886,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water,NULL
9887,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
9888,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Cropland
9889,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
9890,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Water
9891,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Forest
9892,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
9893,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
9894,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Wetland
9895,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Bareland
9896,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Water
9897,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
9898,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9899,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
9900,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
9901,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Water
9902,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9903,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
9904,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9905,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
9906,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Water
9907,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
9908,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
9909,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Bareland
9910,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Water
9911,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
9912,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
9913,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
9914,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
9915,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
9916,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
9917,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
9918,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
9919,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9920,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
9921,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
9922,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Water
9923,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
9924,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
9925,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9926,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
9927,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
9928,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
9929,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
9930,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
9931,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
9932,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,NULL
9933,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
9934,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Cropland
9935,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Wetland
9936,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Bareland
9937,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Water
9938,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
9939,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Water
9940,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
9941,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
9942,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
9943,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
9944,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
9945,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
9946,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
9947,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Wetland
9948,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
9949,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
9950,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
9951,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
9952,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
9953,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Water
9954,Water,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
9955,Water,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Water
9956,Water,NULL,Cropland,NULL,Non_Wetland,Built-up,Water,Grassland
9957,Water,NULL,Cropland,NULL,Non_Wetland,Water,NULL,NULL
9958,Water,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
9959,Water,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Cropland
9960,Water,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
9961,Water,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Water
9962,Water,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Forest
9963,Water,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
9964,Water,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,Water
9965,Water,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,Forest
9966,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,NULL
9967,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
9968,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Cropland
9969,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Wetland
9970,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
9971,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Water
9972,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
9973,Water,NULL,Cropland,NULL,Non_Wetland,Water,Water,Grassland
9974,Water,NULL,Cropland,NULL,Non_Wetland,Water,Water,Cropland
9975,Water,NULL,Cropland,NULL,Non_Wetland,Water,Water,Bareland
9976,Water,NULL,Cropland,NULL,Non_Wetland,Water,Water,Water
9977,Water,NULL,Cropland,NULL,Non_Wetland,Water,Water,Forest
9978,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
9979,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,NULL
9980,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
9981,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Water
9982,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
9983,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
9984,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Bareland
9985,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Water
9986,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
9987,Water,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
9988,Water,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
9989,Water,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Bareland
9990,Water,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Water
9991,Water,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
9992,Water,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
9993,Water,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
9994,Water,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
9995,Water,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
9996,Water,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Bareland
9997,Water,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Water
9998,Water,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Forest
9999,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
10000,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
10001,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
10002,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Water
10003,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
10004,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
10005,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
10006,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
10007,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
10008,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Water
10009,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
10010,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
10011,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Cropland
10012,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
10013,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Cropland
10014,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Bareland
10015,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Water
10016,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
10017,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
10018,Water,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Water
10019,Water,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
10020,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
10021,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Water
10022,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
10023,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Shrubland,Cropland
10024,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Shrubland,Water
10025,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Shrubland,Forest
10026,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
10027,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Cropland
10028,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Wetland
10029,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Bareland
10030,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Water
10031,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Forest
10032,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Built-up,Bareland
10033,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
10034,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Cropland
10035,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Wetland
10036,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
10037,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Water
10038,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
10039,Water,NULL,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
10040,Water,NULL,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
10041,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
10042,Water,NULL,Cropland,Water,Non_Wetland,NULL,Shrubland,Water
10043,Water,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,NULL
10044,Water,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Water
10045,Water,NULL,Cropland,Water,Non_Wetland,NULL,Water,NULL
10046,Water,NULL,Cropland,Water,Non_Wetland,NULL,Water,Grassland
10047,Water,NULL,Cropland,Water,Non_Wetland,NULL,Water,Bareland
10048,Water,NULL,Cropland,Water,Non_Wetland,NULL,Water,Water
10049,Water,NULL,Cropland,Water,Non_Wetland,NULL,Forest,Water
10050,Water,NULL,Cropland,Water,Non_Wetland,Shrubland,Grassland,Wetland
10051,Water,NULL,Cropland,Water,Non_Wetland,Shrubland,Water,NULL
10052,Water,NULL,Cropland,Water,Non_Wetland,Shrubland,Water,Grassland
10053,Water,NULL,Cropland,Water,Non_Wetland,Shrubland,Water,Bareland
10054,Water,NULL,Cropland,Water,Non_Wetland,Shrubland,Water,Water
10055,Water,NULL,Cropland,Water,Non_Wetland,Shrubland,Water,Forest
10056,Water,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
10057,Water,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Cropland
10058,Water,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Bareland
10059,Water,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
10060,Water,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Forest
10061,Water,NULL,Cropland,Water,Non_Wetland,Grassland,Water,NULL
10062,Water,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
10063,Water,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Cropland
10064,Water,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Wetland
10065,Water,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Bareland
10066,Water,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Water
10067,Water,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Water
10068,Water,NULL,Cropland,Water,Non_Wetland,Built-up,Built-up,Water
10069,Water,NULL,Cropland,Water,Non_Wetland,Water,NULL,Water
10070,Water,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
10071,Water,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Wetland
10072,Water,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Bareland
10073,Water,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Water
10074,Water,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Forest
10075,Water,NULL,Cropland,Water,Non_Wetland,Water,Bareland,Grassland
10076,Water,NULL,Cropland,Water,Non_Wetland,Water,Water,NULL
10077,Water,NULL,Cropland,Water,Non_Wetland,Water,Water,Grassland
10078,Water,NULL,Cropland,Water,Non_Wetland,Water,Water,Bareland
10079,Water,NULL,Cropland,Water,Non_Wetland,Water,Water,Water
10080,Water,NULL,Cropland,Water,Non_Wetland,Water,Water,Forest
10081,Water,NULL,Wetland,NULL,Wetland,NULL,Water,Forest
10082,Water,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,NULL
10083,Water,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
10084,Water,NULL,Wetland,NULL,Wetland,Shrubland,Water,Water
10085,Water,NULL,Wetland,NULL,Wetland,Shrubland,Water,Forest
10086,Water,NULL,Wetland,NULL,Wetland,Grassland,Water,Water
10087,Water,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
10088,Water,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Forest
10089,Water,NULL,Wetland,NULL,Wetland,Water,Water,Bareland
10090,Water,NULL,Wetland,NULL,Wetland,Water,Water,Water
10091,Water,NULL,Wetland,Non_Water,Wetland,NULL,Shrubland,Water
10092,Water,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
10093,Water,NULL,Wetland,Non_Water,Wetland,NULL,Water,Forest
10094,Water,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,Forest
10095,Water,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
10096,Water,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
10097,Water,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Bareland
10098,Water,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
10099,Water,NULL,Wetland,Non_Water,Wetland,Shrubland,Forest,Water
10100,Water,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
10101,Water,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
10102,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
10103,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
10104,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Bareland,Grassland
10105,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Water,NULL
10106,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
10107,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Cropland
10108,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Bareland
10109,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Water
10110,Water,NULL,Wetland,Non_Water,Wetland,Built-up,Grassland,Forest
10111,Water,NULL,Wetland,Non_Water,Wetland,Water,NULL,Wetland
10112,Water,NULL,Wetland,Non_Water,Wetland,Water,NULL,Forest
10113,Water,NULL,Wetland,Non_Water,Wetland,Water,Shrubland,Water
10114,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
10115,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
10116,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Bareland
10117,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
10118,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
10119,Water,NULL,Wetland,Non_Water,Wetland,Water,Forest,Wetland
10120,Water,NULL,Wetland,Non_Water,Wetland,Forest,Water,Wetland
10121,Water,NULL,Wetland,Water,Wetland,NULL,Grassland,Grassland
10122,Water,NULL,Wetland,Water,Wetland,NULL,Grassland,Forest
10123,Water,NULL,Wetland,Water,Wetland,NULL,Water,Bareland
10124,Water,NULL,Wetland,Water,Wetland,NULL,Water,Water
10125,Water,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Forest
10126,Water,NULL,Wetland,Water,Wetland,Shrubland,Water,Grassland
10127,Water,NULL,Wetland,Water,Wetland,Shrubland,Water,Water
10128,Water,NULL,Wetland,Water,Wetland,Shrubland,Water,Forest
10129,Water,NULL,Wetland,Water,Wetland,Grassland,NULL,Grassland
10130,Water,NULL,Wetland,Water,Wetland,Grassland,Grassland,NULL
10131,Water,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
10132,Water,NULL,Wetland,Water,Wetland,Grassland,Grassland,Water
10133,Water,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
10134,Water,NULL,Wetland,Water,Wetland,Grassland,Water,Cropland
10135,Water,NULL,Wetland,Water,Wetland,Grassland,Water,Bareland
10136,Water,NULL,Wetland,Water,Wetland,Grassland,Water,Water
10137,Water,NULL,Wetland,Water,Wetland,Grassland,Water,Forest
10138,Water,NULL,Wetland,Water,Wetland,Bareland,Water,Forest
10139,Water,NULL,Wetland,Water,Wetland,Water,NULL,Water
10140,Water,NULL,Wetland,Water,Wetland,Water,Shrubland,Water
10141,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Bareland
10142,Water,NULL,Wetland,Water,Wetland,Water,Bareland,Bareland
10143,Water,NULL,Wetland,Water,Wetland,Water,Water,Grassland
10144,Water,NULL,Wetland,Water,Wetland,Water,Water,Wetland
10145,Water,NULL,Wetland,Water,Wetland,Water,Water,Bareland
10146,Water,NULL,Wetland,Water,Wetland,Water,Water,Water
10147,Water,NULL,Wetland,Water,Wetland,Water,Water,Forest
10148,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
10149,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Shrubland,Water
10150,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,NULL
10151,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
10152,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Water
10153,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
10154,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Water,Water
10155,Water,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10156,Water,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Forest
10157,Water,NULL,Bareland,NULL,Non_Wetland,Shrubland,Water,Grassland
10158,Water,NULL,Bareland,NULL,Non_Wetland,Shrubland,Water,Bareland
10159,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Water
10160,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Cropland
10161,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Bareland
10162,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Water
10163,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
10164,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Bareland
10165,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Water
10166,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
10167,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
10168,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Water
