Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MPS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MPS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MPS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MPS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MPS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MPS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MPS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MPS_M_R
1152,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1153,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
1154,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1155,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1156,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1157,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1158,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1159,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1160,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
1161,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1162,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
1163,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
1164,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1165,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
1166,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1167,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
1168,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1169,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
1170,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
1171,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1172,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1173,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1174,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1175,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1176,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
1177,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1178,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
1179,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
1180,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
1181,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
1182,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
1183,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1184,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
1185,Grassland,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
1186,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1187,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1188,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
1189,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
1190,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
1191,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
1192,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
1193,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Bareland,Grassland
1194,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
1195,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1196,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1197,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1198,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1199,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
1200,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
1201,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
1202,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,NULL
1203,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1204,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
1205,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1206,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
1207,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
1208,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
1209,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
1210,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1211,Grassland,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
1212,Grassland,NULL,Bareland,NULL,Non_Wetland,Water,Water,Grassland
1213,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
1214,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
1215,Grassland,NULL,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
1216,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1217,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
1218,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
1219,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1220,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
1221,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
1222,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
1223,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
1224,Grassland,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
1225,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1226,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
1227,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1228,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
1229,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
1230,Grassland,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Bareland
1231,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
1232,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Bareland
1233,Grassland,NULL,Water,NULL,Water,Grassland,Bareland,Grassland
1234,Grassland,NULL,Water,NULL,Water,Wetland,Grassland,Grassland
1235,Grassland,NULL,Water,Water,Water,Grassland,Grassland,Grassland
1236,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
1237,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1238,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1239,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1240,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
1241,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
1242,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1243,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
1244,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
1245,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
1246,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1247,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1248,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1249,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1250,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1251,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
1252,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
1253,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1254,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1255,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
1256,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1257,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
1258,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
1259,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1260,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1261,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
1262,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1263,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1264,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
1265,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
1266,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
1267,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
1268,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1269,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1270,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
1271,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1272,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1273,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
1274,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1275,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1276,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
1277,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1278,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
1279,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1280,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1281,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1282,Grassland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
1283,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
1284,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1285,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
1286,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
1287,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
1288,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1289,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1290,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1291,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
1292,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
1293,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
1294,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1295,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1296,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1297,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Bareland
1298,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1299,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
1300,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
1301,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1302,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1303,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
1304,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
1305,Grassland,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
1306,Grassland,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Water
1307,Grassland,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1308,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1309,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1310,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1311,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1312,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1313,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1314,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1315,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1316,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
1317,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1318,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1319,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Bareland
1320,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1321,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1322,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1323,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1324,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1325,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
1326,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
1327,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1328,Grassland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1329,Grassland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1330,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1331,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1332,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1333,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1334,Grassland,Cropland,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
1335,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1336,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1337,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1338,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1339,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1340,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1341,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
1342,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1343,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1344,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
1345,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1346,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1347,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1348,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1349,Grassland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1350,Grassland,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
1351,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1352,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
1353,Grassland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
1354,Grassland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
1355,Grassland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1356,Grassland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1357,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1358,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
1359,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1360,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
1361,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
1362,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1363,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
1364,Grassland,Cropland,Water,NULL,Water,Grassland,Grassland,Grassland
1365,Grassland,Cropland,Water,NULL,Water,Grassland,Water,Grassland
1366,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1367,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
1368,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1369,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1370,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1371,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1372,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
1373,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1374,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1375,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1376,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1377,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1378,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1379,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1380,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1381,Grassland,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1382,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1383,Grassland,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1384,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1385,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1386,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1387,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1388,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1389,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1390,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
1391,Grassland,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1392,Grassland,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1393,Grassland,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1394,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1395,Grassland,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1396,Grassland,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
1397,Grassland,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1398,Grassland,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1399,Grassland,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
1400,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1401,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1402,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
1403,Grassland,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
1404,Grassland,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1405,Grassland,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
1406,Grassland,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Bareland
1407,Grassland,Water,Water,NULL,Water,Wetland,Grassland,Water
1408,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1409,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1410,Grassland,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1411,Grassland,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1412,Grassland,Water,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
1413,Grassland,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1414,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1415,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1416,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1417,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1418,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1419,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1420,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1421,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1422,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1423,Grassland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1424,Grassland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
1425,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1426,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1427,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1428,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1429,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1430,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1431,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1432,Grassland,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1433,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1434,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1435,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
1436,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
1437,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
1438,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1439,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1440,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
1441,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
1442,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1443,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1444,Cropland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1445,Cropland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1446,Cropland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1447,Cropland,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
1448,Cropland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
1449,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1450,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1451,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
1452,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
1453,Cropland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
1454,Cropland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
