Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LHK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LHK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LHK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LHK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LHK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LHK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LHK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LHK_M_R
8403,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
8404,Forest,Wetland,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
8405,Forest,Wetland,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
8406,Forest,Wetland,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
8407,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
8408,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Grassland,Wetland
8409,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
8410,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
8411,Forest,Wetland,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
8412,Forest,Wetland,Forest,Water,Non_Wetland,Water,NULL,Grassland
8413,Forest,Wetland,Forest,Water,Non_Wetland,Water,NULL,Wetland
8414,Forest,Wetland,Forest,Water,Non_Wetland,Water,Grassland,Grassland
8415,Forest,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Grassland
8416,Forest,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Forest
8417,Forest,Wetland,Forest,Water,Non_Wetland,Water,Water,Grassland
8418,Forest,Wetland,Forest,Water,Non_Wetland,Water,Water,Water
8419,Forest,Wetland,Forest,Water,Non_Wetland,Water,Water,Forest
8420,Forest,Wetland,Forest,Water,Non_Wetland,Water,Forest,Grassland
8421,Forest,Wetland,Forest,Water,Non_Wetland,Forest,NULL,Grassland
8422,Forest,Bareland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
8423,Forest,Bareland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
8424,Forest,Bareland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
8425,Forest,Bareland,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
8426,Forest,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8427,Forest,Bareland,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
8428,Forest,Bareland,Wetland,Water,Wetland,Water,Water,Water
8429,Forest,Bareland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
8430,Forest,Bareland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
8431,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
8432,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
8433,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
8434,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
8435,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
8436,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
8437,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
8438,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
8439,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
8440,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
8441,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
8442,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
8443,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
8444,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
8445,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
8446,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
8447,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
8448,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
8449,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
8450,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
8451,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Water,Forest
8452,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
8453,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
8454,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
8455,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8456,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
8457,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
8458,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8459,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
8460,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8461,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
8462,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
8463,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
8464,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Built-up
8465,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
8466,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
8467,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
8468,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
8469,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8470,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
8471,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
8472,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
8473,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8474,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
8475,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
8476,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
8477,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
8478,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
8479,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
8480,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
8481,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Built-up
8482,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
8483,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
8484,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
8485,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
8486,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8487,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
8488,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8489,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
8490,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
8491,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
8492,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
8493,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
8494,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8495,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
8496,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
8497,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
8498,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8499,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
8500,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
8501,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
8502,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
8503,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
8504,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
8505,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
8506,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
8507,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
8508,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
8509,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Grassland,Forest
8510,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Bareland,Forest
8511,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Grassland,Forest
8512,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Forest
8513,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
8514,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
8515,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
8516,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
8517,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
8518,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
8519,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
8520,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
8521,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
8522,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
8523,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
8524,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
8525,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
8526,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
8527,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Forest
8528,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
8529,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
8530,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
8531,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Built-up
8532,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
8533,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
8534,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
8535,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
8536,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
8537,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
8538,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
8539,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
8540,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
8541,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
8542,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
8543,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
8544,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
8545,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
8546,Forest,Built-up,Built-up,Water,Non_Wetland,Bareland,Grassland,Grassland
8547,Forest,Built-up,Built-up,Water,Non_Wetland,Built-up,Built-up,Grassland
8548,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
8549,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
8550,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
8551,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
8552,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
8553,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
8554,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
8555,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
8556,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
8557,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Water,Forest
8558,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
8559,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
8560,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Water,Forest
8561,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
8562,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
8563,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
8564,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Built-up
8565,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
8566,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
8567,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Built-up
8568,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
8569,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
8570,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
8571,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Built-up
8572,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
8573,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
8574,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
8575,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
8576,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
8577,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
8578,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
8579,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
8580,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Water
8581,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
8582,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
8583,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
8584,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Water
8585,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
8586,Forest,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Water
8587,Forest,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
8588,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
8589,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
8590,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
8591,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
8592,Forest,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
8593,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
8594,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
8595,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
8596,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
8597,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
8598,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
8599,Forest,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
8600,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
8601,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
8602,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
8603,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
8604,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
8605,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
8606,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
8607,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
8608,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
8609,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
8610,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
8611,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Built-up
8612,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
8613,Forest,Water,NULL,NULL,Non_Wetland,Water,NULL,Water
8614,Forest,Water,NULL,NULL,Non_Wetland,Water,NULL,Forest
8615,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
8616,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
8617,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
8618,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
8619,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
8620,Forest,Water,NULL,NULL,Non_Wetland,Water,Bareland,Forest
8621,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
8622,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
8623,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
8624,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Grassland
8625,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
8626,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
8627,Forest,Water,NULL,NULL,Non_Wetland,Forest,NULL,Water
8628,Forest,Water,NULL,NULL,Non_Wetland,Forest,NULL,Forest
8629,Forest,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
8630,Forest,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
8631,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
8632,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
8633,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
8634,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
8635,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
8636,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
8637,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
8638,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
8639,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,NULL,Forest
8640,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
8641,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,NULL,Forest
8642,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,NULL,Forest
8643,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Forest
8644,Forest,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Water
8645,Forest,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Forest
8646,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
8647,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
8648,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,NULL,Water
8649,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
8650,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
8651,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
8652,Forest,Water,NULL,Water,Non_Wetland,NULL,Wetland,Forest
8653,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,Forest
8654,Forest,Water,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
8655,Forest,Water,NULL,Water,Non_Wetland,Grassland,Forest,Grassland
8656,Forest,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
8657,Forest,Water,NULL,Water,Non_Wetland,Bareland,Water,Grassland
8658,Forest,Water,NULL,Water,Non_Wetland,Bareland,Water,Forest
8659,Forest,Water,NULL,Water,Non_Wetland,Water,NULL,Water
8660,Forest,Water,NULL,Water,Non_Wetland,Water,NULL,Forest
8661,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Grassland
8662,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Forest
8663,Forest,Water,NULL,Water,Non_Wetland,Water,Bareland,Grassland
8664,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Wetland
8665,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Water
8666,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Forest
8667,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Water
8668,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
8669,Forest,Water,NULL,Water,Non_Wetland,Forest,NULL,Water
8670,Forest,Water,NULL,Water,Non_Wetland,Forest,NULL,Forest
8671,Forest,Water,NULL,Water,Non_Wetland,Forest,Water,Forest
8672,Forest,Water,NULL,Water,Non_Wetland,Forest,Forest,Forest
8673,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
8674,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
8675,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
8676,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
8677,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
8678,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8679,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
8680,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
8681,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
8682,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8683,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
8684,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
8685,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
8686,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
8687,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
8688,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
8689,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
8690,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
8691,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Water
8692,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
8693,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
8694,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
8695,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
8696,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Water
8697,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
8698,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,NULL,Forest
8699,Forest,Water,Shrubland,Water,Non_Wetland,Water,NULL,Water
8700,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
8701,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
8702,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
8703,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
8704,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
8705,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
8706,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Water
8707,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Forest
8708,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
8709,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
8710,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
8711,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8712,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
8713,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
8714,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
8715,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
8716,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
8717,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
8718,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
8719,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Wetland
8720,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
8721,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,NULL,Water
8722,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
