Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MCU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MCU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MCU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MCU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MCU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MCU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MCU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MCU_M_R
4370,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
4371,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
4372,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Bareland,Grassland
4373,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Water
4374,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
4375,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
4376,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Water
4377,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
4378,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
4379,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
4380,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
4381,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
4382,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
4383,Water,Water,Shrubland,Water,Non_Wetland,Water,Shrubland,Forest
4384,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
4385,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Bareland
4386,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Water
4387,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Forest
4388,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
4389,Water,Water,Shrubland,Water,Non_Wetland,Water,Bareland,Water
4390,Water,Water,Shrubland,Water,Non_Wetland,Water,Bareland,Forest
4391,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
4392,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
4393,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
4394,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
4395,Water,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
4396,Water,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Water
4397,Water,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
4398,Water,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
4399,Water,Water,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
4400,Water,Water,Grassland,NULL,Non_Wetland,NULL,Water,Forest
4401,Water,Water,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4402,Water,Water,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4403,Water,Water,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
4404,Water,Water,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Forest
4405,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4406,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
4407,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Water
4408,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
4409,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4410,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Water
4411,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
4412,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4413,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
4414,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
4415,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Water
4416,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
4417,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
4418,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4419,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
4420,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
4421,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
4422,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4423,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4424,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Water
4425,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
4426,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Bareland
4427,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Water
4428,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
4429,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4430,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4431,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Water
4432,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
4433,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
4434,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Water
4435,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
4436,Water,Water,Grassland,NULL,Non_Wetland,Water,NULL,Water
4437,Water,Water,Grassland,NULL,Non_Wetland,Water,Shrubland,Forest
4438,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
4439,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
4440,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Water
4441,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
4442,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
4443,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
4444,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
4445,Water,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
4446,Water,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Bareland
4447,Water,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Water
4448,Water,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
4449,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Grassland
4450,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
4451,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
4452,Water,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
4453,Water,Water,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
4454,Water,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
4455,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4456,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Water
4457,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
4458,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
4459,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Water,Water
4460,Water,Water,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
4461,Water,Water,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
4462,Water,Water,Grassland,Water,Non_Wetland,Grassland,Bareland,Forest
4463,Water,Water,Grassland,Water,Non_Wetland,Grassland,Water,Forest
4464,Water,Water,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
4465,Water,Water,Grassland,Water,Non_Wetland,Bareland,Grassland,Bareland
4466,Water,Water,Grassland,Water,Non_Wetland,Bareland,Grassland,Forest
4467,Water,Water,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
4468,Water,Water,Grassland,Water,Non_Wetland,Bareland,Bareland,Bareland
4469,Water,Water,Grassland,Water,Non_Wetland,Bareland,Bareland,Water
4470,Water,Water,Grassland,Water,Non_Wetland,Bareland,Bareland,Forest
4471,Water,Water,Grassland,Water,Non_Wetland,Water,Grassland,Grassland
4472,Water,Water,Grassland,Water,Non_Wetland,Water,Grassland,Water
4473,Water,Water,Grassland,Water,Non_Wetland,Water,Grassland,Forest
4474,Water,Water,Grassland,Water,Non_Wetland,Water,Bareland,Forest
4475,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Grassland
4476,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Water
4477,Water,Water,Grassland,Water,Non_Wetland,Water,Forest,Water
4478,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4479,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4480,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
4481,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4482,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4483,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
4484,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
4485,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Water
4486,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
4487,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
4488,Water,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Water
4489,Water,Water,Cropland,NULL,Non_Wetland,Water,Bareland,Forest
4490,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
4491,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
4492,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Water
4493,Water,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
4494,Water,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
4495,Water,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Forest
4496,Water,Water,Cropland,Water,Non_Wetland,Water,Bareland,Water
4497,Water,Water,Cropland,Water,Non_Wetland,Water,Bareland,Forest
4498,Water,Water,Wetland,NULL,Wetland,NULL,Grassland,Water
4499,Water,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
4500,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
4501,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
4502,Water,Water,Wetland,NULL,Wetland,NULL,Bareland,Forest
4503,Water,Water,Wetland,NULL,Wetland,NULL,Water,Water
4504,Water,Water,Wetland,NULL,Wetland,NULL,Water,Forest
4505,Water,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
4506,Water,Water,Wetland,NULL,Wetland,Shrubland,Wetland,Water
4507,Water,Water,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
4508,Water,Water,Wetland,NULL,Wetland,Grassland,NULL,Forest
4509,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
4510,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
4511,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
4512,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Water
4513,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
4514,Water,Water,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
4515,Water,Water,Wetland,NULL,Wetland,Grassland,Bareland,Forest
4516,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
4517,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Water
4518,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
4519,Water,Water,Wetland,NULL,Wetland,Wetland,NULL,Forest
4520,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
4521,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
4522,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
4523,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Water
4524,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
4525,Water,Water,Wetland,NULL,Wetland,Wetland,Forest,Water
4526,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
4527,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
4528,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Water
4529,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Forest
4530,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
4531,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Bareland
4532,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
4533,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
4534,Water,Water,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
4535,Water,Water,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
4536,Water,Water,Wetland,NULL,Wetland,Bareland,Bareland,Water
4537,Water,Water,Wetland,NULL,Wetland,Bareland,Bareland,Forest
4538,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
4539,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Bareland
4540,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Water
4541,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
4542,Water,Water,Wetland,NULL,Wetland,Bareland,Forest,Bareland
4543,Water,Water,Wetland,NULL,Wetland,Bareland,Forest,Water
4544,Water,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
4545,Water,Water,Wetland,NULL,Wetland,Water,NULL,Water
4546,Water,Water,Wetland,NULL,Wetland,Water,NULL,Forest
4547,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Wetland
4548,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Bareland
4549,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Water
4550,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
4551,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
4552,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Bareland
4553,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Water
4554,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
4555,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Grassland
4556,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Bareland
4557,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Water
4558,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Forest
4559,Water,Water,Wetland,NULL,Wetland,Water,Water,Grassland
4560,Water,Water,Wetland,NULL,Wetland,Water,Water,Wetland
4561,Water,Water,Wetland,NULL,Wetland,Water,Water,Bareland
4562,Water,Water,Wetland,NULL,Wetland,Water,Water,Water
4563,Water,Water,Wetland,NULL,Wetland,Water,Water,Forest
4564,Water,Water,Wetland,NULL,Wetland,Water,Forest,Water
4565,Water,Water,Wetland,NULL,Wetland,Water,Forest,Forest
4566,Water,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
4567,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
4568,Water,Water,Wetland,NULL,Wetland,Forest,Bareland,Forest
4569,Water,Water,Wetland,NULL,Wetland,Forest,Water,Water
4570,Water,Water,Wetland,NULL,Wetland,Forest,Water,Forest
4571,Water,Water,Wetland,Non_Water,Wetland,NULL,Bareland,Forest
4572,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
4573,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
4574,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Grassland,Forest
4575,Water,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
4576,Water,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
4577,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
4578,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
4579,Water,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
4580,Water,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Water
4581,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
4582,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
4583,Water,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Water
4584,Water,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
4585,Water,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
4586,Water,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
4587,Water,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
4588,Water,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
4589,Water,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
4590,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
4591,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
4592,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Water
4593,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Forest
4594,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
4595,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
4596,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
4597,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
4598,Water,Water,Wetland,Non_Water,Wetland,Water,Bareland,Grassland
4599,Water,Water,Wetland,Non_Water,Wetland,Water,Bareland,Bareland
4600,Water,Water,Wetland,Non_Water,Wetland,Water,Bareland,Water
4601,Water,Water,Wetland,Non_Water,Wetland,Water,Bareland,Forest
4602,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
4603,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
4604,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
4605,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Water
4606,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
4607,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
4608,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
4609,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
4610,Water,Water,Wetland,Water,Wetland,NULL,Grassland,Forest
4611,Water,Water,Wetland,Water,Wetland,NULL,Wetland,Water
4612,Water,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
4613,Water,Water,Wetland,Water,Wetland,NULL,Bareland,Forest
4614,Water,Water,Wetland,Water,Wetland,NULL,Water,Water
4615,Water,Water,Wetland,Water,Wetland,NULL,Water,Forest
4616,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Grassland
4617,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Water
4618,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Forest
4619,Water,Water,Wetland,Water,Wetland,Grassland,Grassland,Grassland
4620,Water,Water,Wetland,Water,Wetland,Grassland,Grassland,Water
4621,Water,Water,Wetland,Water,Wetland,Grassland,Grassland,Forest
4622,Water,Water,Wetland,Water,Wetland,Grassland,Wetland,Grassland
4623,Water,Water,Wetland,Water,Wetland,Grassland,Wetland,Water
4624,Water,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
4625,Water,Water,Wetland,Water,Wetland,Grassland,Bareland,Water
4626,Water,Water,Wetland,Water,Wetland,Grassland,Bareland,Forest
4627,Water,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
4628,Water,Water,Wetland,Water,Wetland,Grassland,Water,Wetland
4629,Water,Water,Wetland,Water,Wetland,Grassland,Water,Water
4630,Water,Water,Wetland,Water,Wetland,Grassland,Water,Forest
4631,Water,Water,Wetland,Water,Wetland,Grassland,Forest,Water
4632,Water,Water,Wetland,Water,Wetland,Wetland,Grassland,Water
4633,Water,Water,Wetland,Water,Wetland,Wetland,Grassland,Forest
4634,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
4635,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
4636,Water,Water,Wetland,Water,Wetland,Wetland,Bareland,Grassland
4637,Water,Water,Wetland,Water,Wetland,Wetland,Bareland,Water
4638,Water,Water,Wetland,Water,Wetland,Wetland,Bareland,Forest
4639,Water,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
4640,Water,Water,Wetland,Water,Wetland,Wetland,Water,Water
4641,Water,Water,Wetland,Water,Wetland,Wetland,Water,Forest
4642,Water,Water,Wetland,Water,Wetland,Wetland,Forest,Water
4643,Water,Water,Wetland,Water,Wetland,Bareland,Grassland,Grassland
4644,Water,Water,Wetland,Water,Wetland,Bareland,Grassland,Water
4645,Water,Water,Wetland,Water,Wetland,Bareland,Grassland,Forest
4646,Water,Water,Wetland,Water,Wetland,Bareland,Wetland,Grassland
4647,Water,Water,Wetland,Water,Wetland,Bareland,Wetland,Water
4648,Water,Water,Wetland,Water,Wetland,Bareland,Wetland,Forest
4649,Water,Water,Wetland,Water,Wetland,Bareland,Bareland,Grassland
4650,Water,Water,Wetland,Water,Wetland,Bareland,Bareland,Bareland
4651,Water,Water,Wetland,Water,Wetland,Bareland,Bareland,Water
4652,Water,Water,Wetland,Water,Wetland,Bareland,Bareland,Forest
4653,Water,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
4654,Water,Water,Wetland,Water,Wetland,Bareland,Water,Bareland
4655,Water,Water,Wetland,Water,Wetland,Bareland,Water,Water
4656,Water,Water,Wetland,Water,Wetland,Bareland,Water,Forest
4657,Water,Water,Wetland,Water,Wetland,Water,Grassland,Grassland
4658,Water,Water,Wetland,Water,Wetland,Water,Grassland,Water
4659,Water,Water,Wetland,Water,Wetland,Water,Grassland,Forest
4660,Water,Water,Wetland,Water,Wetland,Water,Wetland,Bareland
4661,Water,Water,Wetland,Water,Wetland,Water,Wetland,Water
4662,Water,Water,Wetland,Water,Wetland,Water,Wetland,Forest
4663,Water,Water,Wetland,Water,Wetland,Water,Bareland,Bareland
4664,Water,Water,Wetland,Water,Wetland,Water,Bareland,Water
4665,Water,Water,Wetland,Water,Wetland,Water,Bareland,Forest
4666,Water,Water,Wetland,Water,Wetland,Water,Water,Grassland
4667,Water,Water,Wetland,Water,Wetland,Water,Water,Bareland
4668,Water,Water,Wetland,Water,Wetland,Water,Water,Water
4669,Water,Water,Wetland,Water,Wetland,Water,Water,Forest
4670,Water,Water,Wetland,Water,Wetland,Water,Forest,Water
4671,Water,Water,Wetland,Water,Wetland,Water,Forest,Forest
4672,Water,Water,Wetland,Water,Wetland,Forest,Grassland,Forest
4673,Water,Water,Wetland,Water,Wetland,Forest,Wetland,Grassland
4674,Water,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
4675,Water,Water,Wetland,Water,Wetland,Forest,Bareland,Forest
4676,Water,Water,Wetland,Water,Wetland,Forest,Water,Water
4677,Water,Water,Wetland,Water,Wetland,Forest,Water,Forest
4678,Water,Water,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
4679,Water,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
4680,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,Water,Forest
4681,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
4682,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4683,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4684,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Water
4685,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
4686,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Water
4687,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Water
4688,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
4689,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Bareland
4690,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
4691,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
4692,Water,Water,Bareland,NULL,Non_Wetland,Water,Bareland,Water
4693,Water,Water,Bareland,NULL,Non_Wetland,Water,Bareland,Forest
4694,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
4695,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
4696,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
4697,Water,Water,Bareland,NULL,Non_Wetland,Forest,Bareland,Forest
4698,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
4699,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Bareland,Water
4700,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Bareland,Forest
