Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LNH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LNH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LNH_M_R
9365,Wetland,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
9366,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
9367,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Cropland
9368,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
9369,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Water
9370,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Forest
9371,Wetland,Wetland,Wetland,Water,Wetland,Water,Forest,Grassland
9372,Wetland,Wetland,Wetland,Water,Wetland,Water,Forest,Wetland
9373,Wetland,Wetland,Wetland,Water,Wetland,Water,Forest,Forest
9374,Wetland,Wetland,Wetland,Water,Wetland,Forest,Water,Grassland
9375,Wetland,Wetland,Wetland,Water,Wetland,Forest,Water,Wetland
9376,Wetland,Wetland,Wetland,Water,Wetland,Forest,Forest,Wetland
9377,Wetland,Wetland,Wetland,Water,Wetland,Forest,Forest,Forest
9378,Wetland,Wetland,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9379,Wetland,Wetland,Bareland,NULL,Non_Wetland,Wetland,Water,Wetland
9380,Wetland,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Wetland
9381,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
9382,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Water,Wetland
9383,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Water,Shrubland,Wetland
9384,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
9385,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL,Water,Wetland
9386,Wetland,Wetland,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
9387,Wetland,Wetland,Bareland,Water,Non_Wetland,Wetland,Shrubland,Wetland
9388,Wetland,Wetland,Bareland,Water,Non_Wetland,Wetland,Shrubland,Forest
9389,Wetland,Wetland,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
9390,Wetland,Wetland,Bareland,Water,Non_Wetland,Wetland,Water,Wetland
9391,Wetland,Wetland,Bareland,Water,Non_Wetland,Bareland,Water,Wetland
9392,Wetland,Wetland,Bareland,Water,Non_Wetland,Water,Shrubland,Wetland
9393,Wetland,Wetland,Bareland,Water,Non_Wetland,Water,Water,Wetland
9394,Wetland,Wetland,Bareland,Water,Non_Wetland,Water,Water,Water
9395,Wetland,Wetland,Water,NULL,Water,NULL,Water,Wetland
9396,Wetland,Wetland,Water,NULL,Water,NULL,Water,Forest
9397,Wetland,Wetland,Water,NULL,Water,Shrubland,Shrubland,Wetland
9398,Wetland,Wetland,Water,NULL,Water,Wetland,Shrubland,Wetland
9399,Wetland,Wetland,Water,NULL,Water,Wetland,Water,Wetland
9400,Wetland,Wetland,Water,NULL,Water,Water,Water,Wetland
9401,Wetland,Wetland,Water,NULL,Water,Forest,Forest,Wetland
9402,Wetland,Wetland,Water,Non_Water,Water,NULL,Water,Forest
9403,Wetland,Wetland,Water,Non_Water,Water,NULL,Forest,Forest
9404,Wetland,Wetland,Water,Non_Water,Water,Shrubland,Shrubland,Wetland
9405,Wetland,Wetland,Water,Non_Water,Water,Shrubland,Water,Wetland
9406,Wetland,Wetland,Water,Non_Water,Water,Wetland,Water,Wetland
9407,Wetland,Wetland,Water,Non_Water,Water,Water,Shrubland,Wetland
9408,Wetland,Wetland,Water,Non_Water,Water,Water,Water,Wetland
9409,Wetland,Wetland,Water,Non_Water,Water,Water,Water,Water
9410,Wetland,Wetland,Water,Water,Water,NULL,NULL,Forest
9411,Wetland,Wetland,Water,Water,Water,NULL,Water,Wetland
9412,Wetland,Wetland,Water,Water,Water,NULL,Water,Forest
9413,Wetland,Wetland,Water,Water,Water,NULL,Forest,Wetland
9414,Wetland,Wetland,Water,Water,Water,Shrubland,Water,Wetland
9415,Wetland,Wetland,Water,Water,Water,Wetland,Shrubland,Wetland
9416,Wetland,Wetland,Water,Water,Water,Wetland,Water,Wetland
9417,Wetland,Wetland,Water,Water,Water,Wetland,Water,Water
9418,Wetland,Wetland,Water,Water,Water,Water,Shrubland,Wetland
9419,Wetland,Wetland,Water,Water,Water,Water,Water,Wetland
9420,Wetland,Wetland,Water,Water,Water,Water,Water,Water
9421,Wetland,Wetland,Water,Water,Water,Forest,Water,Wetland
9422,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
9423,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
9424,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
9425,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
9426,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
9427,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
9428,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
9429,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Shrubland,Wetland
9430,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
9431,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
9432,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
9433,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
9434,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
9435,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Wetland
9436,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Forest
9437,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
9438,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
9439,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
9440,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
9441,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
9442,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
9443,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
9444,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9445,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
9446,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9447,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
9448,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
9449,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
9450,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
9451,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Water,Wetland
9452,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
9453,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Forest,Wetland
9454,Wetland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
9455,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
9456,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
9457,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
9458,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Water
9459,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
9460,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
9461,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
9462,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
9463,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Water
9464,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
9465,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
9466,Wetland,Wetland,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
9467,Wetland,Wetland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
9468,Wetland,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
9469,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Shrubland,NULL
9470,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
9471,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Shrubland,Cropland
9472,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Shrubland,Wetland
9473,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
9474,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
9475,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Water,NULL
9476,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Water,Wetland
9477,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Water,Water
9478,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Water,Forest
9479,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Shrubland,Wetland
9480,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
9481,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Bareland,Wetland
9482,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Wetland
9483,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
9484,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
9485,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
9486,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
9487,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
9488,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Shrubland,NULL
9489,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
9490,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
9491,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
9492,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,NULL
9493,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Cropland
9494,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Wetland
9495,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water,NULL
9496,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
9497,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water,Wetland
9498,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
9499,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
9500,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest,Wetland
9501,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
9502,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
9503,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
9504,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
9505,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
9506,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
9507,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
9508,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
9509,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
9510,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
9511,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Water,NULL
9512,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Water,Grassland
9513,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Water,Wetland
9514,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
9515,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
9516,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Forest
9517,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,NULL,NULL
9518,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
9519,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
9520,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
9521,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
9522,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
9523,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
9524,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
9525,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Forest,NULL
9526,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Forest,Wetland
9527,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
9528,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
9529,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
9530,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water,NULL,Cropland
9531,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water,NULL,Wetland
9532,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water,Shrubland,Grassland
9533,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water,Shrubland,Wetland
9534,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water,Shrubland,Forest
9535,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,NULL
9536,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
9537,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
9538,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Water
9539,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Forest
9540,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
9541,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
9542,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
9543,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
9544,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Wetland
9545,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
9546,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,Shrubland,Grassland
9547,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,Shrubland,Wetland
9548,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,Water,Wetland
9549,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,Forest,Grassland
9550,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,Forest,Wetland
9551,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,Forest,Forest
9552,Wetland,Wetland,Forest,Water,Non_Wetland,Shrubland,NULL,Wetland
9553,Wetland,Wetland,Forest,Water,Non_Wetland,Shrubland,Shrubland,Grassland
9554,Wetland,Wetland,Forest,Water,Non_Wetland,Shrubland,Shrubland,Wetland
9555,Wetland,Wetland,Forest,Water,Non_Wetland,Shrubland,Shrubland,Forest
9556,Wetland,Wetland,Forest,Water,Non_Wetland,Shrubland,Wetland,NULL
9557,Wetland,Wetland,Forest,Water,Non_Wetland,Shrubland,Wetland,Wetland
9558,Wetland,Wetland,Forest,Water,Non_Wetland,Shrubland,Water,Forest
9559,Wetland,Wetland,Forest,Water,Non_Wetland,Shrubland,Forest,Wetland
9560,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland,Shrubland,Wetland
9561,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Cropland
9562,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Wetland
9563,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Forest
9564,Wetland,Wetland,Forest,Water,Non_Wetland,Bareland,Water,Wetland
9565,Wetland,Wetland,Forest,Water,Non_Wetland,Water,Shrubland,Wetland
9566,Wetland,Wetland,Forest,Water,Non_Wetland,Water,Water,Cropland
9567,Wetland,Wetland,Forest,Water,Non_Wetland,Water,Water,Wetland
9568,Wetland,Wetland,Forest,Water,Non_Wetland,Water,Forest,Wetland
9569,Wetland,Wetland,Forest,Water,Non_Wetland,Forest,Forest,Wetland
9570,Wetland,Bareland,Wetland,Water,Wetland,Water,Water,Wetland
9571,Wetland,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
9572,Wetland,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
9573,Wetland,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
9574,Wetland,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
9575,Wetland,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
9576,Wetland,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
9577,Wetland,Water,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
9578,Wetland,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
9579,Wetland,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
9580,Wetland,Water,NULL,Non_Water,Non_Wetland,Water,Shrubland,Grassland
9581,Wetland,Water,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
9582,Wetland,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
9583,Wetland,Water,NULL,Non_Water,Non_Wetland,Forest,NULL,Grassland
9584,Wetland,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,NULL
9585,Wetland,Water,NULL,Water,Non_Wetland,Water,Water,Water
9586,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
9587,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
9588,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
9589,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
9590,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
9591,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
9592,Wetland,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
9593,Wetland,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
9594,Wetland,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
9595,Wetland,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
9596,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
9597,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
9598,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
9599,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
9600,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,NULL
9601,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
9602,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Wetland
9603,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
9604,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Grassland
9605,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
9606,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
9607,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
9608,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,Water,Cropland
9609,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
9610,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
9611,Wetland,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
9612,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
9613,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
9614,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9615,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Cropland
9616,Wetland,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
9617,Wetland,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
9618,Wetland,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
9619,Wetland,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
9620,Wetland,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
9621,Wetland,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
9622,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
9623,Wetland,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
9624,Wetland,Water,Cropland,Non_Water,Non_Wetland,Wetland,Water,Grassland
9625,Wetland,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
9626,Wetland,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
9627,Wetland,Water,Cropland,Non_Water,Non_Wetland,Forest,Forest,Grassland
9628,Wetland,Water,Cropland,Water,Non_Wetland,NULL,Water,Grassland
9629,Wetland,Water,Cropland,Water,Non_Wetland,NULL,Water,Water
9630,Wetland,Water,Cropland,Water,Non_Wetland,Water,Water,Water
9631,Wetland,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
9632,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
9633,Wetland,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
9634,Wetland,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
9635,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Water
9636,Wetland,Water,Wetland,Non_Water,Wetland,Water,NULL,Cropland
9637,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,NULL
9638,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
9639,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
9640,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
9641,Wetland,Water,Wetland,Non_Water,Wetland,Forest,Water,Cropland
9642,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Water
9643,Wetland,Water,Wetland,Water,Wetland,Water,Water,Wetland
9644,Wetland,Water,Wetland,Water,Wetland,Water,Water,Water
9645,Wetland,Water,Bareland,NULL,Non_Wetland,Shrubland,Water,Grassland
9646,Wetland,Water,Bareland,NULL,Non_Wetland,Shrubland,Water,Water
9647,Wetland,Water,Water,NULL,Water,Water,Water,Water
9648,Wetland,Water,Water,Non_Water,Water,Water,Water,Grassland
9649,Wetland,Water,Water,Non_Water,Water,Water,Water,Wetland
9650,Wetland,Water,Water,Water,Water,Water,NULL,Water
9651,Wetland,Water,Water,Water,Water,Water,Water,Wetland
9652,Wetland,Water,Water,Water,Water,Water,Water,Water
9653,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
9654,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
9655,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
9656,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Water,Grassland
9657,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
9658,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
9659,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9660,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
9661,Wetland,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
9662,Wetland,Water,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
9663,Wetland,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
9664,Wetland,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
9665,Wetland,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
9666,Wetland,Water,Forest,NULL,Non_Wetland,Forest,Water,Grassland
9667,Wetland,Water,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
9668,Wetland,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
9669,Wetland,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
9670,Wetland,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
9671,Wetland,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
9672,Wetland,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Cropland
9673,Wetland,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,NULL
9674,Wetland,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Grassland
9675,Wetland,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
9676,Wetland,Water,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
9677,Wetland,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
9678,Wetland,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,NULL
9679,Wetland,Water,Forest,Water,Non_Wetland,Water,Shrubland,Wetland
9680,Wetland,Water,Forest,Water,Non_Wetland,Water,Water,Wetland
9681,Wetland,Water,Forest,Water,Non_Wetland,Water,Water,Water
9682,Wetland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9683,Wetland,Forest,NULL,Water,Non_Wetland,Shrubland,Shrubland,Forest
9684,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
9685,Wetland,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
9686,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
9687,Wetland,Forest,Wetland,Water,Wetland,Shrubland,Water,Grassland
9688,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
9689,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Wetland
9690,Wetland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
9691,Wetland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9692,Wetland,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
9693,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
9694,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
9695,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
