Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KDB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KDB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KDB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KDB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KDB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KDB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KDB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KDB_M_R
6051,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
6052,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Cropland
6053,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
6054,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
6055,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
6056,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
6057,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Cropland
6058,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
6059,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
6060,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
6061,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
6062,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
6063,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
6064,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
6065,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
6066,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
6067,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
6068,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
6069,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
6070,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Bareland
6071,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
6072,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
6073,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
6074,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Cropland
6075,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
6076,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
6077,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
6078,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
6079,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
6080,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
6081,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Water
6082,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
6083,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Water,Grassland
6084,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Bareland
6085,Cropland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
6086,Cropland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
6087,Cropland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
6088,Cropland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Forest
6089,Cropland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Water,Grassland
6090,Cropland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Water,Built-up
6091,Cropland,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Bareland
6092,Cropland,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,Forest
6093,Cropland,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
6094,Cropland,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
6095,Cropland,Built-up,Built-up,Water,Non_Wetland,NULL,Built-up,Water
6096,Cropland,Built-up,Water,NULL,Water,Bareland,Built-up,Water
6097,Cropland,Built-up,Water,NULL,Water,Built-up,NULL,Built-up
6098,Cropland,Built-up,Water,NULL,Water,Built-up,Built-up,Grassland
6099,Cropland,Built-up,Water,NULL,Water,Built-up,Built-up,Water
6100,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
6101,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
6102,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
6103,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
6104,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
6105,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
6106,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
6107,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
6108,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Forest
6109,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
6110,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
6111,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
6112,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
6113,Cropland,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
6114,Cropland,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
6115,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
6116,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
6117,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
6118,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
6119,Cropland,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
6120,Cropland,Water,Cropland,Non_Water,Non_Wetland,NULL,Forest,Water
6121,Cropland,Water,Cropland,Water,Non_Wetland,NULL,Water,Grassland
6122,Cropland,Water,Wetland,NULL,Wetland,NULL,Water,Grassland
6123,Cropland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
6124,Cropland,Water,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
6125,Cropland,Water,Built-up,NULL,Non_Wetland,Bareland,Built-up,Water
6126,Cropland,Water,Water,Water,Water,NULL,NULL,Water
6127,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
6128,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
6129,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
6130,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
6131,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
6132,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
6133,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
6134,Cropland,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
6135,Cropland,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
6136,Cropland,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
6137,Cropland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
6138,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
6139,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
6140,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
6141,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
6142,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
6143,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
6144,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
6145,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6146,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
6147,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6148,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
6149,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
6150,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
6151,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
6152,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
6153,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
6154,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
6155,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
6156,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
6157,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
6158,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
6159,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
6160,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
6161,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6162,Cropland,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
6163,Cropland,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6164,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
6165,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
6166,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
6167,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
6168,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
6169,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
6170,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
6171,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
6172,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
6173,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
6174,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
6175,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
6176,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
6177,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
6178,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
6179,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
6180,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
6181,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
6182,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
6183,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6184,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6185,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
6186,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6187,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
6188,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
6189,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
6190,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
6191,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
6192,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
6193,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
6194,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
6195,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
6196,Cropland,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
6197,Cropland,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
6198,Cropland,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
6199,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
6200,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
6201,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
6202,Cropland,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
6203,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
6204,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
6205,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
6206,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
6207,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
6208,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Built-up
6209,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
6210,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
6211,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
6212,Cropland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
6213,Cropland,Forest,Cropland,Water,Non_Wetland,Water,NULL,Water
6214,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
6215,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
6216,Cropland,Forest,Wetland,Non_Water,Wetland,Water,NULL,Cropland
6217,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
6218,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
6219,Cropland,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
6220,Cropland,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
6221,Cropland,Forest,Water,Water,Water,NULL,NULL,Water
6222,Cropland,Forest,Water,Water,Water,Water,NULL,Water
6223,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
6224,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
6225,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
6226,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
6227,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
6228,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
6229,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
6230,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
6231,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
6232,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
6233,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
6234,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
6235,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
6236,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
6237,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
6238,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
6239,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
6240,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
6241,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
6242,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
6243,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
6244,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
6245,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
6246,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
6247,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
6248,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
6249,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
6250,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
6251,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,Wetland,Water
6252,Wetland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
6253,Wetland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
6254,Wetland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Water
6255,Wetland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
6256,Wetland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
6257,Wetland,NULL,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
6258,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
6259,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Wetland
6260,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6261,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6262,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
6263,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
6264,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
6265,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
6266,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
6267,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
6268,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
6269,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
6270,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
6271,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
6272,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Wetland
6273,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
6274,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
6275,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
6276,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
6277,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
6278,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
6279,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
6280,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Water,Wetland
6281,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
6282,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Water,Wetland,Wetland
6283,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
6284,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Water,Water,Wetland
6285,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
6286,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
6287,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
6288,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
6289,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
6290,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
6291,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
6292,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
6293,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Wetland
6294,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
6295,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Water
6296,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Forest
6297,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
6298,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
6299,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
6300,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
6301,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6302,Wetland,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
6303,Wetland,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Wetland
6304,Wetland,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
6305,Wetland,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
6306,Wetland,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
6307,Wetland,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
6308,Wetland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
6309,Wetland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
6310,Wetland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
6311,Wetland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
6312,Wetland,NULL,Cropland,NULL,Non_Wetland,Forest,Water,Grassland
6313,Wetland,NULL,Cropland,NULL,Non_Wetland,Forest,Water,Water
6314,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
6315,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
6316,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
6317,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
6318,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
6319,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
6320,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
6321,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Forest,Grassland
6322,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
6323,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
6324,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Forest
6325,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
6326,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Cropland
6327,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
6328,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
6329,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
6330,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Water,Wetland,Forest
6331,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
6332,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
6333,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,Water,Water
6334,Wetland,NULL,Wetland,NULL,Wetland,NULL,Water,Wetland
6335,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
6336,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
6337,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
6338,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
6339,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
6340,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Forest,Water
6341,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
6342,Wetland,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
6343,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
6344,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
6345,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
6346,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Water,Grassland
6347,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Water,Wetland
6348,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Water,Water
6349,Wetland,NULL,Wetland,Non_Water,Wetland,Cropland,NULL,Cropland
6350,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
6351,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
6352,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
6353,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
6354,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
6355,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
6356,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Water
6357,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
6358,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
6359,Wetland,NULL,Wetland,Non_Water,Wetland,Forest,Forest,Forest
6360,Wetland,NULL,Wetland,Water,Wetland,NULL,Water,Wetland
6361,Wetland,NULL,Wetland,Water,Wetland,Cropland,Water,Grassland
6362,Wetland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
6363,Wetland,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
6364,Wetland,NULL,Wetland,Water,Wetland,Bareland,Water,Water
6365,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,Water,Forest
6366,Wetland,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
6367,Wetland,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Wetland
6368,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
6369,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
6370,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
6371,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
6372,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
6373,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
