Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MQC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MQC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MQC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MQC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MQC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MQC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MQC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MQC_M_R
1738,Water,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
1739,Water,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
1740,Water,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
1741,Water,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
1742,Water,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Water
1743,Water,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Forest
1744,Water,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Water
1745,Water,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Water
1746,Water,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Forest
1747,Water,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Grassland
1748,Water,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Wetland
1749,Water,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Water
1750,Water,Wetland,Forest,Water,Non_Wetland,Water,Water,Grassland
1751,Water,Wetland,Forest,Water,Non_Wetland,Water,Water,Wetland
1752,Water,Wetland,Forest,Water,Non_Wetland,Water,Water,Water
1753,Water,Wetland,Forest,Water,Non_Wetland,Water,Water,Forest
1754,Water,Wetland,Forest,Water,Non_Wetland,Water,Forest,Grassland
1755,Water,Bareland,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
1756,Water,Bareland,NULL,Non_Water,Non_Wetland,Water,Water,Forest
1757,Water,Bareland,NULL,Water,Non_Wetland,Water,Wetland,Forest
1758,Water,Bareland,NULL,Water,Non_Wetland,Water,Water,Water
1759,Water,Bareland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
1760,Water,Bareland,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
1761,Water,Bareland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1762,Water,Bareland,Wetland,NULL,Wetland,Wetland,Water,Grassland
1763,Water,Bareland,Wetland,NULL,Wetland,Water,Water,Water
1764,Water,Bareland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1765,Water,Bareland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
1766,Water,Bareland,Wetland,Non_Water,Wetland,Water,Wetland,Water
1767,Water,Bareland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1768,Water,Bareland,Wetland,Non_Water,Wetland,Water,Water,Grassland
1769,Water,Bareland,Wetland,Non_Water,Wetland,Water,Water,Water
1770,Water,Bareland,Wetland,Non_Water,Wetland,Water,Water,Forest
1771,Water,Bareland,Wetland,Water,Wetland,Wetland,Wetland,Forest
1772,Water,Bareland,Wetland,Water,Wetland,Water,Wetland,Forest
1773,Water,Bareland,Wetland,Water,Wetland,Water,Water,Grassland
1774,Water,Bareland,Wetland,Water,Wetland,Water,Water,Wetland
1775,Water,Bareland,Wetland,Water,Wetland,Water,Water,Water
1776,Water,Bareland,Wetland,Water,Wetland,Water,Water,Forest
1777,Water,Bareland,Bareland,Non_Water,Non_Wetland,Water,Water,Water
1778,Water,Bareland,Bareland,Water,Non_Wetland,Water,Water,Water
1779,Water,Bareland,Bareland,Water,Non_Wetland,Water,Water,Forest
1780,Water,Bareland,Water,NULL,Water,Wetland,Water,Forest
1781,Water,Bareland,Water,NULL,Water,Water,Wetland,Forest
1782,Water,Bareland,Water,NULL,Water,Water,Water,Water
1783,Water,Bareland,Water,NULL,Water,Water,Water,Forest
1784,Water,Bareland,Water,Non_Water,Water,Water,Water,Wetland
1785,Water,Bareland,Water,Non_Water,Water,Water,Water,Water
1786,Water,Bareland,Water,Non_Water,Water,Water,Water,Forest
1787,Water,Bareland,Water,Water,Water,Wetland,Water,Water
1788,Water,Bareland,Water,Water,Water,Wetland,Water,Forest
1789,Water,Bareland,Water,Water,Water,Water,Wetland,Water
1790,Water,Bareland,Water,Water,Water,Water,Wetland,Forest
1791,Water,Bareland,Water,Water,Water,Water,Water,Grassland
1792,Water,Bareland,Water,Water,Water,Water,Water,Wetland
1793,Water,Bareland,Water,Water,Water,Water,Water,Water
1794,Water,Bareland,Water,Water,Water,Water,Water,Forest
1795,Water,Bareland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1796,Water,Bareland,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
1797,Water,Bareland,Forest,NULL,Non_Wetland,Water,Water,Grassland
1798,Water,Bareland,Forest,Non_Water,Non_Wetland,Water,Water,Forest
1799,Water,Bareland,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
1800,Water,Bareland,Forest,Water,Non_Wetland,Wetland,Water,Wetland
1801,Water,Bareland,Forest,Water,Non_Wetland,Water,Wetland,Grassland
1802,Water,Bareland,Forest,Water,Non_Wetland,Water,Water,Grassland
1803,Water,Bareland,Forest,Water,Non_Wetland,Water,Water,Wetland
1804,Water,Bareland,Forest,Water,Non_Wetland,Water,Water,Water
1805,Water,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1806,Water,Built-up,NULL,NULL,Non_Wetland,Built-up,Water,Forest
1807,Water,Built-up,NULL,Water,Non_Wetland,Wetland,Water,Water
1808,Water,Built-up,Grassland,NULL,Non_Wetland,Built-up,Water,Grassland
1809,Water,Built-up,Grassland,Water,Non_Wetland,Water,Water,Grassland
1810,Water,Built-up,Wetland,NULL,Wetland,Wetland,Grassland,Forest
1811,Water,Built-up,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
1812,Water,Built-up,Wetland,Water,Wetland,Water,Water,Grassland
1813,Water,Built-up,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
1814,Water,Built-up,Bareland,Water,Non_Wetland,Water,Water,Forest
1815,Water,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,Water
1816,Water,Built-up,Built-up,NULL,Non_Wetland,Water,Water,Grassland
1817,Water,Built-up,Built-up,Non_Water,Non_Wetland,Wetland,Water,Grassland
1818,Water,Built-up,Water,Water,Water,Water,Water,Grassland
1819,Water,Built-up,Forest,NULL,Non_Wetland,Wetland,Water,Forest
1820,Water,Built-up,Forest,NULL,Non_Wetland,Water,Bareland,Forest
1821,Water,Built-up,Forest,NULL,Non_Wetland,Water,Water,Forest
1822,Water,Built-up,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
1823,Water,Built-up,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
1824,Water,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Water
1825,Water,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1826,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
1827,Water,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Water
1828,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,Water
1829,Water,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1830,Water,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Water
1831,Water,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1832,Water,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1833,Water,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
1834,Water,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1835,Water,Water,NULL,NULL,Non_Wetland,Wetland,Bareland,Water
1836,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
1837,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Water
1838,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
1839,Water,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
1840,Water,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
1841,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
1842,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1843,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
1844,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
1845,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
1846,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
1847,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Wetland
1848,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Water
1849,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
1850,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Grassland
1851,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
1852,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
1853,Water,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
1854,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
1855,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Water
1856,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1857,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
1858,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
1859,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
1860,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Forest,Water
1861,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
1862,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
1863,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Wetland
1864,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
1865,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
1866,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
1867,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
1868,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
1869,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
1870,Water,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Water
1871,Water,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
1872,Water,Water,NULL,Water,Non_Wetland,NULL,Water,Water
1873,Water,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
1874,Water,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Water
1875,Water,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
1876,Water,Water,NULL,Water,Non_Wetland,Wetland,Bareland,Forest
1877,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Grassland
1878,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Wetland
1879,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Water
1880,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Forest
1881,Water,Water,NULL,Water,Non_Wetland,Wetland,Forest,Forest
1882,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Grassland
1883,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
1884,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Forest
1885,Water,Water,NULL,Water,Non_Wetland,Water,Water,Grassland
1886,Water,Water,NULL,Water,Non_Wetland,Water,Water,Wetland
1887,Water,Water,NULL,Water,Non_Wetland,Water,Water,Water
1888,Water,Water,NULL,Water,Non_Wetland,Water,Water,Forest
1889,Water,Water,NULL,Water,Non_Wetland,Water,Forest,Grassland
1890,Water,Water,NULL,Water,Non_Wetland,Water,Forest,Water
1891,Water,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
1892,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1893,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
1894,Water,Water,Shrubland,NULL,Non_Wetland,Cropland,Water,Bareland
1895,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1896,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
1897,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1898,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
1899,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1900,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
1901,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Bareland
1902,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
1903,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
1904,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
1905,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Water
1906,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
1907,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1908,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
1909,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
1910,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
1911,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
1912,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
1913,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
1914,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Water
1915,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
1916,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
1917,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
1918,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
1919,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
1920,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Built-up
1921,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
1922,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
1923,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
1924,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
1925,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Water
1926,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
1927,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Forest,Grassland
1928,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
1929,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
1930,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
1931,Water,Water,Shrubland,Water,Non_Wetland,Water,Forest,Grassland
1932,Water,Water,Shrubland,Water,Non_Wetland,Water,Forest,Wetland
1933,Water,Water,Shrubland,Water,Non_Wetland,Water,Forest,Water
1934,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1935,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Water
1936,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1937,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
1938,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Water
1939,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
1940,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
1941,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Water
1942,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
1943,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
1944,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
1945,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
1946,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Wetland
1947,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
1948,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
1949,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Grassland
1950,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Wetland
1951,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
1952,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
1953,Water,Water,Grassland,NULL,Non_Wetland,Water,Forest,Water
1954,Water,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
1955,Water,Water,Grassland,NULL,Non_Wetland,Forest,Water,Forest
1956,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
1957,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1958,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Water
1959,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1960,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
1961,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland,Water,Wetland
1962,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland,Water,Water
1963,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
1964,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Water
1965,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
1966,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
1967,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
1968,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
1969,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Wetland
1970,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
1971,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
1972,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Forest,Water
1973,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Forest,Forest
1974,Water,Water,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
1975,Water,Water,Grassland,Water,Non_Wetland,Wetland,Wetland,Water
1976,Water,Water,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
1977,Water,Water,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
1978,Water,Water,Grassland,Water,Non_Wetland,Wetland,Water,Wetland
1979,Water,Water,Grassland,Water,Non_Wetland,Wetland,Water,Water
1980,Water,Water,Grassland,Water,Non_Wetland,Wetland,Water,Forest
1981,Water,Water,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
1982,Water,Water,Grassland,Water,Non_Wetland,Water,Wetland,Water
1983,Water,Water,Grassland,Water,Non_Wetland,Water,Wetland,Forest
1984,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Grassland
1985,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Wetland
1986,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Water
1987,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Forest
1988,Water,Water,Grassland,Water,Non_Wetland,Water,Forest,Wetland
1989,Water,Water,Grassland,Water,Non_Wetland,Water,Forest,Water
1990,Water,Water,Grassland,Water,Non_Wetland,Water,Forest,Forest
1991,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
1992,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
1993,Water,Water,Wetland,NULL,Wetland,NULL,Water,Water
1994,Water,Water,Wetland,NULL,Wetland,NULL,Water,Forest
1995,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Water
1996,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
1997,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1998,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1999,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
2000,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2001,Water,Water,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
2002,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
2003,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
2004,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Water
2005,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
2006,Water,Water,Wetland,NULL,Wetland,Wetland,Forest,Grassland
2007,Water,Water,Wetland,NULL,Wetland,Wetland,Forest,Water
2008,Water,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
2009,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
2010,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
2011,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
2012,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
2013,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Water
2014,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
2015,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Forest
2016,Water,Water,Wetland,NULL,Wetland,Water,Built-up,Water
2017,Water,Water,Wetland,NULL,Wetland,Water,Water,Grassland
2018,Water,Water,Wetland,NULL,Wetland,Water,Water,Wetland
2019,Water,Water,Wetland,NULL,Wetland,Water,Water,Water
2020,Water,Water,Wetland,NULL,Wetland,Water,Water,Forest
2021,Water,Water,Wetland,NULL,Wetland,Water,Forest,Grassland
2022,Water,Water,Wetland,NULL,Wetland,Water,Forest,Water
2023,Water,Water,Wetland,NULL,Wetland,Water,Forest,Forest
2024,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
2025,Water,Water,Wetland,NULL,Wetland,Forest,Water,Water
2026,Water,Water,Wetland,NULL,Wetland,Forest,Water,Forest
2027,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
2028,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
2029,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
2030,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
2031,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
2032,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
2033,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
2034,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2035,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
2036,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
2037,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
2038,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
2039,Water,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
2040,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
2041,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Forest
2042,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
2043,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
2044,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
2045,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
2046,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
2047,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
2048,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Water
2049,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
2050,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Wetland
2051,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
2052,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
2053,Water,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Water
2054,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
2055,Water,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
2056,Water,Water,Wetland,Water,Wetland,NULL,Water,Water
2057,Water,Water,Wetland,Water,Wetland,NULL,Water,Forest
2058,Water,Water,Wetland,Water,Wetland,Wetland,Grassland,Grassland
2059,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
2060,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
2061,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
2062,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
2063,Water,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
2064,Water,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
2065,Water,Water,Wetland,Water,Wetland,Wetland,Water,Water
2066,Water,Water,Wetland,Water,Wetland,Wetland,Water,Forest
2067,Water,Water,Wetland,Water,Wetland,Wetland,Forest,Forest
2068,Water,Water,Wetland,Water,Wetland,Bareland,Wetland,Water
2069,Water,Water,Wetland,Water,Wetland,Water,Grassland,Water
2070,Water,Water,Wetland,Water,Wetland,Water,Grassland,Forest
2071,Water,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
2072,Water,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
2073,Water,Water,Wetland,Water,Wetland,Water,Wetland,Water
2074,Water,Water,Wetland,Water,Wetland,Water,Wetland,Forest
