Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LWM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LWM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LWM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LWM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LWM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LWM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LWM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LWM_M_R
1829,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1830,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1831,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1832,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1833,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1834,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1835,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
1836,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1837,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1838,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1839,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1840,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1841,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1842,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1843,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1844,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1845,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1846,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1847,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1848,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1849,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1850,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1851,Water,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1852,Water,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1853,Water,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1854,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1855,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
1856,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Permanent_ice_and_snow
1857,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
1858,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1859,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1860,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1861,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1862,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1863,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1864,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1865,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
1866,Water,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
1867,Water,Bareland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
1868,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1869,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1870,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1871,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1872,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1873,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1874,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1875,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1876,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1877,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1878,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1879,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1880,Water,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1881,Water,Bareland,Water,NULL,Water,NULL,NULL,NULL
1882,Water,Bareland,Water,NULL,Water,NULL,NULL,Grassland
1883,Water,Bareland,Water,NULL,Water,NULL,NULL,Bareland
1884,Water,Bareland,Water,NULL,Water,NULL,NULL,Water
1885,Water,Bareland,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
1886,Water,Bareland,Water,NULL,Water,NULL,NULL,Forest
1887,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Water
1888,Water,Bareland,Water,Water,Water,NULL,NULL,Bareland
1889,Water,Bareland,Water,Water,Water,NULL,NULL,Water
1890,Water,Bareland,Water,Water,Water,NULL,NULL,Forest
1891,Water,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Grassland
1892,Water,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
1893,Water,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1894,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1895,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1896,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1897,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1898,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1899,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1900,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1901,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1902,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1903,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1904,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1905,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1906,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
1907,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1908,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1909,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1910,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1911,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1912,Water,Built-up,NULL,Water,Non_Wetland,NULL,NULL,NULL
1913,Water,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1914,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1915,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1916,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1917,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1918,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1919,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1920,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1921,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1922,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1923,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
1924,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1925,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1926,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1927,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1928,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1929,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1930,Water,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1931,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1932,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1933,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1934,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Water
1935,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
1936,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
1937,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
1938,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
1939,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1940,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1941,Water,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1942,Water,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1943,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1944,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1945,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1946,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1947,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1948,Water,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1949,Water,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1950,Water,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Water
1951,Water,Built-up,Water,Water,Water,NULL,NULL,Forest
1952,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1953,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1954,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1955,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1956,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1957,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1958,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1959,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1960,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1961,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1962,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1963,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1964,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1965,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1966,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1967,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1968,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1969,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1970,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1971,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,NULL
1972,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1973,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1974,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1975,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1976,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1977,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1978,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1979,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1980,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1981,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1982,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1983,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1984,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1985,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1986,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1987,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1988,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1989,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1990,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1991,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
1992,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1993,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1994,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1995,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1996,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
1997,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1998,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1999,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2000,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2001,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2002,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2003,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2004,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2005,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2006,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2007,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2008,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2009,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2010,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2011,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,NULL
2012,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2013,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2014,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
2015,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2016,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2017,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2018,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2019,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2020,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2021,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2022,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2023,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2024,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2025,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2026,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2027,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2028,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Built-up
2029,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
2030,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2031,Water,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
2032,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2033,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
2034,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
2035,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2036,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Built-up
2037,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2038,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2039,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2040,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2041,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2042,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2043,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2044,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2045,Water,Water,Wetland,Water,Wetland,NULL,NULL,NULL
2046,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2047,Water,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
2048,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
2049,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2050,Water,Water,Wetland,Water,Wetland,NULL,NULL,Built-up
2051,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
2052,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2053,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2054,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2055,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
2056,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2057,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
2058,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
2059,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
2060,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
2061,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
2062,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2063,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2064,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2065,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2066,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2067,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2068,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2069,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2070,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2071,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2072,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2073,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2074,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2075,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
2076,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2077,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2078,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2079,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2080,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2081,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2082,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2083,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2084,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2085,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2086,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2087,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,NULL
2088,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2089,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2090,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Built-up
2091,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
2092,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2093,Water,Water,Water,NULL,Water,NULL,NULL,NULL
2094,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
2095,Water,Water,Water,NULL,Water,NULL,NULL,Wetland
2096,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
2097,Water,Water,Water,NULL,Water,NULL,NULL,Water
2098,Water,Water,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
2099,Water,Water,Water,NULL,Water,NULL,NULL,Forest
2100,Water,Water,Water,Non_Water,Water,NULL,NULL,NULL
2101,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2102,Water,Water,Water,Non_Water,Water,NULL,NULL,Cropland
2103,Water,Water,Water,Non_Water,Water,NULL,NULL,Wetland
2104,Water,Water,Water,Non_Water,Water,NULL,NULL,Bareland
2105,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
2106,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
2107,Water,Water,Water,Water,Water,NULL,NULL,NULL
2108,Water,Water,Water,Water,Water,NULL,NULL,Grassland
2109,Water,Water,Water,Water,Water,NULL,NULL,Cropland
2110,Water,Water,Water,Water,Water,NULL,NULL,Wetland
2111,Water,Water,Water,Water,Water,NULL,NULL,Bareland
2112,Water,Water,Water,Water,Water,NULL,NULL,Built-up
2113,Water,Water,Water,Water,Water,NULL,NULL,Water
2114,Water,Water,Water,Water,Water,NULL,NULL,Forest
2115,Water,Water,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2116,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2117,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2118,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2119,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2120,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2121,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2122,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2123,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2124,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2125,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2126,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2127,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2128,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2129,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2130,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2131,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2132,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2133,Water,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2134,Water,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2135,Water,Permanent_ice_and_snow,Water,NULL,Water,NULL,NULL,Bareland
2136,Water,Permanent_ice_and_snow,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
2137,Water,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Grassland
2138,Water,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
2139,Water,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2140,Water,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2141,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2142,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2143,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2144,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2145,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
2146,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2147,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2148,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2149,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2150,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
2151,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2152,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2153,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2154,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2155,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2156,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2157,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2158,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2159,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2160,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2161,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2162,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2163,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2164,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2165,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2166,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2167,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2168,Water,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2169,Water,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2170,Water,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
2171,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2172,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2173,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2174,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2175,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2176,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2177,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
