Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_17MPR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MPR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MPR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MPR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MPR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_17MPR_M_R
2153,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,Grassland
2154,Forest,Bareland,Shrubland,Water,Non_Wetland,Water
2155,Forest,Bareland,Grassland,Non_Water,Non_Wetland,Cropland
2156,Forest,Bareland,Cropland,NULL,Non_Wetland,Grassland
2157,Forest,Bareland,Cropland,NULL,Non_Wetland,Forest
2158,Forest,Bareland,Cropland,Water,Non_Wetland,Bareland
2159,Forest,Bareland,Bareland,NULL,Non_Wetland,Forest
2160,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland
2161,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland
2162,Forest,Bareland,Forest,NULL,Non_Wetland,Forest
2163,Forest,Built-up,NULL,NULL,Non_Wetland,Forest
2164,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL
2165,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland
2166,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland
2167,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland
2168,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up
2169,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water
2170,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest
2171,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland
2172,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Forest
2173,Forest,Built-up,Shrubland,Water,Non_Wetland,Grassland
2174,Forest,Built-up,Shrubland,Water,Non_Wetland,Forest
2175,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL
2176,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland
2177,Forest,Built-up,Grassland,NULL,Non_Wetland,Cropland
2178,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland
2179,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up
2180,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest
2181,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL
2182,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland
2183,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland
2184,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland
2185,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up
2186,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest
2187,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Grassland
2188,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Bareland
2189,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Forest
2190,Forest,Built-up,Cropland,Water,Non_Wetland,Forest
2191,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland
2192,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland
2193,Forest,Built-up,Bareland,NULL,Non_Wetland,Built-up
2194,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest
2195,Forest,Built-up,Bareland,Non_Water,Non_Wetland,Bareland
2196,Forest,Built-up,Bareland,Non_Water,Non_Wetland,Forest
2197,Forest,Built-up,Bareland,Water,Non_Wetland,Grassland
2198,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland
2199,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland
2200,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up
2201,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest
2202,Forest,Built-up,Water,NULL,Water,Grassland
2203,Forest,Built-up,Water,NULL,Water,Forest
2204,Forest,Built-up,Water,Water,Water,Grassland
2205,Forest,Built-up,Forest,NULL,Non_Wetland,NULL
2206,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland
2207,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland
2208,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland
2209,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up
2210,Forest,Built-up,Forest,NULL,Non_Wetland,Forest
2211,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest
2212,Forest,Built-up,Forest,Water,Non_Wetland,Forest
2213,Forest,Water,NULL,NULL,Non_Wetland,Forest
2214,Forest,Water,NULL,Water,Non_Wetland,Forest
2215,Forest,Water,Shrubland,NULL,Non_Wetland,NULL
2216,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland
2217,Forest,Water,Shrubland,NULL,Non_Wetland,Cropland
2218,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland
2219,Forest,Water,Shrubland,NULL,Non_Wetland,Built-up
2220,Forest,Water,Shrubland,NULL,Non_Wetland,Water
2221,Forest,Water,Shrubland,NULL,Non_Wetland,Forest
2222,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland
2223,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland
2224,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest
2225,Forest,Water,Shrubland,Water,Non_Wetland,Grassland
2226,Forest,Water,Shrubland,Water,Non_Wetland,Bareland
2227,Forest,Water,Shrubland,Water,Non_Wetland,Water
2228,Forest,Water,Shrubland,Water,Non_Wetland,Forest
2229,Forest,Water,Grassland,NULL,Non_Wetland,Grassland
2230,Forest,Water,Grassland,NULL,Non_Wetland,Cropland
2231,Forest,Water,Grassland,NULL,Non_Wetland,Bareland
2232,Forest,Water,Grassland,NULL,Non_Wetland,Water
2233,Forest,Water,Grassland,NULL,Non_Wetland,Forest
2234,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest
2235,Forest,Water,Grassland,Water,Non_Wetland,Grassland
2236,Forest,Water,Grassland,Water,Non_Wetland,Forest
2237,Forest,Water,Cropland,NULL,Non_Wetland,Grassland
2238,Forest,Water,Cropland,NULL,Non_Wetland,Cropland
2239,Forest,Water,Cropland,NULL,Non_Wetland,Bareland
2240,Forest,Water,Cropland,NULL,Non_Wetland,Water
2241,Forest,Water,Cropland,NULL,Non_Wetland,Forest
2242,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest
2243,Forest,Water,Cropland,Water,Non_Wetland,Grassland
2244,Forest,Water,Cropland,Water,Non_Wetland,Bareland
2245,Forest,Water,Cropland,Water,Non_Wetland,Forest
2246,Forest,Water,Wetland,NULL,Wetland,Grassland
2247,Forest,Water,Wetland,NULL,Wetland,Cropland
2248,Forest,Water,Wetland,NULL,Wetland,Bareland
2249,Forest,Water,Wetland,NULL,Wetland,Water
2250,Forest,Water,Wetland,NULL,Wetland,Forest
2251,Forest,Water,Wetland,Non_Water,Wetland,Grassland
2252,Forest,Water,Wetland,Non_Water,Wetland,Bareland
2253,Forest,Water,Wetland,Non_Water,Wetland,Water
2254,Forest,Water,Wetland,Non_Water,Wetland,Forest
2255,Forest,Water,Wetland,Water,Wetland,Grassland
2256,Forest,Water,Wetland,Water,Wetland,Bareland
2257,Forest,Water,Wetland,Water,Wetland,Water
2258,Forest,Water,Wetland,Water,Wetland,Forest
2259,Forest,Water,Bareland,NULL,Non_Wetland,NULL
2260,Forest,Water,Bareland,NULL,Non_Wetland,Grassland
2261,Forest,Water,Bareland,NULL,Non_Wetland,Bareland
2262,Forest,Water,Bareland,NULL,Non_Wetland,Water
2263,Forest,Water,Bareland,NULL,Non_Wetland,Forest
2264,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland
2265,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland
2266,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest
2267,Forest,Water,Bareland,Water,Non_Wetland,Water
2268,Forest,Water,Bareland,Water,Non_Wetland,Forest
2269,Forest,Water,Water,NULL,Water,Grassland
2270,Forest,Water,Water,NULL,Water,Wetland
2271,Forest,Water,Water,NULL,Water,Bareland
2272,Forest,Water,Water,NULL,Water,Water
2273,Forest,Water,Water,NULL,Water,Forest
2274,Forest,Water,Water,Non_Water,Water,Forest
2275,Forest,Water,Water,Water,Water,Grassland
2276,Forest,Water,Water,Water,Water,Wetland
2277,Forest,Water,Water,Water,Water,Bareland
2278,Forest,Water,Water,Water,Water,Water
2279,Forest,Water,Water,Water,Water,Forest
2280,Forest,Water,Forest,NULL,Non_Wetland,Grassland
2281,Forest,Water,Forest,NULL,Non_Wetland,Cropland
2282,Forest,Water,Forest,NULL,Non_Wetland,Bareland
2283,Forest,Water,Forest,NULL,Non_Wetland,Water
2284,Forest,Water,Forest,NULL,Non_Wetland,Forest
2285,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland
2286,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland
2287,Forest,Water,Forest,Non_Water,Non_Wetland,Forest
2288,Forest,Water,Forest,Water,Non_Wetland,Grassland
2289,Forest,Water,Forest,Water,Non_Wetland,Cropland
2290,Forest,Water,Forest,Water,Non_Wetland,Wetland
2291,Forest,Water,Forest,Water,Non_Wetland,Bareland
2292,Forest,Water,Forest,Water,Non_Wetland,Forest
2293,Forest,Forest,NULL,NULL,Non_Wetland,NULL
2294,Forest,Forest,NULL,NULL,Non_Wetland,Grassland
2295,Forest,Forest,NULL,NULL,Non_Wetland,Forest
2296,Forest,Forest,NULL,Water,Non_Wetland,Cropland
2297,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
2298,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
2299,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland
2300,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland
2301,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up
2302,Forest,Forest,Shrubland,NULL,Non_Wetland,Water
2303,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
2304,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
2305,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Cropland
2306,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
2307,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland
2308,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water
2309,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest
2310,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland
2311,Forest,Forest,Shrubland,Water,Non_Wetland,Cropland
2312,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland
2313,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland
2314,Forest,Forest,Shrubland,Water,Non_Wetland,Water
2315,Forest,Forest,Shrubland,Water,Non_Wetland,Forest
2316,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
2317,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
2318,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland
2319,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland
2320,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up
2321,Forest,Forest,Grassland,NULL,Non_Wetland,Water
2322,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
2323,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL
2324,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water
2325,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest
2326,Forest,Forest,Grassland,Water,Non_Wetland,Grassland
2327,Forest,Forest,Grassland,Water,Non_Wetland,Bareland
2328,Forest,Forest,Grassland,Water,Non_Wetland,Water
2329,Forest,Forest,Grassland,Water,Non_Wetland,Forest
2330,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
2331,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland
2332,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland
2333,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland
2334,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up
2335,Forest,Forest,Cropland,NULL,Non_Wetland,Water
2336,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
2337,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland
2338,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland
2339,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland
2340,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest
2341,Forest,Forest,Cropland,Water,Non_Wetland,Grassland
2342,Forest,Forest,Cropland,Water,Non_Wetland,Cropland
2343,Forest,Forest,Cropland,Water,Non_Wetland,Water
2344,Forest,Forest,Cropland,Water,Non_Wetland,Forest
2345,Forest,Forest,Wetland,NULL,Wetland,Grassland
2346,Forest,Forest,Wetland,NULL,Wetland,Forest
2347,Forest,Forest,Wetland,Non_Water,Wetland,Grassland
2348,Forest,Forest,Wetland,Non_Water,Wetland,Cropland
2349,Forest,Forest,Wetland,Non_Water,Wetland,Forest
2350,Forest,Forest,Wetland,Water,Wetland,Grassland
2351,Forest,Forest,Wetland,Water,Wetland,Cropland
2352,Forest,Forest,Wetland,Water,Wetland,Wetland
2353,Forest,Forest,Wetland,Water,Wetland,Water
2354,Forest,Forest,Wetland,Water,Wetland,Forest
2355,Forest,Forest,Bareland,NULL,Non_Wetland,NULL
2356,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
2357,Forest,Forest,Bareland,NULL,Non_Wetland,Cropland
2358,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland
2359,Forest,Forest,Bareland,NULL,Non_Wetland,Built-up
2360,Forest,Forest,Bareland,NULL,Non_Wetland,Water
2361,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
2362,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland
2363,Forest,Forest,Bareland,Non_Water,Non_Wetland,Cropland
2364,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland
2365,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest
2366,Forest,Forest,Bareland,Water,Non_Wetland,Grassland
2367,Forest,Forest,Bareland,Water,Non_Wetland,Bareland
2368,Forest,Forest,Bareland,Water,Non_Wetland,Forest
2369,Forest,Forest,Built-up,NULL,Non_Wetland,NULL
2370,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland
2371,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up
2372,Forest,Forest,Built-up,NULL,Non_Wetland,Forest
2373,Forest,Forest,Water,NULL,Water,Grassland
2374,Forest,Forest,Water,NULL,Water,Bareland
2375,Forest,Forest,Water,NULL,Water,Water
2376,Forest,Forest,Water,NULL,Water,Forest
2377,Forest,Forest,Water,Non_Water,Water,Bareland
2378,Forest,Forest,Water,Non_Water,Water,Water
2379,Forest,Forest,Water,Non_Water,Water,Forest
2380,Forest,Forest,Water,Water,Water,Grassland
2381,Forest,Forest,Water,Water,Water,Wetland
2382,Forest,Forest,Water,Water,Water,Bareland
2383,Forest,Forest,Water,Water,Water,Water
2384,Forest,Forest,Water,Water,Water,Forest
2385,Forest,Forest,Forest,NULL,Non_Wetland,NULL
2386,Forest,Forest,Forest,NULL,Non_Wetland,Grassland
2387,Forest,Forest,Forest,NULL,Non_Wetland,Cropland
2388,Forest,Forest,Forest,NULL,Non_Wetland,Bareland
2389,Forest,Forest,Forest,NULL,Non_Wetland,Built-up
2390,Forest,Forest,Forest,NULL,Non_Wetland,Water
2391,Forest,Forest,Forest,NULL,Non_Wetland,Forest
2392,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland
2393,Forest,Forest,Forest,Non_Water,Non_Wetland,Cropland
2394,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland
2395,Forest,Forest,Forest,Non_Water,Non_Wetland,Water
2396,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest
2397,Forest,Forest,Forest,Water,Non_Wetland,Grassland
2398,Forest,Forest,Forest,Water,Non_Wetland,Cropland
2399,Forest,Forest,Forest,Water,Non_Wetland,Wetland
2400,Forest,Forest,Forest,Water,Non_Wetland,Water
2401,Forest,Forest,Forest,Water,Non_Wetland,Forest
