Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LBH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LBH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LBH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LBH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LBH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LBH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LBH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LBH_M_R
4541,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4542,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4543,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
4544,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4545,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
4546,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4547,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
4548,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
4549,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
4550,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
4551,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
4552,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
4553,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
4554,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
4555,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
4556,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
4557,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
4558,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
4559,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4560,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
4561,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
4562,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
4563,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4564,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
4565,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
4566,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4567,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
4568,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
4569,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4570,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Cropland
4571,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
4572,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
4573,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
4574,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
4575,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
4576,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
4577,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
4578,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
4579,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
4580,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
4581,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
4582,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
4583,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
4584,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
4585,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
4586,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
4587,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
4588,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
4589,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
4590,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4591,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
4592,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
4593,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4594,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4595,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
4596,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4597,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
4598,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4599,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4600,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
4601,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
4602,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
4603,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
4604,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
4605,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4606,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4607,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
4608,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
4609,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4610,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4611,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
4612,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
4613,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4614,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
4615,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
4616,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
4617,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
4618,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
4619,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
4620,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
4621,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4622,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
4623,Cropland,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
4624,Cropland,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
4625,Cropland,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
4626,Cropland,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4627,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
4628,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
4629,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
4630,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
4631,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
4632,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
4633,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4634,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
4635,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
4636,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4637,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4638,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
4639,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
4640,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
4641,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
4642,Cropland,Forest,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
4643,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
4644,Cropland,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
4645,Cropland,Forest,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
4646,Cropland,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
4647,Cropland,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4648,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
4649,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
4650,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
4651,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
4652,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
4653,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
4654,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
4655,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
4656,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4657,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4658,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4659,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
4660,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4661,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
4662,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
4663,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
4664,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
4665,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4666,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4667,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
4668,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
4669,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4670,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
4671,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4672,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
4673,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4674,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
4675,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
4676,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
4677,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
4678,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
4679,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
4680,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
4681,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
4682,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
4683,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
4684,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
4685,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
4686,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Wetland
4687,Wetland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
4688,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4689,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4690,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
4691,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
4692,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
4693,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
4694,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4695,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
4696,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
4697,Wetland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
4698,Wetland,NULL,Water,NULL,Water,Grassland,Shrubland,Wetland
4699,Wetland,NULL,Water,NULL,Water,Wetland,Shrubland,Wetland
4700,Wetland,NULL,Water,NULL,Water,Wetland,Water,Wetland
4701,Wetland,NULL,Water,Non_Water,Water,Shrubland,Shrubland,Wetland
4702,Wetland,NULL,Water,Non_Water,Water,Wetland,Shrubland,Wetland
4703,Wetland,NULL,Water,Non_Water,Water,Wetland,Grassland,Grassland
4704,Wetland,NULL,Water,Non_Water,Water,Wetland,Water,Wetland
4705,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4706,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
4707,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
4708,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
4709,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
4710,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4711,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
4712,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Wetland
4713,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
4714,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
4715,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
4716,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
4717,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Wetland
4718,Wetland,Water,Water,NULL,Water,Wetland,Shrubland,Wetland
4719,Wetland,Water,Water,Non_Water,Water,Wetland,Water,Wetland
4720,Wetland,Water,Water,Non_Water,Water,Wetland,Water,Water
4721,Wetland,Water,Water,Water,Water,Wetland,Water,Water
4722,Wetland,Water,Forest,NULL,Non_Wetland,Bareland,Water,Wetland
4723,Wetland,Water,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
4724,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
4725,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
4726,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
4727,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
4728,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
4729,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
4730,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
4731,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
4732,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
4733,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4734,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4735,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
4736,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4737,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
4738,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
4739,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
4740,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
4741,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4742,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4743,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
4744,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4745,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
4746,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
4747,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4748,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
4749,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
4750,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
4751,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,NULL
4752,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
4753,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
4754,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
4755,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
4756,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
4757,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
4758,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
4759,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
4760,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
4761,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
4762,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
4763,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
4764,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
4765,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
4766,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
4767,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
4768,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
4769,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
4770,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
4771,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
4772,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4773,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
4774,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4775,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4776,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4777,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
4778,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4779,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4780,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
4781,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
4782,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
4783,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
4784,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
4785,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4786,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4787,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
4788,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4789,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4790,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4791,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
4792,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4793,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
4794,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
4795,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
4796,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
4797,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
4798,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
4799,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4800,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
4801,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
4802,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
4803,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
4804,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
4805,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
4806,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4807,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4808,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
4809,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4810,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4811,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
4812,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
4813,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
4814,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
4815,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4816,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
4817,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
4818,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
4819,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
4820,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
4821,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
4822,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
4823,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
4824,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
4825,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
4826,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
4827,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
4828,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
4829,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
4830,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
4831,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
4832,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
4833,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4834,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
4835,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4836,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4837,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4838,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
4839,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4840,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4841,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
4842,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
4843,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
4844,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
4845,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
4846,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4847,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4848,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
4849,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
4850,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
4851,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4852,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4853,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
4854,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
4855,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
4856,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
