Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MEU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MEU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MEU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MEU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MEU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MEU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MEU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MEU_M_R
1485,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
1486,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Water
1487,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
1488,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1489,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1490,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
1491,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
1492,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
1493,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1494,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Wetland
1495,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
1496,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
1497,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1498,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
1499,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
1500,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1501,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
1502,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1503,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
1504,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
1505,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
1506,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Wetland
1507,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1508,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
1509,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
1510,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1511,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
1512,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1513,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1514,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
1515,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Water,Water
1516,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
1517,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
1518,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1519,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
1520,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
1521,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1522,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
1523,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Wetland
1524,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1525,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
1526,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
1527,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
1528,Grassland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1529,Grassland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Wetland
1530,Grassland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Forest
1531,Grassland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
1532,Grassland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
1533,Grassland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1534,Grassland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
1535,Grassland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
1536,Grassland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
1537,Grassland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
1538,Grassland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Forest,Grassland
1539,Grassland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Forest,Wetland
1540,Grassland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
1541,Grassland,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Grassland
1542,Grassland,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Wetland
1543,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
1544,Grassland,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Grassland
1545,Grassland,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Wetland
1546,Grassland,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Water
1547,Grassland,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
1548,Grassland,NULL,Forest,Water,Non_Wetland,Water,Water,Water
1549,Grassland,NULL,Forest,Water,Non_Wetland,Forest,Grassland,Grassland
1550,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1551,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
1552,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1553,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1554,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1555,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
1556,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1557,Grassland,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
1558,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1559,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1560,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1561,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1562,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1563,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1564,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1565,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1566,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1567,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1568,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1569,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1570,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1571,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
1572,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
1573,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1574,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
1575,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1576,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
1577,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
1578,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
1579,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
1580,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
1581,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1582,Grassland,Cropland,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
1583,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
1584,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1585,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1586,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1587,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1588,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1589,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1590,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1591,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1592,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1593,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1594,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1595,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1596,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1597,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1598,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1599,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1600,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
1601,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
1602,Grassland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1603,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
1604,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1605,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1606,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1607,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1608,Grassland,Cropland,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
1609,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1610,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1611,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1612,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1613,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1614,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1615,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1616,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1617,Grassland,Cropland,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
1618,Grassland,Cropland,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
1619,Grassland,Cropland,Wetland,Non_Water,Wetland,Bareland,Bareland,Wetland
1620,Grassland,Cropland,Wetland,Water,Wetland,Bareland,Grassland,Water
1621,Grassland,Cropland,Wetland,Water,Wetland,Bareland,Bareland,Forest
1622,Grassland,Cropland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1623,Grassland,Cropland,Bareland,Water,Non_Wetland,Bareland,Grassland,Water
1624,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1625,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
1626,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1627,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
1628,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1629,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
1630,Grassland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
1631,Grassland,Cropland,Water,NULL,Water,Grassland,Grassland,Grassland
1632,Grassland,Cropland,Water,NULL,Water,Bareland,Grassland,Grassland
1633,Grassland,Cropland,Water,Water,Water,Bareland,Bareland,Water
1634,Grassland,Cropland,Water,Water,Water,Bareland,Bareland,Forest
1635,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1636,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
1637,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1638,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1639,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1640,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1641,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1642,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1643,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
1644,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1645,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
1646,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1647,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
1648,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1649,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
1650,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1651,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1652,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1653,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1654,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
1655,Grassland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1656,Grassland,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1657,Grassland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1658,Grassland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1659,Grassland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1660,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1661,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1662,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1663,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1664,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1665,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
1666,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
1667,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1668,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
1669,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1670,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1671,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1672,Grassland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1673,Grassland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1674,Grassland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1675,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1676,Grassland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1677,Grassland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
1678,Grassland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
1679,Grassland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
1680,Grassland,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1681,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1682,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1683,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1684,Grassland,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1685,Grassland,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1686,Grassland,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1687,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1688,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1689,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
1690,Grassland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1691,Grassland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1692,Grassland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1693,Grassland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
1694,Grassland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
1695,Grassland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
1696,Grassland,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
1697,Grassland,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1698,Grassland,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1699,Grassland,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1700,Grassland,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1701,Grassland,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1702,Grassland,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Water
1703,Grassland,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1704,Grassland,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
1705,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1706,Grassland,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1707,Grassland,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1708,Grassland,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
1709,Grassland,Water,Wetland,NULL,Wetland,Bareland,Grassland,Forest
1710,Grassland,Water,Wetland,NULL,Wetland,Bareland,Water,Bareland
1711,Grassland,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
1712,Grassland,Water,Wetland,NULL,Wetland,Water,Grassland,Bareland
1713,Grassland,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Wetland
1714,Grassland,Water,Wetland,Non_Water,Wetland,Water,Bareland,Water
1715,Grassland,Water,Wetland,Non_Water,Wetland,Water,Bareland,Forest
1716,Grassland,Water,Water,NULL,Water,Grassland,Grassland,Grassland
1717,Grassland,Water,Water,NULL,Water,Grassland,Grassland,Forest
1718,Grassland,Water,Water,NULL,Water,Bareland,Water,Forest
1719,Grassland,Water,Water,Water,Water,Bareland,Wetland,Grassland
1720,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1721,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1722,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1723,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
1724,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1725,Grassland,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1726,Grassland,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1727,Grassland,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1728,Grassland,Water,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
1729,Grassland,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
1730,Grassland,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1731,Grassland,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1732,Grassland,Water,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Forest
1733,Grassland,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
1734,Grassland,Water,Forest,Water,Non_Wetland,Forest,Grassland,Forest
1735,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1736,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1737,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1738,Grassland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1739,Grassland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1740,Grassland,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
1741,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
1742,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
1743,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1744,Grassland,Forest,NULL,Non_Water,Non_Wetland,Bareland,Forest,Grassland
1745,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1746,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1747,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1748,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1749,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1750,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1751,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1752,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
1753,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
1754,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
1755,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
1756,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
1757,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
1758,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1759,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1760,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1761,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1762,Grassland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1763,Grassland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1764,Grassland,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1765,Grassland,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
1766,Grassland,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
1767,Grassland,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
1768,Grassland,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1769,Grassland,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1770,Grassland,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
1771,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1772,Grassland,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1773,Grassland,Forest,Wetland,NULL,Wetland,Bareland,Forest,Grassland
1774,Grassland,Forest,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
1775,Grassland,Forest,Water,Non_Water,Water,Bareland,Bareland,Forest
1776,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1777,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
1778,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
