Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KRC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KRC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KRC_M_R
2062,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2063,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2064,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2065,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2066,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2067,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2068,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
2069,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2070,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2071,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2072,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2073,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2074,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2075,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2076,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2077,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2078,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2079,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2080,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2081,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2082,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2083,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2084,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2085,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2086,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2087,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2088,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2089,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2090,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2091,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2092,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2093,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2094,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2095,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2096,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,NULL
2097,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2098,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2099,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2100,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2101,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2102,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2103,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2104,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2105,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2106,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2107,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2108,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,NULL
2109,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2110,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2111,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2112,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2113,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2114,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2115,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2116,Forest,Forest,Water,NULL,Water,NULL,NULL,NULL
2117,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
2118,Forest,Forest,Water,NULL,Water,NULL,NULL,Bareland
2119,Forest,Forest,Water,NULL,Water,NULL,NULL,Built-up
2120,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
2121,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
2122,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2123,Forest,Forest,Water,Water,Water,NULL,NULL,NULL
2124,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
2125,Forest,Forest,Water,Water,Water,NULL,NULL,Water
2126,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
2127,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2128,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2129,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2130,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2131,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2132,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2133,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2134,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2135,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2136,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2137,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2138,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2139,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,NULL
2140,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
