Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LKD_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LKD_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LKD_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LKD_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LKD_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LKD_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LKD_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LKD_M_R
10613,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,Water,Water
10614,Wetland,Cropland,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
10615,Wetland,Cropland,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
10616,Wetland,Cropland,Cropland,Water,Non_Wetland,Wetland,Shrubland,Water
10617,Wetland,Cropland,Cropland,Water,Non_Wetland,Water,Water,Water
10618,Wetland,Cropland,Wetland,NULL,Wetland,Shrubland,Shrubland,Water
10619,Wetland,Cropland,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
10620,Wetland,Cropland,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
10621,Wetland,Cropland,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
10622,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
10623,Wetland,Cropland,Wetland,Non_Water,Wetland,Water,Water,Wetland
10624,Wetland,Cropland,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
10625,Wetland,Cropland,Wetland,Water,Wetland,Shrubland,Shrubland,Water
10626,Wetland,Cropland,Wetland,Water,Wetland,Bareland,Shrubland,Water
10627,Wetland,Cropland,Wetland,Water,Wetland,Water,Water,Wetland
10628,Wetland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Water
10629,Wetland,Cropland,Bareland,NULL,Non_Wetland,Wetland,Shrubland,Water
10630,Wetland,Cropland,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Wetland
10631,Wetland,Cropland,Water,NULL,Water,NULL,Shrubland,Water
10632,Wetland,Cropland,Water,NULL,Water,NULL,Water,Wetland
10633,Wetland,Cropland,Water,NULL,Water,Shrubland,NULL,NULL
10634,Wetland,Cropland,Water,NULL,Water,Shrubland,NULL,Water
10635,Wetland,Cropland,Water,NULL,Water,Shrubland,Shrubland,Grassland
10636,Wetland,Cropland,Water,NULL,Water,Shrubland,Water,Water
10637,Wetland,Cropland,Water,NULL,Water,Grassland,NULL,Water
10638,Wetland,Cropland,Water,NULL,Water,Grassland,Grassland,Cropland
10639,Wetland,Cropland,Water,NULL,Water,Wetland,NULL,Wetland
10640,Wetland,Cropland,Water,NULL,Water,Wetland,NULL,Water
10641,Wetland,Cropland,Water,NULL,Water,Wetland,Shrubland,Wetland
10642,Wetland,Cropland,Water,NULL,Water,Wetland,Shrubland,Water
10643,Wetland,Cropland,Water,NULL,Water,Wetland,Grassland,Grassland
10644,Wetland,Cropland,Water,NULL,Water,Wetland,Water,Wetland
10645,Wetland,Cropland,Water,NULL,Water,Wetland,Water,Water
10646,Wetland,Cropland,Water,NULL,Water,Wetland,Forest,Wetland
10647,Wetland,Cropland,Water,NULL,Water,Wetland,Forest,Water
10648,Wetland,Cropland,Water,NULL,Water,Water,NULL,Grassland
10649,Wetland,Cropland,Water,NULL,Water,Water,NULL,Water
10650,Wetland,Cropland,Water,NULL,Water,Water,Grassland,Grassland
10651,Wetland,Cropland,Water,NULL,Water,Water,Grassland,Water
10652,Wetland,Cropland,Water,NULL,Water,Water,Water,Water
10653,Wetland,Cropland,Water,Non_Water,Water,NULL,Shrubland,Wetland
10654,Wetland,Cropland,Water,Non_Water,Water,Shrubland,Shrubland,Wetland
10655,Wetland,Cropland,Water,Non_Water,Water,Shrubland,Water,Water
10656,Wetland,Cropland,Water,Non_Water,Water,Wetland,Water,Wetland
10657,Wetland,Cropland,Water,Non_Water,Water,Water,Water,Wetland
10658,Wetland,Cropland,Water,Water,Water,NULL,Shrubland,Wetland
10659,Wetland,Cropland,Water,Water,Water,NULL,Shrubland,Water
10660,Wetland,Cropland,Water,Water,Water,Shrubland,Shrubland,Grassland
10661,Wetland,Cropland,Water,Water,Water,Shrubland,Shrubland,Wetland
10662,Wetland,Cropland,Water,Water,Water,Shrubland,Shrubland,Water
10663,Wetland,Cropland,Water,Water,Water,Shrubland,Water,Grassland
10664,Wetland,Cropland,Water,Water,Water,Grassland,Shrubland,Water
10665,Wetland,Cropland,Water,Water,Water,Cropland,NULL,Grassland
10666,Wetland,Cropland,Water,Water,Water,Cropland,NULL,Cropland
10667,Wetland,Cropland,Water,Water,Water,Wetland,Water,Wetland
10668,Wetland,Cropland,Water,Water,Water,Bareland,Shrubland,Water
10669,Wetland,Cropland,Water,Water,Water,Bareland,Water,Water
10670,Wetland,Cropland,Water,Water,Water,Water,NULL,Water
10671,Wetland,Cropland,Water,Water,Water,Water,Shrubland,Water
10672,Wetland,Cropland,Water,Water,Water,Water,Water,Water
10673,Wetland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10674,Wetland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
10675,Wetland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
10676,Wetland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
10677,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10678,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
10679,Wetland,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
10680,Wetland,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Water
10681,Wetland,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
10682,Wetland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
10683,Wetland,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
10684,Wetland,Cropland,Forest,NULL,Non_Wetland,Bareland,Water,Water
10685,Wetland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Water
10686,Wetland,Cropland,Forest,NULL,Non_Wetland,Water,NULL,Wetland
10687,Wetland,Cropland,Forest,NULL,Non_Wetland,Water,Shrubland,Wetland
10688,Wetland,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
10689,Wetland,Cropland,Forest,NULL,Non_Wetland,Forest,Water,Water
10690,Wetland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
10691,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
10692,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
10693,Wetland,Cropland,Forest,Water,Non_Wetland,NULL,Shrubland,Wetland
10694,Wetland,Cropland,Forest,Water,Non_Wetland,NULL,Shrubland,Water
10695,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
10696,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Shrubland,Water
10697,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Forest,NULL
10698,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Forest,Cropland
10699,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
10700,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10701,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10702,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
10703,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Water
10704,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10705,Wetland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
10706,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Wetland
10707,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
10708,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
10709,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
10710,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
10711,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
10712,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
10713,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
10714,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Shrubland,Wetland
10715,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
10716,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
10717,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
10718,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
10719,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
10720,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,NULL
10721,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
10722,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
10723,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Water
10724,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Forest
10725,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
10726,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
10727,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Forest,Wetland
10728,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Forest,Water
10729,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
10730,Wetland,Wetland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
10731,Wetland,Wetland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Wetland
10732,Wetland,Wetland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Water
10733,Wetland,Wetland,NULL,NULL,Non_Wetland,Bareland,Water,Wetland
10734,Wetland,Wetland,NULL,NULL,Non_Wetland,Bareland,Water,Water
10735,Wetland,Wetland,NULL,NULL,Non_Wetland,Bareland,Forest,Wetland
10736,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,NULL,Grassland
10737,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,Shrubland,Wetland
10738,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,Water,Grassland
10739,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,Water,Wetland
10740,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,Water,Water
10741,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,Water,Forest
10742,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,Forest,NULL
10743,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,Forest,Water
10744,Wetland,Wetland,NULL,NULL,Non_Wetland,Forest,NULL,Wetland
10745,Wetland,Wetland,NULL,NULL,Non_Wetland,Forest,Water,NULL
10746,Wetland,Wetland,NULL,NULL,Non_Wetland,Forest,Forest,Water
10747,Wetland,Wetland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
10748,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
10749,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
10750,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
10751,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
10752,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
10753,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Water,Wetland
10754,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Wetland
10755,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,NULL,Grassland
10756,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,NULL,Cropland
10757,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,NULL,Wetland
10758,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,NULL,Forest
10759,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
10760,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
10761,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,Water
10762,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
10763,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
10764,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,NULL
10765,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
10766,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Cropland
10767,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
10768,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
10769,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
10770,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
10771,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
10772,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
10773,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Water,Wetland
10774,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Water,Water
10775,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
10776,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Water,Shrubland,Grassland
10777,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
10778,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
10779,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Water
10780,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
10781,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
10782,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Forest,Forest,Grassland
10783,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
10784,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,Water,Wetland
10785,Wetland,Wetland,NULL,Water,Non_Wetland,Shrubland,Shrubland,NULL
10786,Wetland,Wetland,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
10787,Wetland,Wetland,NULL,Water,Non_Wetland,Shrubland,Shrubland,Water
10788,Wetland,Wetland,NULL,Water,Non_Wetland,Shrubland,Water,Grassland
10789,Wetland,Wetland,NULL,Water,Non_Wetland,Shrubland,Forest,Wetland
10790,Wetland,Wetland,NULL,Water,Non_Wetland,Shrubland,Forest,Forest
10791,Wetland,Wetland,NULL,Water,Non_Wetland,Grassland,Shrubland,Wetland
10792,Wetland,Wetland,NULL,Water,Non_Wetland,Grassland,Shrubland,Water
10793,Wetland,Wetland,NULL,Water,Non_Wetland,Wetland,NULL,Grassland
10794,Wetland,Wetland,NULL,Water,Non_Wetland,Wetland,Shrubland,NULL
10795,Wetland,Wetland,NULL,Water,Non_Wetland,Wetland,Shrubland,Grassland
10796,Wetland,Wetland,NULL,Water,Non_Wetland,Wetland,Shrubland,Wetland
10797,Wetland,Wetland,NULL,Water,Non_Wetland,Wetland,Shrubland,Forest
10798,Wetland,Wetland,NULL,Water,Non_Wetland,Wetland,Water,Grassland
10799,Wetland,Wetland,NULL,Water,Non_Wetland,Wetland,Water,Wetland
10800,Wetland,Wetland,NULL,Water,Non_Wetland,Wetland,Water,Water
10801,Wetland,Wetland,NULL,Water,Non_Wetland,Wetland,Water,Forest
10802,Wetland,Wetland,NULL,Water,Non_Wetland,Wetland,Forest,NULL
10803,Wetland,Wetland,NULL,Water,Non_Wetland,Bareland,Shrubland,Grassland
10804,Wetland,Wetland,NULL,Water,Non_Wetland,Bareland,Water,Wetland
10805,Wetland,Wetland,NULL,Water,Non_Wetland,Bareland,Water,Water
10806,Wetland,Wetland,NULL,Water,Non_Wetland,Water,Shrubland,Wetland
10807,Wetland,Wetland,NULL,Water,Non_Wetland,Water,Water,NULL
10808,Wetland,Wetland,NULL,Water,Non_Wetland,Water,Water,Grassland
10809,Wetland,Wetland,NULL,Water,Non_Wetland,Water,Water,Wetland
10810,Wetland,Wetland,NULL,Water,Non_Wetland,Water,Water,Water
10811,Wetland,Wetland,NULL,Water,Non_Wetland,Water,Water,Forest
10812,Wetland,Wetland,NULL,Water,Non_Wetland,Forest,NULL,Grassland
10813,Wetland,Wetland,NULL,Water,Non_Wetland,Forest,Shrubland,Forest
10814,Wetland,Wetland,NULL,Water,Non_Wetland,Forest,Forest,NULL
10815,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
10816,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
10817,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
10818,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
10819,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
10820,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
10821,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10822,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10823,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
10824,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10825,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
10826,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10827,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
10828,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
10829,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
10830,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
10831,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
10832,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
10833,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
10834,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Water
10835,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
10836,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
10837,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
10838,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
10839,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
10840,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
10841,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
10842,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
10843,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
10844,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
10845,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
10846,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
10847,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
10848,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
10849,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
10850,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
10851,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
10852,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
10853,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
10854,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
10855,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water,Shrubland,Wetland
10856,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
10857,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
10858,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Water
10859,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Forest
10860,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
10861,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
10862,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Water
10863,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
10864,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
10865,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
10866,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
10867,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
10868,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
10869,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
10870,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
10871,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
10872,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
10873,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
10874,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
10875,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
10876,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Cropland
10877,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
10878,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Wetland
10879,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
10880,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
10881,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
10882,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Wetland
10883,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
10884,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
10885,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Wetland
10886,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
10887,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Water,NULL,Wetland
10888,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
10889,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
10890,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
10891,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
10892,Wetland,Wetland,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
10893,Wetland,Wetland,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Wetland
10894,Wetland,Wetland,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Water
10895,Wetland,Wetland,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
10896,Wetland,Wetland,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
10897,Wetland,Wetland,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Wetland
10898,Wetland,Wetland,Shrubland,Water,Non_Wetland,Wetland,NULL,Grassland
10899,Wetland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Shrubland,Grassland
10900,Wetland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Shrubland,Wetland
10901,Wetland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
10902,Wetland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
10903,Wetland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Water
10904,Wetland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
10905,Wetland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Forest,NULL
10906,Wetland,Wetland,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
10907,Wetland,Wetland,Shrubland,Water,Non_Wetland,Water,Shrubland,Water
10908,Wetland,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Grassland
10909,Wetland,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Wetland
10910,Wetland,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Water
10911,Wetland,Wetland,Shrubland,Water,Non_Wetland,Forest,Forest,Water
10912,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
10913,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
10914,Wetland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
10915,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
10916,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
10917,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
10918,Wetland,Wetland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10919,Wetland,Wetland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10920,Wetland,Wetland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
10921,Wetland,Wetland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Water
10922,Wetland,Wetland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
10923,Wetland,Wetland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10924,Wetland,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
10925,Wetland,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10926,Wetland,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
10927,Wetland,Wetland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
10928,Wetland,Wetland,Cropland,NULL,Non_Wetland,Wetland,NULL,NULL
10929,Wetland,Wetland,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
10930,Wetland,Wetland,Cropland,NULL,Non_Wetland,Wetland,Shrubland,NULL
10931,Wetland,Wetland,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
10932,Wetland,Wetland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
