Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MXS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MXS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MXS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MXS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MXS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MXS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MXS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MXS_M_R
1446,Cropland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1447,Cropland,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Forest
1448,Cropland,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Forest
1449,Cropland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1450,Cropland,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
1451,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1452,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1453,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
1454,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
1455,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
1456,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
1457,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
1458,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1459,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1460,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1461,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1462,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1463,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1464,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1465,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1466,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
1467,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1468,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1469,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1470,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1471,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
1472,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
1473,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1474,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
1475,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1476,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1477,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1478,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1479,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1480,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1481,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
1482,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1483,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1484,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1485,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1486,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1487,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1488,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1489,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
1490,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
1491,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
1492,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1493,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1494,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1495,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1496,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
1497,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
1498,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1499,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
1500,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1501,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
1502,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
1503,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
1504,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1505,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1506,Cropland,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1507,Cropland,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1508,Cropland,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1509,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1510,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1511,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1512,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1513,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1514,Cropland,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
1515,Cropland,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1516,Cropland,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1517,Cropland,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1518,Cropland,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
1519,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1520,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1521,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1522,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1523,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
1524,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1525,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1526,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1527,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
1528,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1529,Wetland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1530,Wetland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
1531,Wetland,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
1532,Wetland,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Water
1533,Wetland,NULL,NULL,Water,Non_Wetland,Wetland,Water,Wetland
1534,Wetland,NULL,NULL,Water,Non_Wetland,Wetland,Water,Water
1535,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1536,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
1537,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1538,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1539,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
1540,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1541,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
1542,Wetland,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Wetland
1543,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1544,Wetland,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
1545,Wetland,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
1546,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1547,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1548,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1549,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Water
1550,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1551,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
1552,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
1553,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Water,Water
1554,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
1555,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
1556,Wetland,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
1557,Wetland,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
1558,Wetland,NULL,Wetland,NULL,Wetland,Water,Water,Water
1559,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
1560,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
1561,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
1562,Wetland,NULL,Wetland,Non_Water,Wetland,Cropland,Wetland,Wetland
1563,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1564,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
1565,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
1566,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1567,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
1568,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
1569,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Water
1570,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
1571,Wetland,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
1572,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
1573,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Water
1574,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
1575,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
1576,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
1577,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
1578,Wetland,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
1579,Wetland,NULL,Wetland,Water,Wetland,Grassland,Wetland,Wetland
1580,Wetland,NULL,Wetland,Water,Wetland,Grassland,Wetland,Forest
1581,Wetland,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
1582,Wetland,NULL,Wetland,Water,Wetland,Grassland,Water,Wetland
1583,Wetland,NULL,Wetland,Water,Wetland,Cropland,Water,Grassland
1584,Wetland,NULL,Wetland,Water,Wetland,Cropland,Water,Forest
1585,Wetland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1586,Wetland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1587,Wetland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Water
1588,Wetland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
1589,Wetland,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
1590,Wetland,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
1591,Wetland,NULL,Wetland,Water,Wetland,Wetland,Water,Water
1592,Wetland,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
1593,Wetland,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
1594,Wetland,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
1595,Wetland,NULL,Wetland,Water,Wetland,Water,Grassland,Wetland
1596,Wetland,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
1597,Wetland,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
1598,Wetland,NULL,Wetland,Water,Wetland,Water,Wetland,Water
1599,Wetland,NULL,Wetland,Water,Wetland,Water,Wetland,Forest
1600,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Grassland
1601,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Wetland
1602,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Water
1603,Wetland,NULL,Wetland,Water,Wetland,Forest,Wetland,Forest
1604,Wetland,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
1605,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
1606,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Water,Wetland
1607,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
1608,Wetland,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
1609,Wetland,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
1610,Wetland,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Wetland
1611,Wetland,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
1612,Wetland,NULL,Bareland,Water,Non_Wetland,Water,Water,Wetland
1613,Wetland,NULL,Bareland,Water,Non_Wetland,Water,Water,Water
1614,Wetland,NULL,Built-up,NULL,Non_Wetland,Water,Wetland,Grassland
1615,Wetland,NULL,Water,NULL,Water,Wetland,Water,Wetland
1616,Wetland,NULL,Water,NULL,Water,Water,Water,Wetland
1617,Wetland,NULL,Water,Non_Water,Water,Wetland,Water,Grassland
1618,Wetland,NULL,Water,Non_Water,Water,Wetland,Water,Wetland
1619,Wetland,NULL,Water,Non_Water,Water,Water,Water,Water
1620,Wetland,NULL,Water,Water,Water,Wetland,Wetland,Wetland
1621,Wetland,NULL,Water,Water,Water,Wetland,Wetland,Forest
1622,Wetland,NULL,Water,Water,Water,Wetland,Water,Grassland
1623,Wetland,NULL,Water,Water,Water,Wetland,Water,Wetland
1624,Wetland,NULL,Water,Water,Water,Wetland,Water,Water
1625,Wetland,NULL,Water,Water,Water,Wetland,Water,Forest
1626,Wetland,NULL,Water,Water,Water,Water,Wetland,Wetland
1627,Wetland,NULL,Water,Water,Water,Water,Wetland,Water
1628,Wetland,NULL,Water,Water,Water,Water,Water,Grassland
1629,Wetland,NULL,Water,Water,Water,Water,Water,Wetland
1630,Wetland,NULL,Water,Water,Water,Water,Water,Water
1631,Wetland,NULL,Water,Water,Water,Water,Water,Forest
1632,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
1633,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,Water,Water
1634,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1635,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1636,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1637,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1638,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1639,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1640,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1641,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1642,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1643,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1644,Wetland,Wetland,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
1645,Wetland,Wetland,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
1646,Wetland,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
1647,Wetland,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
1648,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1649,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
1650,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1651,Wetland,Wetland,Wetland,NULL,Wetland,Cropland,Water,Wetland
1652,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1653,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1654,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1655,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
1656,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
1657,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Water
1658,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
1659,Wetland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
1660,Wetland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
1661,Wetland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Water
1662,Wetland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
1663,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
1664,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
1665,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Water
1666,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
1667,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
1668,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
1669,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
1670,Wetland,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
1671,Wetland,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
1672,Wetland,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
1673,Wetland,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
1674,Wetland,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
1675,Wetland,Wetland,Wetland,Non_Water,Wetland,Cropland,Wetland,Grassland
1676,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1677,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
1678,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1679,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
1680,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
1681,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Water
1682,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
1683,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1684,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
1685,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
1686,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
1687,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
1688,Wetland,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
1689,Wetland,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Wetland
1690,Wetland,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Forest
1691,Wetland,Wetland,Wetland,Water,Wetland,Grassland,Water,Wetland
1692,Wetland,Wetland,Wetland,Water,Wetland,Cropland,Wetland,Wetland
1693,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1694,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1695,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Water
1696,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
1697,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
1698,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
1699,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
1700,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Forest
1701,Wetland,Wetland,Wetland,Water,Wetland,Water,Wetland,Grassland
1702,Wetland,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
1703,Wetland,Wetland,Wetland,Water,Wetland,Water,Wetland,Water
1704,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
1705,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
1706,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Water
1707,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Forest
1708,Wetland,Wetland,Wetland,Water,Wetland,Forest,Wetland,Forest
1709,Wetland,Wetland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Wetland
1710,Wetland,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1711,Wetland,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1712,Wetland,Wetland,Bareland,NULL,Non_Wetland,Wetland,Water,Wetland
1713,Wetland,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Forest
1714,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1715,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
1716,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
1717,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Water,Wetland
1718,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Water,Wetland,Wetland
1719,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
1720,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Water,Water,Water
1721,Wetland,Wetland,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
1722,Wetland,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
1723,Wetland,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
1724,Wetland,Wetland,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
1725,Wetland,Wetland,Bareland,Water,Non_Wetland,Wetland,Water,Wetland
1726,Wetland,Wetland,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
1727,Wetland,Wetland,Bareland,Water,Non_Wetland,Water,Wetland,Water
1728,Wetland,Wetland,Bareland,Water,Non_Wetland,Water,Water,Grassland
1729,Wetland,Wetland,Bareland,Water,Non_Wetland,Water,Water,Wetland
1730,Wetland,Wetland,Built-up,NULL,Non_Wetland,Wetland,Water,Grassland
1731,Wetland,Wetland,Water,NULL,Water,Wetland,Water,Wetland
1732,Wetland,Wetland,Water,NULL,Water,Water,Water,Wetland
1733,Wetland,Wetland,Water,Non_Water,Water,Wetland,Wetland,Wetland
1734,Wetland,Wetland,Water,Non_Water,Water,Wetland,Wetland,Forest
1735,Wetland,Wetland,Water,Non_Water,Water,Wetland,Water,Wetland
1736,Wetland,Wetland,Water,Non_Water,Water,Water,Water,Wetland
1737,Wetland,Wetland,Water,Non_Water,Water,Water,Water,Water
1738,Wetland,Wetland,Water,Water,Water,Wetland,Wetland,Grassland
1739,Wetland,Wetland,Water,Water,Water,Wetland,Wetland,Wetland
1740,Wetland,Wetland,Water,Water,Water,Wetland,Wetland,Water
1741,Wetland,Wetland,Water,Water,Water,Wetland,Wetland,Forest
1742,Wetland,Wetland,Water,Water,Water,Wetland,Water,Grassland
1743,Wetland,Wetland,Water,Water,Water,Wetland,Water,Wetland
1744,Wetland,Wetland,Water,Water,Water,Wetland,Water,Water
1745,Wetland,Wetland,Water,Water,Water,Wetland,Water,Forest
1746,Wetland,Wetland,Water,Water,Water,Water,Wetland,Wetland
1747,Wetland,Wetland,Water,Water,Water,Water,Wetland,Water
1748,Wetland,Wetland,Water,Water,Water,Water,Water,Grassland
1749,Wetland,Wetland,Water,Water,Water,Water,Water,Wetland
1750,Wetland,Wetland,Water,Water,Water,Water,Water,Water
1751,Wetland,Wetland,Water,Water,Water,Water,Water,Forest
1752,Wetland,Wetland,Water,Water,Water,Water,Forest,Wetland
1753,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Water
1754,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1755,Wetland,Bareland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
1756,Wetland,Bareland,Wetland,Water,Wetland,Wetland,Water,Wetland
1757,Wetland,Bareland,Wetland,Water,Wetland,Bareland,Water,Grassland
1758,Wetland,Bareland,Wetland,Water,Wetland,Bareland,Water,Wetland
1759,Wetland,Bareland,Wetland,Water,Wetland,Water,Water,Bareland
1760,Wetland,Bareland,Built-up,Non_Water,Non_Wetland,Grassland,Water,Grassland
1761,Wetland,Bareland,Built-up,Non_Water,Non_Wetland,Grassland,Water,Forest
1762,Wetland,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
1763,Wetland,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1764,Wetland,Built-up,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
1765,Wetland,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
1766,Wetland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1767,Wetland,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
1768,Wetland,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1769,Wetland,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1770,Wetland,Water,NULL,Water,Non_Wetland,Water,Water,Water
