Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LGL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LGL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LGL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LGL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LGL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LGL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LGL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LGL_M_R
1006,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Bareland
1007,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1008,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
1009,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Forest
1010,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1011,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1012,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
1013,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Wetland
1014,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
1015,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1016,Water,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Forest
1017,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Grassland
1018,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Forest
1019,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1020,Water,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
1021,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Bareland
1022,Water,NULL,NULL,Water,Non_Wetland,Grassland,Water,Grassland
1023,Water,NULL,NULL,Water,Non_Wetland,Wetland,Grassland,Grassland
1024,Water,NULL,NULL,Water,Non_Wetland,Wetland,Grassland,Forest
1025,Water,NULL,NULL,Water,Non_Wetland,Water,Grassland,Grassland
1026,Water,NULL,NULL,Water,Non_Wetland,Water,Grassland,Forest
1027,Water,NULL,NULL,Water,Non_Wetland,Water,Water,Water
1028,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1029,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1030,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
1031,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
1032,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
1033,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
1034,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
1035,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
1036,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1037,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1038,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1039,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
1040,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1041,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Bareland
1042,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1043,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
1044,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
1045,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
1046,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1047,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1048,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
1049,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1050,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Wetland
1051,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
1052,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Water
1053,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
1054,Water,NULL,Grassland,NULL,Non_Wetland,Water,Water,Grassland
1055,Water,NULL,Grassland,NULL,Non_Wetland,Water,Water,Forest
1056,Water,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
1057,Water,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Bareland
1058,Water,NULL,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
1059,Water,NULL,Grassland,Non_Water,Non_Wetland,Water,Grassland,Forest
1060,Water,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
1061,Water,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
1062,Water,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Bareland
1063,Water,NULL,Grassland,Water,Non_Wetland,Water,Grassland,Grassland
1064,Water,NULL,Grassland,Water,Non_Wetland,Water,Water,Bareland
1065,Water,NULL,Grassland,Water,Non_Wetland,Water,Water,Water
1066,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1067,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1068,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Bareland
1069,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
1070,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1071,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1072,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1073,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
1074,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
1075,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
1076,Water,NULL,Cropland,NULL,Non_Wetland,Water,Water,Bareland
1077,Water,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1078,Water,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
1079,Water,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
1080,Water,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
1081,Water,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
1082,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
1083,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Water
1084,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
1085,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
1086,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
1087,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
1088,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Grassland,Grassland
1089,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Grassland,Forest
1090,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Water,Grassland,Bareland
1091,Water,NULL,Lichens_and_Mosses,Water,Non_Wetland,Grassland,Grassland,Grassland
1092,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1093,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
1094,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
1095,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1096,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
1097,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Water
1098,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
1099,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Wetland
1100,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Bareland
1101,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Water
1102,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
1103,Water,NULL,Bareland,NULL,Non_Wetland,Water,Water,Forest
1104,Water,NULL,Bareland,Non_Water,Non_Wetland,Water,Grassland,Grassland
1105,Water,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
1106,Water,NULL,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
1107,Water,NULL,Bareland,Water,Non_Wetland,Wetland,Grassland,Grassland
1108,Water,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
1109,Water,NULL,Bareland,Water,Non_Wetland,Water,Water,Water
1110,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1111,Water,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
1112,Water,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
1113,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1114,Water,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
1115,Water,NULL,Built-up,NULL,Non_Wetland,Water,Water,Grassland
1116,Water,NULL,Built-up,Non_Water,Non_Wetland,Water,Grassland,Forest
1117,Water,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
1118,Water,NULL,Water,NULL,Water,Grassland,Grassland,Bareland
1119,Water,NULL,Water,NULL,Water,Grassland,Water,Grassland
1120,Water,NULL,Water,NULL,Water,Wetland,Grassland,Grassland
1121,Water,NULL,Water,NULL,Water,Wetland,Grassland,Bareland
1122,Water,NULL,Water,NULL,Water,Wetland,Grassland,Forest
1123,Water,NULL,Water,NULL,Water,Wetland,Water,Grassland
1124,Water,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
1125,Water,NULL,Water,NULL,Water,Bareland,Grassland,Bareland
1126,Water,NULL,Water,NULL,Water,Bareland,Water,Water
1127,Water,NULL,Water,NULL,Water,Water,Grassland,Grassland
1128,Water,NULL,Water,NULL,Water,Water,Grassland,Bareland
1129,Water,NULL,Water,NULL,Water,Water,Grassland,Water
1130,Water,NULL,Water,NULL,Water,Water,Grassland,Forest
1131,Water,NULL,Water,NULL,Water,Water,Water,Grassland
1132,Water,NULL,Water,NULL,Water,Water,Water,Bareland
1133,Water,NULL,Water,NULL,Water,Water,Water,Forest
1134,Water,NULL,Water,Non_Water,Water,Wetland,Grassland,Grassland
1135,Water,NULL,Water,Non_Water,Water,Wetland,Water,Grassland
1136,Water,NULL,Water,Non_Water,Water,Water,Grassland,Grassland
1137,Water,NULL,Water,Non_Water,Water,Water,Grassland,Bareland
1138,Water,NULL,Water,Non_Water,Water,Water,Water,Water
1139,Water,NULL,Water,Water,Water,Grassland,Grassland,Grassland
1140,Water,NULL,Water,Water,Water,Wetland,Grassland,Grassland
1141,Water,NULL,Water,Water,Water,Wetland,Grassland,Water
1142,Water,NULL,Water,Water,Water,Water,Grassland,Grassland
1143,Water,NULL,Water,Water,Water,Water,Grassland,Water
1144,Water,NULL,Water,Water,Water,Water,Grassland,Forest
1145,Water,NULL,Water,Water,Water,Water,Wetland,Grassland
1146,Water,NULL,Water,Water,Water,Water,Water,Grassland
1147,Water,NULL,Water,Water,Water,Water,Water,Bareland
1148,Water,NULL,Water,Water,Water,Water,Water,Water
1149,Water,NULL,Water,Water,Water,Water,Water,Forest
1150,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1151,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1152,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1153,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Bareland
1154,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
1155,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1156,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1157,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
1158,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Water
1159,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1160,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1161,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1162,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
1163,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
1164,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1165,Water,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1166,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
1167,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Water
1168,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Forest
1169,Water,NULL,Forest,NULL,Non_Wetland,Water,Forest,Wetland
1170,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
1171,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
1172,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
1173,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
1174,Water,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
1175,Water,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
1176,Water,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Forest
1177,Water,NULL,Forest,Water,Non_Wetland,Wetland,Water,Grassland
1178,Water,NULL,Forest,Water,Non_Wetland,Water,Grassland,Grassland
1179,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Grassland
1180,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Forest
1181,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1182,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1183,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1184,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1185,Water,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
1186,Water,Cropland,NULL,Water,Non_Wetland,Wetland,Grassland,Grassland
1187,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1188,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1189,Water,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1190,Water,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1191,Water,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1192,Water,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
1193,Water,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
1194,Water,Cropland,Grassland,Water,Non_Wetland,Wetland,Grassland,Bareland
1195,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1196,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1197,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
1198,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1199,Water,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
1200,Water,Cropland,Wetland,NULL,Wetland,Water,Grassland,Forest
1201,Water,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1202,Water,Cropland,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1203,Water,Cropland,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
1204,Water,Cropland,Bareland,NULL,Non_Wetland,Water,Grassland,Bareland
1205,Water,Cropland,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
1206,Water,Cropland,Bareland,Non_Water,Non_Wetland,Water,Grassland,Grassland
1207,Water,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1208,Water,Cropland,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
1209,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
1210,Water,Cropland,Built-up,Water,Non_Wetland,Grassland,Grassland,Grassland
1211,Water,Cropland,Water,NULL,Water,Grassland,Grassland,Grassland
1212,Water,Cropland,Water,NULL,Water,Wetland,Grassland,Bareland
1213,Water,Cropland,Water,NULL,Water,Wetland,Grassland,Forest
1214,Water,Cropland,Water,NULL,Water,Water,Grassland,Bareland
1215,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1216,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1217,Water,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1218,Water,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1219,Water,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1220,Water,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1221,Water,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1222,Water,Cropland,Forest,Water,Non_Wetland,Water,Grassland,Forest
1223,Water,Built-up,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1224,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1225,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1226,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
1227,Water,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1228,Water,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Water
1229,Water,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1230,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
1231,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Bareland
1232,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
1233,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1234,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
1235,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
1236,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
1237,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1238,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
1239,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
1240,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Wetland
1241,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Bareland
1242,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Water
1243,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
1244,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
1245,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
1246,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
1247,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Bareland
1248,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
1249,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
1250,Water,Water,NULL,Water,Non_Wetland,Wetland,Grassland,Water
1251,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Water
1252,Water,Water,NULL,Water,Non_Wetland,Water,Water,Grassland
1253,Water,Water,NULL,Water,Non_Wetland,Water,Water,Bareland
1254,Water,Water,NULL,Water,Non_Wetland,Water,Water,Water
1255,Water,Water,NULL,Water,Non_Wetland,Water,Water,Forest
1256,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1257,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1258,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1259,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
1260,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
1261,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
1262,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
1263,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
1264,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
1265,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
1266,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
1267,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Grassland,Water
1268,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
1269,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Water
1270,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Forest
1271,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
1272,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
1273,Water,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
1274,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1275,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1276,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Water
1277,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1278,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Water
1279,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1280,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Bareland
1281,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Water
1282,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1283,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
1284,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Bareland
1285,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1286,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1287,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1288,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Wetland
1289,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
1290,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Water
1291,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
1292,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
1293,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
1294,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Grassland
1295,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Bareland
1296,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
1297,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
1298,Water,Water,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
1299,Water,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
1300,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
1301,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
1302,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
1303,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
1304,Water,Water,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
1305,Water,Water,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
1306,Water,Water,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
1307,Water,Water,Grassland,Water,Non_Wetland,Wetland,Water,Water
1308,Water,Water,Grassland,Water,Non_Wetland,Wetland,Water,Forest
1309,Water,Water,Grassland,Water,Non_Wetland,Water,Grassland,Grassland
1310,Water,Water,Grassland,Water,Non_Wetland,Water,Grassland,Bareland
1311,Water,Water,Grassland,Water,Non_Wetland,Water,Grassland,Water
1312,Water,Water,Grassland,Water,Non_Wetland,Water,Wetland,Water
1313,Water,Water,Grassland,Water,Non_Wetland,Water,Wetland,Forest
1314,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Bareland
1315,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Water
1316,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Forest
1317,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1318,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1319,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1320,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Bareland
1321,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Water
1322,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
1323,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
1324,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1325,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
1326,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
1327,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
1328,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
1329,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Bareland
