Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LXP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LXP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LXP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LXP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LXP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LXP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LXP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LXP_M_R
2071,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Cropland
2072,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
2073,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Bareland
2074,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
2075,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2076,Forest,Forest,Water,Water,Water,NULL,NULL,NULL
2077,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
2078,Forest,Forest,Water,Water,Water,NULL,NULL,Cropland
2079,Forest,Forest,Water,Water,Water,NULL,NULL,Wetland
2080,Forest,Forest,Water,Water,Water,NULL,NULL,Bareland
2081,Forest,Forest,Water,Water,Water,NULL,NULL,Water
2082,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
2083,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2084,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2085,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2086,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2087,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2088,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2089,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2090,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2091,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2092,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2093,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2094,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2095,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2096,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2097,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2098,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2099,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2100,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2101,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
2102,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
